Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Heilongjiang,Mainland China,5/03/2020 18:00,944,13,620,0,0
Shanghai,Mainland China,5/03/2020 18:00,653,7,613,0,0
Inner Mongolia,Mainland China,5/03/2020 18:00,201,1,154,0,0
Shaanxi,Mainland China,5/03/2020 18:00,306,3,260,0,0
Beijing,Mainland China,5/03/2020 18:00,593,9,551,0,0
Shanxi,Mainland China,5/03/2020 18:00,198,0,176,0,0
Guangdong,Mainland China,5/03/2020 18:00,1588,8,1567,0,0
Shandong,Mainland China,5/03/2020 18:00,787,7,772,0,0
Jilin,Mainland China,5/03/2020 18:00,112,1,103,0,0
Jiangsu,Mainland China,5/03/2020 18:00,653,0,650,0,0
Zhejiang,Mainland China,5/03/2020 18:00,1268,1,1265,0,0
Fujian,Mainland China,5/03/2020 18:00,356,1,353,0,0
Tianjin,Mainland China,5/03/2020 18:00,190,3,186,0,0
Hebei,Mainland China,5/03/2020 18:00,328,6,318,0,0
Yunnan,Mainland China,5/03/2020 18:00,185,2,181,0,0
Hubei,Mainland China,5/03/2020 18:00,68128,4512,63616,0,0
Henan,Mainland China,5/03/2020 18:00,1276,22,1254,0,0
Hunan,Mainland China,5/03/2020 18:00,1019,4,1015,0,0
Anhui,Mainland China,5/03/2020 18:00,991,6,985,0,0
Jiangxi,Mainland China,5/03/2020 18:00,937,1,936,0,0
Chongqing,Mainland China,5/03/2020 18:00,579,6,573,0,0
Sichuan,Mainland China,5/03/2020 18:00,561,3,558,0,0
Guangxi,Mainland China,5/03/2020 18:00,254,2,252,0,0
Hainan,Mainland China,5/03/2020 18:00,168,6,162,0,0
Guizhou,Mainland China,5/03/2020 18:00,147,2,145,0,0
Liaoning,Mainland China,5/03/2020 18:00,146,2,144,0,0
Gansu,Mainland China,5/03/2020 18:00,139,2,137,0,0
Xinjiang,Mainland China,5/03/2020 18:00,76,3,73,0,0
Ningxia,Mainland China,5/03/2020 18:00,75,0,75,0,0
Qinghai,Mainland China,5/03/2020 18:00,18,0,18,0,0
Tibet,Mainland China,5/03/2020 18:00,1,0,1,0,0
