Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/22/2020 22:30,67800,3153,59879
Beijing,Mainland China,3/22/2020 22:30,522,8,400
Guangdong,Mainland China,3/22/2020 22:30,1407,8,1329
Gansu,Mainland China,3/22/2020 22:30,136,2,114
Shanghai,Mainland China,3/22/2020 22:30,404,4,328
Sichuan,Mainland China,3/22/2020 22:30,543,3,536
Heilongjiang,Mainland China,3/22/2020 22:30,484,13,465
Zhejiang,Mainland China,3/22/2020 22:30,1237,1,1219
Shandong,Mainland China,3/22/2020 22:30,767,7,751
Shaanxi,Mainland China,3/22/2020 22:30,248,3,239
Guangxi,Mainland China,3/22/2020 22:30,254,2,250
Hebei,Mainland China,3/22/2020 22:30,319,6,310
Hainan,Mainland China,3/22/2020 22:30,168,6,161
Henan,Mainland China,3/22/2020 22:30,1273,22,1250
Jiangsu,Mainland China,3/22/2020 22:30,633,0,631
Chongqing,Mainland China,3/22/2020 22:30,577,6,570
Guizhou,Mainland China,3/22/2020 22:30,146,2,144
Tianjin,Mainland China,3/22/2020 22:30,137,3,133
Jilin,Mainland China,3/22/2020 22:30,93,1,92
Hunan,Mainland China,3/22/2020 22:30,1018,4,1014
Anhui,Mainland China,3/22/2020 22:30,990,6,984
Jiangxi,Mainland China,3/22/2020 22:30,936,1,934
Fujian,Mainland China,3/22/2020 22:30,313,1,295
Yunnan,Mainland China,3/22/2020 22:30,176,2,172
Shanxi,Mainland China,3/22/2020 22:30,133,0,133
Liaoning,Mainland China,3/22/2020 22:30,127,2,124
Xinjiang,Mainland China,3/22/2020 22:30,76,3,73
Ningxia,Mainland China,3/22/2020 22:30,75,0,75
Inner Mongolia,Mainland China,3/22/2020 22:30,75,1,74
Qinghai,Mainland China,3/22/2020 22:30,18,0,18
Tibet,Mainland China,3/22/2020 22:30,1,0,1
New South Wales,Australia,3/22/2020 22:30,668,5,4
Queensland,Australia,3/22/2020 22:30,319,1,9
Victoria,Australia,3/22/2020 22:30,355,0,70
South Australia,Australia,3/22/2020 22:30,100,0,6
Western Australia,Australia,3/22/2020 22:30,140,1,1
Tasmania,Australia,3/22/2020 22:30,21,0,3
Australian Capital Territory,Australia,3/22/2020 22:30,32,0,1
Northern Territory,Australia,3/22/2020 22:30,4,0,0
New York,US,3/22/2020 22:30,16916,153,0
WA,US,3/22/2020 22:30,2001,95,1
New Jersey,US,3/22/2020 22:30,1914,21,1
California,US,3/22/2020 22:30,1808,35,6
Illinois,US,3/22/2020 22:30,1049,9,2
Michigan,US,3/22/2020 22:30,1038,9,0
Florida,US,3/22/2020 22:30,1007,13,0
Louisiana,US,3/22/2020 22:30,837,20,0
Texas,US,3/22/2020 22:30,664,8,0
Massachusetts,US,3/22/2020 22:30,646,5,1
Georgia,US,3/22/2020 22:30,621,25,0
Colorado,US,3/22/2020 22:30,595,7,0
Pennsylvania,US,3/22/2020 22:30,509,4,0
Tennessee,US,3/22/2020 22:30,505,2,0
Wisconsin,US,3/22/2020 22:30,383,4,1
Ohio,US,3/22/2020 22:30,356,3,0
Connecticut,US,3/22/2020 22:30,327,8,0
North Carolina,US,3/22/2020 22:30,311,0,0
Maryland,US,3/22/2020 22:30,249,3,3
Virginia,US,3/22/2020 22:30,221,6,0
Mississippi,US,3/22/2020 22:30,207,1,0
