Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,7/14/2020 16:30,929,9,715,0,0
Shanghai,Mainland China,7/14/2020 16:30,728,7,690,0,0
Liaoning,Mainland China,7/14/2020 16:30,164,2,150,0,0
Sichuan,Mainland China,7/14/2020 16:30,599,3,589,0,0
Inner Mongolia,Mainland China,7/14/2020 16:30,249,1,237,0,0
Guangdong,Mainland China,7/14/2020 16:30,1650,8,1635,0,0
Tianjin,Mainland China,7/14/2020 16:30,203,3,195,0,0
Hebei,Mainland China,7/14/2020 16:30,349,6,340,0,0
Shaanxi,Mainland China,7/14/2020 16:30,321,3,314,0,0
Gansu,Mainland China,7/14/2020 16:30,167,2,162,0,0
Shanxi,Mainland China,7/14/2020 16:30,200,0,198,0,0
Yunnan,Mainland China,7/14/2020 16:30,187,2,183,0,0
Shandong,Mainland China,7/14/2020 16:30,793,7,785,0,0
Zhejiang,Mainland China,7/14/2020 16:30,1270,1,1267,0,0
Chongqing,Mainland China,7/14/2020 16:30,582,6,575,0,0
Fujian,Mainland China,7/14/2020 16:30,363,1,361,0,0
Hubei,Mainland China,7/14/2020 16:30,68135,4512,63623,0,0
Henan,Mainland China,7/14/2020 16:30,1276,22,1254,0,0
Hunan,Mainland China,7/14/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,7/14/2020 16:30,991,6,985,0,0
Heilongjiang,Mainland China,7/14/2020 16:30,945,13,932,0,0
Jiangxi,Mainland China,7/14/2020 16:30,937,1,936,0,0
Jiangsu,Mainland China,7/14/2020 16:30,654,0,654,0,0
Guangxi,Mainland China,7/14/2020 16:30,254,2,252,0,0
Hainan,Mainland China,7/14/2020 16:30,171,6,163,0,0
Jilin,Mainland China,7/14/2020 16:30,155,2,153,0,0
Guizhou,Mainland China,7/14/2020 16:30,147,2,145,0,0
Xinjiang,Mainland China,7/14/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,7/14/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,7/14/2020 16:30,18,0,18,0,0
Tibet,Mainland China,7/14/2020 16:30,1,0,1,0,0
New South Wales,Australia,7/14/2020 16:30,3316,49,2799,1062503,0
Queensland,Australia,7/14/2020 16:30,1071,6,1058,428420,0
Victoria,Australia,7/14/2020 16:30,4224,24,2395,1170352,0
South Australia,Australia,7/14/2020 16:30,443,4,439,176370,0
Western Australia,Australia,7/14/2020 16:30,636,9,606,209567,0
Tasmania,Australia,7/14/2020 16:30,228,13,213,57802,0
Australian Capital Territory,Australia,7/14/2020 16:30,113,3,105,37556,0
Northern Territory,Australia,7/14/2020 16:30,31,0,29,18645,0
New York,US,7/14/2020 16:30,408386,32408,57587,0,0
California,US,7/14/2020 16:30,343200,7223,86686,0,0
Florida,US,7/14/2020 16:30,291629,4409,381,0,0
Texas,US,7/14/2020 16:30,278725,3356,142398,0,0
New Jersey,US,7/14/2020 16:30,175915,15672,3953,0,0
Illinois,US,7/14/2020 16:30,155523,7220,75880,0,0
Massachusetts,US,7/14/2020 16:30,112130,8340,94347,0,0
Arizona,US,7/14/2020 16:30,128097,2337,174,0,0
Georgia,US,7/14/2020 16:30,123977,3054,340,0,0
Pennsylvania,US,7/14/2020 16:30,101266,6931,1369,0,0
North Carolina,US,7/14/2020 16:30,89498,1550,67124,0,0
Michigan,US,7/14/2020 16:30,77868,6327,53867,0,0
Maryland,US,7/14/2020 16:30,74260,3334,5238,0,0
Louisiana,US,7/14/2020 16:30,82042,3445,46334,0,0
Virginia,US,7/14/2020 16:30,72443,1978,9423,0,0
Ohio,US,7/14/2020 16:30,67996,3069,7358,0,0
Connecticut,US,7/14/2020 16:30,47530,4372,63,0,0
Indiana,US,7/14/2020 16:30,52685,2775,2896,0,0
Tennessee,US,7/14/2020 16:30,66791,767,38279,0,0
Alabama,US,7/14/2020 16:30,57255,1164,25783,0,0
Minnesota,US,7/14/2020 16:30,43170,1548,37749,0,0
South Carolina,US,7/14/2020 16:30,60220,984,5076,0,0
Colorado,US,7/14/2020 16:30,37695,1738,3309,0,0
WA,US,7/14/2020 16:30,42400,1399,5375,0,0
Mississippi,US,7/14/2020 16:30,37503,1272,22167,0,0
Wisconsin,US,7/14/2020 16:30,37906,826,29275,0,0
Iowa,US,7/14/2020 16:30,35869,756,26969,0,0
Utah,US,7/14/2020 16:30,30478,226,4075,0,0
Missouri,US,7/14/2020 16:30,30774,1136,4102,0,0
Veteran Affair,US,7/14/2020 16:30,29559,1813,13019,0,0
Arkansas,US,7/14/2020 16:30,29812,331,22863,0,0
Nevada,US,7/14/2020 16:30,29647,613,19770,0,0
US Military,US,7/14/2020 16:30,25822,42,10673,0,0
Nebraska,US,7/14/2020 16:30,21717,292,14641,0,0
Oklahoma,US,7/14/2020 16:30,21740,428,16638,0,0
Kentucky,US,7/14/2020 16:30,20223,635,5389,0,0
Kansas,US,7/14/2020 16:30,19887,299,11727,0,0
Rhode Island,US,7/14/2020 16:30,17588,984,1683,0,0
New Mexico,US,7/14/2020 16:30,15514,551,6429,0,0
Delaware,US,7/14/2020 16:30,12969,518,7184,0,0
Oregon,US,7/14/2020 16:30,12805,244,1894,0,0
Washington DC,US,7/14/2020 16:30,10946,568,1774,0,0
Idaho,US,7/14/2020 16:30,11403,102,3022,0,0
Puerto Rico,US,7/14/2020 16:30,10123,169,850,0,0
Federal Bureau of Prisons,US,7/14/2020 16:30,9529,96,5810,0,0
Navajo Nation,US,7/14/2020 16:30,8243,401,930,0,0
South Dakota,US,7/14/2020 16:30,7572,109,6599,0,0
New Hampshire,US,7/14/2020 16:30,6068,391,5056,0,0
North Dakota,US,7/14/2020 16:30,4493,88,3685,0,0
Maine,US,7/14/2020 16:30,3566,114,3062,0,0
West Virginia,US,7/14/2020 16:30,4407,97,2982,0,0
Vermont,US,7/14/2020 16:30,1305,56,1049,0,0
Wyoming,US,7/14/2020 16:30,1950,22,1462,0,0
Hawaii,US,7/14/2020 16:30,1264,22,921,0,0
Montana,US,7/14/2020 16:30,1952,34,875,0,0
Alaska,US,7/14/2020 16:30,1579,17,588,0,0
Guam,US,7/14/2020 16:30,312,5,143,0,0
Grand Princess,US,7/14/2020 16:30,103,3,0,0,0
US Virgin Islands,US,7/14/2020 16:30,206,6,96,0,0
Diamond Princess,US,7/14/2020 16:30,49,0,0,0,0
Northern Mariana Islands,US,7/14/2020 16:30,31,2,16,0,0
Quebec,Canada,7/14/2020 16:30,56730,5633,26025,0,0
Ontario,Canada,7/14/2020 16:30,38814,2769,34328,0,0
Alberta,Canada,7/14/2020 16:30,8912,163,8048,0,0
British Columbia,Canada,7/14/2020 16:30,3115,189,2718,0,0
Nova Scotia,Canada,7/14/2020 16:30,1066,63,1002,0,0
Saskatchewan,Canada,7/14/2020 16:30,876,15,785,0,0
Manitoba,Canada,7/14/2020 16:30,330,7,318,0,0
Newfoundland and Labrador,Canada,7/14/2020 16:30,262,3,258,0,0
New Brunswick,Canada,7/14/2020 16:30,167,2,163,0,0
Prince Edward Island,Canada,7/14/2020 16:30,36,0,27,0,0
Yukon,Canada,7/14/2020 16:30,11,0,11,0,0
Northwest Territories,Canada,7/14/2020 16:30,5,0,5,0,0
,Brazil,7/14/2020 16:30,1931204,74262,1213512,4572796,8318
,India,7/14/2020 16:30,937487,24315,593080,12092503,8944
,Russia,7/14/2020 16:30,739947,11614,512825,23495752,2300
,Peru,7/14/2020 16:30,333867,12229,223261,1963921,1325
,Chile,7/14/2020 16:30,319493,7069,289220,1322503,1915
,Mexico,7/14/2020 16:30,304435,35491,189063,739922,378
,Spain,7/14/2020 16:30,303699,28409,196958,6026446,617
,South Africa,7/14/2020 16:30,298292,4346,146279,2232738,539
,UK,7/14/2020 16:30,291373,44968,1166,12270317,162
,Iran,7/14/2020 16:30,262173,13211,225270,2023079,3389
,Pakistan,7/14/2020 16:30,253604,5320,170656,1606190,2151
,Italy,7/14/2020 16:30,243344,34984,195441,6004611,60
,Saudi Arabia,7/14/2020 16:30,237803,2283,177560,2336874,2235
,Turkey,7/14/2020 16:30,214993,5402,196720,4065178,1204
,Germany,7/14/2020 16:30,200766,9144,185500,6376054,264
,Bangladesh,7/14/2020 16:30,190057,2424,103227,966400,1
,France,7/14/2020 16:30,172377,30029,78597,2489269,492
,Colombia,7/14/2020 16:30,159898,5625,68806,1082415,875
,Argentina,7/14/2020 16:30,106910,1968,45467,483799,752
,Qatar,7/14/2020 16:30,104533,150,101160,420649,137
,Egypt,7/14/2020 16:30,83930,4008,25544,135000,41
,Iraq,7/14/2020 16:30,81757,3345,50782,698012,412
,Indonesia,7/14/2020 16:30,78572,3710,37636,1097468,0
,Sweden,7/14/2020 16:30,76001,5545,4971,681820,81
,Ecuador,7/14/2020 16:30,68459,5063,30369,183392,308
,Belarus,7/14/2020 16:30,65269,474,55799,1144696,89
Brussels,Belgium,7/14/2020 16:30,62781,9787,17223,1390593,23
,Kazakhstan,7/14/2020 16:30,61755,375,35911,1719295,221
,Oman,7/14/2020 16:30,59568,273,37987,244831,149
,Philippines,7/14/2020 16:30,57545,1603,20459,1017723,333
,Kuwait,7/14/2020 16:30,56174,396,46161,441143,156
,United Arab Emirates,7/14/2020 16:30,55573,335,46025,4000000,1
,Ukraine,7/14/2020 16:30,54771,1412,27154,813396,104
,Netherlands,7/14/2020 16:30,51146,6135,322,764079,20
,Bolivia,7/14/2020 16:30,49250,1866,15294,108897,71
,Panama,7/14/2020 16:30,47173,932,23919,168517,160
,Portugal,7/14/2020 16:30,47051,1668,31550,1366864,69
,Singapore,7/14/2020 16:30,46630,27,42737,866414,0
,Dominican Republic,7/14/2020 16:30,46305,910,23134,189391,226
,Israel,7/14/2020 16:30,42360,371,19665,1317362,183
,Poland,7/14/2020 16:30,38457,1588,27756,1813365,74
,Afghanistan,7/14/2020 16:30,34740,1048,21454,81252,31
,Bahrain,7/14/2020 16:30,34078,111,29753,685318,51
,Nigeria,7/14/2020 16:30,33616,754,13792,186309,7
,Romania,7/14/2020 16:30,33585,1931,21803,868478,234
,Switzerland,7/14/2020 16:30,33016,1968,29800,690701,19
,Armenia,7/14/2020 16:30,32490,581,20729,136802,10
,Guatemala,7/14/2020 16:30,30872,1302,4453,64590,5
,Honduras,7/14/2020 16:30,28579,789,3123,49308,58
,Ireland,7/14/2020 16:30,25670,1746,23364,523277,9
,Azerbaijan,7/14/2020 16:30,25113,319,16150,576249,66
,Ghana,7/14/2020 16:30,24988,139,21067,331366,8
,Japan,7/14/2020 16:30,22220,982,18282,574432,40
,Algeria,7/14/2020 16:30,20216,1028,14295,0,61
,Moldova,7/14/2020 16:30,19708,655,13033,101180,358
,Austria,7/14/2020 16:30,19021,709,17073,708128,9
,Serbia,7/14/2020 16:30,18983,418,13991,507002,170
