Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,1/29/2020 13:30,3554,125.0,80.0
Guangdong,Mainland China,1/29/2020 13:30,277,,4.0
Zhejiang,Mainland China,1/29/2020 13:30,296,,3.0
Henan,Mainland China,1/29/2020 13:30,206,2.0,1.0
Chongqing,Mainland China,1/29/2020 13:30,147,,
Hunan,Mainland China,1/29/2020 13:30,221,,
Shandong,Mainland China,1/29/2020 13:30,130,,1.0
Beijing,Mainland China,1/29/2020 13:30,111,1.0,4.0
Anhui,Mainland China,1/29/2020 13:30,152,,2.0
Sichuan,Mainland China,1/29/2020 13:30,108,,
Fujian,Mainland China,1/29/2020 13:30,84,,
Shanghai,Mainland China,1/29/2020 13:30,96,1.0,4.0
Jiangxi,Mainland China,1/29/2020 13:30,109,,3.0
Jiangsu,Mainland China,1/29/2020 13:30,99,,1.0
Guangxi,Mainland China,1/29/2020 13:30,58,,2.0
Shaanxi,Mainland China,1/29/2020 13:30,56,,
Hainan,Mainland China,1/29/2020 13:30,43,1.0,1.0
Liaoning,Mainland China,1/29/2020 13:30,39,,
Yunnan,Mainland China,1/29/2020 13:30,55,,
Tianjin,Mainland China,1/29/2020 13:30,27,,
Heilongjiang,Mainland China,1/29/2020 13:30,38,1.0,
Hebei,Mainland China,1/29/2020 13:30,48,1.0,
Gansu,Mainland China,1/29/2020 13:30,24,,
Shanxi,Mainland China,1/29/2020 13:30,27,,
Inner Mongolia,Mainland China,1/29/2020 13:30,16,,
Hong Kong,Hong Kong,1/29/2020 13:30,10,,
Guizhou,Mainland China,1/29/2020 13:30,9,,
Ningxia,Mainland China,1/29/2020 13:30,12,,
Jilin,Mainland China,1/29/2020 13:30,9,,
Macau,Macau,1/29/2020 13:30,7,,
Taiwan,Taiwan,1/29/2020 13:30,8,,
Xinjiang,Mainland China,1/29/2020 13:30,13,,
Qinghai,Mainland China,1/29/2020 13:30,6,,
WA,US,1/29/2020 13:30,1,,
Illinois,US,1/29/2020 13:30,1,,
California,US,1/29/2020 13:30,2,,
Arizona,US,1/29/2020 13:30,1,,
Ontario,Canada,1/29/2020 13:30,3,,
,Japan,1/29/2020 13:30,7,,1.0
,Thailand,1/29/2020 13:30,14,,5.0
,South Korea,1/29/2020 13:30,4,,
,Singapore,1/29/2020 13:30,7,,
,Vietnam,1/29/2020 13:30,2,,
,Nepal,1/29/2020 13:30,1,,
,Malaysia,1/29/2020 13:30,7,,
,Cambodia,1/29/2020 13:30,1,,
,Sri Lanka,1/29/2020 13:30,1,,
New South Wales,Australia,1/29/2020 13:30,4,,
Victoria,Australia,1/29/2020 13:30,1,,
,United Arab Emirates,1/29/2020 13:30,4,,
,France,1/29/2020 13:30,4,,
Bavaria,Germany,1/29/2020 13:30,4,,
