Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Xinjiang,Mainland China,8/05/2020 16:30,746,3,125,0,0
Liaoning,Mainland China,8/05/2020 16:30,255,2,160,0,0
Guangdong,Mainland China,8/05/2020 16:30,1687,8,1661,0,0
Shanghai,Mainland China,8/05/2020 16:30,752,7,727,0,0
Inner Mongolia,Mainland China,8/05/2020 16:30,258,1,247,0,0
Beijing,Mainland China,8/05/2020 16:30,934,9,919,0,0
Shandong,Mainland China,8/05/2020 16:30,804,7,786,0,0
Tianjin,Mainland China,8/05/2020 16:30,205,3,196,0,0
Sichuan,Mainland China,8/05/2020 16:30,610,3,598,0,0
Shaanxi,Mainland China,8/05/2020 16:30,327,3,318,0,0
Hubei,Mainland China,8/05/2020 16:30,68138,4512,63623,0,0
Fujian,Mainland China,8/05/2020 16:30,367,1,363,0,0
Yunnan,Mainland China,8/05/2020 16:30,191,2,187,0,0
Jilin,Mainland China,8/05/2020 16:30,157,2,153,0,0
Zhejiang,Mainland China,8/05/2020 16:30,1270,1,1268,0,0
Jiangsu,Mainland China,8/05/2020 16:30,658,0,654,0,0
Henan,Mainland China,8/05/2020 16:30,1276,22,1254,0,0
Hunan,Mainland China,8/05/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,8/05/2020 16:30,991,6,985,0,0
Heilongjiang,Mainland China,8/05/2020 16:30,945,13,932,0,0
Jiangxi,Mainland China,8/05/2020 16:30,937,1,936,0,0
Chongqing,Mainland China,8/05/2020 16:30,583,6,577,0,0
Hebei,Mainland China,8/05/2020 16:30,349,6,343,0,0
Guangxi,Mainland China,8/05/2020 16:30,255,2,253,0,0
Shanxi,Mainland China,8/05/2020 16:30,201,0,201,0,0
Hainan,Mainland China,8/05/2020 16:30,171,6,163,0,0
Gansu,Mainland China,8/05/2020 16:30,167,2,165,0,0
Guizhou,Mainland China,8/05/2020 16:30,147,2,145,0,0
Ningxia,Mainland China,8/05/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,8/05/2020 16:30,18,0,18,0,0
Tibet,Mainland China,8/05/2020 16:30,1,0,1,0,0
New South Wales,Australia,8/05/2020 16:30,3631,50,2991,1561826,0
Queensland,Australia,8/05/2020 16:30,1088,6,1069,595001,0
Victoria,Australia,8/05/2020 16:30,13035,162,5424,1745900,0
South Australia,Australia,8/05/2020 16:30,456,4,444,244829,0
Western Australia,Australia,8/05/2020 16:30,642,9,626,263076,0
Tasmania,Australia,8/05/2020 16:30,229,13,215,70699,0
Australian Capital Territory,Australia,8/05/2020 16:30,113,3,110,54336,0
Northern Territory,Australia,8/05/2020 16:30,33,0,30,25550,0
California,US,8/05/2020 16:30,527088,9711,178234,0,0
Florida,US,8/05/2020 16:30,502768,7628,381,0,0
Texas,US,8/05/2020 16:30,472171,7408,311532,0,0
New York,US,8/05/2020 16:30,423413,32754,61526,0,0
Georgia,US,8/05/2020 16:30,201896,3986,927,0,0
New Jersey,US,8/05/2020 16:30,183327,15922,4030,0,0
Illinois,US,8/05/2020 16:30,186489,7573,77607,0,0
Arizona,US,8/05/2020 16:30,182210,3845,174,0,0
North Carolina,US,8/05/2020 16:30,129289,2053,105093,0,0
Massachusetts,US,8/05/2020 16:30,119203,8657,94347,0,0
Pennsylvania,US,8/05/2020 16:30,120395,7251,1369,0,0
Louisiana,US,8/05/2020 16:30,125943,4096,89083,0,0
Tennessee,US,8/05/2020 16:30,114098,1146,75551,0,0
Ohio,US,8/05/2020 16:30,96306,3600,7630,0,0
Michigan,US,8/05/2020 16:30,93904,6479,57502,0,0
Virginia,US,8/05/2020 16:30,95051,2276,12385,0,0
South Carolina,US,8/05/2020 16:30,95472,1894,5076,0,0
Maryland,US,8/05/2020 16:30,92426,3536,5749,0,0
Alabama,US,8/05/2020 16:30,94654,1695,35401,0,0
Indiana,US,8/05/2020 16:30,69975,3008,3169,0,0
Mississippi,US,8/05/2020 16:30,63486,1804,35071,0,0
WA,US,8/05/2020 16:30,59574,1622,5893,0,0
Minnesota,US,8/05/2020 16:30,57779,1670,51223,0,0
Wisconsin,US,8/05/2020 16:30,56943,970,45368,0,0
Missouri,US,8/05/2020 16:30,55968,1348,4102,0,0
Connecticut,US,8/05/2020 16:30,50225,4437,63,0,0
Nevada,US,8/05/2020 16:30,52829,890,43021,0,0
Colorado,US,8/05/2020 16:30,48412,1851,4275,0,0
Iowa,US,8/05/2020 16:30,46568,896,34689,0,0
Arkansas,US,8/05/2020 16:30,45381,490,38000,0,0
Utah,US,8/05/2020 16:30,42328,327,4075,0,0
US Military,US,8/05/2020 16:30,42249,70,20984,0,0
Veteran Affair,US,8/05/2020 16:30,40371,2182,13019,0,0
Oklahoma,US,8/05/2020 16:30,40589,583,33390,0,0
Kentucky,US,8/05/2020 16:30,32741,752,8406,0,0
Kansas,US,8/05/2020 16:30,29119,368,17656,0,0
Nebraska,US,8/05/2020 16:30,27178,334,19677,0,0
Idaho,US,8/05/2020 16:30,22235,210,3022,0,0
New Mexico,US,8/05/2020 16:30,21340,658,8685,0,0
Rhode Island,US,8/05/2020 16:30,19481,1012,1683,0,0
Oregon,US,8/05/2020 16:30,19979,339,1885,0,0
Puerto Rico,US,8/05/2020 16:30,19651,246,850,0,0
Delaware,US,8/05/2020 16:30,15296,587,8339,0,0
Washington DC,US,8/05/2020 16:30,12443,587,10015,0,0
Federal Bureau of Prisons,US,8/05/2020 16:30,12129,109,9682,0,0
Navajo Nation,US,8/05/2020 16:30,9156,463,930,0,0
South Dakota,US,8/05/2020 16:30,9168,137,8080,0,0
New Hampshire,US,8/05/2020 16:30,6693,418,5915,0,0
West Virginia,US,8/05/2020 16:30,7162,124,5218,0,0
North Dakota,US,8/05/2020 16:30,7059,108,5839,0,0
Montana,US,8/05/2020 16:30,4429,65,2820,0,0
Maine,US,8/05/2020 16:30,3992,124,3456,0,0
Alaska,US,8/05/2020 16:30,3396,25,987,0,0
Wyoming,US,8/05/2020 16:30,2884,27,2284,0,0
Hawaii,US,8/05/2020 16:30,2591,26,1354,0,0
Vermont,US,8/05/2020 16:30,1436,57,1254,0,0
US Virgin Islands,US,8/05/2020 16:30,481,8,374,0,0
Guam,US,8/05/2020 16:30,389,5,143,0,0
Grand Princess,US,8/05/2020 16:30,103,3,0,0,0
Diamond Princess,US,8/05/2020 16:30,49,0,0,0,0
Northern Mariana Islands,US,8/05/2020 16:30,31,2,16,0,0
Quebec,Canada,8/05/2020 16:30,60000,5687,50886,0,0
Ontario,Canada,8/05/2020 16:30,41560,2829,37336,0,0
Alberta,Canada,8/05/2020 16:30,11146,201,9754,0,0
British Columbia,Canada,8/05/2020 16:30,3787,195,3273,0,0
Saskatchewan,Canada,8/05/2020 16:30,1376,18,1133,0,0
Nova Scotia,Canada,8/05/2020 16:30,1071,64,1005,0,0
Manitoba,Canada,8/05/2020 16:30,444,8,342,0,0
Newfoundland and Labrador,Canada,8/05/2020 16:30,266,3,263,0,0
New Brunswick,Canada,8/05/2020 16:30,174,2,168,0,0
Prince Edward Island,Canada,8/05/2020 16:30,36,0,36,0,0
Yukon,Canada,8/05/2020 16:30,14,0,11,0,0
Northwest Territories,Canada,8/05/2020 16:30,5,0,5,0,0
,Brazil,8/05/2020 16:30,2858872,97288,1970767,13329028,8318
,India,8/05/2020 16:30,1963239,40739,1327200,21484402,8944
,Russia,8/05/2020 16:30,866627,14490,669026,29400000,2300
,South Africa,8/05/2020 16:30,529877,9298,377266,3113191,539
,Mexico,8/05/2020 16:30,449961,48869,300254,1026294,3925
,Peru,8/05/2020 16:30,439890,20007,302457,2440184,1418
,Chile,8/05/2020 16:30,364723,9792,338291,1737813,1400
,Spain,8/05/2020 16:30,352847,28499,196958,7064329,617
,Colombia,8/05/2020 16:30,334979,11315,180258,1723508,1493
,Iran,8/05/2020 16:30,317483,17802,274932,2587083,4129
,UK,8/05/2020 16:30,307184,46364,1166,17210335,77
,Saudi Arabia,8/05/2020 16:30,282824,3020,245314,3580139,1991
,Pakistan,8/05/2020 16:30,281136,6014,254286,2043870,872
,Italy,8/05/2020 16:30,248803,35181,200976,7041040,41
,Bangladesh,8/05/2020 16:30,246674,3267,141750,1212416,0
,Turkey,8/05/2020 16:30,236112,5784,219506,5027308,582
,Germany,8/05/2020 16:30,214104,9245,194700,8586648,270
,Argentina,8/05/2020 16:30,213535,4009,96948,777278,1150
,France,8/05/2020 16:30,194029,30305,82166,2982302,384
,Iraq,8/05/2020 16:30,137556,5094,98442,1076150,519
,Indonesia,8/05/2020 16:30,116871,5452,73889,1575043,0
,Philippines,8/05/2020 16:30,115980,2123,66270,1643624,239
,Qatar,8/05/2020 16:30,111805,178,108539,508079,75
,Kazakhstan,8/05/2020 16:30,94882,1058,67031,2113795,221
,Egypt,8/05/2020 16:30,94875,4930,47182,135000,41
,Ecuador,8/05/2020 16:30,88866,5847,71168,254351,378
,Bolivia,8/05/2020 16:30,83361,3320,25390,178244,71
,Sweden,8/05/2020 16:30,81540,5760,4971,863315,41
,Oman,8/05/2020 16:30,80286,488,69803,308333,184
,Israel,8/05/2020 16:30,77919,565,51395,1842335,345
,Dominican Republic,8/05/2020 16:30,75660,1222,40122,278435,304
,Ukraine,8/05/2020 16:30,75490,1788,41527,1081146,136
Brussels,Belgium,8/05/2020 16:30,70648,9852,17639,1743265,63
,Kuwait,8/05/2020 16:30,69425,468,60906,518601,128
,Panama,8/05/2020 16:30,69424,1522,43330,234954,161
,Belarus,8/05/2020 16:30,68376,577,63425,1334868,0
,United Arab Emirates,8/05/2020 16:30,61606,353,55385,5262658,0
,Romania,8/05/2020 16:30,56550,2521,28584,1295222,464
,Netherlands,8/05/2020 16:30,56381,6153,322,1079860,45
,Singapore,8/05/2020 16:30,54254,27,47768,1474372,1
,Guatemala,8/05/2020 16:30,53509,2072,41199,165506,5
,Portugal,8/05/2020 16:30,51848,1740,37565,1671422,41
,Poland,8/05/2020 16:30,48789,1756,35321,2374686,72
,Nigeria,8/05/2020 16:30,44433,910,31851,289133,7
,Honduras,8/05/2020 16:30,44299,1400,5921,109292,52
,Bahrain,8/05/2020 16:30,42132,153,39335,858249,41
,Japan,8/05/2020 16:30,39858,1016,27197,877134,88
,Armenia,8/05/2020 16:30,39586,770,30850,170012,0
,Ghana,8/05/2020 16:30,39075,199,35563,405817,7
,Kyrgyzstan,8/05/2020 16:30,38110,1438,29513,267718,24
,Afghanistan,8/05/2020 16:30,36829,1294,25742,89822,31
,Switzerland,8/05/2020 16:30,35927,1984,31600,815937,24
,Azerbaijan,8/05/2020 16:30,33103,476,28840,759129,66
,Algeria,8/05/2020 16:30,33055,1261,22802,0,57
,Morocco,8/05/2020 16:30,28500,435,19994,1361550,31
,Uzbekistan,8/05/2020 16:30,27793,171,18783,1377915,224
,Serbia,8/05/2020 16:30,27033,614,14047,713104,132
,Ireland,8/05/2020 16:30,26303,1763,23364,648084,5
,Moldova,8/05/2020 16:30,26222,823,18167,128076,362
,Kenya,8/05/2020 16:30,23873,391,9930,329123,44
,Austria,8/05/2020 16:30,21566,719,19464,923902,25
,Venezuela,8/05/2020 16:30,21438,187,11875,1561272,42
,Nepal,8/05/2020 16:30,21390,60,15156,725355,0
,Costa Rica,8/05/2020 16:30,20417,191,6851,96110,100
,Ethiopia,8/05/2020 16:30,20336,356,8598,459746,185
,El Salvador,8/05/2020 16:30,18701,498,9111,251271,509
,Cameroon,8/05/2020 16:30,17718,391,15320,149000,30
,Czechia,8/05/2020 16:30,17387,388,11900,722003,19
,Ivory Coast,8/05/2020 16:30,16349,103,12191,103624,0
,South Korea,8/05/2020 16:30,14456,302,13406,1598187,14
,Denmark,8/05/2020 16:30,14185,616,12753,1629692,2
,Bosnia and Herzegovina,8/05/2020 16:30,13138,379,6839,145559,0
,Palestine,8/05/2020 16:30,13065,89,6618,200280,0
,Bulgaria,8/05/2020 16:30,12414,415,6964,281953,41
,Madagascar,8/05/2020 16:30,12222,127,9798,45634,84
,Sudan,8/05/2020 16:30,11780,763,6194,401,0
,North Macedonia,8/05/2020 16:30,11289,511,7221,108384,4
,Senegal,8/05/2020 16:30,10538,218,6988,112844,38
