Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Shanghai,Mainland China,5/21/2020 20:00,667,7,646,0,0
Inner Mongolia,Mainland China,5/21/2020 20:00,217,1,199,0,0
Shaanxi,Mainland China,5/21/2020 20:00,308,3,303,0,0
Hubei,Mainland China,5/21/2020 20:00,68135,4512,63616,0,0
Beijing,Mainland China,5/21/2020 20:00,593,9,579,0,0
Guangdong,Mainland China,5/21/2020 20:00,1591,8,1579,0,0
Shandong,Mainland China,5/21/2020 20:00,788,7,780,0,0
Jilin,Mainland China,5/21/2020 20:00,152,2,125,0,0
Tianjin,Mainland China,5/21/2020 20:00,192,3,187,0,0
Liaoning,Mainland China,5/21/2020 20:00,149,2,144,0,0
Hainan,Mainland China,5/21/2020 20:00,169,6,162,0,0
Henan,Mainland China,5/21/2020 20:00,1276,22,1254,0,0
Zhejiang,Mainland China,5/21/2020 20:00,1268,1,1267,0,0
Hunan,Mainland China,5/21/2020 20:00,1019,4,1015,0,0
Anhui,Mainland China,5/21/2020 20:00,991,6,985,0,0
Heilongjiang,Mainland China,5/21/2020 20:00,945,13,932,0,0
Jiangxi,Mainland China,5/21/2020 20:00,937,1,936,0,0
Jiangsu,Mainland China,5/21/2020 20:00,653,0,653,0,0
Chongqing,Mainland China,5/21/2020 20:00,579,6,573,0,0
Sichuan,Mainland China,5/21/2020 20:00,561,3,558,0,0
Fujian,Mainland China,5/21/2020 20:00,356,1,355,0,0
Hebei,Mainland China,5/21/2020 20:00,328,6,322,0,0
Guangxi,Mainland China,5/21/2020 20:00,254,2,252,0,0
Shanxi,Mainland China,5/21/2020 20:00,198,0,198,0,0
Yunnan,Mainland China,5/21/2020 20:00,185,2,183,0,0
Guizhou,Mainland China,5/21/2020 20:00,147,2,145,0,0
Gansu,Mainland China,5/21/2020 20:00,139,2,137,0,0
Xinjiang,Mainland China,5/21/2020 20:00,76,3,73,0,0
Ningxia,Mainland China,5/21/2020 20:00,75,0,75,0,0
Qinghai,Mainland China,5/21/2020 20:00,18,0,18,0,0
Tibet,Mainland China,5/21/2020 20:00,1,0,1,0,0
New South Wales,Australia,5/21/2020 20:00,3082,47,2648,394012,0
Queensland,Australia,5/21/2020 20:00,1058,6,1040,166877,0
Victoria,Australia,5/21/2020 20:00,1581,18,1473,378673,0
South Australia,Australia,5/21/2020 20:00,439,4,435,84389,0
Western Australia,Australia,5/21/2020 20:00,557,9,545,71642,0
Tasmania,Australia,5/21/2020 20:00,228,13,199,23264,0
Australian Capital Territory,Australia,5/21/2020 20:00,107,3,104,15023,0
Northern Territory,Australia,5/21/2020 20:00,29,0,29,6809,0
New York,US,5/21/2020 20:00,361581,27934,41301,0,0
New Jersey,US,5/21/2020 20:00,151558,10843,3736,0,0
Illinois,US,5/21/2020 20:00,102688,4607,2861,0,0
Massachusetts,US,5/21/2020 20:00,90084,6148,16508,0,0
California,US,5/21/2020 20:00,87501,3560,12536,0,0
Pennsylvania,US,5/21/2020 20:00,69252,4869,1369,0,0
Michigan,US,5/21/2020 20:00,53512,5129,28234,0,0
Florida,US,5/21/2020 20:00,48675,2144,381,0,0
Texas,US,5/21/2020 20:00,52366,1447,30510,0,0
Connecticut,US,5/21/2020 20:00,39208,3583,63,0,0
Louisiana,US,5/21/2020 20:00,36504,2629,26249,0,0
Georgia,US,5/21/2020 20:00,40414,1752,340,0,0
Maryland,US,5/21/2020 20:00,43531,2159,3099,0,0
Indiana,US,5/21/2020 20:00,29936,1913,1941,0,0
Ohio,US,5/21/2020 20:00,30167,1837,4604,0,0
Virginia,US,5/21/2020 20:00,34137,1100,4778,0,0
Colorado,US,5/21/2020 20:00,22797,1300,1491,0,0
WA,US,5/21/2020 20:00,19730,1044,4561,0,0
Tennessee,US,5/21/2020 20:00,18961,313,12192,0,0
North Carolina,US,5/21/2020 20:00,20512,728,11637,0,0
Iowa,US,5/21/2020 20:00,15956,404,8505,0,0
Rhode Island,US,5/21/2020 20:00,13571,556,1047,0,0
Veteran Affair,US,5/21/2020 20:00,12833,1093,0,0,0
Arizona,US,5/21/2020 20:00,15328,764,6,0,0
Missouri,US,5/21/2020 20:00,11660,668,2965,0,0
Wisconsin,US,5/21/2020 20:00,13885,487,8102,0,0
Alabama,US,5/21/2020 20:00,13119,529,0,0,0
Mississippi,US,5/21/2020 20:00,12222,580,6268,0,0
Minnesota,US,5/21/2020 20:00,18200,818,12488,0,0
US Military,US,5/21/2020 20:00,8859,30,4611,0,0
South Carolina,US,5/21/2020 20:00,9175,407,5076,0,0
Nebraska,US,5/21/2020 20:00,11122,138,349,0,0
Nevada,US,5/21/2020 20:00,7383,383,5132,0,0
Kansas,US,5/21/2020 20:00,8558,204,2855,0,0
Utah,US,5/21/2020 20:00,7874,92,4075,0,0
