Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/27/2020 22:00,65914,2682,26403,
Guangdong,Mainland China,2/27/2020 22:00,1348,7,919,
Zhejiang,Mainland China,2/27/2020 22:00,1205,1,943,
Shandong,Mainland China,2/27/2020 22:00,756,6,390,
Henan,Mainland China,2/27/2020 22:00,1272,20,1103,
Anhui,Mainland China,2/27/2020 22:00,990,6,814,
Jiangxi,Mainland China,2/27/2020 22:00,935,1,790,
Hunan,Mainland China,2/27/2020 22:00,1017,4,820,
Heilongjiang,Mainland China,2/27/2020 22:00,480,13,280,
Sichuan,Mainland China,2/27/2020 22:00,538,3,326,
Chongqing,Mainland China,2/27/2020 22:00,576,6,401,
Jiangsu,Mainland China,2/27/2020 22:00,631,0,506,
Beijing,Mainland China,2/27/2020 22:00,410,7,257,
Guangxi,Mainland China,2/27/2020 22:00,252,2,166,
Fujian,Mainland China,2/27/2020 22:00,296,1,232,
Shanghai,Mainland China,2/27/2020 22:00,337,3,276,
Hebei,Mainland China,2/27/2020 22:00,318,6,274,
Shaanxi,Mainland China,2/27/2020 22:00,245,1,197,
Yunnan,Mainland China,2/27/2020 22:00,174,2,150,
Tianjin,Mainland China,2/27/2020 22:00,136,3,102,
Hainan,Mainland China,2/27/2020 22:00,168,5,132,
Hong Kong,Hong Kong,2/27/2020 22:00,93,2,26,
Guizhou,Mainland China,2/27/2020 22:00,146,2,112,
Liaoning,Mainland China,2/27/2020 22:00,121,1,93,
Shanxi,Mainland China,2/27/2020 22:00,133,0,107,
Inner Mongolia,Mainland China,2/27/2020 22:00,75,0,43,
Xinjiang,Mainland China,2/27/2020 22:00,76,3,43,
Jilin,Mainland China,2/27/2020 22:00,93,1,68,
Ningxia,Mainland China,2/27/2020 22:00,72,0,68,
Taiwan,Taiwan,2/27/2020 22:00,32,1,6,
Gansu,Mainland China,2/27/2020 22:00,91,2,82,
Macau,Macau,2/27/2020 22:00,10,0,8,
Qinghai,Mainland China,2/27/2020 22:00,18,0,18,
Tibet,Mainland China,2/27/2020 22:00,1,0,1,
,South Korea,2/27/2020 22:00,2022,13,24,
Yokohama,Japan,2/27/2020 22:00,696,4,10,
,Italy,2/27/2020 22:00,655,17,45,
,Iran,2/27/2020 22:00,245,26,54,
,Japan,2/27/2020 22:00,214,4,32,
,Singapore,2/27/2020 22:00,96,0,66,
,Germany,2/27/2020 22:00,49,0,16,
,Kuwait,2/27/2020 22:00,43,0,0,
,Thailand,2/27/2020 22:00,40,0,22,
,France,2/27/2020 22:00,38,2,11,
,Bahrain,2/27/2020 22:00,33,0,0,
,Spain,2/27/2020 22:00,25,0,2,
,Malaysia,2/27/2020 22:00,22,0,20,
,United Arab Emirates,2/27/2020 22:00,19,0,5,
,Vietnam,2/27/2020 22:00,16,0,16,
,UK,2/27/2020 22:00,16,0,8,
,Switzerland,2/27/2020 22:00,8,0,0,
,Iraq,2/27/2020 22:00,7,0,0,
,Sweden,2/27/2020 22:00,7,0,0,
,Oman,2/27/2020 22:00,6,0,0,
,Austria,2/27/2020 22:00,5,0,0,
,Norway,2/27/2020 22:00,4,0,0,
,Philippines,2/27/2020 22:00,3,1,2,
,Croatia,2/27/2020 22:00,3,0,0,
,India,2/27/2020 22:00,3,0,3,
,Israel,2/27/2020 22:00,3,0,0,
,Lebanon,2/27/2020 22:00,3,0,0,
,Greece,2/27/2020 22:00,3,0,0,
,Finland,2/27/2020 22:00,2,0,1,
,Pakistan,2/27/2020 22:00,2,0,0,
,Russia,2/27/2020 22:00,2,0,2,
,Afghanistan,2/27/2020 22:00,1,0,0,
,Algeria,2/27/2020 22:00,1,0,0,
Brussels,Belgium,2/27/2020 22:00,1,0,1,
,Brazil,2/27/2020 22:00,1,0,0,
,Cambodia,2/27/2020 22:00,1,0,1,
,Denmark,2/27/2020 22:00,1,0,0,
,Egypt,2/27/2020 22:00,1,0,1,
,Estonia,2/27/2020 22:00,1,0,0,
,Georgia,2/27/2020 22:00,1,0,0,
,Lithuania,2/27/2020 22:00,1,0,0,
,North Macedonia,2/27/2020 22:00,1,0,0,
,Nepal,2/27/2020 22:00,1,0,1,
,Netherlands,2/27/2020 22:00,1,0,0,
,Nigeria,2/27/2020 22:00,1,0,0,
,Romania,2/27/2020 22:00,1,0,0,
,San Marino,2/27/2020 22:00,1,0,0,
,Sri Lanka,2/27/2020 22:00,1,0,1,
British Columbia,Canada,2/27/2020 22:00,7,0,0,
Ontario,Canada,2/27/2020 22:00,6,0,3,
Quebec,Canada,2/27/2020 22:00,1,0,0,
Massachusetts,US,2/27/2020 22:00,1,0,0,Boston
Illinois,US,2/27/2020 22:00,2,0,2,Chicago
Wisconsin,US,2/27/2020 22:00,1,0,0,Madison
WA,US,2/27/2020 22:00,1,0,1,Seattle
California,US,2/27/2020 22:00,11,0,2,"Sacramento, San Diego, San Benito, Los Angeles, Orange, Santa Clara, Humboldt"
Arizona,US,2/27/2020 22:00,1,0,1,Tempe
Texas,US,2/27/2020 22:00,1,0,0,San Antonio
Nebraska,US,2/27/2020 22:00,42,0,0,
Victoria,Australia,2/27/2020 22:00,7,0,4,
New South Wales,Australia,2/27/2020 22:00,4,0,4,
Queensland,Australia,2/27/2020 22:00,8,0,5,
Western Australia,Australia,2/27/2020 22:00,1,0,0,
South Australia,Australia,2/27/2020 22:00,3,0,2,
