Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/20/2020 03:30,62031,2029,10353,
Guangdong,Mainland China,2/20/2020 03:30,1332,5,624,
Henan,Mainland China,2/20/2020 03:30,1265,19,622,
Zhejiang,Mainland China,2/20/2020 03:30,1175,0,613,
Hunan,Mainland China,2/20/2020 03:30,1010,4,612,
Anhui,Mainland China,2/20/2020 03:30,987,6,450,
Jiangxi,Mainland China,2/20/2020 03:30,934,1,433,
Jiangsu,Mainland China,2/20/2020 03:30,631,0,336,
Chongqing,Mainland China,2/20/2020 03:30,560,5,274,
Shandong,Mainland China,2/20/2020 03:30,546,4,250,
Sichuan,Mainland China,2/20/2020 03:30,520,3,213,
Heilongjiang,Mainland China,2/20/2020 03:30,476,12,132,
Beijing,Mainland China,2/20/2020 03:30,395,4,153,
Yokohama,Japan,2/20/2020 03:30,621,2,3,
Shanghai,Mainland China,2/20/2020 03:30,334,2,199,
Hebei,Mainland China,2/20/2020 03:30,307,5,157,
Fujian,Mainland China,2/20/2020 03:30,293,1,117,
Guangxi,Mainland China,2/20/2020 03:30,245,2,89,
Shaanxi,Mainland China,2/20/2020 03:30,245,1,106,
Yunnan,Mainland China,2/20/2020 03:30,173,1,79,
Hainan,Mainland China,2/20/2020 03:30,168,4,84,
Guizhou,Mainland China,2/20/2020 03:30,146,2,71,
Shanxi,Mainland China,2/20/2020 03:30,131,0,73,
Tianjin,Mainland China,2/20/2020 03:30,130,3,54,
Liaoning,Mainland China,2/20/2020 03:30,121,1,59,
Gansu,Mainland China,2/20/2020 03:30,91,2,65,
Jilin,Mainland China,2/20/2020 03:30,91,1,40,
,Singapore,2/20/2020 03:30,84,0,34,
Xinjiang,Mainland China,2/20/2020 03:30,76,1,20,
Ningxia,Mainland China,2/20/2020 03:30,71,0,44,
Inner Mongolia,Mainland China,2/20/2020 03:30,75,0,12,
Hong Kong,Hong Kong,2/20/2020 03:30,65,2,6,
,Japan,2/20/2020 03:30,87,1,20,
,Thailand,2/20/2020 03:30,35,0,15,
,South Korea,2/20/2020 03:30,104,1,16,
,Malaysia,2/20/2020 03:30,22,0,17,
Qinghai,Mainland China,2/20/2020 03:30,18,0,16,
Taiwan,Taiwan,2/20/2020 03:30,24,1,2,
,Germany,2/20/2020 03:30,16,0,9,
,Vietnam,2/20/2020 03:30,16,0,14,
,France,2/20/2020 03:30,12,1,7,
Macau,Macau,2/20/2020 03:30,10,0,6,
,UK,2/20/2020 03:30,9,0,8,
,United Arab Emirates,2/20/2020 03:30,9,0,3,
Queensland,Australia,2/20/2020 03:30,5,0,0,
British Columbia,Canada,2/20/2020 03:30,5,0,0,
New South Wales,Australia,2/20/2020 03:30,4,0,4,
Victoria,Australia,2/20/2020 03:30,4,0,4,
,India,2/20/2020 03:30,3,0,3,
Ontario,Canada,2/20/2020 03:30,3,0,1,
,Philippines,2/20/2020 03:30,3,1,2,
,Italy,2/20/2020 03:30,3,0,0,
,Russia,2/20/2020 03:30,2,0,2,
South Australia,Australia,2/20/2020 03:30,2,0,0,
,Spain,2/20/2020 03:30,2,0,2,
,Cambodia,2/20/2020 03:30,1,0,1,
,Finland,2/20/2020 03:30,1,0,1,
,Sri Lanka,2/20/2020 03:30,1,0,1,
Tibet,Mainland China,2/20/2020 03:30,1,0,1,
,Nepal,2/20/2020 03:30,1,0,1,
,Sweden,2/20/2020 03:30,1,0,0,
,Egypt,2/20/2020 03:30,1,0,0,
Brussels,Belgium,2/20/2020 03:30,1,0,1,
Illinois,US,2/20/2020 03:30,2,0,2,Chicago
Massachusetts,US,2/20/2020 03:30,1,0,0,Boston
WA,US,2/20/2020 03:30,1,0,1,Seattle
Arizona,US,2/20/2020 03:30,1,0,0,Tempe
Wisconsin,US,2/20/2020 03:30,1,0,0,Madison
Texas,US,2/20/2020 03:30,1,0,0,San Antonio
California,US,2/20/2020 03:30,8,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
,Iran,2/20/2020 03:30,2,2,0,
