Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/30/2020 20:15,67801,3186,62882
Beijing,Mainland China,3/30/2020 20:15,577,8,415
Shanghai,Mainland China,3/30/2020 20:15,498,5,338
Guangdong,Mainland China,3/30/2020 20:15,1484,8,1351
Fujian,Mainland China,3/30/2020 20:15,340,1,295
Zhejiang,Mainland China,3/30/2020 20:15,1255,1,1225
Tianjin,Mainland China,3/30/2020 20:15,174,3,133
Inner Mongolia,Mainland China,3/30/2020 20:15,97,1,74
Shandong,Mainland China,3/30/2020 20:15,773,7,753
Jiangsu,Mainland China,3/30/2020 20:15,645,0,631
Sichuan,Mainland China,3/30/2020 20:15,550,3,536
Gansu,Mainland China,3/30/2020 20:15,138,2,125
Shaanxi,Mainland China,3/30/2020 20:15,253,3,242
Yunnan,Mainland China,3/30/2020 20:15,180,2,172
Liaoning,Mainland China,3/30/2020 20:15,136,2,124
Jilin,Mainland China,3/30/2020 20:15,98,1,92
Hebei,Mainland China,3/30/2020 20:15,321,6,310
Henan,Mainland China,3/30/2020 20:15,1276,22,1251
Chongqing,Mainland China,3/30/2020 20:15,579,6,570
Heilongjiang,Mainland China,3/30/2020 20:15,484,13,469
Guangxi,Mainland China,3/30/2020 20:15,254,2,250
Shanxi,Mainland China,3/30/2020 20:15,136,0,133
Jiangxi,Mainland China,3/30/2020 20:15,937,1,935
Hunan,Mainland China,3/30/2020 20:15,1018,4,1014
Anhui,Mainland China,3/30/2020 20:15,990,6,984
Hainan,Mainland China,3/30/2020 20:15,168,6,162
Guizhou,Mainland China,3/30/2020 20:15,147,2,144
Xinjiang,Mainland China,3/30/2020 20:15,76,3,73
Ningxia,Mainland China,3/30/2020 20:15,75,0,75
Qinghai,Mainland China,3/30/2020 20:15,18,0,18
Tibet,Mainland China,3/30/2020 20:15,1,0,1
New South Wales,Australia,3/30/2020 20:15,2032,7,4
Queensland,Australia,3/30/2020 20:15,743,3,9
Victoria,Australia,3/30/2020 20:15,917,4,248
South Australia,Australia,3/30/2020 20:15,305,0,6
Western Australia,Australia,3/30/2020 20:15,355,2,41
Tasmania,Australia,3/30/2020 20:15,69,1,3
Australian Capital Territory,Australia,3/30/2020 20:15,78,1,2
Northern Territory,Australia,3/30/2020 20:15,14,0,0
,Artania Cruise,3/30/2020 20:15,29,0,0
New York,US,3/30/2020 20:15,67384,1227,0
New Jersey,US,3/30/2020 20:15,16636,198,1
California,US,3/30/2020 20:15,7289,146,6
Michigan,US,3/30/2020 20:15,6498,185,0
Massachusetts,US,3/30/2020 20:15,5752,56,1
Florida,US,3/30/2020 20:15,5589,63,0
WA,US,3/30/2020 20:15,5187,219,1
Illinois,US,3/30/2020 20:15,5056,73,2
Pennsylvania,US,3/30/2020 20:15,4155,50,0
Louisiana,US,3/30/2020 20:15,4025,185,0
Texas,US,3/30/2020 20:15,3202,46,0
Georgia,US,3/30/2020 20:15,2871,87,0
Colorado,US,3/30/2020 20:15,2627,47,0
Connecticut,US,3/30/2020 20:15,2571,36,0
Ohio,US,3/30/2020 20:15,1933,40,0
Tennessee,US,3/30/2020 20:15,1917,14,0
Indiana,US,3/30/2020 20:15,1787,35,0
Maryland,US,3/30/2020 20:15,1413,15,3
North Carolina,US,3/30/2020 20:15,1332,8,0
Wisconsin,US,3/30/2020 20:15,1230,20,1
Arizona,US,3/30/2020 20:15,1157,20,1
Missouri,US,3/30/2020 20:15,1111,13,0
Nevada,US,3/30/2020 20:15,1022,16,0
Virginia,US,3/30/2020 20:15,1020,25,0
South Carolina,US,3/30/2020 20:15,925,18,0
Alabama,US,3/30/2020 20:15,921,10,0
Mississippi,US,3/30/2020 20:15,847,16,0
Utah,US,3/30/2020 20:15,806,4,0
Oregon,US,3/30/2020 20:15,606,16,0
Minnesota,US,3/30/2020 20:15,576,10,0
Arkansas,US,3/30/2020 20:15,508,7,0
Washington DC,US,3/30/2020 20:15,495,9,0
Kentucky,US,3/30/2020 20:15,491,11,1
Oklahoma,US,3/30/2020 20:15,483,17,0
Iowa,US,3/30/2020 20:15,424,6,0
Rhode Island,US,3/30/2020 20:15,408,4,0
Kansas,US,3/30/2020 20:15,374,8,0
Idaho,US,3/30/2020 20:15,342,6,0
New Hampshire,US,3/30/2020 20:15,314,3,0
New Mexico,US,3/30/2020 20:15,281,4,0
Maine,US,3/30/2020 20:15,275,3,0
Delaware,US,3/30/2020 20:15,264,6,0
Vermont,US,3/30/2020 20:15,256,12,0
Hawaii,US,3/30/2020 20:15,204,0,0
Montana,US,3/30/2020 20:15,177,5,0
Puerto Rico,US,3/30/2020 20:15,174,6,1
Nebraska,US,3/30/2020 20:15,145,2,0
West Virginia,US,3/30/2020 20:15,145,1,0
Alaska,US,3/30/2020 20:15,114,3,0
North Dakota,US,3/30/2020 20:15,109,2,0
Grand Princess,US,3/30/2020 20:15,103,3,0
South Dakota,US,3/30/2020 20:15,101,1,0
Wyoming,US,3/30/2020 20:15,94,0,0
Guam,US,3/30/2020 20:15,58,1,0
Diamond Princess,US,3/30/2020 20:15,49,0,0
US Virgin Islands,US,3/30/2020 20:15,30,0,0
Quebec,Canada,3/30/2020 20:15,3430,25,0
Ontario,Canada,3/30/2020 20:15,1706,32,6
British Columbia,Canada,3/30/2020 20:15,970,19,4
Alberta,Canada,3/30/2020 20:15,690,8,0
Saskatchewan,Canada,3/30/2020 20:15,156,2,0
Newfoundland and Labrador,Canada,3/30/2020 20:15,148,1,0
Nova Scotia,Canada,3/30/2020 20:15,127,0,0
Manitoba,Canada,3/30/2020 20:15,96,1,0
New Brunswick,Canada,3/30/2020 20:15,68,0,0
Prince Edward Island,Canada,3/30/2020 20:15,18,0,0
Yukon,Canada,3/30/2020 20:15,5,0,0
Northwest Territories,Canada,3/30/2020 20:15,1,0,0
,US,3/30/2020 20:15,0,0,5488
,Canada,3/30/2020 20:15,0,0,1083
,Italy,3/30/2020 20:15,101739,11591,14620
,Spain,3/30/2020 20:15,87956,7716,16780
,Germany,3/30/2020 20:15,66885,645,13500
,France,3/30/2020 20:15,44550,3024,7927
,Iran,3/30/2020 20:15,41495,2757,13911
,UK,3/30/2020 20:15,22141,1408,135
,Switzerland,3/30/2020 20:15,15922,359,1823
Brussels,Belgium,3/30/2020 20:15,11899,513,1527
,Netherlands,3/30/2020 20:15,11750,864,250
,Turkey,3/30/2020 20:15,10827,168,162
,South Korea,3/30/2020 20:15,9661,158,5228
,Austria,3/30/2020 20:15,9618,108,636
,Portugal,3/30/2020 20:15,6408,140,43
,Israel,3/30/2020 20:15,4695,16,161
,Brazil,3/30/2020 20:15,4630,163,120
,Norway,3/30/2020 20:15,4445,32,12
,Sweden,3/30/2020 20:15,4028,146,16
,Czechia,3/30/2020 20:15,3001,23,25
,Ireland,3/30/2020 20:15,2910,54,5
,Malaysia,3/30/2020 20:15,2626,37,479
,Denmark,3/30/2020 20:15,2577,77,1
,Chile,3/30/2020 20:15,2449,8,156
,Romania,3/30/2020 20:15,2109,65,209
,Poland,3/30/2020 20:15,2055,31,7
,Luxembourg,3/30/2020 20:15,1988,22,40
,Ecuador,3/30/2020 20:15,1966,62,3
,Japan,3/30/2020 20:15,1953,56,424
,Russia,3/30/2020 20:15,1836,9,66
,Pakistan,3/30/2020 20:15,1717,21,76
,Philippines,3/30/2020 20:15,1546,78,42
,Thailand,3/30/2020 20:15,1524,9,229
,Saudi Arabia,3/30/2020 20:15,1453,8,115
,Indonesia,3/30/2020 20:15,1414,122,75
,Finland,3/30/2020 20:15,1352,13,10
,South Africa,3/30/2020 20:15,1326,3,31
,India,3/30/2020 20:15,1251,32,102
,Greece,3/30/2020 20:15,1212,46,52
,Iceland,3/30/2020 20:15,1086,2,157
,Panama,3/30/2020 20:15,1075,27,9
,Mexico,3/30/2020 20:15,993,20,35
,Peru,3/30/2020 20:15,950,24,53
,Dominican Republic,3/30/2020 20:15,901,42,4
,Singapore,3/30/2020 20:15,879,3,228
,Argentina,3/30/2020 20:15,820,23,228
,Colombia,3/30/2020 20:15,798,14,15
,Croatia,3/30/2020 20:15,790,6,67
,Serbia,3/30/2020 20:15,785,16,42
,Slovenia,3/30/2020 20:15,756,11,10
,Estonia,3/30/2020 20:15,715,3,20
Yokohama,Japan,3/30/2020 20:15,712,10,603
,Qatar,3/30/2020 20:15,693,1,51
Hong Kong,Hong Kong,3/30/2020 20:15,683,4,118
,Egypt,3/30/2020 20:15,656,41,150
,Iraq,3/30/2020 20:15,630,46,152
,United Arab Emirates,3/30/2020 20:15,611,5,61
,New Zealand,3/30/2020 20:15,589,1,63
,Algeria,3/30/2020 20:15,584,35,37
,Morocco,3/30/2020 20:15,556,33,15
,Ukraine,3/30/2020 20:15,548,13,8
,Bahrain,3/30/2020 20:15,515,4,295
,Lithuania,3/30/2020 20:15,491,7,7
,Armenia,3/30/2020 20:15,482,3,30
,Hungary,3/30/2020 20:15,447,15,34
,Lebanon,3/30/2020 20:15,446,11,35
,Latvia,3/30/2020 20:15,376,0,1
,Andorra,3/30/2020 20:15,370,8,10
,Bosnia and Herzegovina,3/30/2020 20:15,368,10,17
,Tunisia,3/30/2020 20:15,362,10,3
,Bulgaria,3/30/2020 20:15,359,8,17
,Slovakia,3/30/2020 20:15,336,0,7
,Costa Rica,3/30/2020 20:15,330,2,4
,Uruguay,3/30/2020 20:15,320,1,25
Taiwan,Taiwan,3/30/2020 20:15,306,5,39
,Kazakhstan,3/30/2020 20:15,302,1,21
,Moldova,3/30/2020 20:15,298,2,15
,North Macedonia,3/30/2020 20:15,285,7,12
,Azerbaijan,3/30/2020 20:15,273,4,26
,Jordan,3/30/2020 20:15,268,5,26
,Kuwait,3/30/2020 20:15,266,0,72
,Burkina Faso,3/30/2020 20:15,246,12,31
,San Marino,3/30/2020 20:15,230,25,13
,Cyprus,3/30/2020 20:15,230,7,22
,Reunion,3/30/2020 20:15,224,0,1
,Albania,3/30/2020 20:15,223,11,44
,Vietnam,3/30/2020 20:15,204,0,55
,Oman,3/30/2020 20:15,179,0,29
,Afghanistan,3/30/2020 20:15,170,4,2
,Cuba,3/30/2020 20:15,170,4,4
,Ivory Coast,3/30/2020 20:15,168,1,6
,Faeroe Islands,3/30/2020 20:15,168,0,70
,Senegal,3/30/2020 20:15,162,0,27
,Malta,3/30/2020 20:15,156,0,2
,Ghana,3/30/2020 20:15,152,5,2
,Belarus,3/30/2020 20:15,152,0,32
,Uzbekistan,3/30/2020 20:15,149,2,7
,Channel Islands,3/30/2020 20:15,141,2,0
,Honduras,3/30/2020 20:15,139,7,3
,Cameroon,3/30/2020 20:15,139,6,5
,Venezuela,3/30/2020 20:15,135,3,39
,Nigeria,3/30/2020 20:15,131,2,8
,Mauritius,3/30/2020 20:15,128,3,0
,Brunei,3/30/2020 20:15,127,1,38
,Sri Lanka,3/30/2020 20:15,122,2,15
