Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Hubei,Mainland China,4/25/2020 04:00,68128,4512,63593,0,0
Heilongjiang,Mainland China,4/25/2020 04:00,930,13,509,0,0
Shanghai,Mainland China,4/25/2020 04:00,641,7,558,0,0
Beijing,Mainland China,4/25/2020 04:00,593,8,525,0,0
Guangdong,Mainland China,4/25/2020 04:00,1585,8,1534,0,0
Inner Mongolia,Mainland China,4/25/2020 04:00,197,1,114,0,0
Fujian,Mainland China,4/25/2020 04:00,355,1,349,0,0
Shanxi,Mainland China,4/25/2020 04:00,197,0,149,0,0
Zhejiang,Mainland China,4/25/2020 04:00,1268,1,1256,0,0
Tianjin,Mainland China,4/25/2020 04:00,190,3,181,0,0
Shandong,Mainland China,4/25/2020 04:00,787,7,767,0,0
Jiangsu,Mainland China,4/25/2020 04:00,653,0,646,0,0
Sichuan,Mainland China,4/25/2020 04:00,561,3,558,0,0
Liaoning,Mainland China,4/25/2020 04:00,146,2,143,0,0
Yunnan,Mainland China,4/25/2020 04:00,185,2,180,0,0
Hebei,Mainland China,4/25/2020 04:00,328,6,318,0,0
Shaanxi,Mainland China,4/25/2020 04:00,286,3,253,0,0
Jilin,Mainland China,4/25/2020 04:00,109,1,99,0,0
Chongqing,Mainland China,4/25/2020 04:00,579,6,573,0,0
Henan,Mainland China,4/25/2020 04:00,1276,22,1254,0,0
Gansu,Mainland China,4/25/2020 04:00,139,2,137,0,0
Hunan,Mainland China,4/25/2020 04:00,1019,4,1015,0,0
Anhui,Mainland China,4/25/2020 04:00,991,6,985,0,0
Jiangxi,Mainland China,4/25/2020 04:00,937,1,936,0,0
Guizhou,Mainland China,4/25/2020 04:00,147,2,145,0,0
Guangxi,Mainland China,4/25/2020 04:00,254,2,252,0,0
Hainan,Mainland China,4/25/2020 04:00,168,6,162,0,0
Xinjiang,Mainland China,4/25/2020 04:00,76,3,73,0,0
Ningxia,Mainland China,4/25/2020 04:00,75,0,75,0,0
Qinghai,Mainland China,4/25/2020 04:00,18,0,18,0,0
Tibet,Mainland China,4/25/2020 04:00,1,0,1,0,0
New South Wales,Australia,4/25/2020 04:00,2994,33,2193,193256,0
Queensland,Australia,4/25/2020 04:00,1026,6,803,97057,0
Victoria,Australia,4/25/2020 04:00,1346,16,1262,98000,0
South Australia,Australia,4/25/2020 04:00,438,4,402,51536,0
Western Australia,Australia,4/25/2020 04:00,549,8,478,34199,0
Tasmania,Australia,4/25/2020 04:00,209,10,117,7983,0
Australian Capital Territory,Australia,4/25/2020 04:00,106,3,98,7738,0
Northern Territory,Australia,4/25/2020 04:00,27,0,20,4045,0
New York,US,4/25/2020 04:00,279314,21430,31962,0,0
New Jersey,US,4/25/2020 04:00,102196,5683,730,0,0
Massachusetts,US,4/25/2020 04:00,50969,2556,1299,0,0
California,US,4/25/2020 04:00,41355,1621,3620,0,0
Pennsylvania,US,4/25/2020 04:00,40208,1747,671,0,0
Illinois,US,4/25/2020 04:00,39658,1795,645,0,0
Michigan,US,4/25/2020 04:00,36641,3085,3272,0,0
Florida,US,4/25/2020 04:00,30533,1046,174,0,0
Louisiana,US,4/25/2020 04:00,26140,1660,14927,0,0
Connecticut,US,4/25/2020 04:00,23936,1767,63,0,0
Texas,US,4/25/2020 04:00,23642,624,9216,0,0
Georgia,US,4/25/2020 04:00,22491,899,340,0,0
Maryland,US,4/25/2020 04:00,16616,798,981,0,0
Ohio,US,4/25/2020 04:00,15169,690,448,0,0
Indiana,US,4/25/2020 04:00,13681,741,1559,0,0
WA,US,4/25/2020 04:00,13307,733,1807,0,0
Colorado,US,4/25/2020 04:00,12256,674,559,0,0
Virginia,US,4/25/2020 04:00,11594,411,721,0,0
Tennessee,US,4/25/2020 04:00,8728,169,4402,0,0
North Carolina,US,4/25/2020 04:00,8290,294,1302,0,0
Missouri,US,4/25/2020 04:00,6788,272,1544,0,0
Rhode Island,US,4/25/2020 04:00,6699,202,377,0,0
Veteran Affair,US,4/25/2020 04:00,6528,400,0,0,0
US Military,US,4/25/2020 04:00,6213,26,1947,0,0
Arizona,US,4/25/2020 04:00,6045,266,6,0,0
Alabama,US,4/25/2020 04:00,6026,209,0,0,0
Mississippi,US,4/25/2020 04:00,5434,209,0,0,0
