Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Hubei,Mainland China,4/25/2020 20:00,68128,4512,63593,0,0
Heilongjiang,Mainland China,4/25/2020 20:00,930,13,509,0,0
Shanghai,Mainland China,4/25/2020 20:00,641,7,558,0,0
Beijing,Mainland China,4/25/2020 20:00,593,8,525,0,0
Guangdong,Mainland China,4/25/2020 20:00,1585,8,1534,0,0
Inner Mongolia,Mainland China,4/25/2020 20:00,197,1,114,0,0
Fujian,Mainland China,4/25/2020 20:00,355,1,349,0,0
Shanxi,Mainland China,4/25/2020 20:00,197,0,149,0,0
Zhejiang,Mainland China,4/25/2020 20:00,1268,1,1256,0,0
Tianjin,Mainland China,4/25/2020 20:00,190,3,181,0,0
Shandong,Mainland China,4/25/2020 20:00,787,7,767,0,0
Jiangsu,Mainland China,4/25/2020 20:00,653,0,646,0,0
Sichuan,Mainland China,4/25/2020 20:00,561,3,558,0,0
Liaoning,Mainland China,4/25/2020 20:00,146,2,143,0,0
Yunnan,Mainland China,4/25/2020 20:00,185,2,180,0,0
Hebei,Mainland China,4/25/2020 20:00,328,6,318,0,0
Shaanxi,Mainland China,4/25/2020 20:00,286,3,253,0,0
Jilin,Mainland China,4/25/2020 20:00,109,1,99,0,0
Chongqing,Mainland China,4/25/2020 20:00,579,6,573,0,0
Henan,Mainland China,4/25/2020 20:00,1276,22,1254,0,0
Gansu,Mainland China,4/25/2020 20:00,139,2,137,0,0
Hunan,Mainland China,4/25/2020 20:00,1019,4,1015,0,0
Anhui,Mainland China,4/25/2020 20:00,991,6,985,0,0
Jiangxi,Mainland China,4/25/2020 20:00,937,1,936,0,0
Guizhou,Mainland China,4/25/2020 20:00,147,2,145,0,0
Guangxi,Mainland China,4/25/2020 20:00,254,2,252,0,0
Hainan,Mainland China,4/25/2020 20:00,168,6,162,0,0
Xinjiang,Mainland China,4/25/2020 20:00,76,3,73,0,0
Ningxia,Mainland China,4/25/2020 20:00,75,0,75,0,0
Qinghai,Mainland China,4/25/2020 20:00,18,0,18,0,0
Tibet,Mainland China,4/25/2020 20:00,1,0,1,0,0
New South Wales,Australia,4/25/2020 20:00,2994,33,2193,193256,0
Queensland,Australia,4/25/2020 20:00,1026,6,803,97057,0
Victoria,Australia,4/25/2020 20:00,1346,16,1262,98000,0
South Australia,Australia,4/25/2020 20:00,438,4,402,51536,0
Western Australia,Australia,4/25/2020 20:00,549,8,478,34199,0
Tasmania,Australia,4/25/2020 20:00,209,10,117,7983,0
Australian Capital Territory,Australia,4/25/2020 20:00,106,3,98,7738,0
Northern Territory,Australia,4/25/2020 20:00,27,0,20,4045,0
New York,US,4/25/2020 20:00,287490,21802,31962,0,0
New Jersey,US,4/25/2020 20:00,105498,5914,730,0,0
Massachusetts,US,4/25/2020 20:00,53348,2730,1299,0,0
California,US,4/25/2020 20:00,42242,1679,3622,0,0
Illinois,US,4/25/2020 20:00,41777,1875,645,0,0
Pennsylvania,US,4/25/2020 20:00,41081,1791,671,0,0
Michigan,US,4/25/2020 20:00,37074,3155,3272,0,0
Florida,US,4/25/2020 20:00,30839,1055,174,0,0
Louisiana,US,4/25/2020 20:00,26512,1707,14927,0,0
Connecticut,US,4/25/2020 20:00,24583,1865,63,0,0
