Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,6/26/2020 07:00,874,9,585,0,0
Shanghai,Mainland China,6/26/2020 07:00,705,7,674,0,0
Gansu,Mainland China,6/26/2020 07:00,161,2,139,0,0
Hebei,Mainland China,6/26/2020 07:00,349,6,324,0,0
Sichuan,Mainland China,6/26/2020 07:00,589,3,575,0,0
Shaanxi,Mainland China,6/26/2020 07:00,319,3,307,0,0
Guangdong,Mainland China,6/26/2020 07:00,1635,8,1621,0,0
Fujian,Mainland China,6/26/2020 07:00,363,1,357,0,0
Liaoning,Mainland China,6/26/2020 07:00,154,2,147,0,0
Chongqing,Mainland China,6/26/2020 07:00,582,6,573,0,0
Tianjin,Mainland China,6/26/2020 07:00,198,3,193,0,0
Zhejiang,Mainland China,6/26/2020 07:00,1269,1,1267,0,0
Jiangsu,Mainland China,6/26/2020 07:00,654,0,653,0,0
Inner Mongolia,Mainland China,6/26/2020 07:00,238,1,236,0,0
Hubei,Mainland China,6/26/2020 07:00,68135,4512,63623,0,0
Henan,Mainland China,6/26/2020 07:00,1276,22,1254,0,0
Hunan,Mainland China,6/26/2020 07:00,1019,4,1015,0,0
Anhui,Mainland China,6/26/2020 07:00,991,6,985,0,0
Heilongjiang,Mainland China,6/26/2020 07:00,945,13,932,0,0
Jiangxi,Mainland China,6/26/2020 07:00,937,1,936,0,0
Shandong,Mainland China,6/26/2020 07:00,792,7,785,0,0
Guangxi,Mainland China,6/26/2020 07:00,254,2,252,0,0
Shanxi,Mainland China,6/26/2020 07:00,198,0,198,0,0
Yunnan,Mainland China,6/26/2020 07:00,185,2,183,0,0
Hainan,Mainland China,6/26/2020 07:00,171,6,163,0,0
Jilin,Mainland China,6/26/2020 07:00,155,2,153,0,0
Guizhou,Mainland China,6/26/2020 07:00,147,2,145,0,0
Xinjiang,Mainland China,6/26/2020 07:00,76,3,73,0,0
Ningxia,Mainland China,6/26/2020 07:00,75,0,75,0,0
Qinghai,Mainland China,6/26/2020 07:00,18,0,18,0,0
Tibet,Mainland China,6/26/2020 07:00,1,0,1,0,0
New South Wales,Australia,6/26/2020 07:00,3168,48,2782,788693,0
Queensland,Australia,6/26/2020 07:00,1067,6,1054,347610,0
Victoria,Australia,6/26/2020 07:00,1947,20,1742,736735,0
South Australia,Australia,6/26/2020 07:00,440,4,436,146127,0
Western Australia,Australia,6/26/2020 07:00,608,9,595,174330,0
Tasmania,Australia,6/26/2020 07:00,228,13,213,47685,0
Australian Capital Territory,Australia,6/26/2020 07:00,108,3,105,28053,0
Northern Territory,Australia,6/26/2020 07:00,29,0,29,12606,0
New York,US,6/26/2020 07:00,395590,31301,52384,0,0
California,US,6/26/2020 07:00,201114,5807,51589,0,0
New Jersey,US,6/26/2020 07:00,170196,14946,3908,0,0
Illinois,US,6/26/2020 07:00,139451,6810,74284,0,0
Massachusetts,US,6/26/2020 07:00,107837,7938,88725,0,0
