Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Heilongjiang,Mainland China,5/09/2020 07:00,944,13,835,0,0
Shanghai,Mainland China,5/09/2020 07:00,657,7,626,0,0
Inner Mongolia,Mainland China,5/09/2020 07:00,201,1,175,0,0
Shaanxi,Mainland China,5/09/2020 07:00,308,3,292,0,0
Beijing,Mainland China,5/09/2020 07:00,593,9,563,0,0
Shanxi,Mainland China,5/09/2020 07:00,198,0,196,0,0
Guangdong,Mainland China,5/09/2020 07:00,1589,8,1576,0,0
Shandong,Mainland China,5/09/2020 07:00,788,7,776,0,0
Jilin,Mainland China,5/09/2020 07:00,113,1,105,0,0
Jiangsu,Mainland China,5/09/2020 07:00,653,0,652,0,0
Fujian,Mainland China,5/09/2020 07:00,356,1,354,0,0
Tianjin,Mainland China,5/09/2020 07:00,191,3,186,0,0
Hebei,Mainland China,5/09/2020 07:00,328,6,320,0,0
Yunnan,Mainland China,5/09/2020 07:00,185,2,182,0,0
Hubei,Mainland China,5/09/2020 07:00,68128,4512,63616,0,0
Henan,Mainland China,5/09/2020 07:00,1276,22,1254,0,0
Zhejiang,Mainland China,5/09/2020 07:00,1268,1,1267,0,0
Hunan,Mainland China,5/09/2020 07:00,1019,4,1015,0,0
Anhui,Mainland China,5/09/2020 07:00,991,6,985,0,0
Jiangxi,Mainland China,5/09/2020 07:00,937,1,936,0,0
Chongqing,Mainland China,5/09/2020 07:00,579,6,573,0,0
Sichuan,Mainland China,5/09/2020 07:00,561,3,558,0,0
Guangxi,Mainland China,5/09/2020 07:00,254,2,252,0,0
Hainan,Mainland China,5/09/2020 07:00,168,6,162,0,0
Guizhou,Mainland China,5/09/2020 07:00,147,2,145,0,0
Liaoning,Mainland China,5/09/2020 07:00,146,2,144,0,0
Gansu,Mainland China,5/09/2020 07:00,139,2,137,0,0
Xinjiang,Mainland China,5/09/2020 07:00,76,3,73,0,0
Ningxia,Mainland China,5/09/2020 07:00,75,0,75,0,0
Qinghai,Mainland China,5/09/2020 07:00,18,0,18,0,0
Tibet,Mainland China,5/09/2020 07:00,1,0,1,0,0
New South Wales,Australia,5/09/2020 07:00,3051,44,2504,294949,0
Queensland,Australia,5/09/2020 07:00,1045,6,1019,133016,0
Victoria,Australia,5/09/2020 07:00,1477,18,1336,193265,0
South Australia,Australia,5/09/2020 07:00,439,4,433,68012,0
Western Australia,Australia,5/09/2020 07:00,552,9,536,54563,0
Tasmania,Australia,5/09/2020 07:00,227,13,179,18162,0
Australian Capital Territory,Australia,5/09/2020 07:00,107,3,103,11274,0
Northern Territory,Australia,5/09/2020 07:00,29,0,28,5267,0
New York,US,5/09/2020 07:00,340706,26383,36384,0,0
New Jersey,US,5/09/2020 07:00,135840,8960,730,0,0
Massachusetts,US,5/09/2020 07:00,75333,4702,7701,0,0
Illinois,US,5/09/2020 07:00,73760,3241,732,0,0
California,US,5/09/2020 07:00,63779,2613,4423,0,0
Pennsylvania,US,5/09/2020 07:00,57371,3715,1110,0,0
Michigan,US,5/09/2020 07:00,46386,4399,15696,0,0
Florida,US,5/09/2020 07:00,39199,1669,174,0,0
Texas,US,5/09/2020 07:00,37246,1025,15037,0,0
Connecticut,US,5/09/2020 07:00,32411,2874,63,0,0
Louisiana,US,5/09/2020 07:00,30855,2227,20316,0,0
Georgia,US,5/09/2020 07:00,32148,1400,340,0,0
Maryland,US,5/09/2020 07:00,30485,1560,2041,0,0
Indiana,US,5/09/2020 07:00,23146,1447,1559,0,0
Ohio,US,5/09/2020 07:00,23016,1306,448,0,0
Virginia,US,5/09/2020 07:00,22342,812,2997,0,0
Colorado,US,5/09/2020 07:00,18827,960,567,0,0
WA,US,5/09/2020 07:00,17065,909,2106,0,0
Tennessee,US,5/09/2020 07:00,14441,242,7017,0,0
North Carolina,US,5/09/2020 07:00,14006,530,1812,0,0
Iowa,US,5/09/2020 07:00,11457,243,4685,0,0
Rhode Island,US,5/09/2020 07:00,10779,399,730,0,0
Veteran Affair,US,5/09/2020 07:00,10825,834,0,0,0
Arizona,US,5/09/2020 07:00,10526,517,6,0,0
Missouri,US,5/09/2020 07:00,9733,483,2270,0,0
Wisconsin,US,5/09/2020 07:00,9590,384,4694,0,0
Alabama,US,5/09/2020 07:00,9385,383,0,0,0
Mississippi,US,5/09/2020 07:00,9090,409,4421,0,0
Minnesota,US,5/09/2020 07:00,10088,534,5697,0,0
US Military,US,5/09/2020 07:00,7826,27,3156,0,0
South Carolina,US,5/09/2020 07:00,7369,320,3252,0,0
Nebraska,US,5/09/2020 07:00,7818,91,0,0,0
Nevada,US,5/09/2020 07:00,5920,297,4362,0,0
Kansas,US,5/09/2020 07:00,6667,168,1461,0,0
Utah,US,5/09/2020 07:00,5919,61,1952,0,0
Delaware,US,5/09/2020 07:00,6111,213,2288,0,0
Washington DC,US,5/09/2020 07:00,5899,304,825,0,0
Kentucky,US,5/09/2020 07:00,6288,298,1675,0,0
Oklahoma,US,5/09/2020 07:00,4424,266,3066,0,0
New Mexico,US,5/09/2020 07:00,4673,181,1189,0,0
Arkansas,US,5/09/2020 07:00,3747,88,2968,0,0
Oregon,US,5/09/2020 07:00,3068,124,1125,0,0
South Dakota,US,5/09/2020 07:00,3145,31,2069,0,0
New Hampshire,US,5/09/2020 07:00,2947,121,1210,0,0
Federal Bureau of Prisons,US,5/09/2020 07:00,3447,45,898,0,0
Idaho,US,5/09/2020 07:00,2178,67,867,0,0
Navajo Nation,US,5/09/2020 07:00,2757,88,0,0,0
Puerto Rico,US,5/09/2020 07:00,2156,107,0,0,0
North Dakota,US,5/09/2020 07:00,1425,33,714,0,0
West Virginia,US,5/09/2020 07:00,1323,52,667,0,0
Maine,US,5/09/2020 07:00,1374,63,836,0,0
Vermont,US,5/09/2020 07:00,919,53,737,0,0
Hawaii,US,5/09/2020 07:00,629,17,566,0,0
Wyoming,US,5/09/2020 07:00,644,7,438,0,0
Montana,US,5/09/2020 07:00,458,16,420,0,0
Alaska,US,5/09/2020 07:00,377,10,305,0,0
Guam,US,5/09/2020 07:00,151,5,128,0,0
Grand Princess,US,5/09/2020 07:00,103,3,0,0,0
US Virgin Islands,US,5/09/2020 07:00,68,4,57,0,0
Diamond Princess,US,5/09/2020 07:00,49,0,0,0,0
Northern Mariana Islands,US,5/09/2020 07:00,15,2,12,0,0
Quebec,Canada,5/09/2020 07:00,36161,2726,8928,0,0
Ontario,Canada,5/09/2020 07:00,20826,1665,13990,0,0
Alberta,Canada,5/09/2020 07:00,6100,115,4020,0,0
British Columbia,Canada,5/09/2020 07:00,2315,127,1579,0,0
Nova Scotia,Canada,5/09/2020 07:00,1008,46,722,0,0
Saskatchewan,Canada,5/09/2020 07:00,544,7,335,0,0
Manitoba,Canada,5/09/2020 07:00,284,7,247,0,0
Newfoundland and Labrador,Canada,5/09/2020 07:00,261,3,244,0,0
New Brunswick,Canada,5/09/2020 07:00,120,0,118,0,0
Prince Edward Island,Canada,5/09/2020 07:00,27,0,27,0,0
Yukon,Canada,5/09/2020 07:00,11,0,11,0,0
Northwest Territories,Canada,5/09/2020 07:00,5,0,5,0,0
,Spain,5/09/2020 07:00,262783,26478,173157,1932455,1741
,Italy,5/09/2020 07:00,217185,30201,99023,2445063,1168
,UK,5/09/2020 07:00,211364,31241,998,1631561,1559
,Russia,5/09/2020 07:00,198676,1827,31916,5221964,2300
,France,5/09/2020 07:00,176079,26230,55782,1384633,2868
,Germany,5/09/2020 07:00,170588,7510,143300,2755770,1712
,Brazil,5/09/2020 07:00,146894,10017,59297,339552,8318
,Turkey,5/09/2020 07:00,135569,3689,86396,1298806,1219
,Iran,5/09/2020 07:00,104691,6541,83837,558899,2711
,Peru,5/09/2020 07:00,61847,1714,19012,473190,730
,India,5/09/2020 07:00,59765,1986,17897,1523213,0
Brussels,Belgium,5/09/2020 07:00,52596,8581,13411,540643,502
,Netherlands,5/09/2020 07:00,42093,5359,322,249655,564
,Saudi Arabia,5/09/2020 07:00,35432,229,9120,418722,141
,Mexico,5/09/2020 07:00,31522,3160,20314,123446,378
,Switzerland,5/09/2020 07:00,30251,1823,26100,306223,101
,Ecuador,5/09/2020 07:00,28818,1704,3433,82312,156
,Pakistan,5/09/2020 07:00,27474,618,7756,270025,111
,Portugal,5/09/2020 07:00,27268,1114,2422,501718,127
,Chile,5/09/2020 07:00,25972,294,12160,255961,508
,Sweden,5/09/2020 07:00,25265,3175,4971,148500,425
,Ireland,5/09/2020 07:00,22541,1429,17110,214761,76
,Singapore,5/09/2020 07:00,22460,20,2040,175604,22
,Qatar,5/09/2020 07:00,21331,13,2449,124554,72
,Belarus,5/09/2020 07:00,21101,121,5484,240146,92
,United Arab Emirates,5/09/2020 07:00,16793,174,3837,1200000,1
,Israel,5/09/2020 07:00,16444,245,11313,451028,78
,Austria,5/09/2020 07:00,15833,615,13928,311690,79
,Japan,5/09/2020 07:00,15575,590,5146,202013,300
,Poland,5/09/2020 07:00,15510,777,5437,460686,160
,Romania,5/09/2020 07:00,15131,926,6912,248056,245
,Ukraine,5/09/2020 07:00,14710,376,2909,167107,190
,Bangladesh,5/09/2020 07:00,13770,214,2414,116919,1
,Indonesia,5/09/2020 07:00,13645,959,2607,150887,0
,South Korea,5/09/2020 07:00,10840,256,9568,660030,55
,Philippines,5/09/2020 07:00,10610,704,1842,157730,31
,Denmark,5/09/2020 07:00,10218,522,7927,298488,43
,Colombia,5/09/2020 07:00,10051,428,2424,139739,130
,Serbia,5/09/2020 07:00,9943,209,2453,128805,45
,Dominican Republic,5/09/2020 07:00,9376,380,2286,38543,134
,South Africa,5/09/2020 07:00,8895,178,3153,307752,77
,Egypt,5/09/2020 07:00,8476,503,1945,90000,41
,Czechia,5/09/2020 07:00,8078,273,4414,298649,47
,Panama,5/09/2020 07:00,8070,231,886,40356,85
,Norway,5/09/2020 07:00,8070,218,32,195921,27
,Kuwait,5/09/2020 07:00,7623,49,2622,196397,95
,Malaysia,5/09/2020 07:00,6589,108,4929,245102,18
,Finland,5/09/2020 07:00,5880,265,4000,119100,45
,Morocco,5/09/2020 07:00,5873,186,2389,62007,1
,Argentina,5/09/2020 07:00,5611,293,1659,77901,148
,Algeria,5/09/2020 07:00,5369,488,2467,6500,22
,Kazakhstan,5/09/2020 07:00,4922,31,1631,385104,31
,Moldova,5/09/2020 07:00,4728,159,1925,20447,237
,Bahrain,5/09/2020 07:00,4444,8,2028,172158,2
,Afghanistan,5/09/2020 07:00,4033,115,502,15560,7
,Ghana,5/09/2020 07:00,4012,18,323,149948,8
,Nigeria,5/09/2020 07:00,3912,117,679,23835,4
,Luxembourg,5/09/2020 07:00,3871,100,3526,53257,16
,Oman,5/09/2020 07:00,3224,17,1068,50000,17
,Hungary,5/09/2020 07:00,3213,405,904,103258,74
,Armenia,5/09/2020 07:00,3175,44,1267,30397,10
,Thailand,5/09/2020 07:00,3004,56,2787,227860,61
,Greece,5/09/2020 07:00,2691,150,1374,94991,32
,Iraq,5/09/2020 07:00,2603,104,1661,122941,0
,Uzbekistan,5/09/2020 07:00,2336,10,1775,325000,8
,Azerbaijan,5/09/2020 07:00,2279,28,1576,181530,18
,Cameroon,5/09/2020 07:00,2267,108,1002,0,12
,Bolivia,5/09/2020 07:00,2266,106,237,7651,3
,Croatia,5/09/2020 07:00,2161,86,1689,43378,13
,Bosnia and Herzegovina,5/09/2020 07:00,2090,102,1059,38187,4
,Guinea,5/09/2020 07:00,2009,11,663,0,0
,Bulgaria,5/09/2020 07:00,1911,88,422,56105,49
,Iceland,5/09/2020 07:00,1801,10,1765,52745,0
,Honduras,5/09/2020 07:00,1771,107,192,5653,10
,Cuba,5/09/2020 07:00,1741,74,1078,63560,8
,Estonia,5/09/2020 07:00,1733,60,747,62720,5
,Senegal,5/09/2020 07:00,1634,15,643,18969,6
,Ivory Coast,5/09/2020 07:00,1602,20,754,12312,0
,North Macedonia,5/09/2020 07:00,1586,90,1099,18410,21
,New Zealand,5/09/2020 07:00,1492,21,1368,183039,2
,Slovakia,5/09/2020 07:00,1455,26,919,118371,5
,Slovenia,5/09/2020 07:00,1454,101,255,62203,10
,Lithuania,5/09/2020 07:00,1444,49,828,180332,17
,Djibouti,5/09/2020 07:00,1135,3,824,14857,0
,Sudan,5/09/2020 07:00,1111,59,102,0,0
Hong Kong,Hong Kong,5/09/2020 07:00,1045,4,967,168291,1
,Tunisia,5/09/2020 07:00,1030,45,638,27420,24
,DRC,5/09/2020 07:00,937,39,130,0,0
,Kyrgyzstan,5/09/2020 07:00,931,12,658,59490,13
,Latvia,5/09/2020 07:00,930,18,464,75571,2
,Somalia,5/09/2020 07:00,928,44,106,0,2
,Guatemala,5/09/2020 07:00,900,24,101,7200,5
,Cyprus,5/09/2020 07:00,891,15,400,72768,10
,Albania,5/09/2020 07:00,856,31,627,10268,7
,Mayotte,5/09/2020 07:00,854,10,352,4000,7
,Sri Lanka,5/09/2020 07:00,844,9,255,33899,1
,Lebanon,5/09/2020 07:00,809,26,234,49990,42
,Niger,5/09/2020 07:00,795,44,600,5488,0
,El Salvador,5/09/2020 07:00,784,16,276,39079,4
