Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,6/18/2020 16:30,752,9,584,0,0
Shanghai,Mainland China,6/18/2020 16:30,697,7,668,0,0
Sichuan,Mainland China,6/18/2020 16:30,589,3,567,0,0
Guangdong,Mainland China,6/18/2020 16:30,1628,8,1603,0,0
Gansu,Mainland China,6/18/2020 16:30,150,2,137,0,0
Hebei,Mainland China,6/18/2020 16:30,338,6,322,0,0
Fujian,Mainland China,6/18/2020 16:30,362,1,356,0,0
Shaanxi,Mainland China,6/18/2020 16:30,314,3,306,0,0
Tianjin,Mainland China,6/18/2020 16:30,197,3,191,0,0
Chongqing,Mainland China,6/18/2020 16:30,582,6,573,0,0
Inner Mongolia,Mainland China,6/18/2020 16:30,238,1,234,0,0
Liaoning,Mainland China,6/18/2020 16:30,152,2,147,0,0
Shandong,Mainland China,6/18/2020 16:30,792,7,783,0,0
Hainan,Mainland China,6/18/2020 16:30,171,6,163,0,0
Zhejiang,Mainland China,6/18/2020 16:30,1269,1,1267,0,0
Hubei,Mainland China,6/18/2020 16:30,68135,4512,63623,0,0
Henan,Mainland China,6/18/2020 16:30,1276,22,1254,0,0
Hunan,Mainland China,6/18/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,6/18/2020 16:30,991,6,985,0,0
Heilongjiang,Mainland China,6/18/2020 16:30,945,13,932,0,0
Jiangxi,Mainland China,6/18/2020 16:30,937,1,936,0,0
Jiangsu,Mainland China,6/18/2020 16:30,653,0,653,0,0
Guangxi,Mainland China,6/18/2020 16:30,254,2,252,0,0
Shanxi,Mainland China,6/18/2020 16:30,198,0,198,0,0
Yunnan,Mainland China,6/18/2020 16:30,185,2,183,0,0
Jilin,Mainland China,6/18/2020 16:30,155,2,153,0,0
Guizhou,Mainland China,6/18/2020 16:30,147,2,145,0,0
Xinjiang,Mainland China,6/18/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,6/18/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,6/18/2020 16:30,18,0,18,0,0
Tibet,Mainland China,6/18/2020 16:30,1,0,1,0,0
New South Wales,Australia,6/18/2020 16:30,3137,48,2770,678618,0
Queensland,Australia,6/18/2020 16:30,1066,6,1052,264106,0
Victoria,Australia,6/18/2020 16:30,1780,19,1671,621226,0
South Australia,Australia,6/18/2020 16:30,440,4,436,130121,0
Western Australia,Australia,6/18/2020 16:30,603,9,592,152603,0
Tasmania,Australia,6/18/2020 16:30,228,13,213,42395,0
Australian Capital Territory,Australia,6/18/2020 16:30,108,3,105,24971,0
Northern Territory,Australia,6/18/2020 16:30,29,0,29,11088,0
New York,US,6/18/2020 16:30,390952,30974,50456,0,0
New Jersey,US,6/18/2020 16:30,168107,12869,3893,0,0
California,US,6/18/2020 16:30,164841,5307,42384,0,0
Illinois,US,6/18/2020 16:30,134778,6537,70558,0,0
Massachusetts,US,6/18/2020 16:30,106422,7770,88725,0,0
Pennsylvania,US,6/18/2020 16:30,84683,6361,1369,0,0
Texas,US,6/18/2020 16:30,97699,2094,62537,0,0
Michigan,US,6/18/2020 16:30,66799,6062,44964,0,0
Florida,US,6/18/2020 16:30,85926,3062,381,0,0
Maryland,US,6/18/2020 16:30,63229,3016,4640,0,0
Georgia,US,6/18/2020 16:30,60932,2606,340,0,0
Virginia,US,6/18/2020 16:30,56238,1587,7493,0,0
Connecticut,US,6/18/2020 16:30,45440,4226,63,0,0
Louisiana,US,6/18/2020 16:30,48634,3062,37017,0,0
Ohio,US,6/18/2020 16:30,43122,2633,5090,0,0
Indiana,US,6/18/2020 16:30,41438,2491,2365,0,0
North Carolina,US,6/18/2020 16:30,46935,1181,29219,0,0
Colorado,US,6/18/2020 16:30,29694,1633,2609,0,0
Minnesota,US,6/18/2020 16:30,31675,1375,27566,0,0
Tennessee,US,6/18/2020 16:30,32771,508,21904,0,0
WA,US,6/18/2020 16:30,26926,1226,5235,0,0
Arizona,US,6/18/2020 16:30,43445,1283,174,0,0
Iowa,US,6/18/2020 16:30,24737,677,15409,0,0
Wisconsin,US,6/18/2020 16:30,23876,719,18055,0,0
Alabama,US,6/18/2020 16:30,28206,810,15974,0,0
Mississippi,US,6/18/2020 16:30,20642,938,15323,0,0
Rhode Island,US,6/18/2020 16:30,16269,885,1502,0,0
Veteran Affair,US,6/18/2020 16:30,17856,1494,13019,0,0
Nebraska,US,6/18/2020 16:30,17231,234,10351,0,0
Missouri,US,6/18/2020 16:30,17178,929,3800,0,0
South Carolina,US,6/18/2020 16:30,21533,621,5076,0,0
Kentucky,US,6/18/2020 16:30,13197,520,3506,0,0
Kansas,US,6/18/2020 16:30,11730,251,6911,0,0
Utah,US,6/18/2020 16:30,15839,152,4075,0,0
US Military,US,6/18/2020 16:30,12606,36,7292,0,0
Delaware,US,6/18/2020 16:30,10499,431,6350,0,0
Washington DC,US,6/18/2020 16:30,9903,527,1155,0,0
Nevada,US,6/18/2020 16:30,12071,474,8716,0,0
New Mexico,US,6/18/2020 16:30,10065,452,4351,0,0
Arkansas,US,6/18/2020 16:30,13928,208,9376,0,0
Oklahoma,US,6/18/2020 16:30,8909,364,6903,0,0
Federal Bureau of Prisons,US,6/18/2020 16:30,6986,86,5473,0,0
Navajo Nation,US,6/18/2020 16:30,6747,322,930,0,0
South Dakota,US,6/18/2020 16:30,6109,78,5221,0,0
New Hampshire,US,6/18/2020 16:30,5436,330,4104,0,0
Oregon,US,6/18/2020 16:30,6366,187,1894,0,0
Puerto Rico,US,6/18/2020 16:30,6111,147,850,0,0
Idaho,US,6/18/2020 16:30,3632,88,3013,0,0
North Dakota,US,6/18/2020 16:30,3193,75,2809,0,0
Maine,US,6/18/2020 16:30,2878,102,2300,0,0
West Virginia,US,6/18/2020 16:30,2400,88,1654,0,0
Vermont,US,6/18/2020 16:30,1135,56,917,0,0
Wyoming,US,6/18/2020 16:30,1144,18,862,0,0
Hawaii,US,6/18/2020 16:30,744,17,639,0,0
Montana,US,6/18/2020 16:30,655,20,545,0,0
Alaska,US,6/18/2020 16:30,708,12,449,0,0
Guam,US,6/18/2020 16:30,192,5,143,0,0
Grand Princess,US,6/18/2020 16:30,103,3,0,0,0
US Virgin Islands,US,6/18/2020 16:30,73,6,64,0,0
Diamond Princess,US,6/18/2020 16:30,49,0,0,0,0
Northern Mariana Islands,US,6/18/2020 16:30,30,2,16,0,0
Quebec,Canada,6/18/2020 16:30,54383,5340,22754,0,0
Ontario,Canada,6/18/2020 16:30,34484,2611,29185,0,0
Alberta,Canada,6/18/2020 16:30,7530,151,6893,0,0
British Columbia,Canada,6/18/2020 16:30,2775,168,2422,0,0
Nova Scotia,Canada,6/18/2020 16:30,1061,62,999,0,0
Saskatchewan,Canada,6/18/2020 16:30,708,13,636,0,0
Manitoba,Canada,6/18/2020 16:30,308,7,293,0,0
Newfoundland and Labrador,Canada,6/18/2020 16:30,261,3,258,0,0
New Brunswick,Canada,6/18/2020 16:30,164,2,135,0,0
Prince Edward Island,Canada,6/18/2020 16:30,27,0,27,0,0
Yukon,Canada,6/18/2020 16:30,11,0,11,0,0
Northwest Territories,Canada,6/18/2020 16:30,5,0,5,0,0
,Brazil,6/18/2020 16:30,978142,47748,503507,1761482,8318
,Russia,6/18/2020 16:30,561091,7660,313963,15679724,2300
,India,6/18/2020 16:30,381091,12604,205182,6249668,8944
,UK,6/18/2020 16:30,300469,42288,1166,7259555,379
,Spain,6/18/2020 16:30,292348,27136,196958,4826516,617
,Peru,6/18/2020 16:30,244388,7461,131190,1439767,1130
,Italy,6/18/2020 16:30,238159,34514,180544,4831562,168
,Chile,6/18/2020 16:30,225103,3841,186441,903166,1845
,Iran,6/18/2020 16:30,197647,9272,156991,1344599,2795
,Germany,6/18/2020 16:30,190050,8944,174100,5029696,396
,Turkey,6/18/2020 16:30,184031,4882,156022,2822316,755
,Pakistan,6/18/2020 16:30,160118,3093,59215,982012,111
,Mexico,6/18/2020 16:30,159793,19080,119355,441670,378
,France,6/18/2020 16:30,158641,29603,73887,1384633,752
,Saudi Arabia,6/18/2020 16:30,145991,1139,93915,1198273,1877
,Bangladesh,6/18/2020 16:30,102292,1343,40164,570503,1
,Qatar,6/18/2020 16:30,84441,86,63642,309670,230
,South Africa,6/18/2020 16:30,83890,1737,44920,1228098,208
Brussels,Belgium,6/18/2020 16:30,60348,9683,16724,1056075,60
,Colombia,6/18/2020 16:30,57046,1864,21326,535220,335
,Belarus,6/18/2020 16:30,56657,331,34023,800435,92
,Sweden,6/18/2020 16:30,56043,5053,4971,385659,272
,Egypt,6/18/2020 16:30,50437,1938,13528,135000,41
,Netherlands,6/18/2020 16:30,49319,6078,322,505370,67
,Ecuador,6/18/2020 16:30,49097,4087,24123,137060,230
,United Arab Emirates,6/18/2020 16:30,43752,298,30241,3000000,1
,Indonesia,6/18/2020 16:30,42762,2339,16798,580522,0
,Singapore,6/18/2020 16:30,41473,26,32712,576189,2
,Portugal,6/18/2020 16:30,38089,1524,24010,1006563,67
,Kuwait,6/18/2020 16:30,38074,308,29512,346325,188
,Argentina,6/18/2020 16:30,35552,929,10721,250615,274
,Ukraine,6/18/2020 16:30,34063,966,15447,517995,327
,Switzerland,6/18/2020 16:30,31200,1956,28900,485948,18
,Poland,6/18/2020 16:30,31015,1316,15317,1270951,72
,Philippines,6/18/2020 16:30,27799,1116,7090,536845,417
,Afghanistan,6/18/2020 16:30,27532,546,7660,61599,19
,Oman,6/18/2020 16:30,26818,119,13264,148467,102
,Iraq,6/18/2020 16:30,25717,856,11333,380005,212
,Ireland,6/18/2020 16:30,25355,1714,22698,386572,28
,Dominican Republic,6/18/2020 16:30,24645,635,14293,117119,162
,Romania,6/18/2020 16:30,23080,1473,16308,597696,178
,Panama,6/18/2020 16:30,22597,470,13774,97402,107
,Bolivia,6/18/2020 16:30,20685,679,4002,51336,71
,Bahrain,6/18/2020 16:30,20430,55,14696,454368,27
,Israel,6/18/2020 16:30,20036,303,15518,804743,38
,Armenia,6/18/2020 16:30,18698,309,7560,89992,10
,Nigeria,6/18/2020 16:30,17735,469,5967,103799,7
,Japan,6/18/2020 16:30,17628,931,15850,348051,70
,Austria,6/18/2020 16:30,17223,688,16101,540615,8
,Kazakhstan,6/18/2020 16:30,15877,100,10065,1239138,77
,Moldova,6/18/2020 16:30,13106,444,7252,63328,444
,Ghana,6/18/2020 16:30,12929,66,4468,261319,6
,Serbia,6/18/2020 16:30,12616,258,11511,325613,17
,Denmark,6/18/2020 16:30,12344,600,11242,859514,6
,South Korea,6/18/2020 16:30,12257,280,10800,1145712,15
,Algeria,6/18/2020 16:30,11385,811,8078,0,54
,Azerbaijan,6/18/2020 16:30,11329,139,6192,403499,66
,Guatemala,6/18/2020 16:30,11251,432,2200,31427,5
,Honduras,6/18/2020 16:30,10299,336,1116,21540,13
,Czechia,6/18/2020 16:30,10230,334,7436,509314,12
,Cameroon,6/18/2020 16:30,9864,276,5570,0,28
,Morocco,6/18/2020 16:30,9074,213,8041,488947,7
,Norway,6/18/2020 16:30,8707,244,8138,298420,5
