Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Heilongjiang,Mainland China,5/12/2020 16:30,945,13,924,0,0
Shanghai,Mainland China,5/12/2020 16:30,659,7,631,0,0
Inner Mongolia,Mainland China,5/12/2020 16:30,209,1,188,0,0
Shaanxi,Mainland China,5/12/2020 16:30,308,3,296,0,0
Hubei,Mainland China,5/12/2020 16:30,68134,4512,63616,0,0
Beijing,Mainland China,5/12/2020 16:30,593,9,571,0,0
Shanxi,Mainland China,5/12/2020 16:30,198,0,197,0,0
Guangdong,Mainland China,5/12/2020 16:30,1589,8,1578,0,0
Shandong,Mainland China,5/12/2020 16:30,788,7,777,0,0
Jilin,Mainland China,5/12/2020 16:30,127,1,105,0,0
Fujian,Mainland China,5/12/2020 16:30,356,1,354,0,0
Tianjin,Mainland China,5/12/2020 16:30,191,3,186,0,0
Hebei,Mainland China,5/12/2020 16:30,328,6,321,0,0
Liaoning,Mainland China,5/12/2020 16:30,147,2,144,0,0
Henan,Mainland China,5/12/2020 16:30,1276,22,1254,0,0
Zhejiang,Mainland China,5/12/2020 16:30,1268,1,1267,0,0
Hunan,Mainland China,5/12/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,5/12/2020 16:30,991,6,985,0,0
Jiangxi,Mainland China,5/12/2020 16:30,937,1,936,0,0
Jiangsu,Mainland China,5/12/2020 16:30,653,0,653,0,0
Chongqing,Mainland China,5/12/2020 16:30,579,6,573,0,0
Sichuan,Mainland China,5/12/2020 16:30,561,3,558,0,0
Guangxi,Mainland China,5/12/2020 16:30,254,2,252,0,0
Yunnan,Mainland China,5/12/2020 16:30,185,2,183,0,0
Hainan,Mainland China,5/12/2020 16:30,168,6,162,0,0
Guizhou,Mainland China,5/12/2020 16:30,147,2,145,0,0
Gansu,Mainland China,5/12/2020 16:30,139,2,137,0,0
Xinjiang,Mainland China,5/12/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,5/12/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,5/12/2020 16:30,18,0,18,0,0
Tibet,Mainland China,5/12/2020 16:30,1,0,1,0,0
New South Wales,Australia,5/12/2020 16:30,3053,44,2543,315770,0
Queensland,Australia,5/12/2020 16:30,1051,6,1027,138892,0
Victoria,Australia,5/12/2020 16:30,1509,18,1377,258451,0
South Australia,Australia,5/12/2020 16:30,439,4,434,71036,0
Western Australia,Australia,5/12/2020 16:30,553,9,537,56226,0
Tasmania,Australia,5/12/2020 16:30,227,13,185,19541,0
Australian Capital Territory,Australia,5/12/2020 16:30,107,3,104,12367,0
Northern Territory,Australia,5/12/2020 16:30,29,0,28,5646,0
New York,US,5/12/2020 16:30,344415,26924,37162,0,0
New Jersey,US,5/12/2020 16:30,140917,9531,3228,0,0
Illinois,US,5/12/2020 16:30,83021,3601,1518,0,0
Massachusetts,US,5/12/2020 16:30,79332,5141,10609,0,0
