Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/18/2020 06:00,59989,1789,7943,
Guangdong,Mainland China,2/18/2020 06:00,1328,4,560,
Henan,Mainland China,2/18/2020 06:00,1257,19,521,
Zhejiang,Mainland China,2/18/2020 06:00,1172,0,534,
Hunan,Mainland China,2/18/2020 06:00,1007,4,518,
Anhui,Mainland China,2/18/2020 06:00,982,6,337,
Jiangxi,Mainland China,2/18/2020 06:00,933,1,310,
Jiangsu,Mainland China,2/18/2020 06:00,629,0,279,
Chongqing,Mainland China,2/18/2020 06:00,553,5,235,
Shandong,Mainland China,2/18/2020 06:00,543,2,210,
Sichuan,Mainland China,2/18/2020 06:00,508,3,168,
Heilongjiang,Mainland China,2/18/2020 06:00,464,11,108,
Beijing,Mainland China,2/18/2020 06:00,387,4,122,
Yokohama,Japan,2/18/2020 06:00,542,0,3,
Shanghai,Mainland China,2/18/2020 06:00,333,1,177,
Hebei,Mainland China,2/18/2020 06:00,302,4,129,
Fujian,Mainland China,2/18/2020 06:00,292,0,93,
Guangxi,Mainland China,2/18/2020 06:00,242,2,67,
Shaanxi,Mainland China,2/18/2020 06:00,240,0,85,
Yunnan,Mainland China,2/18/2020 06:00,172,0,57,
Hainan,Mainland China,2/18/2020 06:00,163,4,79,
Guizhou,Mainland China,2/18/2020 06:00,146,1,66,
Shanxi,Mainland China,2/18/2020 06:00,130,0,53,
Tianjin,Mainland China,2/18/2020 06:00,127,3,46,
Liaoning,Mainland China,2/18/2020 06:00,121,1,46,
Gansu,Mainland China,2/18/2020 06:00,91,2,59,
Jilin,Mainland China,2/18/2020 06:00,89,1,36,
,Singapore,2/18/2020 06:00,77,0,24,
Xinjiang,Mainland China,2/18/2020 06:00,76,1,12,
Ningxia,Mainland China,2/18/2020 06:00,70,0,42,
Inner Mongolia,Mainland China,2/18/2020 06:00,73,0,8,
Hong Kong,Hong Kong,2/18/2020 06:00,61,1,2,
,Japan,2/18/2020 06:00,66,1,18,
,Thailand,2/18/2020 06:00,35,0,15,
,South Korea,2/18/2020 06:00,31,0,12,
,Malaysia,2/18/2020 06:00,22,0,11,
Qinghai,Mainland China,2/18/2020 06:00,18,0,15,
Taiwan,Taiwan,2/18/2020 06:00,22,1,2,
,Germany,2/18/2020 06:00,16,0,9,
,Vietnam,2/18/2020 06:00,16,0,7,
,France,2/18/2020 06:00,12,1,5,
Macau,Macau,2/18/2020 06:00,10,0,5,
,UK,2/18/2020 06:00,9,0,8,
,United Arab Emirates,2/18/2020 06:00,9,0,3,
California,US,2/18/2020 06:00,8,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
Queensland,Australia,2/18/2020 06:00,5,0,0,
British Columbia,Canada,2/18/2020 06:00,5,0,0,
New South Wales,Australia,2/18/2020 06:00,4,0,4,
Victoria,Australia,2/18/2020 06:00,4,0,4,
,India,2/18/2020 06:00,3,0,3,
Ontario,Canada,2/18/2020 06:00,3,0,1,
,Philippines,2/18/2020 06:00,3,1,2,
,Italy,2/18/2020 06:00,3,0,0,
,Russia,2/18/2020 06:00,2,0,2,
Illinois,US,2/18/2020 06:00,2,0,2,Chicago
South Australia,Australia,2/18/2020 06:00,2,0,0,
,Spain,2/18/2020 06:00,2,0,2,
,Cambodia,2/18/2020 06:00,1,0,1,
,Finland,2/18/2020 06:00,1,0,1,
,Sri Lanka,2/18/2020 06:00,1,0,1,
Tibet,Mainland China,2/18/2020 06:00,1,0,1,
,Nepal,2/18/2020 06:00,1,0,1,
,Sweden,2/18/2020 06:00,1,0,0,
Massachusetts,US,2/18/2020 06:00,1,0,0,Boston
WA,US,2/18/2020 06:00,1,0,1,Seattle
Arizona,US,2/18/2020 06:00,1,0,0,Tempe
Brussels,Belgium,2/18/2020 06:00,1,0,0,
WI,US,2/18/2020 06:00,1,0,0,Madison
Texas,US,2/18/2020 06:00,1,0,0,
,Egypt,2/18/2020 06:00,1,0,0,
