Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Xinjiang,Mainland China,7/31/2020 07:00,608,3,82,0,0
Beijing,Mainland China,7/31/2020 07:00,933,9,911,0,0
Guangdong,Mainland China,7/31/2020 07:00,1678,8,1653,0,0
Shanghai,Mainland China,7/31/2020 07:00,744,7,722,0,0
Liaoning,Mainland China,7/31/2020 07:00,233,2,160,0,0
Inner Mongolia,Mainland China,7/31/2020 07:00,258,1,244,0,0
Shandong,Mainland China,7/31/2020 07:00,799,7,785,0,0
Sichuan,Mainland China,7/31/2020 07:00,604,3,597,0,0
Tianjin,Mainland China,7/31/2020 07:00,205,3,195,0,0
Shaanxi,Mainland China,7/31/2020 07:00,324,3,318,0,0
Jilin,Mainland China,7/31/2020 07:00,157,2,153,0,0
Zhejiang,Mainland China,7/31/2020 07:00,1270,1,1268,0,0
Fujian,Mainland China,7/31/2020 07:00,366,1,363,0,0
Jiangsu,Mainland China,7/31/2020 07:00,655,0,654,0,0
Yunnan,Mainland China,7/31/2020 07:00,191,2,186,0,0
Hubei,Mainland China,7/31/2020 07:00,68135,4512,63623,0,0
Henan,Mainland China,7/31/2020 07:00,1276,22,1254,0,0
Hunan,Mainland China,7/31/2020 07:00,1019,4,1015,0,0
Anhui,Mainland China,7/31/2020 07:00,991,6,985,0,0
Heilongjiang,Mainland China,7/31/2020 07:00,945,13,932,0,0
Jiangxi,Mainland China,7/31/2020 07:00,937,1,936,0,0
Chongqing,Mainland China,7/31/2020 07:00,583,6,577,0,0
Hebei,Mainland China,7/31/2020 07:00,349,6,343,0,0
Guangxi,Mainland China,7/31/2020 07:00,255,2,253,0,0
Shanxi,Mainland China,7/31/2020 07:00,201,0,201,0,0
Hainan,Mainland China,7/31/2020 07:00,171,6,163,0,0
Gansu,Mainland China,7/31/2020 07:00,167,2,165,0,0
Guizhou,Mainland China,7/31/2020 07:00,147,2,145,0,0
Ningxia,Mainland China,7/31/2020 07:00,75,0,75,0,0
Qinghai,Mainland China,7/31/2020 07:00,18,0,18,0,0
Tibet,Mainland China,7/31/2020 07:00,1,0,1,0,0
New South Wales,Australia,7/31/2020 07:00,3567,49,2800,1462155,0
Queensland,Australia,7/31/2020 07:00,1083,6,1066,535844,0
Victoria,Australia,7/31/2020 07:00,10577,112,4479,1608452,0
South Australia,Australia,7/31/2020 07:00,450,4,442,224187,0
Western Australia,Australia,7/31/2020 07:00,666,9,650,249789,0
Tasmania,Australia,7/31/2020 07:00,229,13,214,68905,0
Australian Capital Territory,Australia,7/31/2020 07:00,113,3,109,50856,0
Northern Territory,Australia,7/31/2020 07:00,31,0,30,24538,0
California,US,7/31/2020 07:00,492934,9028,154148,0,0
Florida,US,7/31/2020 07:00,461379,6586,381,0,0
New York,US,7/31/2020 07:00,419570,32683,60477,0,0
Texas,US,7/31/2020 07:00,428229,6293,261025,0,0
New Jersey,US,7/31/2020 07:00,180970,15914,4007,0,0
Illinois,US,7/31/2020 07:00,176893,7479,77607,0,0
Georgia,US,7/31/2020 07:00,182323,3677,927,0,0
Arizona,US,7/31/2020 07:00,170798,3626,174,0,0
Massachusetts,US,7/31/2020 07:00,117098,8595,94347,0,0
Pennsylvania,US,7/31/2020 07:00,115757,7191,1369,0,0
North Carolina,US,7/31/2020 07:00,120193,1906,78707,0,0
Louisiana,US,7/31/2020 07:00,114481,3925,74246,0,0
Michigan,US,7/31/2020 07:00,89788,6444,57502,0,0
Maryland,US,7/31/2020 07:00,87177,3488,5592,0,0
Tennessee,US,7/31/2020 07:00,102876,1034,64234,0,0
Virginia,US,7/31/2020 07:00,88904,2141,11728,0,0
Ohio,US,7/31/2020 07:00,89627,3443,7630,0,0
South Carolina,US,7/31/2020 07:00,87124,1600,5076,0,0
Alabama,US,7/31/2020 07:00,85762,1565,35401,0,0
Indiana,US,7/31/2020 07:00,65253,2946,3169,0,0
Connecticut,US,7/31/2020 07:00,49670,4431,63,0,0
WA,US,7/31/2020 07:00,56008,1567,5825,0,0
Minnesota,US,7/31/2020 07:00,53692,1634,46965,0,0
Mississippi,US,7/31/2020 07:00,57566,1611,35071,0,0
Wisconsin,US,7/31/2020 07:00,52108,920,41319,0,0
Colorado,US,7/31/2020 07:00,46229,1823,4275,0,0
Iowa,US,7/31/2020 07:00,44042,857,31879,0,0
Nevada,US,7/31/2020 07:00,47005,805,36874,0,0
Missouri,US,7/31/2020 07:00,49434,1286,4102,0,0
Utah,US,7/31/2020 07:00,39696,300,4075,0,0
Arkansas,US,7/31/2020 07:00,41761,442,34738,0,0
Veteran Affair,US,7/31/2020 07:00,38197,2084,13019,0,0
US Military,US,7/31/2020 07:00,37824,58,16767,0,0
Oklahoma,US,7/31/2020 07:00,35717,536,28411,0,0
Kentucky,US,7/31/2020 07:00,29385,731,7495,0,0
Nebraska,US,7/31/2020 07:00,25667,329,17499,0,0
Kansas,US,7/31/2020 07:00,26885,357,15846,0,0
Rhode Island,US,7/31/2020 07:00,18950,1007,1683,0,0
New Mexico,US,7/31/2020 07:00,20388,635,8015,0,0
Oregon,US,7/31/2020 07:00,18131,317,1885,0,0
Idaho,US,7/31/2020 07:00,20241,177,3022,0,0
Delaware,US,7/31/2020 07:00,14689,581,8140,0,0
Puerto Rico,US,7/31/2020 07:00,16572,214,850,0,0
Washington DC,US,7/31/2020 07:00,12057,584,9777,0,0
Federal Bureau of Prisons,US,7/31/2020 07:00,11751,104,8112,0,0
Navajo Nation,US,7/31/2020 07:00,8968,454,930,0,0
South Dakota,US,7/31/2020 07:00,8685,129,7690,0,0
New Hampshire,US,7/31/2020 07:00,6544,415,5722,0,0
North Dakota,US,7/31/2020 07:00,6301,103,5181,0,0
West Virginia,US,7/31/2020 07:00,6382,112,4643,0,0
Maine,US,7/31/2020 07:00,3888,122,3347,0,0
Montana,US,7/31/2020 07:00,3814,55,2240,0,0
Wyoming,US,7/31/2020 07:00,2686,26,2065,0,0
Alaska,US,7/31/2020 07:00,2878,23,885,0,0
Vermont,US,7/31/2020 07:00,1407,57,1182,0,0
Hawaii,US,7/31/2020 07:00,1989,26,1226,0,0
Guam,US,7/31/2020 07:00,354,5,143,0,0
US Virgin Islands,US,7/31/2020 07:00,385,8,296,0,0
Grand Princess,US,7/31/2020 07:00,103,3,0,0,0
Diamond Princess,US,7/31/2020 07:00,49,0,0,0,0
Northern Mariana Islands,US,7/31/2020 07:00,31,2,16,0,0
Quebec,Canada,7/31/2020 07:00,59131,5673,50886,0,0
Ontario,Canada,7/31/2020 07:00,40953,2816,36388,0,0
Alberta,Canada,7/31/2020 07:00,10716,195,9113,0,0
British Columbia,Canada,7/31/2020 07:00,3591,194,3155,0,0
Saskatchewan,Canada,7/31/2020 07:00,1306,18,984,0,0
Nova Scotia,Canada,7/31/2020 07:00,1067,63,1004,0,0
Manitoba,Canada,7/31/2020 07:00,409,8,325,0,0
Newfoundland and Labrador,Canada,7/31/2020 07:00,266,3,259,0,0
New Brunswick,Canada,7/31/2020 07:00,170,2,166,0,0
Prince Edward Island,Canada,7/31/2020 07:00,36,0,36,0,0
Yukon,Canada,7/31/2020 07:00,14,0,11,0,0
Northwest Territories,Canada,7/31/2020 07:00,5,0,5,0,0
,Brazil,7/31/2020 07:00,2613789,91377,1824095,12601096,8318
,India,7/31/2020 07:00,1643543,35817,1060000,18832970,8944
,Russia,7/31/2020 07:00,839981,13963,638410,28161461,2300
,South Africa,7/31/2020 07:00,482169,7812,309601,2918049,539
,Mexico,7/31/2020 07:00,416179,46000,272187,968536,3922
,Peru,7/31/2020 07:00,407492,19021,283915,2318254,1421
,Chile,7/31/2020 07:00,353536,9377,326628,1601118,1529
,Spain,7/31/2020 07:00,332510,28443,196958,6678414,617
,Iran,7/31/2020 07:00,304204,16766,263519,2456909,4021
,UK,7/31/2020 07:00,302301,45999,1166,15738735,87
,Colombia,7/31/2020 07:00,286020,9810,148695,1537689,1493
,Pakistan,7/31/2020 07:00,278305,5951,247177,1973237,1146
,Saudi Arabia,7/31/2020 07:00,274219,2842,231198,3289692,2044
,Italy,7/31/2020 07:00,247158,35132,199796,6752169,47
