Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,6/28/2020 16:30,905,9,585,0,0
Shanghai,Mainland China,6/28/2020 16:30,707,7,675,0,0
Gansu,Mainland China,6/28/2020 16:30,163,2,140,0,0
Hebei,Mainland China,6/28/2020 16:30,349,6,331,0,0
Sichuan,Mainland China,6/28/2020 16:30,589,3,575,0,0
Shaanxi,Mainland China,6/28/2020 16:30,320,3,307,0,0
Guangdong,Mainland China,6/28/2020 16:30,1637,8,1622,0,0
Fujian,Mainland China,6/28/2020 16:30,363,1,357,0,0
Liaoning,Mainland China,6/28/2020 16:30,154,2,147,0,0
Chongqing,Mainland China,6/28/2020 16:30,582,6,573,0,0
Tianjin,Mainland China,6/28/2020 16:30,198,3,193,0,0
Zhejiang,Mainland China,6/28/2020 16:30,1269,1,1267,0,0
Jiangsu,Mainland China,6/28/2020 16:30,654,0,653,0,0
Inner Mongolia,Mainland China,6/28/2020 16:30,238,1,236,0,0
Hubei,Mainland China,6/28/2020 16:30,68135,4512,63623,0,0
Henan,Mainland China,6/28/2020 16:30,1276,22,1254,0,0
Hunan,Mainland China,6/28/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,6/28/2020 16:30,991,6,985,0,0
Heilongjiang,Mainland China,6/28/2020 16:30,945,13,932,0,0
Jiangxi,Mainland China,6/28/2020 16:30,937,1,936,0,0
Shandong,Mainland China,6/28/2020 16:30,792,7,785,0,0
Guangxi,Mainland China,6/28/2020 16:30,254,2,252,0,0
Shanxi,Mainland China,6/28/2020 16:30,198,0,198,0,0
Yunnan,Mainland China,6/28/2020 16:30,185,2,183,0,0
Hainan,Mainland China,6/28/2020 16:30,171,6,163,0,0
Jilin,Mainland China,6/28/2020 16:30,155,2,153,0,0
Guizhou,Mainland China,6/28/2020 16:30,147,2,145,0,0
Xinjiang,Mainland China,6/28/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,6/28/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,6/28/2020 16:30,18,0,18,0,0
Tibet,Mainland China,6/28/2020 16:30,1,0,1,0,0
New South Wales,Australia,6/28/2020 16:30,3177,48,2784,830541,0
Queensland,Australia,6/28/2020 16:30,1067,6,1054,357915,0
Victoria,Australia,6/28/2020 16:30,2028,20,1775,776792,0
South Australia,Australia,6/28/2020 16:30,440,4,436,148844,0
Western Australia,Australia,6/28/2020 16:30,609,9,595,174330,0
Tasmania,Australia,6/28/2020 16:30,228,13,213,48536,0
Australian Capital Territory,Australia,6/28/2020 16:30,108,3,105,29008,0
Northern Territory,Australia,6/28/2020 16:30,29,0,29,13209,0
New York,US,6/28/2020 16:30,397018,31368,52520,0,0
California,US,6/28/2020 16:30,211382,5908,54936,0,0
New Jersey,US,6/28/2020 16:30,171182,15024,3915,0,0
Illinois,US,6/28/2020 16:30,141723,6888,74323,0,0
Massachusetts,US,6/28/2020 16:30,108443,8041,91404,0,0
Texas,US,6/28/2020 16:30,146689,2388,78419,0,0
Florida,US,6/28/2020 16:30,141075,3419,381,0,0
Pennsylvania,US,6/28/2020 16:30,89863,6606,1369,0,0
Michigan,US,6/28/2020 16:30,69947,6159,49290,0,0
Maryland,US,6/28/2020 16:30,66777,3168,4976,0,0
Georgia,US,6/28/2020 16:30,77217,2778,340,0,0
Virginia,US,6/28/2020 16:30,61736,1733,8005,0,0
Louisiana,US,6/28/2020 16:30,56236,3199,39792,0,0
