Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/11/2020 01:00,67773,3046,49062
Guangdong,Mainland China,3/11/2020 01:00,1353,8,1282
Zhejiang,Mainland China,3/11/2020 01:00,1215,1,1193
Shandong,Mainland China,3/11/2020 01:00,759,6,721
Henan,Mainland China,3/11/2020 01:00,1272,22,1249
Anhui,Mainland China,3/11/2020 01:00,990,6,984
Jiangxi,Mainland China,3/11/2020 01:00,935,1,932
Hunan,Mainland China,3/11/2020 01:00,1018,4,995
Heilongjiang,Mainland China,3/11/2020 01:00,482,13,435
Sichuan,Mainland China,3/11/2020 01:00,539,3,484
Chongqing,Mainland China,3/11/2020 01:00,576,6,547
Jiangsu,Mainland China,3/11/2020 01:00,631,0,627
Beijing,Mainland China,3/11/2020 01:00,435,8,326
Guangxi,Mainland China,3/11/2020 01:00,252,2,237
Fujian,Mainland China,3/11/2020 01:00,296,1,295
Shanghai,Mainland China,3/11/2020 01:00,344,3,319
Hebei,Mainland China,3/11/2020 01:00,318,6,307
Shaanxi,Mainland China,3/11/2020 01:00,245,1,227
Yunnan,Mainland China,3/11/2020 01:00,174,2,170
Tianjin,Mainland China,3/11/2020 01:00,136,3,131
Hainan,Mainland China,3/11/2020 01:00,168,6,159
Guizhou,Mainland China,3/11/2020 01:00,146,2,129
Liaoning,Mainland China,3/11/2020 01:00,125,1,111
Shanxi,Mainland China,3/11/2020 01:00,133,0,131
Inner Mongolia,Mainland China,3/11/2020 01:00,75,1,70
Xinjiang,Mainland China,3/11/2020 01:00,76,3,73
Jilin,Mainland China,3/11/2020 01:00,93,1,91
Ningxia,Mainland China,3/11/2020 01:00,75,0,71
Gansu,Mainland China,3/11/2020 01:00,125,2,88
Qinghai,Mainland China,3/11/2020 01:00,18,0,18
Tibet,Mainland China,3/11/2020 01:00,1,0,1
Queensland,Australia,3/11/2020 01:00,18,0,8
New South Wales,Australia,3/11/2020 01:00,64,2,5
Victoria,Australia,3/11/2020 01:00,22,0,7
South Australia,Australia,3/11/2020 01:00,7,0,3
Western Australia,Australia,3/11/2020 01:00,9,1,0
Tasmania,Australia,3/11/2020 01:00,2,0,0
WA,US,3/11/2020 01:00,275,24,1
