Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Hubei,Mainland China,4/24/2020 04:00,68128,4512,63569,0,0
Heilongjiang,Mainland China,4/24/2020 04:00,928,13,485,0,0
Shanghai,Mainland China,4/24/2020 04:00,641,7,547,0,0
Beijing,Mainland China,4/24/2020 04:00,593,8,524,0,0
Guangdong,Mainland China,4/24/2020 04:00,1585,8,1528,0,0
Inner Mongolia,Mainland China,4/24/2020 04:00,194,1,108,0,0
Fujian,Mainland China,4/24/2020 04:00,355,1,346,0,0
Shanxi,Mainland China,4/24/2020 04:00,197,0,142,0,0
Zhejiang,Mainland China,4/24/2020 04:00,1268,1,1256,0,0
Tianjin,Mainland China,4/24/2020 04:00,189,3,179,0,0
Shandong,Mainland China,4/24/2020 04:00,787,7,766,0,0
Jiangsu,Mainland China,4/24/2020 04:00,653,0,646,0,0
Sichuan,Mainland China,4/24/2020 04:00,561,3,558,0,0
Liaoning,Mainland China,4/24/2020 04:00,146,2,143,0,0
Yunnan,Mainland China,4/24/2020 04:00,184,2,180,0,0
Hebei,Mainland China,4/24/2020 04:00,328,6,317,0,0
Shaanxi,Mainland China,4/24/2020 04:00,279,3,253,0,0
Jilin,Mainland China,4/24/2020 04:00,108,1,99,0,0
Chongqing,Mainland China,4/24/2020 04:00,579,6,573,0,0
Henan,Mainland China,4/24/2020 04:00,1276,22,1254,0,0
Gansu,Mainland China,4/24/2020 04:00,139,2,137,0,0
Hunan,Mainland China,4/24/2020 04:00,1019,4,1015,0,0
Anhui,Mainland China,4/24/2020 04:00,991,6,984,0,0
Jiangxi,Mainland China,4/24/2020 04:00,937,1,936,0,0
Guizhou,Mainland China,4/24/2020 04:00,147,2,145,0,0
Guangxi,Mainland China,4/24/2020 04:00,254,2,252,0,0
Hainan,Mainland China,4/24/2020 04:00,168,6,162,0,0
Xinjiang,Mainland China,4/24/2020 04:00,76,3,73,0,0
Ningxia,Mainland China,4/24/2020 04:00,75,0,75,0,0
Qinghai,Mainland China,4/24/2020 04:00,18,0,18,0,0
Tibet,Mainland China,4/24/2020 04:00,1,0,1,0,0
New South Wales,Australia,4/24/2020 04:00,2982,32,2056,190506,0
Queensland,Australia,4/24/2020 04:00,1026,6,738,92699,0
Victoria,Australia,4/24/2020 04:00,1343,16,1254,96000,0
South Australia,Australia,4/24/2020 04:00,438,4,401,50396,0
Western Australia,Australia,4/24/2020 04:00,548,8,464,33138,0
Tasmania,Australia,4/24/2020 04:00,207,9,106,7613,0
Australian Capital Territory,Australia,4/24/2020 04:00,105,3,93,7441,0
Northern Territory,Australia,4/24/2020 04:00,27,0,20,4045,0
New York,US,4/24/2020 04:00,271162,20982,31218,0,0
New Jersey,US,4/24/2020 04:00,100025,5426,730,0,0
Massachusetts,US,4/24/2020 04:00,46023,2360,1299,0,0
California,US,4/24/2020 04:00,39561,1533,3582,0,0
Pennsylvania,US,4/24/2020 04:00,38379,1724,603,0,0
Illinois,US,4/24/2020 04:00,36937,1688,645,0,0
Michigan,US,4/24/2020 04:00,35296,2977,3272,0,0
Florida,US,4/24/2020 04:00,29648,987,174,0,0
Louisiana,US,4/24/2020 04:00,25739,1599,0,0,0
Connecticut,US,4/24/2020 04:00,23100,1639,63,0,0
Texas,US,4/24/2020 04:00,22650,604,8025,0,0
Georgia,US,4/24/2020 04:00,21883,881,340,0,0
Maryland,US,4/24/2020 04:00,15737,748,981,0,0
Ohio,US,4/24/2020 04:00,14694,656,448,0,0
Indiana,US,4/24/2020 04:00,13039,706,1559,0,0
WA,US,4/24/2020 04:00,13014,714,1803,0,0
Colorado,US,4/24/2020 04:00,11278,552,559,0,0
Virginia,US,4/24/2020 04:00,10998,373,721,0,0
Tennessee,US,4/24/2020 04:00,8266,171,4192,0,0
North Carolina,US,4/24/2020 04:00,7820,281,1302,0,0
Missouri,US,4/24/2020 04:00,6506,252,1530,0,0
Veteran Affair,US,4/24/2020 04:00,6273,391,0,0,0
Rhode Island,US,4/24/2020 04:00,6256,189,342,0,0
US Military,US,4/24/2020 04:00,5901,25,1710,0,0
Alabama,US,4/24/2020 04:00,5832,202,0,0,0
Arizona,US,4/24/2020 04:00,5772,249,6,0,0
Mississippi,US,4/24/2020 04:00,5153,201,0,0,0
Wisconsin,US,4/24/2020 04:00,5052,258,196,0,0
