Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/12/2020 05:00,67803,3219,64281
Heilongjiang,Mainland China,4/12/2020 05:00,684,13,470
Shanghai,Mainland China,4/12/2020 05:00,607,7,446
Beijing,Mainland China,4/12/2020 05:00,589,8,479
Guangdong,Mainland China,4/12/2020 05:00,1552,8,1443
Inner Mongolia,Mainland China,4/12/2020 05:00,155,1,83
Fujian,Mainland China,4/12/2020 05:00,352,1,321
Shanxi,Mainland China,4/12/2020 05:00,172,0,135
Zhejiang,Mainland China,4/12/2020 05:00,1267,1,1238
Tianjin,Mainland China,4/12/2020 05:00,183,3,161
Shandong,Mainland China,4/12/2020 05:00,784,7,757
Jiangsu,Mainland China,4/12/2020 05:00,653,0,638
Sichuan,Mainland China,4/12/2020 05:00,560,3,547
Liaoning,Mainland China,4/12/2020 05:00,145,2,136
Yunnan,Mainland China,4/12/2020 05:00,184,2,174
Hebei,Mainland China,4/12/2020 05:00,327,6,313
Shaanxi,Mainland China,4/12/2020 05:00,256,3,248
Jilin,Mainland China,4/12/2020 05:00,99,1,96
Chongqing,Mainland China,4/12/2020 05:00,579,6,570
Henan,Mainland China,4/12/2020 05:00,1276,22,1253
Gansu,Mainland China,4/12/2020 05:00,139,2,135
Hunan,Mainland China,4/12/2020 05:00,1019,4,1014
Anhui,Mainland China,4/12/2020 05:00,991,6,984
Jiangxi,Mainland China,4/12/2020 05:00,937,1,936
Guizhou,Mainland China,4/12/2020 05:00,147,2,144
Guangxi,Mainland China,4/12/2020 05:00,254,2,252
Hainan,Mainland China,4/12/2020 05:00,168,6,162
Xinjiang,Mainland China,4/12/2020 05:00,76,3,73
Ningxia,Mainland China,4/12/2020 05:00,75,0,75
Qinghai,Mainland China,4/12/2020 05:00,18,0,18
Tibet,Mainland China,4/12/2020 05:00,1,0,1
New South Wales,Australia,4/12/2020 05:00,2854,23,1420
Queensland,Australia,4/12/2020 05:00,983,5,368
Victoria,Australia,4/12/2020 05:00,1268,14,1015
South Australia,Australia,4/12/2020 05:00,429,4,179
Western Australia,Australia,4/12/2020 05:00,517,6,239
Tasmania,Australia,4/12/2020 05:00,133,4,48
Australian Capital Territory,Australia,4/12/2020 05:00,102,2,67
Northern Territory,Australia,4/12/2020 05:00,28,0,2
,Artania Cruise,4/12/2020 05:00,41,2,0
New York,US,4/12/2020 05:00,181825,8650,17089
New Jersey,US,4/12/2020 05:00,58151,2183,355
Michigan,US,4/12/2020 05:00,23993,1392,443
Massachusetts,US,4/12/2020 05:00,22860,686,729
California,US,4/12/2020 05:00,22416,634,942
Pennsylvania,US,4/12/2020 05:00,21942,530,179
Louisiana,US,4/12/2020 05:00,20014,806,0
Illinois,US,4/12/2020 05:00,19180,677,216
Florida,US,4/12/2020 05:00,18986,446,0
Texas,US,4/12/2020 05:00,13354,273,1888
Georgia,US,4/12/2020 05:00,12261,433,340
Connecticut,US,4/12/2020 05:00,11510,494,34
WA,US,4/12/2020 05:00,10416,496,1287
Maryland,US,4/12/2020 05:00,7694,206,288
Indiana,US,4/12/2020 05:00,7435,330,58
Colorado,US,4/12/2020 05:00,6893,274,108
Ohio,US,4/12/2020 05:00,6250,247,12
Tennessee,US,4/12/2020 05:00,5132,106,1386
Virginia,US,4/12/2020 05:00,5077,130,2
North Carolina,US,4/12/2020 05:00,4401,89,313
Missouri,US,4/12/2020 05:00,4161,116,184
Arizona,US,4/12/2020 05:00,3393,108,3
Alabama,US,4/12/2020 05:00,3262,93,0
Wisconsin,US,4/12/2020 05:00,3213,137,84
South Carolina,US,4/12/2020 05:00,3211,80,0
Nevada,US,4/12/2020 05:00,2747,111,994
Mississippi,US,4/12/2020 05:00,2642,93,0
Rhode Island,US,4/12/2020 05:00,2349,56,0
Utah,US,4/12/2020 05:00,2207,18,26
Oklahoma,US,4/12/2020 05:00,1868,94,409
Kentucky,US,4/12/2020 05:00,1840,94,306
Washington DC,US,4/12/2020 05:00,1778,47,447
Iowa,US,4/12/2020 05:00,1510,34,585
