Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,6/27/2020 07:00,891,9,585,0,0
Shanghai,Mainland China,6/27/2020 07:00,706,7,674,0,0
Gansu,Mainland China,6/27/2020 07:00,162,2,139,0,0
Hebei,Mainland China,6/27/2020 07:00,349,6,326,0,0
Sichuan,Mainland China,6/27/2020 07:00,589,3,575,0,0
Shaanxi,Mainland China,6/27/2020 07:00,319,3,307,0,0
Guangdong,Mainland China,6/27/2020 07:00,1637,8,1622,0,0
Fujian,Mainland China,6/27/2020 07:00,363,1,357,0,0
Liaoning,Mainland China,6/27/2020 07:00,154,2,147,0,0
Chongqing,Mainland China,6/27/2020 07:00,582,6,573,0,0
Tianjin,Mainland China,6/27/2020 07:00,198,3,193,0,0
Zhejiang,Mainland China,6/27/2020 07:00,1269,1,1267,0,0
Jiangsu,Mainland China,6/27/2020 07:00,654,0,653,0,0
Inner Mongolia,Mainland China,6/27/2020 07:00,238,1,236,0,0
Hubei,Mainland China,6/27/2020 07:00,68135,4512,63623,0,0
Henan,Mainland China,6/27/2020 07:00,1276,22,1254,0,0
Hunan,Mainland China,6/27/2020 07:00,1019,4,1015,0,0
Anhui,Mainland China,6/27/2020 07:00,991,6,985,0,0
Heilongjiang,Mainland China,6/27/2020 07:00,945,13,932,0,0
Jiangxi,Mainland China,6/27/2020 07:00,937,1,936,0,0
Shandong,Mainland China,6/27/2020 07:00,792,7,785,0,0
Guangxi,Mainland China,6/27/2020 07:00,254,2,252,0,0
Shanxi,Mainland China,6/27/2020 07:00,198,0,198,0,0
Yunnan,Mainland China,6/27/2020 07:00,185,2,183,0,0
Hainan,Mainland China,6/27/2020 07:00,171,6,163,0,0
Jilin,Mainland China,6/27/2020 07:00,155,2,153,0,0
Guizhou,Mainland China,6/27/2020 07:00,147,2,145,0,0
Xinjiang,Mainland China,6/27/2020 07:00,76,3,73,0,0
Ningxia,Mainland China,6/27/2020 07:00,75,0,75,0,0
Qinghai,Mainland China,6/27/2020 07:00,18,0,18,0,0
Tibet,Mainland China,6/27/2020 07:00,1,0,1,0,0
New South Wales,Australia,6/27/2020 07:00,3174,48,2784,812427,0
Queensland,Australia,6/27/2020 07:00,1067,6,1054,353085,0
Victoria,Australia,6/27/2020 07:00,1987,20,1761,758838,0
South Australia,Australia,6/27/2020 07:00,440,4,436,147846,0
Western Australia,Australia,6/27/2020 07:00,608,9,595,174330,0
Tasmania,Australia,6/27/2020 07:00,228,13,213,48239,0
Australian Capital Territory,Australia,6/27/2020 07:00,108,3,105,28364,0
Northern Territory,Australia,6/27/2020 07:00,29,0,29,12932,0
New York,US,6/27/2020 07:00,396351,31342,52403,0,0
California,US,6/27/2020 07:00,206844,5869,54382,0,0
New Jersey,US,6/27/2020 07:00,170584,14996,3915,0,0
Illinois,US,6/27/2020 07:00,140291,6847,74284,0,0
Massachusetts,US,6/27/2020 07:00,108070,8013,91404,0,0
Texas,US,6/27/2020 07:00,140173,2355,76282,0,0
Florida,US,6/27/2020 07:00,122960,3366,381,0,0
Pennsylvania,US,6/27/2020 07:00,88860,6579,1369,0,0
Michigan,US,6/27/2020 07:00,69333,6137,49290,0,0
Maryland,US,6/27/2020 07:00,66115,3142,4903,0,0
Georgia,US,6/27/2020 07:00,72996,2771,340,0,0
Virginia,US,6/27/2020 07:00,60570,1701,7868,0,0
Louisiana,US,6/27/2020 07:00,54769,3190,39792,0,0
North Carolina,US,6/27/2020 07:00,58819,1304,36921,0,0
Connecticut,US,6/27/2020 07:00,46059,4307,63,0,0
Arizona,US,6/27/2020 07:00,66659,1536,174,0,0
Ohio,US,6/27/2020 07:00,48639,2788,5090,0,0
Indiana,US,6/27/2020 07:00,44140,2595,2526,0,0
Tennessee,US,6/27/2020 07:00,39249,578,25753,0,0
Minnesota,US,6/27/2020 07:00,34616,1446,30008,0,0
Colorado,US,6/27/2020 07:00,31838,1674,2799,0,0
Alabama,US,6/27/2020 07:00,34183,907,18866,0,0
WA,US,6/27/2020 07:00,30987,1296,5317,0,0
Iowa,US,6/27/2020 07:00,27691,704,17391,0,0
Wisconsin,US,6/27/2020 07:00,26747,766,21174,0,0
South Carolina,US,6/27/2020 07:00,30263,692,5076,0,0
Mississippi,US,6/27/2020 07:00,25066,1022,15323,0,0
