Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/05/2020 15:00,67466,2902,40574
Guangdong,Mainland China,3/05/2020 15:00,1350,7,1181
Zhejiang,Mainland China,3/05/2020 15:00,1215,1,1124
Shandong,Mainland China,3/05/2020 15:00,758,6,577
Henan,Mainland China,3/05/2020 15:00,1272,22,1239
Anhui,Mainland China,3/05/2020 15:00,990,6,970
Jiangxi,Mainland China,3/05/2020 15:00,935,1,901
Hunan,Mainland China,3/05/2020 15:00,1018,4,938
Heilongjiang,Mainland China,3/05/2020 15:00,481,13,379
Sichuan,Mainland China,3/05/2020 15:00,539,3,423
Chongqing,Mainland China,3/05/2020 15:00,576,6,502
Jiangsu,Mainland China,3/05/2020 15:00,631,0,580
Beijing,Mainland China,3/05/2020 15:00,418,8,297
Guangxi,Mainland China,3/05/2020 15:00,252,2,214
Fujian,Mainland China,3/05/2020 15:00,296,1,277
Shanghai,Mainland China,3/05/2020 15:00,338,3,303
Hebei,Mainland China,3/05/2020 15:00,318,6,303
Shaanxi,Mainland China,3/05/2020 15:00,245,1,224
Yunnan,Mainland China,3/05/2020 15:00,174,2,169
Tianjin,Mainland China,3/05/2020 15:00,136,3,128
Hainan,Mainland China,3/05/2020 15:00,168,5,158
Guizhou,Mainland China,3/05/2020 15:00,146,2,114
Liaoning,Mainland China,3/05/2020 15:00,125,1,106
Shanxi,Mainland China,3/05/2020 15:00,133,0,124
Inner Mongolia,Mainland China,3/05/2020 15:00,75,1,64
Xinjiang,Mainland China,3/05/2020 15:00,76,3,70
Jilin,Mainland China,3/05/2020 15:00,93,1,87
Ningxia,Mainland China,3/05/2020 15:00,74,0,69
Gansu,Mainland China,3/05/2020 15:00,91,2,87
Qinghai,Mainland China,3/05/2020 15:00,18,0,18
Tibet,Mainland China,3/05/2020 15:00,1,0,1
,South Korea,3/05/2020 15:00,6088,40,135
,Italy,3/05/2020 15:00,3858,148,414
,Iran,3/05/2020 15:00,3513,108,739
Yokohama,Japan,3/05/2020 15:00,696,6,212
,Germany,3/05/2020 15:00,543,0,17
,France,3/05/2020 15:00,377,6,12
,Japan,3/05/2020 15:00,361,6,43
,Spain,3/05/2020 15:00,282,3,3
,Singapore,3/05/2020 15:00,117,0,81
,UK,3/05/2020 15:00,116,1,8
,Switzerland,3/05/2020 15:00,114,1,3
Hong Kong,Hong Kong,3/05/2020 15:00,104,2,43
