Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/14/2020 06:00,67790,3075,52960
Guangdong,Mainland China,3/14/2020 06:00,1356,8,1299
Zhejiang,Mainland China,3/14/2020 06:00,1227,1,1211
Shandong,Mainland China,3/14/2020 06:00,760,7,741
Henan,Mainland China,3/14/2020 06:00,1273,22,1250
Anhui,Mainland China,3/14/2020 06:00,990,6,984
Jiangxi,Mainland China,3/14/2020 06:00,935,1,934
Hunan,Mainland China,3/14/2020 06:00,1018,4,1014
Heilongjiang,Mainland China,3/14/2020 06:00,482,13,447
Sichuan,Mainland China,3/14/2020 06:00,539,3,511
Chongqing,Mainland China,3/14/2020 06:00,576,6,566
Jiangsu,Mainland China,3/14/2020 06:00,631,0,630
Beijing,Mainland China,3/14/2020 06:00,437,8,349
Guangxi,Mainland China,3/14/2020 06:00,252,2,243
Fujian,Mainland China,3/14/2020 06:00,296,1,295
Shanghai,Mainland China,3/14/2020 06:00,350,3,324
Hebei,Mainland China,3/14/2020 06:00,318,6,310
Shaanxi,Mainland China,3/14/2020 06:00,245,2,232
Yunnan,Mainland China,3/14/2020 06:00,174,2,170
Tianjin,Mainland China,3/14/2020 06:00,136,3,132
Hainan,Mainland China,3/14/2020 06:00,168,6,160
Guizhou,Mainland China,3/14/2020 06:00,146,2,143
Liaoning,Mainland China,3/14/2020 06:00,125,1,113
Shanxi,Mainland China,3/14/2020 06:00,133,0,133
Inner Mongolia,Mainland China,3/14/2020 06:00,75,1,71
Xinjiang,Mainland China,3/14/2020 06:00,76,3,73
Jilin,Mainland China,3/14/2020 06:00,93,1,91
Ningxia,Mainland China,3/14/2020 06:00,75,0,73
Gansu,Mainland China,3/14/2020 06:00,129,2,89
Qinghai,Mainland China,3/14/2020 06:00,18,0,18
Tibet,Mainland China,3/14/2020 06:00,1,0,1
New South Wales,Australia,3/14/2020 06:00,111,2,4
Queensland,Australia,3/14/2020 06:00,46,0,9
Victoria,Australia,3/14/2020 06:00,49,0,8
South Australia,Australia,3/14/2020 06:00,19,0,4
Western Australia,Australia,3/14/2020 06:00,17,1,1
Tasmania,Australia,3/14/2020 06:00,5,0,0
Australian Capital Territory,Australia,3/14/2020 06:00,1,0,0
WA,US,3/14/2020 06:00,569,37,1
New York,US,3/14/2020 06:00,422,0,0
California,US,3/14/2020 06:00,299,5,6
Massachusetts,US,3/14/2020 06:00,123,0,1
Colorado,US,3/14/2020 06:00,77,1,0
Florida,US,3/14/2020 06:00,76,3,0
New Jersey,US,3/14/2020 06:00,50,1,0
Texas,US,3/14/2020 06:00,49,0,0
Illinois,US,3/14/2020 06:00,46,0,2
Diamond Princess,US,3/14/2020 06:00,46,0,0
Georgia,US,3/14/2020 06:00,42,1,0
Pennsylvania,US,3/14/2020 06:00,41,0,0
Louisiana,US,3/14/2020 06:00,36,0,0
Oregon,US,3/14/2020 06:00,32,0,0
Virginia,US,3/14/2020 06:00,30,0,0
Tennessee,US,3/14/2020 06:00,26,0,0
Michigan,US,3/14/2020 06:00,25,0,0
Grand Princess,US,3/14/2020 06:00,21,0,0
Nevada,US,3/14/2020 06:00,20,0,0
Wisconsin,US,3/14/2020 06:00,19,0,1
North Carolina,US,3/14/2020 06:00,19,0,0
Maryland,US,3/14/2020 06:00,19,0,0
Iowa,US,3/14/2020 06:00,17,0,0
Ohio,US,3/14/2020 06:00,16,0,0
Rhode Island,US,3/14/2020 06:00,14,0,0
Minnesota,US,3/14/2020 06:00,14,0,0
Kentucky,US,3/14/2020 06:00,14,0,0
Nebraska,US,3/14/2020 06:00,14,0,0
Indiana,US,3/14/2020 06:00,13,0,0
South Carolina,US,3/14/2020 06:00,13,0,0
Connecticut,US,3/14/2020 06:00,12,0,0
Arizona,US,3/14/2020 06:00,10,0,1
Washington DC,US,3/14/2020 06:00,10,0,0
New Mexico,US,3/14/2020 06:00,10,0,0
Utah,US,3/14/2020 06:00,9,0,0
South Dakota,US,3/14/2020 06:00,9,1,0
Arkansas,US,3/14/2020 06:00,9,0,0
New Hampshire,US,3/14/2020 06:00,6,0,0
Kansas,US,3/14/2020 06:00,6,1,0
Mississippi,US,3/14/2020 06:00,6,0,0
Alabama,US,3/14/2020 06:00,6,0,0
Montana,US,3/14/2020 06:00,5,0,0
Oklahoma,US,3/14/2020 06:00,4,0,0
Missouri,US,3/14/2020 06:00,4,0,0
Delaware,US,3/14/2020 06:00,4,0,0
Maine,US,3/14/2020 06:00,3,0,0
Hawaii,US,3/14/2020 06:00,2,0,0
Vermont,US,3/14/2020 06:00,2,0,0
Wyoming,US,3/14/2020 06:00,2,0,0
North Dakota,US,3/14/2020 06:00,1,0,0
Alaska,US,3/14/2020 06:00,1,0,0
Idaho,US,3/14/2020 06:00,1,0,0
Ontario,Canada,3/14/2020 06:00,81,0,4
British Columbia,Canada,3/14/2020 06:00,64,1,4
Alberta,Canada,3/14/2020 06:00,29,0,0
