Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests
Michigan,US,4/18/2020 16:30,30791,2308,3237,0
California,US,4/18/2020 16:30,29891,1065,2674,0
Illinois,US,4/18/2020 16:30,29160,1259,600,0
Florida,US,4/18/2020 16:30,25277,741,174,0
Louisiana,US,4/18/2020 16:30,23580,1267,0,0
Texas,US,4/18/2020 16:30,18317,462,4202,0
Georgia,US,4/18/2020 16:30,17669,673,340,0
Connecticut,US,4/18/2020 16:30,16809,1036,63,0
Maryland,US,4/18/2020 16:30,12326,537,771,0
WA,US,4/18/2020 16:30,11739,611,1757,0
Indiana,US,4/18/2020 16:30,10641,545,173,0
Ohio,US,4/18/2020 16:30,10222,451,448,0
Colorado,US,4/18/2020 16:30,9047,391,510,0
Virginia,US,4/18/2020 16:30,8053,258,721,0
Tennessee,US,4/18/2020 16:30,6589,142,3018,0
North Carolina,US,4/18/2020 16:30,6320,187,997,0
Missouri,US,4/18/2020 16:30,5579,197,502,0
Arizona,US,4/18/2020 16:30,4724,180,6,0
Alabama,US,4/18/2020 16:30,4655,153,0,0
Rhode Island,US,4/18/2020 16:30,4491,137,0,0
South Carolina,US,4/18/2020 16:30,4248,119,0,0
Wisconsin,US,4/18/2020 16:30,4199,212,176,0
Mississippi,US,4/18/2020 16:30,3974,152,0,0
Nevada,US,4/18/2020 16:30,3626,151,1755,0
Utah,US,4/18/2020 16:30,2933,25,220,0
Washington DC,US,4/18/2020 16:30,2666,91,608,0
Kentucky,US,4/18/2020 16:30,2522,137,979,0
Iowa,US,4/18/2020 16:30,2513,74,1095,0
Oklahoma,US,4/18/2020 16:30,2465,136,1534,0
Delaware,US,4/18/2020 16:30,2323,61,423,0
Minnesota,US,4/18/2020 16:30,2209,121,1118,0
Oregon,US,4/18/2020 16:30,1844,72,42,0
Kansas,US,4/18/2020 16:30,1821,85,421,0
Arkansas,US,4/18/2020 16:30,1744,38,548,0
New Mexico,US,4/18/2020 16:30,1711,51,382,0
Idaho,US,4/18/2020 16:30,1655,43,390,0
South Dakota,US,4/18/2020 16:30,1542,7,552,0
New Hampshire,US,4/18/2020 16:30,1287,37,468,0
Nebraska,US,4/18/2020 16:30,1249,24,0,0
Navajo Nation,US,4/18/2020 16:30,1127,44,0,0
Puerto Rico,US,4/18/2020 16:30,1118,60,0,0
Maine,US,4/18/2020 16:30,847,32,352,0
Vermont,US,4/18/2020 16:30,803,38,0,0
West Virginia,US,4/18/2020 16:30,785,16,255,0
Hawaii,US,4/18/2020 16:30,553,9,390,0
North Dakota,US,4/18/2020 16:30,528,9,183,0
Montana,US,4/18/2020 16:30,426,10,243,0
Alaska,US,4/18/2020 16:30,314,9,128,0
Wyoming,US,4/18/2020 16:30,305,2,187,0
Guam,US,4/18/2020 16:30,136,5,97,0
Grand Princess,US,4/18/2020 16:30,103,3,0,0
US Virgin Islands,US,4/18/2020 16:30,53,3,46,0
Diamond Princess,US,4/18/2020 16:30,49,0,0,0
Quebec,Canada,4/18/2020 16:30,17521,688,3068,0
Ontario,Canada,4/18/2020 16:30,10456,524,4556,0
Alberta,Canada,4/18/2020 16:30,2397,50,1124,0
British Columbia,Canada,4/18/2020 16:30,1618,78,996,0
Nova Scotia,Canada,4/18/2020 16:30,649,7,184,0
Saskatchewan,Canada,4/18/2020 16:30,313,4,234,0
Newfoundland and Labrador,Canada,4/18/2020 16:30,257,3,189,0
Manitoba,Canada,4/18/2020 16:30,253,5,140,0
New Brunswick,Canada,4/18/2020 16:30,117,0,83,0
Prince Edward Island,Canada,4/18/2020 16:30,26,0,23,0
Yukon,Canada,4/18/2020 16:30,9,0,7,0
Northwest Territories,Canada,4/18/2020 16:30,5,0,3,0
,US,4/18/2020 16:30,0,0,0,3697990
,Canada,4/18/2020 16:30,0,0,0,507701
,Spain,4/18/2020 16:30,191726,20043,74797,930230
,Italy,4/18/2020 16:30,175925,23227,44927,1305833
,France,4/18/2020 16:30,151793,19323,35983,463662
,Germany,4/18/2020 16:30,143172,4452,85400,1728357
,UK,4/18/2020 16:30,114217,15464,626,460437
,Turkey,4/18/2020 16:30,82329,1890,10453,598933
,Iran,4/18/2020 16:30,80868,5031,55987,330137
Brussels,Belgium,4/18/2020 16:30,37183,5453,8348,145997
,Russia,4/18/2020 16:30,36793,313,3057,1831892
,Brazil,4/18/2020 16:30,36599,2347,14026,62985
,Netherlands,4/18/2020 16:30,31589,3601,250,154911
,Switzerland,4/18/2020 16:30,27404,1368,17100,216400
,Portugal,4/18/2020 16:30,19685,687,610,235878
,India,4/18/2020 16:30,15722,521,2463,335123
,Ireland,4/18/2020 16:30,14758,571,77,90646
,Austria,4/18/2020 16:30,14671,443,10214,175932
,Peru,4/18/2020 16:30,14420,348,6684,135895
,Sweden,4/18/2020 16:30,13822,1511,550,74600
,Israel,4/18/2020 16:30,13265,164,3456,187250
,South Korea,4/18/2020 16:30,10653,232,7937,546463
,Japan,4/18/2020 16:30,10296,222,1069,111325
,Chile,4/18/2020 16:30,9730,126,4035,108891
,Ecuador,4/18/2020 16:30,9022,456,1008,30922
,Poland,4/18/2020 16:30,8742,347,981,192960
,Romania,4/18/2020 16:30,8418,421,1730,90991
,Saudi Arabia,4/18/2020 16:30,8274,92,1329,150000
,Pakistan,4/18/2020 16:30,7638,143,1832,92548
,Denmark,4/18/2020 16:30,7242,346,3847,91437
,Norway,4/18/2020 16:30,7036,164,32,139668
,Mexico,4/18/2020 16:30,6875,546,2125,48365
,Czechia,4/18/2020 16:30,6606,181,1227,162533
,United Arab Emirates,4/18/2020 16:30,6302,37,1188,767000
,Indonesia,4/18/2020 16:30,6248,535,631,39422
,Philippines,4/18/2020 16:30,6087,397,516,56048
,Serbia,4/18/2020 16:30,5994,117,637,36028
,Singapore,4/18/2020 16:30,5992,11,740,94796
,Malaysia,4/18/2020 16:30,5305,88,3102,100794
,Ukraine,4/18/2020 16:30,5106,133,275,52534
,Qatar,4/18/2020 16:30,5008,8,510,60139
,Belarus,4/18/2020 16:30,4779,45,342,86813
,Dominican Republic,4/18/2020 16:30,4335,217,312,14373
,Panama,4/18/2020 16:30,4210,116,122,18559
,Finland,4/18/2020 16:30,3681,90,1700,55600
,Luxembourg,4/18/2020 16:30,3537,72,601,33252
,Colombia,4/18/2020 16:30,3439,153,634,55573
,South Africa,4/18/2020 16:30,3034,52,903,108021
,Egypt,4/18/2020 16:30,3032,224,701,55000
,Argentina,4/18/2020 16:30,2758,129,685,30942
,Thailand,4/18/2020 16:30,2733,47,1787,100498
,Morocco,4/18/2020 16:30,2685,137,314,13689
,Algeria,4/18/2020 16:30,2534,367,894,3359
,Moldova,4/18/2020 16:30,2378,57,391,9848
,Greece,4/18/2020 16:30,2235,110,269,53290
,Bangladesh,4/18/2020 16:30,2144,84,66,21307
,Hungary,4/18/2020 16:30,1834,172,231,43901
,Croatia,4/18/2020 16:30,1832,39,615,21647
,Bahrain,4/18/2020 16:30,1773,7,755,82568
,Iceland,4/18/2020 16:30,1760,9,1291,41091
,Kuwait,4/18/2020 16:30,1751,6,280,0
,Kazakhstan,4/18/2020 16:30,1615,17,377,100878
,Iraq,4/18/2020 16:30,1513,82,953,53955
,Estonia,4/18/2020 16:30,1512,38,162,39605
,Uzbekistan,4/18/2020 16:30,1490,5,194,136000
,New Zealand,4/18/2020 16:30,1422,11,867,79078
,Azerbaijan,4/18/2020 16:30,1373,18,590,86607
,Slovenia,4/18/2020 16:30,1317,70,190,40580
,Bosnia and Herzegovina,4/18/2020 16:30,1268,47,338,16868
,Armenia,4/18/2020 16:30,1248,20,523,11796
,Lithuania,4/18/2020 16:30,1239,33,228,58816
,Oman,4/18/2020 16:30,1180,6,176,0
,North Macedonia,4/18/2020 16:30,1170,49,164,11556
,Slovakia,4/18/2020 16:30,1089,11,213,40953
Hong Kong,Hong Kong,4/18/2020 16:30,1024,4,568,131786
,Cameroon,4/18/2020 16:30,1017,22,177,0
,Cuba,4/18/2020 16:30,986,32,227,25309
,Afghanistan,4/18/2020 16:30,933,30,112,0
,Bulgaria,4/18/2020 16:30,878,41,153,26417
,Tunisia,4/18/2020 16:30,864,37,43,14640
,Ghana,4/18/2020 16:30,834,9,99,60916
,Ivory Coast,4/18/2020 16:30,801,8,239,0
,Cyprus,4/18/2020 16:30,761,12,79,32284
,Djibouti,4/18/2020 16:30,732,2,76,7486
Yokohama,Japan,4/18/2020 16:30,712,13,644,0
,Latvia,4/18/2020 16:30,712,5,88,34697
,Andorra,4/18/2020 16:30,704,35,205,1673
,Lebanon,4/18/2020 16:30,672,21,99,20225
,Costa Rica,4/18/2020 16:30,655,4,97,10138
,Niger,4/18/2020 16:30,627,18,110,4688
,Burkina Faso,4/18/2020 16:30,565,36,321,0
,Albania,4/18/2020 16:30,548,26,302,5311
,Guinea,4/18/2020 16:30,518,3,65,0
,Uruguay,4/18/2020 16:30,508,9,294,11749
,Kyrgyzstan,4/18/2020 16:30,506,5,130,26147
,Bolivia,4/18/2020 16:30,493,31,31,3569
,Nigeria,4/18/2020 16:30,493,17,159,7153
,Channel Islands,4/18/2020 16:30,484,21,73,3320
,Honduras,4/18/2020 16:30,457,46,10,2396
,San Marino,4/18/2020 16:30,455,39,60,1605
,Malta,4/18/2020 16:30,426,3,99,23253
,Palestine,4/18/2020 16:30,418,2,69,17329
,Jordan,4/18/2020 16:30,413,7,269,20500
,Reunion,4/18/2020 16:30,407,0,237,0
Taiwan,Taiwan,4/18/2020 16:30,398,6,178,52445
,Georgia,4/18/2020 16:30,388,4,86,5027
,Senegal,4/18/2020 16:30,350,3,211,0
,Mauritius,4/18/2020 16:30,325,9,180,9755
,DRC,4/18/2020 16:30,307,25,26,0
,Montenegro,4/18/2020 16:30,307,5,55,3874
,Isle of Man,4/18/2020 16:30,297,6,180,2414
,Vietnam,4/18/2020 16:30,268,0,201,206253
,Kenya,4/18/2020 16:30,262,12,60,10784
,Sri Lanka,4/18/2020 16:30,254,7,86,4768
,Mayotte,4/18/2020 16:30,254,4,117,1800
,Guatemala,4/18/2020 16:30,235,7,21,7200
,Venezuela,4/18/2020 16:30,227,9,113,299714
,Mali,4/18/2020 16:30,216,13,41,0
,Paraguay,4/18/2020 16:30,202,8,35,4950
,El Salvador,4/18/2020 16:30,190,7,43,10191
,Faeroe Islands,4/18/2020 16:30,184,0,173,5981
,Jamaica,4/18/2020 16:30,163,5,25,1516
,Martinique,4/18/2020 16:30,158,8,73,0
,Tanzania,4/18/2020 16:30,147,5,11,0
,Guadeloupe,4/18/2020 16:30,145,8,67,0
,Rwanda,4/18/2020 16:30,144,0,69,6237
,Congo,4/18/2020 16:30,143,6,11,0
,Brunei,4/18/2020 16:30,137,1,113,11254
,Somalia,4/18/2020 16:30,135,7,2,0
,Gibraltar,4/18/2020 16:30,132,0,111,1859
,Cambodia,4/18/2020 16:30,122,0,103,5768
,Madagascar,4/18/2020 16:30,120,0,35,2357
,Trinidad and Tobago,4/18/2020 16:30,114,8,21,1320
,Gabon,4/18/2020 16:30,108,1,7,572
,Ethiopia,4/18/2020 16:30,105,3,16,6890
,Myanmar,4/18/2020 16:30,98,5,5,4065
,Aruba,4/18/2020 16:30,96,2,44,1358
,French Guiana,4/18/2020 16:30,96,0,64,0
,Monaco,4/18/2020 16:30,94,3,22,0
,Togo,4/18/2020 16:30,84,5,49,4191
,Bermuda,4/18/2020 16:30,83,5,35,552
,Liechtenstein,4/18/2020 16:30,79,1,55,900
,Equatorial Guinea,4/18/2020 16:30,79,0,4,854
,Liberia,4/18/2020 16:30,76,7,7,0
,Barbados,4/18/2020 16:30,75,5,17,1000
,Sudan,4/18/2020 16:30,66,10,6,0
,Sint Maarten,4/18/2020 16:30,64,9,12,163
,Guyana,4/18/2020 16:30,63,6,9,283
,Cayman Islands,4/18/2020 16:30,61,1,7,702
,Cabo Verde,4/18/2020 16:30,58,1,1,0
,Zambia,4/18/2020 16:30,57,2,33,2191
,French Polynesia,4/18/2020 16:30,55,0,2,1302
,Uganda,4/18/2020 16:30,55,0,20,9975
,Bahamas,4/18/2020 16:30,54,9,9,0
,Libya,4/18/2020 16:30,49,1,11,707
,Guinea-Bissau,4/18/2020 16:30,46,0,0,1500
Macau,Macau,4/18/2020 16:30,45,0,16,0
,Haiti,4/18/2020 16:30,44,3,0,498
,Eritrea,4/18/2020 16:30,39,0,3,0
,Syria,4/18/2020 16:30,38,2,5,0
,Saint Martin,4/18/2020 16:30,37,2,19,0
,Benin,4/18/2020 16:30,35,1,18,0
,Maldives,4/18/2020 16:30,35,0,16,3714
,Mozambique,4/18/2020 16:30,34,0,2,898
,Chad,4/18/2020 16:30,33,0,8,0
,Nepal,4/18/2020 16:30,31,0,2,15800
,Mongolia,4/18/2020 16:30,31,0,5,1450
,Sierra Leone,4/18/2020 16:30,30,0,0,0
,Zimbabwe,4/18/2020 16:30,24,3,2,2493
,Angola,4/18/2020 16:30,24,2,6,0
,Antigua and Barbuda,4/18/2020 16:30,23,3,3,73
,Eswatini,4/18/2020 16:30,22,1,8,714
,Laos,4/18/2020 16:30,19,0,2,1318
,Belize,4/18/2020 16:30,18,2,0,651
,New Caledonia,4/18/2020 16:30,18,0,14,3316
,Timor-Leste,4/18/2020 16:30,18,0,1,0
,Malawi,4/18/2020 16:30,17,2,3,417
,Fiji,4/18/2020 16:30,17,0,0,0
,Dominica,4/18/2020 16:30,16,0,8,345
,Namibia,4/18/2020 16:30,16,0,6,499
,Botswana,4/18/2020 16:30,15,1,0,3602
,Saint Lucia,4/18/2020 16:30,15,0,11,344
,Curacao,4/18/2020 16:30,14,1,11,286
,Grenada,4/18/2020 16:30,14,0,6,92
,Saint Kitts and Nevis,4/18/2020 16:30,14,0,0,234
,CAR,4/18/2020 16:30,12,0,4,0
,St. Vincent Grenadines,4/18/2020 16:30,12,0,1,87
,Turks and Caicos,4/18/2020 16:30,11,1,0,83
,Falkland Islands,4/18/2020 16:30,11,0,3,319
,Greenland,4/18/2020 16:30,11,0,11,1043
,Montserrat,4/18/2020 16:30,11,0,2,36
,Seychelles,4/18/2020 16:30,11,0,5,0
,Suriname,4/18/2020 16:30,10,1,6,0
,MS Zaandam,4/18/2020 16:30,9,2,0,0
,Nicaragua,4/18/2020 16:30,9,2,6,0
,Gambia,4/18/2020 16:30,9,1,2,316
,Vatican City,4/18/2020 16:30,8,0,2,0
,Mauritania,4/18/2020 16:30,7,1,2,857
,Papua New Guinea,4/18/2020 16:30,7,0,0,167
,St. Barth,4/18/2020 16:30,6,0,5,0
,Western Sahara,4/18/2020 16:30,6,0,0,0
,Burundi,4/18/2020 16:30,5,1,0,80
,Bhutan,4/18/2020 16:30,5,0,2,8107
,British Virgin Islands,4/18/2020 16:30,4,0,2,0
,Sao Tome and Principe,4/18/2020 16:30,4,0,0,19
,South Sudan,4/18/2020 16:30,4,0,0,0
,Anguilla,4/18/2020 16:30,3,0,1,0
,Caribbean Netherlands,4/18/2020 16:30,3,0,0,10
,Saint Pierre Miquelon,4/18/2020 16:30,1,0,0,0
,Yemen,4/18/2020 16:30,1,0,0,0
