Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/20/2020 06:20,67800,3133,58382
Beijing,Mainland China,3/20/2020 06:20,491,8,390
Guangdong,Mainland China,3/20/2020 06:20,1395,8,1323
Gansu,Mainland China,3/20/2020 06:20,134,2,98
Shanghai,Mainland China,3/20/2020 06:20,371,3,326
Sichuan,Mainland China,3/20/2020 06:20,541,3,536
Heilongjiang,Mainland China,3/20/2020 06:20,484,13,463
Zhejiang,Mainland China,3/20/2020 06:20,1234,1,1219
Shandong,Mainland China,3/20/2020 06:20,762,7,748
Shaanxi,Mainland China,3/20/2020 06:20,247,3,237
Liaoning,Mainland China,3/20/2020 06:20,126,2,122
Guangxi,Mainland China,3/20/2020 06:20,254,2,250
Inner Mongolia,Mainland China,3/20/2020 06:20,75,1,74
Hebei,Mainland China,3/20/2020 06:20,318,6,310
Hainan,Mainland China,3/20/2020 06:20,168,6,161
Ningxia,Mainland China,3/20/2020 06:20,75,0,75
Henan,Mainland China,3/20/2020 06:20,1273,22,1250
Jiangsu,Mainland China,3/20/2020 06:20,631,0,631
Chongqing,Mainland China,3/20/2020 06:20,576,6,570
Guizhou,Mainland China,3/20/2020 06:20,146,2,144
Tianjin,Mainland China,3/20/2020 06:20,137,3,133
Jilin,Mainland China,3/20/2020 06:20,93,1,92
Hunan,Mainland China,3/20/2020 06:20,1018,4,1014
Anhui,Mainland China,3/20/2020 06:20,990,6,984
Jiangxi,Mainland China,3/20/2020 06:20,935,1,934
Fujian,Mainland China,3/20/2020 06:20,299,1,295
Yunnan,Mainland China,3/20/2020 06:20,176,2,172
Shanxi,Mainland China,3/20/2020 06:20,133,0,133
Xinjiang,Mainland China,3/20/2020 06:20,76,3,73
Qinghai,Mainland China,3/20/2020 06:20,18,0,18
Tibet,Mainland China,3/20/2020 06:20,1,0,1
New South Wales,Australia,3/20/2020 06:20,381,5,4
Queensland,Australia,3/20/2020 06:20,184,1,9
Victoria,Australia,3/20/2020 06:20,178,0,28
South Australia,Australia,3/20/2020 06:20,50,0,6
Western Australia,Australia,3/20/2020 06:20,64,1,1
Tasmania,Australia,3/20/2020 06:20,10,0,3
Australian Capital Territory,Australia,3/20/2020 06:20,6,0,1
Northern Territory,Australia,3/20/2020 06:20,2,0,0
New York,US,3/20/2020 06:20,5712,38,0
WA,US,3/20/2020 06:20,1377,74,1
California,US,3/20/2020 06:20,1041,19,6
New Jersey,US,3/20/2020 06:20,742,9,1
Florida,US,3/20/2020 06:20,432,9,0
Illinois,US,3/20/2020 06:20,423,4,2
Louisiana,US,3/20/2020 06:20,392,10,0
Michigan,US,3/20/2020 06:20,334,3,0
Massachusetts,US,3/20/2020 06:20,328,0,1
Texas,US,3/20/2020 06:20,321,5,0
Georgia,US,3/20/2020 06:20,288,10,0
Colorado,US,3/20/2020 06:20,277,4,0
Pennsylvania,US,3/20/2020 06:20,206,1,0
Wisconsin,US,3/20/2020 06:20,160,2,1
Connecticut,US,3/20/2020 06:20,159,3,0
Tennessee,US,3/20/2020 06:20,155,0,0
North Carolina,US,3/20/2020 06:20,139,0,0
Ohio,US,3/20/2020 06:20,120,1,0
Maryland,US,3/20/2020 06:20,107,1,3
Virginia,US,3/20/2020 06:20,104,2,0
Nevada,US,3/20/2020 06:20,95,1,0
Minnesota,US,3/20/2020 06:20,89,0,0
Oregon,US,3/20/2020 06:20,88,3,0
South Carolina,US,3/20/2020 06:20,81,1,0
Utah,US,3/20/2020 06:20,78,0,0
Alabama,US,3/20/2020 06:20,78,0,0
Washington DC,US,3/20/2020 06:20,71,0,0
Arkansas,US,3/20/2020 06:20,62,0,0
Indiana,US,3/20/2020 06:20,61,2,0
From Diamond Princess cruise,US,3/20/2020 06:20,55,0,0
Arizona,US,3/20/2020 06:20,53,0,1
Mississippi,US,3/20/2020 06:20,52,1,0
Maine,US,3/20/2020 06:20,52,0,0
Kentucky,US,3/20/2020 06:20,50,2,1
Rhode Island,US,3/20/2020 06:20,44,0,0
New Hampshire,US,3/20/2020 06:20,44,0,0
Oklahoma,US,3/20/2020 06:20,44,1,0
Iowa,US,3/20/2020 06:20,44,0,0
Missouri,US,3/20/2020 06:20,41,1,0
Kansas,US,3/20/2020 06:20,36,1,0
New Mexico,US,3/20/2020 06:20,35,0,0
Nebraska,US,3/20/2020 06:20,32,0,0
Delaware,US,3/20/2020 06:20,30,0,0
Hawaii,US,3/20/2020 06:20,26,0,0
From Grand Princess,US,3/20/2020 06:20,23,1,0
Idaho,US,3/20/2020 06:20,23,0,0
Vermont,US,3/20/2020 06:20,22,2,0
North Dakota,US,3/20/2020 06:20,19,0,0
Wyoming,US,3/20/2020 06:20,18,0,0
Montana,US,3/20/2020 06:20,15,0,0
South Dakota,US,3/20/2020 06:20,14,1,0
Alaska,US,3/20/2020 06:20,12,0,0
West Virginia,US,3/20/2020 06:20,5,0,0
British Columbia,Canada,3/20/2020 06:20,271,8,4
Ontario,Canada,3/20/2020 06:20,257,2,5
Alberta,Canada,3/20/2020 06:20,146,1,0
Quebec,Canada,3/20/2020 06:20,121,1,0
Saskatchewan,Canada,3/20/2020 06:20,20,0,0
Manitoba,Canada,3/20/2020 06:20,17,0,0
Nova Scotia,Canada,3/20/2020 06:20,14,0,0
New Brunswick,Canada,3/20/2020 06:20,11,0,0
Newfoundland and Labrador,Canada,3/20/2020 06:20,3,0,0
Prince Edward Island,Canada,3/20/2020 06:20,2,0,0
,Italy,3/20/2020 06:20,41035,3405,4440
,Spain,3/20/2020 06:20,19980,1002,1588
,Iran,3/20/2020 06:20,19644,1433,5979
,Germany,3/20/2020 06:20,16626,44,115
,France,3/20/2020 06:20,10995,372,1295
,South Korea,3/20/2020 06:20,8652,94,2233
,Switzerland,3/20/2020 06:20,4222,43,15
,UK,3/20/2020 06:20,3269,144,65
,Netherlands,3/20/2020 06:20,2460,76,2
Brussels,Belgium,3/20/2020 06:20,2257,37,204
,Austria,3/20/2020 06:20,2203,6,9
,Norway,3/20/2020 06:20,1802,7,1
,Sweden,3/20/2020 06:20,1456,11,16
,Denmark,3/20/2020 06:20,1226,9,1
,Malaysia,3/20/2020 06:20,1030,2,87
,Japan,3/20/2020 06:20,963,33,215
,Portugal,3/20/2020 06:20,786,5,4
,Czechia,3/20/2020 06:20,774,0,3
Yokohama,Japan,3/20/2020 06:20,712,7,527
,Israel,3/20/2020 06:20,705,0,15
,Brazil,3/20/2020 06:20,647,7,2
,Ireland,3/20/2020 06:20,557,3,5
,Luxembourg,3/20/2020 06:20,484,4,6
,Greece,3/20/2020 06:20,464,6,19
,Qatar,3/20/2020 06:20,460,0,10
,Pakistan,3/20/2020 06:20,456,3,13
,Finland,3/20/2020 06:20,430,0,10
,Iceland,3/20/2020 06:20,409,0,5
,Singapore,3/20/2020 06:20,385,0,124
,Poland,3/20/2020 06:20,378,6,13
,Indonesia,3/20/2020 06:20,369,32,17
,Turkey,3/20/2020 06:20,359,4,0
,Chile,3/20/2020 06:20,342,0,0
,Thailand,3/20/2020 06:20,322,1,42
,Slovenia,3/20/2020 06:20,319,1,0
,Romania,3/20/2020 06:20,308,0,31
,Bahrain,3/20/2020 06:20,284,1,110
,Estonia,3/20/2020 06:20,283,0,1
,Saudi Arabia,3/20/2020 06:20,274,0,8
,Ecuador,3/20/2020 06:20,260,4,1
,Egypt,3/20/2020 06:20,256,7,42
Hong Kong,Hong Kong,3/20/2020 06:20,256,4,98
,Peru,3/20/2020 06:20,234,3,1
,Philippines,3/20/2020 06:20,230,18,8
,India,3/20/2020 06:20,206,5,20
,South Africa,3/20/2020 06:20,202,0,0
,Russia,3/20/2020 06:20,199,1,9
,Iraq,3/20/2020 06:20,192,13,49
,Mexico,3/20/2020 06:20,164,1,4
,Lebanon,3/20/2020 06:20,163,4,4
,Kuwait,3/20/2020 06:20,159,0,22
,San Marino,3/20/2020 06:20,144,14,4
