Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,6/22/2020 16:30,830,9,584,0,0
Shanghai,Mainland China,6/22/2020 16:30,701,7,669,0,0
Sichuan,Mainland China,6/22/2020 16:30,589,3,570,0,0
Guangdong,Mainland China,6/22/2020 16:30,1634,8,1614,0,0
Gansu,Mainland China,6/22/2020 16:30,151,2,137,0,0
Hebei,Mainland China,6/22/2020 16:30,346,6,322,0,0
Fujian,Mainland China,6/22/2020 16:30,363,1,357,0,0
Shaanxi,Mainland China,6/22/2020 16:30,317,3,306,0,0
Tianjin,Mainland China,6/22/2020 16:30,198,3,191,0,0
Chongqing,Mainland China,6/22/2020 16:30,582,6,573,0,0
Inner Mongolia,Mainland China,6/22/2020 16:30,238,1,235,0,0
Liaoning,Mainland China,6/22/2020 16:30,154,2,147,0,0
Hainan,Mainland China,6/22/2020 16:30,171,6,163,0,0
Zhejiang,Mainland China,6/22/2020 16:30,1269,1,1267,0,0
Hubei,Mainland China,6/22/2020 16:30,68135,4512,63623,0,0
Henan,Mainland China,6/22/2020 16:30,1276,22,1254,0,0
Hunan,Mainland China,6/22/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,6/22/2020 16:30,991,6,985,0,0
Heilongjiang,Mainland China,6/22/2020 16:30,945,13,932,0,0
Jiangxi,Mainland China,6/22/2020 16:30,937,1,936,0,0
Shandong,Mainland China,6/22/2020 16:30,792,7,785,0,0
Jiangsu,Mainland China,6/22/2020 16:30,653,0,653,0,0
Guangxi,Mainland China,6/22/2020 16:30,254,2,252,0,0
Shanxi,Mainland China,6/22/2020 16:30,198,0,198,0,0
Yunnan,Mainland China,6/22/2020 16:30,185,2,183,0,0
Jilin,Mainland China,6/22/2020 16:30,155,2,153,0,0
Guizhou,Mainland China,6/22/2020 16:30,147,2,145,0,0
Xinjiang,Mainland China,6/22/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,6/22/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,6/22/2020 16:30,18,0,18,0,0
Tibet,Mainland China,6/22/2020 16:30,1,0,1,0,0
New South Wales,Australia,6/22/2020 16:30,3151,48,2771,734699,0
Queensland,Australia,6/22/2020 16:30,1066,6,1053,323895,0
Victoria,Australia,6/22/2020 16:30,1847,19,1701,667115,0
South Australia,Australia,6/22/2020 16:30,440,4,436,138170,0
Western Australia,Australia,6/22/2020 16:30,605,9,593,162065,0
Tasmania,Australia,6/22/2020 16:30,228,13,213,44294,0
