Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Shanghai,Mainland China,5/19/2020 22:00,666,7,642,0,0
Inner Mongolia,Mainland China,5/19/2020 22:00,216,1,196,0,0
Shaanxi,Mainland China,5/19/2020 22:00,308,3,303,0,0
Hubei,Mainland China,5/19/2020 22:00,68135,4512,63616,0,0
Beijing,Mainland China,5/19/2020 22:00,593,9,578,0,0
Guangdong,Mainland China,5/19/2020 22:00,1590,8,1579,0,0
Shandong,Mainland China,5/19/2020 22:00,788,7,780,0,0
Jilin,Mainland China,5/19/2020 22:00,151,2,123,0,0
Tianjin,Mainland China,5/19/2020 22:00,192,3,187,0,0
Liaoning,Mainland China,5/19/2020 22:00,149,2,144,0,0
Hainan,Mainland China,5/19/2020 22:00,169,6,162,0,0
Henan,Mainland China,5/19/2020 22:00,1276,22,1254,0,0
Zhejiang,Mainland China,5/19/2020 22:00,1268,1,1267,0,0
Hunan,Mainland China,5/19/2020 22:00,1019,4,1015,0,0
Anhui,Mainland China,5/19/2020 22:00,991,6,985,0,0
Heilongjiang,Mainland China,5/19/2020 22:00,945,13,932,0,0
Jiangxi,Mainland China,5/19/2020 22:00,937,1,936,0,0
Jiangsu,Mainland China,5/19/2020 22:00,653,0,653,0,0
Chongqing,Mainland China,5/19/2020 22:00,579,6,573,0,0
Sichuan,Mainland China,5/19/2020 22:00,561,3,558,0,0
Fujian,Mainland China,5/19/2020 22:00,356,1,355,0,0
Hebei,Mainland China,5/19/2020 22:00,328,6,322,0,0
Guangxi,Mainland China,5/19/2020 22:00,254,2,252,0,0
Shanxi,Mainland China,5/19/2020 22:00,198,0,198,0,0
Yunnan,Mainland China,5/19/2020 22:00,185,2,183,0,0
Guizhou,Mainland China,5/19/2020 22:00,147,2,145,0,0
Gansu,Mainland China,5/19/2020 22:00,139,2,137,0,0
Xinjiang,Mainland China,5/19/2020 22:00,76,3,73,0,0
Ningxia,Mainland China,5/19/2020 22:00,75,0,75,0,0
Qinghai,Mainland China,5/19/2020 22:00,18,0,18,0,0
Tibet,Mainland China,5/19/2020 22:00,1,0,1,0,0
New South Wales,Australia,5/19/2020 22:00,3078,46,2614,377185,0
Queensland,Australia,5/19/2020 22:00,1058,6,1040,158641,0
Victoria,Australia,5/19/2020 22:00,1573,18,1454,358120,0
South Australia,Australia,5/19/2020 22:00,439,4,435,80713,0
Western Australia,Australia,5/19/2020 22:00,557,9,545,67649,0
Tasmania,Australia,5/19/2020 22:00,228,13,198,22508,0
Australian Capital Territory,Australia,5/19/2020 22:00,107,3,104,14448,0
Northern Territory,Australia,5/19/2020 22:00,29,0,28,6517,0
New York,US,5/19/2020 22:00,358223,27787,41182,0,0
New Jersey,US,5/19/2020 22:00,149356,10587,3722,0,0
Illinois,US,5/19/2020 22:00,98030,4379,2861,0,0
Massachusetts,US,5/19/2020 22:00,87925,5938,15043,0,0
California,US,5/19/2020 22:00,81904,3296,12434,0,0
Pennsylvania,US,5/19/2020 22:00,67311,4628,1369,0,0
Michigan,US,5/19/2020 22:00,52350,5017,28234,0,0
Florida,US,5/19/2020 22:00,46944,2052,381,0,0
Texas,US,5/19/2020 22:00,50134,1372,28693,0,0
Connecticut,US,5/19/2020 22:00,38430,3472,63,0,0
Louisiana,US,5/19/2020 22:00,35038,2581,26249,0,0
Georgia,US,5/19/2020 22:00,38721,1664,340,0,0
Maryland,US,5/19/2020 22:00,41546,2081,2868,0,0
Indiana,US,5/19/2020 22:00,28705,1824,1931,0,0
Ohio,US,5/19/2020 22:00,28952,1720,4604,0,0
Virginia,US,5/19/2020 22:00,32145,1042,4271,0,0
Colorado,US,5/19/2020 22:00,22202,1225,1491,0,0
WA,US,5/19/2020 22:00,19331,1017,4550,0,0
Tennessee,US,5/19/2020 22:00,18419,304,10977,0,0
North Carolina,US,5/19/2020 22:00,19239,693,11637,0,0
Iowa,US,5/19/2020 22:00,15296,368,7823,0,0
Rhode Island,US,5/19/2020 22:00,12951,532,1023,0,0
Veteran Affair,US,5/19/2020 22:00,12476,1066,0,0,0
Arizona,US,5/19/2020 22:00,14576,705,6,0,0
Missouri,US,5/19/2020 22:00,11366,623,2925,0,0
Wisconsin,US,5/19/2020 22:00,12885,467,7371,0,0
Alabama,US,5/19/2020 22:00,12376,504,0,0,0
Mississippi,US,5/19/2020 22:00,11704,550,6268,0,0
Minnesota,US,5/19/2020 22:00,17029,757,11540,0,0
US Military,US,5/19/2020 22:00,8697,28,4398,0,0
South Carolina,US,5/19/2020 22:00,9056,399,5076,0,0
Nebraska,US,5/19/2020 22:00,10625,123,349,0,0
Nevada,US,5/19/2020 22:00,7062,358,5132,0,0
Kansas,US,5/19/2020 22:00,8320,199,2729,0,0
Utah,US,5/19/2020 22:00,7384,80,4075,0,0
Delaware,US,5/19/2020 22:00,8037,304,3760,0,0
Washington DC,US,5/19/2020 22:00,7434,400,1040,0,0
Kentucky,US,5/19/2020 22:00,7935,346,2739,0,0
Oklahoma,US,5/19/2020 22:00,5489,293,4137,0,0
New Mexico,US,5/19/2020 22:00,6096,270,1796,0,0
Arkansas,US,5/19/2020 22:00,4923,102,3739,0,0
Oregon,US,5/19/2020 22:00,3726,140,1406,0,0
South Dakota,US,5/19/2020 22:00,4085,46,2914,0,0
New Hampshire,US,5/19/2020 22:00,3652,172,1269,0,0
Federal Bureau of Prisons,US,5/19/2020 22:00,2622,57,2484,0,0
Idaho,US,5/19/2020 22:00,2455,74,1612,0,0
Navajo Nation,US,5/19/2020 22:00,4071,142,544,0,0
Puerto Rico,US,5/19/2020 22:00,2805,124,850,0,0
North Dakota,US,5/19/2020 22:00,1994,45,1269,0,0
West Virginia,US,5/19/2020 22:00,1502,68,919,0,0
Maine,US,5/19/2020 22:00,1741,73,1088,0,0
Vermont,US,5/19/2020 22:00,944,54,796,0,0
Hawaii,US,5/19/2020 22:00,640,17,574,0,0
Wyoming,US,5/19/2020 22:00,776,10,504,0,0
Montana,US,5/19/2020 22:00,471,16,437,0,0
Alaska,US,5/19/2020 22:00,400,10,371,0,0
Guam,US,5/19/2020 22:00,154,5,128,0,0
Grand Princess,US,5/19/2020 22:00,103,3,0,0,0
US Virgin Islands,US,5/19/2020 22:00,69,6,61,0,0
Diamond Princess,US,5/19/2020 22:00,49,0,0,0,0
Northern Mariana Islands,US,5/19/2020 22:00,21,2,13,0,0
Quebec,Canada,5/19/2020 22:00,44206,3648,12497,0,0
Ontario,Canada,5/19/2020 22:00,24755,2032,17898,0,0
Alberta,Canada,5/19/2020 22:00,6716,128,5584,0,0
British Columbia,Canada,5/19/2020 22:00,2444,143,1966,0,0
Nova Scotia,Canada,5/19/2020 22:00,1044,56,956,0,0
Saskatchewan,Canada,5/19/2020 22:00,599,7,470,0,0
Manitoba,Canada,5/19/2020 22:00,290,7,257,0,0
Newfoundland and Labrador,Canada,5/19/2020 22:00,260,3,250,0,0
New Brunswick,Canada,5/19/2020 22:00,120,0,120,0,0
Prince Edward Island,Canada,5/19/2020 22:00,27,0,27,0,0
Yukon,Canada,5/19/2020 22:00,11,0,11,0,0
Northwest Territories,Canada,5/19/2020 22:00,5,0,5,0,0
,Russia,5/19/2020 22:00,299941,2837,76130,7352316,2300
,Spain,5/19/2020 22:00,278803,27778,196958,3037840,1152
,Brazil,5/19/2020 22:00,271885,17983,106794,735224,8318
,UK,5/19/2020 22:00,248818,35341,1058,2772552,1559
,Italy,5/19/2020 22:00,226699,32169,129401,3104524,716
,France,5/19/2020 22:00,180809,28022,62563,1384633,1894
,Germany,5/19/2020 22:00,177827,8193,155700,3147771,1115
,Turkey,5/19/2020 22:00,151615,4199,112895,1675517,882
,Iran,5/19/2020 22:00,124603,7119,97173,716176,2698
,India,5/19/2020 22:00,106475,3302,42309,2404267,0
,Peru,5/19/2020 22:00,99483,2914,36524,679582,883
,Saudi Arabia,5/19/2020 22:00,59854,329,31634,618084,251
Brussels,Belgium,5/19/2020 22:00,55791,9108,14687,709818,345
,Mexico,5/19/2020 22:00,54346,5666,37325,185755,378
,Chile,5/19/2020 22:00,49579,509,21507,397200,876
,Netherlands,5/19/2020 22:00,44249,5715,322,302395,293
,Pakistan,5/19/2020 22:00,43966,939,12489,400292,111
,Qatar,5/19/2020 22:00,35606,15,5634,166182,172
,Ecuador,5/19/2020 22:00,34151,2839,3457,98171,221
,Belarus,5/19/2020 22:00,31508,175,10620,375076,92
,Sweden,5/19/2020 22:00,30799,3743,4971,209900,287
,Switzerland,5/19/2020 22:00,30618,1891,27700,350099,57
,Portugal,5/19/2020 22:00,29432,1247,6431,662375,101
,Singapore,5/19/2020 22:00,28794,22,10365,246254,10
,Bangladesh,5/19/2020 22:00,25121,370,4993,193645,1
,United Arab Emirates,5/19/2020 22:00,25063,227,10791,1600923,1
,Ireland,5/19/2020 22:00,24251,1561,19470,295626,54
,Poland,5/19/2020 22:00,19268,948,7903,653224,160
,Ukraine,5/19/2020 22:00,18876,548,5632,239961,245
,Indonesia,5/19/2020 22:00,18496,1221,4467,202936,0
,South Africa,5/19/2020 22:00,17200,312,7960,488609,119
,Romania,5/19/2020 22:00,17191,1137,10166,322074,195
,Colombia,5/19/2020 22:00,16935,613,4050,201808,136
,Kuwait,5/19/2020 22:00,16764,121,4681,252696,179
,Israel,5/19/2020 22:00,16659,278,13435,512452,50
,Japan,5/19/2020 22:00,16367,768,11564,255675,213
,Austria,5/19/2020 22:00,16321,632,14678,372435,39
,Egypt,5/19/2020 22:00,13484,659,3742,135000,41
,Dominican Republic,5/19/2020 22:00,13223,441,6613,50108,136
,Philippines,5/19/2020 22:00,12942,837,2843,244800,81
,South Korea,5/19/2020 22:00,11110,263,10066,776433,15
,Denmark,5/19/2020 22:00,11044,551,9416,475096,25
,Serbia,5/19/2020 22:00,10733,234,4904,190683,15
,Panama,5/19/2020 22:00,9867,281,6194,51815,72
,Argentina,5/19/2020 22:00,8809,393,2872,108634,154
,Czechia,5/19/2020 22:00,8647,302,5726,363963,33
,Norway,5/19/2020 22:00,8267,233,32,219984,16
,Afghanistan,5/19/2020 22:00,7653,178,850,24697,19
,Bahrain,5/19/2020 22:00,7532,12,2952,249411,9
,Algeria,5/19/2020 22:00,7377,561,3746,0,22
,Morocco,5/19/2020 22:00,7023,193,3901,100367,1
,Malaysia,5/19/2020 22:00,6978,114,5646,462257,11
