Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,6/19/2020 16:30,777,9,584,0,0
Shanghai,Mainland China,6/19/2020 16:30,697,7,668,0,0
Sichuan,Mainland China,6/19/2020 16:30,589,3,569,0,0
Guangdong,Mainland China,6/19/2020 16:30,1631,8,1604,0,0
Gansu,Mainland China,6/19/2020 16:30,151,2,137,0,0
Hebei,Mainland China,6/19/2020 16:30,340,6,322,0,0
Fujian,Mainland China,6/19/2020 16:30,362,1,357,0,0
Shaanxi,Mainland China,6/19/2020 16:30,314,3,306,0,0
Tianjin,Mainland China,6/19/2020 16:30,197,3,191,0,0
Chongqing,Mainland China,6/19/2020 16:30,582,6,573,0,0
Inner Mongolia,Mainland China,6/19/2020 16:30,238,1,234,0,0
Liaoning,Mainland China,6/19/2020 16:30,153,2,147,0,0
Shandong,Mainland China,6/19/2020 16:30,792,7,783,0,0
Hainan,Mainland China,6/19/2020 16:30,171,6,163,0,0
Zhejiang,Mainland China,6/19/2020 16:30,1269,1,1267,0,0
Hubei,Mainland China,6/19/2020 16:30,68135,4512,63623,0,0
Henan,Mainland China,6/19/2020 16:30,1276,22,1254,0,0
Hunan,Mainland China,6/19/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,6/19/2020 16:30,991,6,985,0,0
Heilongjiang,Mainland China,6/19/2020 16:30,945,13,932,0,0
Jiangxi,Mainland China,6/19/2020 16:30,937,1,936,0,0
Jiangsu,Mainland China,6/19/2020 16:30,653,0,653,0,0
Guangxi,Mainland China,6/19/2020 16:30,254,2,252,0,0
Shanxi,Mainland China,6/19/2020 16:30,198,0,198,0,0
Yunnan,Mainland China,6/19/2020 16:30,185,2,183,0,0
Jilin,Mainland China,6/19/2020 16:30,155,2,153,0,0
Guizhou,Mainland China,6/19/2020 16:30,147,2,145,0,0
Xinjiang,Mainland China,6/19/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,6/19/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,6/19/2020 16:30,18,0,18,0,0
Tibet,Mainland China,6/19/2020 16:30,1,0,1,0,0
New South Wales,Australia,6/19/2020 16:30,3143,48,2770,695981,0
Queensland,Australia,6/19/2020 16:30,1066,6,1053,268286,0
Victoria,Australia,6/19/2020 16:30,1792,19,1680,635897,0
South Australia,Australia,6/19/2020 16:30,440,4,436,134688,0
Western Australia,Australia,6/19/2020 16:30,603,9,592,155815,0
Tasmania,Australia,6/19/2020 16:30,228,13,213,42955,0
Australian Capital Territory,Australia,6/19/2020 16:30,108,3,105,25300,0
Northern Territory,Australia,6/19/2020 16:30,29,0,29,11243,0
New York,US,6/19/2020 16:30,391716,31015,50456,0,0
California,US,6/19/2020 16:30,169695,5409,43418,0,0
New Jersey,US,6/19/2020 16:30,168496,12902,3897,0,0
Illinois,US,6/19/2020 16:30,135474,6580,70558,0,0
Massachusetts,US,6/19/2020 16:30,106650,7800,88725,0,0
Texas,US,6/19/2020 16:30,105000,2154,65329,0,0
Florida,US,6/19/2020 16:30,89748,3105,381,0,0
Pennsylvania,US,6/19/2020 16:30,85199,6399,1369,0,0
Michigan,US,6/19/2020 16:30,67100,6068,44964,0,0
Maryland,US,6/19/2020 16:30,63548,3030,4685,0,0
Georgia,US,6/19/2020 16:30,62009,2638,340,0,0
Virginia,US,6/19/2020 16:30,56794,1604,7493,0,0
Louisiana,US,6/19/2020 16:30,48634,3084,37017,0,0
North Carolina,US,6/19/2020 16:30,48169,1196,29219,0,0
Connecticut,US,6/19/2020 16:30,45557,4238,63,0,0
Arizona,US,6/19/2020 16:30,46706,1318,174,0,0
Ohio,US,6/19/2020 16:30,43731,2667,5090,0,0
Indiana,US,6/19/2020 16:30,41754,2514,2365,0,0
Tennessee,US,6/19/2020 16:30,33867,513,22475,0,0
Minnesota,US,6/19/2020 16:30,32031,1393,27709,0,0
Colorado,US,6/19/2020 16:30,30188,1644,2623,0,0
Alabama,US,6/19/2020 16:30,29002,822,15974,0,0
WA,US,6/19/2020 16:30,27355,1238,5242,0,0
Iowa,US,6/19/2020 16:30,25245,681,15782,0,0
Wisconsin,US,6/19/2020 16:30,24155,730,18055,0,0
South Carolina,US,6/19/2020 16:30,22608,639,5076,0,0
Mississippi,US,6/19/2020 16:30,20642,938,15323,0,0
Veteran Affair,US,6/19/2020 16:30,18330,1504,13019,0,0
Nebraska,US,6/19/2020 16:30,17414,239,10351,0,0
Missouri,US,6/19/2020 16:30,17517,936,3934,0,0
Rhode Island,US,6/19/2020 16:30,16337,894,1515,0,0
Utah,US,6/19/2020 16:30,16425,155,4075,0,0
Arkansas,US,6/19/2020 16:30,14631,214,9712,0,0
Kentucky,US,6/19/2020 16:30,13454,522,3506,0,0
US Military,US,6/19/2020 16:30,13232,36,7605,0,0
Nevada,US,6/19/2020 16:30,12585,479,9024,0,0
Kansas,US,6/19/2020 16:30,12000,252,7037,0,0
Delaware,US,6/19/2020 16:30,10611,433,6395,0,0
New Mexico,US,6/19/2020 16:30,10260,464,4512,0,0
Washington DC,US,6/19/2020 16:30,9952,530,1162,0,0
Oklahoma,US,6/19/2020 16:30,9710,367,7217,0,0
Federal Bureau of Prisons,US,6/19/2020 16:30,7039,86,5486,0,0
Navajo Nation,US,6/19/2020 16:30,6832,324,930,0,0
South Dakota,US,6/19/2020 16:30,6158,81,5276,0,0
New Hampshire,US,6/19/2020 16:30,5450,331,4140,0,0
Oregon,US,6/19/2020 16:30,6572,188,1894,0,0
Puerto Rico,US,6/19/2020 16:30,6195,147,850,0,0
Idaho,US,6/19/2020 16:30,3743,89,3088,0,0
North Dakota,US,6/19/2020 16:30,3226,76,2840,0,0
Maine,US,6/19/2020 16:30,2913,102,2300,0,0
West Virginia,US,6/19/2020 16:30,2468,88,1669,0,0
Vermont,US,6/19/2020 16:30,1144,56,918,0,0
Wyoming,US,6/19/2020 16:30,1173,20,870,0,0
Hawaii,US,6/19/2020 16:30,789,17,642,0,0
Montana,US,6/19/2020 16:30,666,20,546,0,0
Alaska,US,6/19/2020 16:30,722,12,457,0,0
Guam,US,6/19/2020 16:30,200,5,143,0,0
Grand Princess,US,6/19/2020 16:30,103,3,0,0,0
US Virgin Islands,US,6/19/2020 16:30,73,6,64,0,0
Diamond Princess,US,6/19/2020 16:30,49,0,0,0,0
Northern Mariana Islands,US,6/19/2020 16:30,30,2,16,0,0
