Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Shanghai,Mainland China,5/19/2020 02:00,666,7,641,0,0
Inner Mongolia,Mainland China,5/19/2020 02:00,213,1,196,0,0
Shaanxi,Mainland China,5/19/2020 02:00,308,3,301,0,0
Hubei,Mainland China,5/19/2020 02:00,68134,4512,63616,0,0
Beijing,Mainland China,5/19/2020 02:00,593,9,578,0,0
Guangdong,Mainland China,5/19/2020 02:00,1590,8,1579,0,0
Shandong,Mainland China,5/19/2020 02:00,788,7,780,0,0
Jilin,Mainland China,5/19/2020 02:00,146,2,122,0,0
Tianjin,Mainland China,5/19/2020 02:00,192,3,187,0,0
Liaoning,Mainland China,5/19/2020 02:00,149,2,144,0,0
Hainan,Mainland China,5/19/2020 02:00,169,6,162,0,0
Henan,Mainland China,5/19/2020 02:00,1276,22,1254,0,0
Zhejiang,Mainland China,5/19/2020 02:00,1268,1,1267,0,0
Hunan,Mainland China,5/19/2020 02:00,1019,4,1015,0,0
Anhui,Mainland China,5/19/2020 02:00,991,6,985,0,0
Heilongjiang,Mainland China,5/19/2020 02:00,945,13,932,0,0
Jiangxi,Mainland China,5/19/2020 02:00,937,1,936,0,0
Jiangsu,Mainland China,5/19/2020 02:00,653,0,653,0,0
Chongqing,Mainland China,5/19/2020 02:00,579,6,573,0,0
Sichuan,Mainland China,5/19/2020 02:00,561,3,558,0,0
Fujian,Mainland China,5/19/2020 02:00,356,1,355,0,0
Hebei,Mainland China,5/19/2020 02:00,328,6,322,0,0
Guangxi,Mainland China,5/19/2020 02:00,254,2,252,0,0
Shanxi,Mainland China,5/19/2020 02:00,198,0,198,0,0
Yunnan,Mainland China,5/19/2020 02:00,185,2,183,0,0
Guizhou,Mainland China,5/19/2020 02:00,147,2,145,0,0
Gansu,Mainland China,5/19/2020 02:00,139,2,137,0,0
Xinjiang,Mainland China,5/19/2020 02:00,76,3,73,0,0
Ningxia,Mainland China,5/19/2020 02:00,75,0,75,0,0
Qinghai,Mainland China,5/19/2020 02:00,18,0,18,0,0
Tibet,Mainland China,5/19/2020 02:00,1,0,1,0,0
New South Wales,Australia,5/19/2020 02:00,3078,46,2614,377185,0
Queensland,Australia,5/19/2020 02:00,1057,6,1038,155755,0
Victoria,Australia,5/19/2020 02:00,1573,18,1439,345290,0
South Australia,Australia,5/19/2020 02:00,439,4,435,79616,0
Western Australia,Australia,5/19/2020 02:00,557,9,545,66539,0
Tasmania,Australia,5/19/2020 02:00,228,13,197,22206,0
Australian Capital Territory,Australia,5/19/2020 02:00,107,3,104,14290,0
Northern Territory,Australia,5/19/2020 02:00,29,0,28,6417,0
New York,US,5/19/2020 02:00,356561,27598,40159,0,0
New Jersey,US,5/19/2020 02:00,148240,10439,3722,0,0
Illinois,US,5/19/2020 02:00,96485,4234,2544,0,0
Massachusetts,US,5/19/2020 02:00,86010,5797,15043,0,0
California,US,5/19/2020 02:00,80530,3242,12027,0,0
Pennsylvania,US,5/19/2020 02:00,66669,4515,1369,0,0
Michigan,US,5/19/2020 02:00,51942,4915,28234,0,0
Florida,US,5/19/2020 02:00,46442,1997,381,0,0
Texas,US,5/19/2020 02:00,48972,1349,28371,0,0
Connecticut,US,5/19/2020 02:00,38116,3450,63,0,0
Louisiana,US,5/19/2020 02:00,34709,2563,26249,0,0
Georgia,US,5/19/2020 02:00,38105,1643,340,0,0
Maryland,US,5/19/2020 02:00,39762,2023,2817,0,0
Indiana,US,5/19/2020 02:00,28255,1765,1883,0,0
Ohio,US,5/19/2020 02:00,28454,1657,4556,0,0
Virginia,US,5/19/2020 02:00,31140,1015,4107,0,0
Colorado,US,5/19/2020 02:00,21962,1216,1491,0,0
WA,US,5/19/2020 02:00,19038,1009,4410,0,0
Tennessee,US,5/19/2020 02:00,18011,301,9892,0,0
North Carolina,US,5/19/2020 02:00,19171,693,9115,0,0
Iowa,US,5/19/2020 02:00,14955,355,7324,0,0
Rhode Island,US,5/19/2020 02:00,12795,506,1012,0,0
Veteran Affair,US,5/19/2020 02:00,12336,1015,0,0,0
Arizona,US,5/19/2020 02:00,14170,686,6,0,0
Missouri,US,5/19/2020 02:00,11212,611,2869,0,0
Wisconsin,US,5/19/2020 02:00,12687,459,7012,0,0
Alabama,US,5/19/2020 02:00,12086,489,0,0,0
Mississippi,US,5/19/2020 02:00,11439,527,6268,0,0
Minnesota,US,5/19/2020 02:00,16372,740,10764,0,0
US Military,US,5/19/2020 02:00,8636,28,4342,0,0
South Carolina,US,5/19/2020 02:00,8942,391,5076,0,0
Nebraska,US,5/19/2020 02:00,10177,123,349,0,0
Nevada,US,5/19/2020 02:00,7050,350,5132,0,0
Kansas,US,5/19/2020 02:00,8265,196,2620,0,0
Utah,US,5/19/2020 02:00,7384,80,4075,0,0
Delaware,US,5/19/2020 02:00,7869,297,3545,0,0
Washington DC,US,5/19/2020 02:00,7270,392,1028,0,0
Kentucky,US,5/19/2020 02:00,7688,334,2739,0,0
Oklahoma,US,5/19/2020 02:00,5398,288,4010,0,0
New Mexico,US,5/19/2020 02:00,5938,265,1755,0,0
Arkansas,US,5/19/2020 02:00,4759,98,3590,0,0
Oregon,US,5/19/2020 02:00,3687,138,1406,0,0
South Dakota,US,5/19/2020 02:00,4027,44,2784,0,0
New Hampshire,US,5/19/2020 02:00,3596,172,1268,0,0
Federal Bureau of Prisons,US,5/19/2020 02:00,2622,57,2346,0,0
Idaho,US,5/19/2020 02:00,2419,73,1612,0,0
Navajo Nation,US,5/19/2020 02:00,4002,140,544,0,0
Puerto Rico,US,5/19/2020 02:00,2710,124,850,0,0
North Dakota,US,5/19/2020 02:00,1931,44,1219,0,0
West Virginia,US,5/19/2020 02:00,1492,67,919,0,0
Maine,US,5/19/2020 02:00,1713,71,1053,0,0
Vermont,US,5/19/2020 02:00,940,54,796,0,0
Hawaii,US,5/19/2020 02:00,640,17,573,0,0
Wyoming,US,5/19/2020 02:00,766,8,498,0,0
Montana,US,5/19/2020 02:00,470,16,431,0,0
Alaska,US,5/19/2020 02:00,388,10,343,0,0
Guam,US,5/19/2020 02:00,154,5,128,0,0
Grand Princess,US,5/19/2020 02:00,103,3,0,0,0
US Virgin Islands,US,5/19/2020 02:00,69,6,61,0,0
Diamond Princess,US,5/19/2020 02:00,49,0,0,0,0
Northern Mariana Islands,US,5/19/2020 02:00,21,2,12,0,0
Quebec,Canada,5/19/2020 02:00,43636,3597,12045,0,0
Ontario,Canada,5/19/2020 02:00,24269,2016,17638,0,0
Alberta,Canada,5/19/2020 02:00,6644,127,5453,0,0
British Columbia,Canada,5/19/2020 02:00,2428,141,1932,0,0
Nova Scotia,Canada,5/19/2020 02:00,1043,55,946,0,0
Saskatchewan,Canada,5/19/2020 02:00,592,7,455,0,0
Manitoba,Canada,5/19/2020 02:00,290,7,257,0,0
Newfoundland and Labrador,Canada,5/19/2020 02:00,260,3,249,0,0
New Brunswick,Canada,5/19/2020 02:00,120,0,120,0,0
Prince Edward Island,Canada,5/19/2020 02:00,27,0,27,0,0
Yukon,Canada,5/19/2020 02:00,11,0,11,0,0
Northwest Territories,Canada,5/19/2020 02:00,5,0,5,0,0
,Russia,5/19/2020 02:00,290678,2722,70209,7147014,2300
,Spain,5/19/2020 02:00,278188,27709,196958,3037840,1152
,Brazil,5/19/2020 02:00,255368,16853,100459,735224,8318
,UK,5/19/2020 02:00,246406,34796,1058,2682716,1559
,Italy,5/19/2020 02:00,225886,32007,127326,3041366,749
,France,5/19/2020 02:00,179927,28239,61728,1384633,1998
,Germany,5/19/2020 02:00,177289,8123,154600,3147771,1133
,Turkey,5/19/2020 02:00,150593,4171,111577,1650135,903
,Iran,5/19/2020 02:00,122492,7057,95661,701640,2294
,India,5/19/2020 02:00,101261,3164,39233,2404267,0
,Peru,5/19/2020 02:00,94933,2789,30306,661132,866
,Saudi Arabia,5/19/2020 02:00,57345,320,28748,601954,237
Brussels,Belgium,5/19/2020 02:00,55559,9080,14657,696840,342
,Mexico,5/19/2020 02:00,51633,5332,35388,177133,378
,Chile,5/19/2020 02:00,46059,478,20165,381011,807
,Netherlands,5/19/2020 02:00,44141,5694,322,297347,323
,Pakistan,5/19/2020 02:00,43966,939,12489,400292,111
,Qatar,5/19/2020 02:00,33969,15,4899,161695,172
,Ecuador,5/19/2020 02:00,33582,2799,3433,96536,186
,Switzerland,5/19/2020 02:00,30597,1886,27600,345760,57
,Belarus,5/19/2020 02:00,30572,171,10130,364319,92
,Sweden,5/19/2020 02:00,30377,3698,4971,177500,287
,Portugal,5/19/2020 02:00,29209,1231,6430,652497,105
,Singapore,5/19/2020 02:00,28343,22,9835,246254,12
,Ireland,5/19/2020 02:00,24200,1547,19470,258808,54
,United Arab Emirates,5/19/2020 02:00,24190,224,9577,1600923,1
,Bangladesh,5/19/2020 02:00,23870,349,4585,185086,1
,Poland,5/19/2020 02:00,18885,936,7628,636046,160
,Ukraine,5/19/2020 02:00,18616,535,5276,232899,240
,Indonesia,5/19/2020 02:00,18010,1191,4324,190660,0
,Romania,5/19/2020 02:00,17036,1120,9930,313621,193
,Israel,5/19/2020 02:00,16643,276,13253,505702,52
,South Africa,5/19/2020 02:00,16433,286,7298,475071,119
