Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/07/2020 01:00,67803,3212,64073
Beijing,Mainland China,4/07/2020 01:00,587,8,443
Shanghai,Mainland China,4/07/2020 01:00,536,6,389
Guangdong,Mainland China,4/07/2020 01:00,1532,8,1395
Fujian,Mainland China,4/07/2020 01:00,350,1,305
Inner Mongolia,Mainland China,4/07/2020 01:00,118,1,74
Heilongjiang,Mainland China,4/07/2020 01:00,524,13,469
Zhejiang,Mainland China,4/07/2020 01:00,1264,1,1230
Tianjin,Mainland China,4/07/2020 01:00,180,3,144
Shandong,Mainland China,4/07/2020 01:00,780,7,755
Jiangsu,Mainland China,4/07/2020 01:00,651,0,633
Sichuan,Mainland China,4/07/2020 01:00,559,3,540
Liaoning,Mainland China,4/07/2020 01:00,142,2,128
Hebei,Mainland China,4/07/2020 01:00,327,6,310
Yunnan,Mainland China,4/07/2020 01:00,184,2,172
Shaanxi,Mainland China,4/07/2020 01:00,256,3,246
Gansu,Mainland China,4/07/2020 01:00,139,2,132
Shanxi,Mainland China,4/07/2020 01:00,138,0,133
Jilin,Mainland China,4/07/2020 01:00,98,1,92
Chongqing,Mainland China,4/07/2020 01:00,579,6,570
Henan,Mainland China,4/07/2020 01:00,1276,22,1252
Hunan,Mainland China,4/07/2020 01:00,1019,4,1014
Jiangxi,Mainland China,4/07/2020 01:00,937,1,935
Guizhou,Mainland China,4/07/2020 01:00,147,2,144
Anhui,Mainland China,4/07/2020 01:00,990,6,984
Guangxi,Mainland China,4/07/2020 01:00,254,2,252
Hainan,Mainland China,4/07/2020 01:00,168,6,162
Xinjiang,Mainland China,4/07/2020 01:00,76,3,73
Ningxia,Mainland China,4/07/2020 01:00,75,0,75
Qinghai,Mainland China,4/07/2020 01:00,18,0,18
Tibet,Mainland China,4/07/2020 01:00,1,0,1
New South Wales,Australia,4/07/2020 01:00,2686,20,4
Queensland,Australia,4/07/2020 01:00,934,5,173
Victoria,Australia,4/07/2020 01:00,1191,11,620
South Australia,Australia,4/07/2020 01:00,411,1,53
Western Australia,Australia,4/07/2020 01:00,460,4,162
Tasmania,Australia,4/07/2020 01:00,89,2,29
Australian Capital Territory,Australia,4/07/2020 01:00,97,2,40
Northern Territory,Australia,4/07/2020 01:00,27,0,2
,Artania Cruise,4/07/2020 01:00,41,0,0
,Australia,4/07/2020 01:00,0,0,1349
New York,US,4/07/2020 01:00,131815,4758,14219
New Jersey,US,4/07/2020 01:00,41090,1003,0
Michigan,US,4/07/2020 01:00,17221,727,94
California,US,4/07/2020 01:00,16347,388,285
Louisiana,US,4/07/2020 01:00,14867,512,0
Massachusetts,US,4/07/2020 01:00,13837,260,257
Florida,US,4/07/2020 01:00,13629,254,0
Pennsylvania,US,4/07/2020 01:00,13206,179,76
Illinois,US,4/07/2020 01:00,12262,308,24
WA,US,4/07/2020 01:00,8384,383,839
Texas,US,4/07/2020 01:00,8157,153,763
Georgia,US,4/07/2020 01:00,7558,294,0
Connecticut,US,4/07/2020 01:00,6906,206,0
Colorado,US,4/07/2020 01:00,5183,150,0
Indiana,US,4/07/2020 01:00,4956,143,0
Ohio,US,4/07/2020 01:00,4453,142,0
Maryland,US,4/07/2020 01:00,4045,91,184
Tennessee,US,4/07/2020 01:00,3802,65,356
North Carolina,US,4/07/2020 01:00,3054,50,140
Virginia,US,4/07/2020 01:00,2878,66,2
Missouri,US,4/07/2020 01:00,2868,65,68
Wisconsin,US,4/07/2020 01:00,2511,85,1
Arizona,US,4/07/2020 01:00,2456,65,3
South Carolina,US,4/07/2020 01:00,2232,48,0
Alabama,US,4/07/2020 01:00,2006,53,0
Nevada,US,4/07/2020 01:00,1970,46,36
Mississippi,US,4/07/2020 01:00,1738,51,0
Utah,US,4/07/2020 01:00,1680,13,26
Oklahoma,US,4/07/2020 01:00,1329,51,409
Idaho,US,4/07/2020 01:00,1170,13,0
Oregon,US,4/07/2020 01:00,1132,29,0
Washington DC,US,4/07/2020 01:00,1097,24,287
Rhode Island,US,4/07/2020 01:00,1082,27,0
Kentucky,US,4/07/2020 01:00,1008,60,306
Minnesota,US,4/07/2020 01:00,986,30,470
Iowa,US,4/07/2020 01:00,946,25,3
Arkansas,US,4/07/2020 01:00,927,16,102
Kansas,US,4/07/2020 01:00,849,25,4
Delaware,US,4/07/2020 01:00,783,15,71
New Hampshire,US,4/07/2020 01:00,715,9,151
New Mexico,US,4/07/2020 01:00,686,12,133
Vermont,US,4/07/2020 01:00,543,23,0
Puerto Rico,US,4/07/2020 01:00,513,21,0
Maine,US,4/07/2020 01:00,499,10,158
Nebraska,US,4/07/2020 01:00,417,9,0
Hawaii,US,4/07/2020 01:00,387,5,72
West Virginia,US,4/07/2020 01:00,345,4,0
Montana,US,4/07/2020 01:00,319,6,32
South Dakota,US,4/07/2020 01:00,288,4,91
North Dakota,US,4/07/2020 01:00,225,3,74
Wyoming,US,4/07/2020 01:00,212,0,50
Alaska,US,4/07/2020 01:00,191,6,0
Guam,US,4/07/2020 01:00,113,4,25
Grand Princess,US,4/07/2020 01:00,103,3,0
Diamond Princess,US,4/07/2020 01:00,49,0,0
US Virgin Islands,US,4/07/2020 01:00,43,1,36
Quebec,Canada,4/07/2020 01:00,8580,121,611
Ontario,Canada,4/07/2020 01:00,4347,132,1624
Alberta,Canada,4/07/2020 01:00,1348,24,361
British Columbia,Canada,4/07/2020 01:00,1266,39,783
Nova Scotia,Canada,4/07/2020 01:00,293,0,64
Saskatchewan,Canada,4/07/2020 01:00,253,3,81
Newfoundland and Labrador,Canada,4/07/2020 01:00,226,1,32
Manitoba,Canada,4/07/2020 01:00,204,2,17
New Brunswick,Canada,4/07/2020 01:00,103,0,28
Prince Edward Island,Canada,4/07/2020 01:00,22,0,8
Yukon,Canada,4/07/2020 01:00,7,0,3
Northwest Territories,Canada,4/07/2020 01:00,5,0,1
,Spain,4/07/2020 01:00,136675,13341,40437
,Italy,4/07/2020 01:00,132547,16523,22837
,Germany,4/07/2020 01:00,103375,1810,36081
,France,4/07/2020 01:00,90452,8911,17250
,Iran,4/07/2020 01:00,60500,3739,24236
,UK,4/07/2020 01:00,51608,5373,135
,Turkey,4/07/2020 01:00,30217,649,1326
,Switzerland,4/07/2020 01:00,21657,765,8056
Brussels,Belgium,4/07/2020 01:00,20814,1632,3986
,Netherlands,4/07/2020 01:00,18803,1867,250
