Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,6/20/2020 16:30,799,9,584,0,0
Shanghai,Mainland China,6/20/2020 16:30,698,7,668,0,0
Sichuan,Mainland China,6/20/2020 16:30,589,3,570,0,0
Guangdong,Mainland China,6/20/2020 16:30,1634,8,1613,0,0
Gansu,Mainland China,6/20/2020 16:30,151,2,137,0,0
Hebei,Mainland China,6/20/2020 16:30,341,6,322,0,0
Fujian,Mainland China,6/20/2020 16:30,362,1,357,0,0
Shaanxi,Mainland China,6/20/2020 16:30,314,3,306,0,0
Tianjin,Mainland China,6/20/2020 16:30,197,3,191,0,0
Chongqing,Mainland China,6/20/2020 16:30,582,6,573,0,0
Inner Mongolia,Mainland China,6/20/2020 16:30,238,1,234,0,0
Liaoning,Mainland China,6/20/2020 16:30,153,2,147,0,0
Hainan,Mainland China,6/20/2020 16:30,171,6,163,0,0
Zhejiang,Mainland China,6/20/2020 16:30,1269,1,1267,0,0
Hubei,Mainland China,6/20/2020 16:30,68135,4512,63623,0,0
Henan,Mainland China,6/20/2020 16:30,1276,22,1254,0,0
Hunan,Mainland China,6/20/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,6/20/2020 16:30,991,6,985,0,0
Heilongjiang,Mainland China,6/20/2020 16:30,945,13,932,0,0
Jiangxi,Mainland China,6/20/2020 16:30,937,1,936,0,0
Shandong,Mainland China,6/20/2020 16:30,792,7,785,0,0
Jiangsu,Mainland China,6/20/2020 16:30,653,0,653,0,0
Guangxi,Mainland China,6/20/2020 16:30,254,2,252,0,0
Shanxi,Mainland China,6/20/2020 16:30,198,0,198,0,0
Yunnan,Mainland China,6/20/2020 16:30,185,2,183,0,0
Jilin,Mainland China,6/20/2020 16:30,155,2,153,0,0
Guizhou,Mainland China,6/20/2020 16:30,147,2,145,0,0
Xinjiang,Mainland China,6/20/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,6/20/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,6/20/2020 16:30,18,0,18,0,0
Tibet,Mainland China,6/20/2020 16:30,1,0,1,0,0
New South Wales,Australia,6/20/2020 16:30,3144,48,2771,712174,0
Queensland,Australia,6/20/2020 16:30,1066,6,1053,271860,0
Victoria,Australia,6/20/2020 16:30,1817,19,1686,645401,0
South Australia,Australia,6/20/2020 16:30,440,4,436,136378,0
Western Australia,Australia,6/20/2020 16:30,604,9,593,158762,0
Tasmania,Australia,6/20/2020 16:30,228,13,213,43822,0
Australian Capital Territory,Australia,6/20/2020 16:30,108,3,105,25564,0
Northern Territory,Australia,6/20/2020 16:30,29,0,29,11417,0
New York,US,6/20/2020 16:30,391716,31015,50456,0,0
California,US,6/20/2020 16:30,170924,5428,44076,0,0
New Jersey,US,6/20/2020 16:30,168822,12924,3903,0,0
Illinois,US,6/20/2020 16:30,136104,6625,70558,0,0
Massachusetts,US,6/20/2020 16:30,106936,7828,88725,0,0
Texas,US,6/20/2020 16:30,107948,2168,66238,0,0
Florida,US,6/20/2020 16:30,93797,3145,381,0,0
Pennsylvania,US,6/20/2020 16:30,85590,6419,1369,0,0
Michigan,US,6/20/2020 16:30,67545,6088,44964,0,0
Maryland,US,6/20/2020 16:30,63956,3052,4745,0,0
Georgia,US,6/20/2020 16:30,63824,2643,340,0,0
Virginia,US,6/20/2020 16:30,57446,1608,7563,0,0
Louisiana,US,6/20/2020 16:30,49385,3104,37017,0,0
North Carolina,US,6/20/2020 16:30,51391,1215,29219,0,0
Connecticut,US,6/20/2020 16:30,45715,4251,63,0,0
Arizona,US,6/20/2020 16:30,49802,1344,174,0,0
Ohio,US,6/20/2020 16:30,44265,2697,5090,0,0
Indiana,US,6/20/2020 16:30,42067,2535,2365,0,0
Tennessee,US,6/20/2020 16:30,34336,523,22801,0,0
Minnesota,US,6/20/2020 16:30,32467,1404,28205,0,0
Colorado,US,6/20/2020 16:30,30218,1644,2663,0,0
Alabama,US,6/20/2020 16:30,29549,838,15974,0,0
WA,US,6/20/2020 16:30,27716,1248,5248,0,0
Iowa,US,6/20/2020 16:30,25424,681,15904,0,0
Wisconsin,US,6/20/2020 16:30,24540,744,18486,0,0
South Carolina,US,6/20/2020 16:30,23756,644,5076,0,0
Mississippi,US,6/20/2020 16:30,20642,938,15323,0,0
Veteran Affair,US,6/20/2020 16:30,18589,1514,13019,0,0
Nebraska,US,6/20/2020 16:30,17588,244,10351,0,0
Missouri,US,6/20/2020 16:30,17873,943,3934,0,0
Rhode Island,US,6/20/2020 16:30,16337,894,1515,0,0
Utah,US,6/20/2020 16:30,17068,155,4075,0,0
Arkansas,US,6/20/2020 16:30,15143,223,10082,0,0
Kentucky,US,6/20/2020 16:30,13630,524,3530,0,0
US Military,US,6/20/2020 16:30,13232,36,7605,0,0
Nevada,US,6/20/2020 16:30,12931,486,9031,0,0
Kansas,US,6/20/2020 16:30,12083,256,7144,0,0
Delaware,US,6/20/2020 16:30,10681,434,6395,0,0
New Mexico,US,6/20/2020 16:30,10260,464,4512,0,0
Washington DC,US,6/20/2020 16:30,9984,531,1166,0,0
Oklahoma,US,6/20/2020 16:30,10038,368,7417,0,0
Federal Bureau of Prisons,US,6/20/2020 16:30,7049,87,5486,0,0
Navajo Nation,US,6/20/2020 16:30,6894,330,930,0,0
South Dakota,US,6/20/2020 16:30,6225,81,5335,0,0
New Hampshire,US,6/20/2020 16:30,5486,337,4209,0,0
Oregon,US,6/20/2020 16:30,6572,188,1894,0,0
Puerto Rico,US,6/20/2020 16:30,6463,147,850,0,0
Idaho,US,6/20/2020 16:30,3871,89,2831,0,0
North Dakota,US,6/20/2020 16:30,3251,76,2882,0,0
Maine,US,6/20/2020 16:30,2938,102,2380,0,0
West Virginia,US,6/20/2020 16:30,2486,88,1669,0,0
Vermont,US,6/20/2020 16:30,1147,56,920,0,0
Wyoming,US,6/20/2020 16:30,1179,20,896,0,0
Hawaii,US,6/20/2020 16:30,789,17,642,0,0
Montana,US,6/20/2020 16:30,698,20,548,0,0
Alaska,US,6/20/2020 16:30,743,12,464,0,0
Guam,US,6/20/2020 16:30,222,5,143,0,0
Grand Princess,US,6/20/2020 16:30,103,3,0,0,0
US Virgin Islands,US,6/20/2020 16:30,73,6,64,0,0
Diamond Princess,US,6/20/2020 16:30,49,0,0,0,0
Northern Mariana Islands,US,6/20/2020 16:30,30,2,16,0,0
Quebec,Canada,6/20/2020 16:30,54674,5408,23201,0,0
Ontario,Canada,6/20/2020 16:30,34976,2629,29710,0,0
Alberta,Canada,6/20/2020 16:30,7625,152,6961,0,0
British Columbia,Canada,6/20/2020 16:30,2790,168,2444,0,0
Nova Scotia,Canada,6/20/2020 16:30,1061,62,999,0,0
Saskatchewan,Canada,6/20/2020 16:30,726,13,639,0,0
Manitoba,Canada,6/20/2020 16:30,313,7,293,0,0
Newfoundland and Labrador,Canada,6/20/2020 16:30,261,3,258,0,0
New Brunswick,Canada,6/20/2020 16:30,164,2,135,0,0
Prince Edward Island,Canada,6/20/2020 16:30,27,0,27,0,0
Yukon,Canada,6/20/2020 16:30,11,0,11,0,0
Northwest Territories,Canada,6/20/2020 16:30,5,0,5,0,0
,Brazil,6/20/2020 16:30,1043168,49156,543186,2409830,8318
,Russia,6/20/2020 16:30,576952,8002,334592,16661287,2300
,India,6/20/2020 16:30,411727,13277,228181,6616496,8944
,UK,6/20/2020 16:30,303110,42589,1166,7714201,379
,Spain,6/20/2020 16:30,293018,28322,196958,4826516,617
,Peru,6/20/2020 16:30,251338,7861,138763,1482563,1143
,Italy,6/20/2020 16:30,238275,34610,182453,4943825,152
,Chile,6/20/2020 16:30,236748,4295,196609,943593,1951
,Iran,6/20/2020 16:30,202584,9507,161384,1395675,2842
,Germany,6/20/2020 16:30,191035,8961,174700,5029696,376
,Turkey,6/20/2020 16:30,186493,4927,158828,2904744,781
,Pakistan,6/20/2020 16:30,171666,3382,63504,1042787,111
,Mexico,6/20/2020 16:30,170485,20394,127332,465867,378
,France,6/20/2020 16:30,160093,29633,74312,1384633,715
,Saudi Arabia,6/20/2020 16:30,154233,1230,98917,1248997,1955
,Bangladesh,6/20/2020 16:30,108775,1425,43993,599579,1
,South Africa,6/20/2020 16:30,92681,1877,50326,1293608,208
,Qatar,6/20/2020 16:30,86488,94,66763,317694,224
,Colombia,6/20/2020 16:30,63276,2045,23988,568324,335
Brussels,Belgium,6/20/2020 16:30,60550,9696,16771,1098910,50
,Belarus,6/20/2020 16:30,57936,343,36749,842173,92
,Sweden,6/20/2020 16:30,56043,5053,4971,385659,272
,Egypt,6/20/2020 16:30,53758,2106,14327,135000,41
,Ecuador,6/20/2020 16:30,49731,4156,24446,137930,234
,Netherlands,6/20/2020 16:30,49502,6089,322,517317,57
,Indonesia,6/20/2020 16:30,45029,2429,17883,621156,0
,United Arab Emirates,6/20/2020 16:30,44533,301,31754,3038000,1
,Singapore,6/20/2020 16:30,41833,26,34224,576189,1
,Argentina,6/20/2020 16:30,39570,980,12206,264604,353
,Kuwait,6/20/2020 16:30,39145,319,30726,351636,180
,Portugal,6/20/2020 16:30,38841,1528,24906,1047109,70
,Ukraine,6/20/2020 16:30,35825,994,16406,553737,345
,Poland,6/20/2020 16:30,31620,1346,16181,1320399,72
,Switzerland,6/20/2020 16:30,31243,1956,28900,502371,16
,Philippines,6/20/2020 16:30,29400,1150,7650,580346,82
,Iraq,6/20/2020 16:30,29222,1013,13211,425192,212
,Oman,6/20/2020 16:30,28566,128,14780,154232,99
,Afghanistan,6/20/2020 16:30,28424,569,8292,63951,19
,Dominican Republic,6/20/2020 16:30,25778,655,14957,122646,174
,Ireland,6/20/2020 16:30,25374,1715,22698,399259,16
,Panama,6/20/2020 16:30,24274,485,14359,102703,107
,Romania,6/20/2020 16:30,23730,1500,16735,619997,190
,Bolivia,6/20/2020 16:30,22476,715,4670,55114,71
,Bahrain,6/20/2020 16:30,21331,60,15790,470409,33
,Israel,6/20/2020 16:30,20633,305,15586,804743,40
,Armenia,6/20/2020 16:30,19708,332,8854,93786,10
,Nigeria,6/20/2020 16:30,19147,487,6581,108548,7
,Japan,6/20/2020 16:30,17740,935,16008,403380,62
,Austria,6/20/2020 16:30,17323,688,16175,558208,8
,Kazakhstan,6/20/2020 16:30,16779,118,10671,1239138,121
,Moldova,6/20/2020 16:30,13953,464,7745,63328,440
,Ghana,6/20/2020 16:30,13717,85,10074,261319,6
,Serbia,6/20/2020 16:30,12803,260,11511,336553,18
,Guatemala,6/20/2020 16:30,12509,483,2419,31427,5
,Denmark,6/20/2020 16:30,12391,600,11282,876344,6
,South Korea,6/20/2020 16:30,12373,280,10856,1170901,15
,Azerbaijan,6/20/2020 16:30,12238,148,6516,417102,66
,Algeria,6/20/2020 16:30,11631,837,8324,0,38
,Honduras,6/20/2020 16:30,11258,349,1214,21540,13
,Cameroon,6/20/2020 16:30,10638,282,7548,0,28
,Czechia,6/20/2020 16:30,10429,336,7477,517283,9
,Morocco,6/20/2020 16:30,9839,213,8223,522166,7
,Norway,6/20/2020 16:30,8733,244,8138,302659,5
,Nepal,6/20/2020 16:30,8605,22,1578,421465,0
,Malaysia,6/20/2020 16:30,8556,121,8146,679826,3
,Sudan,6/20/2020 16:30,8416,513,3204,401,0
,Ivory Coast,6/20/2020 16:30,7276,52,2992,44230,0
,Finland,6/20/2020 16:30,7142,326,6200,224400,2
,Uzbekistan,6/20/2020 16:30,6153,19,4290,748555,16
,Senegal,6/20/2020 16:30,5783,82,3859,67855,16
,DRC,6/20/2020 16:30,5672,125,807,0,0
,Tajikistan,6/20/2020 16:30,5399,52,3894,0,0
,North Macedonia,6/20/2020 16:30,5005,233,1904,50384,34
,Haiti,6/20/2020 16:30,4980,87,24,9651,0
,Guinea,6/20/2020 16:30,4960,27,3630,14407,24
,Djibouti,6/20/2020 16:30,4565,45,3565,43871,0
,Kenya,6/20/2020 16:30,4478,121,1586,130498,7
,El Salvador,6/20/2020 16:30,4475,93,2449,137996,131
,Ethiopia,6/20/2020 16:30,4469,72,1122,211871,30
,Gabon,6/20/2020 16:30,4428,34,1750,27030,9
,Luxembourg,6/20/2020 16:30,4105,110,3951,144103,0
,Hungary,6/20/2020 16:30,4086,570,2585,253100,15
,Bulgaria,6/20/2020 16:30,3872,199,2027,116214,13
,Venezuela,6/20/2020 16:30,3591,30,835,1115041,7
,Bosnia and Herzegovina,6/20/2020 16:30,3273,169,2241,81030,4
,Greece,6/20/2020 16:30,3256,190,1374,278895,9
