Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/18/2020 16:45,67800,3122,56886
Beijing,Mainland China,3/18/2020 16:45,469,8,378
Guangdong,Mainland China,3/18/2020 16:45,1370,8,1313
Gansu,Mainland China,3/18/2020 16:45,133,2,91
Shanghai,Mainland China,3/18/2020 16:45,361,3,326
Sichuan,Mainland China,3/18/2020 16:45,540,3,525
Heilongjiang,Mainland China,3/18/2020 16:45,482,13,460
Zhejiang,Mainland China,3/18/2020 16:45,1232,1,1216
Shandong,Mainland China,3/18/2020 16:45,761,7,746
Shaanxi,Mainland China,3/18/2020 16:45,246,3,237
Liaoning,Mainland China,3/18/2020 16:45,125,1,122
Guangxi,Mainland China,3/18/2020 16:45,253,2,250
Inner Mongolia,Mainland China,3/18/2020 16:45,75,1,73
Hebei,Mainland China,3/18/2020 16:45,318,6,310
Hainan,Mainland China,3/18/2020 16:45,168,6,161
Ningxia,Mainland China,3/18/2020 16:45,75,0,75
Henan,Mainland China,3/18/2020 16:45,1273,22,1250
Jiangsu,Mainland China,3/18/2020 16:45,631,0,631
Chongqing,Mainland China,3/18/2020 16:45,576,6,570
Guizhou,Mainland China,3/18/2020 16:45,146,2,144
Tianjin,Mainland China,3/18/2020 16:45,136,3,133
Jilin,Mainland China,3/18/2020 16:45,93,1,92
Hunan,Mainland China,3/18/2020 16:45,1018,4,1014
Anhui,Mainland China,3/18/2020 16:45,990,6,984
Jiangxi,Mainland China,3/18/2020 16:45,935,1,934
Fujian,Mainland China,3/18/2020 16:45,296,1,295
Yunnan,Mainland China,3/18/2020 16:45,176,2,172
Shanxi,Mainland China,3/18/2020 16:45,133,0,133
Xinjiang,Mainland China,3/18/2020 16:45,76,3,73
Qinghai,Mainland China,3/18/2020 16:45,18,0,18
Tibet,Mainland China,3/18/2020 16:45,1,0,1
New South Wales,Australia,3/18/2020 16:45,266,4,4
Queensland,Australia,3/18/2020 16:45,94,1,8
Victoria,Australia,3/18/2020 16:45,121,0,28
