Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,7/16/2020 07:00,929,9,752,0,0
Shanghai,Mainland China,7/16/2020 07:00,732,7,691,0,0
Liaoning,Mainland China,7/16/2020 07:00,164,2,150,0,0
Sichuan,Mainland China,7/16/2020 07:00,599,3,590,0,0
Inner Mongolia,Mainland China,7/16/2020 07:00,249,1,237,0,0
Guangdong,Mainland China,7/16/2020 07:00,1650,8,1636,0,0
Tianjin,Mainland China,7/16/2020 07:00,203,3,195,0,0
Hebei,Mainland China,7/16/2020 07:00,349,6,340,0,0
Shaanxi,Mainland China,7/16/2020 07:00,321,3,315,0,0
Shanxi,Mainland China,7/16/2020 07:00,201,0,198,0,0
Yunnan,Mainland China,7/16/2020 07:00,188,2,183,0,0
Shandong,Mainland China,7/16/2020 07:00,793,7,785,0,0
Zhejiang,Mainland China,7/16/2020 07:00,1270,1,1267,0,0
Chongqing,Mainland China,7/16/2020 07:00,583,6,576,0,0
Fujian,Mainland China,7/16/2020 07:00,363,1,361,0,0
Xinjiang,Mainland China,7/16/2020 07:00,77,3,73,0,0
Hubei,Mainland China,7/16/2020 07:00,68135,4512,63623,0,0
Henan,Mainland China,7/16/2020 07:00,1276,22,1254,0,0
Hunan,Mainland China,7/16/2020 07:00,1019,4,1015,0,0
Anhui,Mainland China,7/16/2020 07:00,991,6,985,0,0
Heilongjiang,Mainland China,7/16/2020 07:00,945,13,932,0,0
Jiangxi,Mainland China,7/16/2020 07:00,937,1,936,0,0
Jiangsu,Mainland China,7/16/2020 07:00,654,0,654,0,0
Guangxi,Mainland China,7/16/2020 07:00,254,2,252,0,0
Hainan,Mainland China,7/16/2020 07:00,171,6,163,0,0
Gansu,Mainland China,7/16/2020 07:00,167,2,165,0,0
Jilin,Mainland China,7/16/2020 07:00,155,2,153,0,0
Guizhou,Mainland China,7/16/2020 07:00,147,2,145,0,0
Ningxia,Mainland China,7/16/2020 07:00,75,0,75,0,0
Qinghai,Mainland China,7/16/2020 07:00,18,0,18,0,0
Tibet,Mainland China,7/16/2020 07:00,1,0,1,0,0
New South Wales,Australia,7/16/2020 07:00,3338,49,2799,1102999,0
Queensland,Australia,7/16/2020 07:00,1071,6,1058,441998,0
Victoria,Australia,7/16/2020 07:00,4750,29,2591,1225999,0
South Australia,Australia,7/16/2020 07:00,444,4,439,181413,0
Western Australia,Australia,7/16/2020 07:00,646,9,610,217288,0
Tasmania,Australia,7/16/2020 07:00,228,13,213,59356,0
Australian Capital Territory,Australia,7/16/2020 07:00,113,3,105,39658,0
Northern Territory,Australia,7/16/2020 07:00,31,0,29,19005,0
New York,US,7/16/2020 07:00,409160,32427,57587,0,0
California,US,7/16/2020 07:00,354885,7377,91310,0,0
Florida,US,7/16/2020 07:00,301810,4521,381,0,0
Texas,US,7/16/2020 07:00,291281,3510,150191,0,0
New Jersey,US,7/16/2020 07:00,176278,15696,3963,0,0
Illinois,US,7/16/2020 07:00,156693,7226,75880,0,0
Massachusetts,US,7/16/2020 07:00,112347,8368,94347,0,0
Arizona,US,7/16/2020 07:00,131354,2434,174,0,0
Georgia,US,7/16/2020 07:00,127839,3091,340,0,0
Pennsylvania,US,7/16/2020 07:00,102269,6957,1369,0,0
North Carolina,US,7/16/2020 07:00,91266,1568,67124,0,0
Michigan,US,7/16/2020 07:00,78916,6330,53867,0,0
Maryland,US,7/16/2020 07:00,75016,3341,5238,0,0
Louisiana,US,7/16/2020 07:00,84131,3461,53288,0,0
Virginia,US,7/16/2020 07:00,73527,1993,9527,0,0
Ohio,US,7/16/2020 07:00,69312,3075,7358,0,0
Connecticut,US,7/16/2020 07:00,47636,4380,63,0,0
Indiana,US,7/16/2020 07:00,53370,2785,2896,0,0
Tennessee,US,7/16/2020 07:00,69062,783,39861,0,0
Alabama,US,7/16/2020 07:00,59067,1211,29736,0,0
Minnesota,US,7/16/2020 07:00,43742,1558,38179,0,0
South Carolina,US,7/16/2020 07:00,62071,984,5076,0,0
Colorado,US,7/16/2020 07:00,38258,1745,3403,0,0
WA,US,7/16/2020 07:00,43151,1414,5380,0,0
Mississippi,US,7/16/2020 07:00,38563,1289,25932,0,0
Wisconsin,US,7/16/2020 07:00,38727,827,29923,0,0
Iowa,US,7/16/2020 07:00,36536,777,27220,0,0
Utah,US,7/16/2020 07:00,30891,233,4075,0,0
Missouri,US,7/16/2020 07:00,32160,1152,4102,0,0
Veteran Affair,US,7/16/2020 07:00,30113,1827,13019,0,0
Arkansas,US,7/16/2020 07:00,30374,335,23529,0,0
Nevada,US,7/16/2020 07:00,30581,619,20711,0,0
US Military,US,7/16/2020 07:00,27088,44,11066,0,0
Nebraska,US,7/16/2020 07:00,21967,294,14641,0,0
Oklahoma,US,7/16/2020 07:00,22814,432,17368,0,0
Kentucky,US,7/16/2020 07:00,20677,645,5475,0,0
Kansas,US,7/16/2020 07:00,20349,304,11979,0,0
Rhode Island,US,7/16/2020 07:00,17640,987,1683,0,0
New Mexico,US,7/16/2020 07:00,15841,557,6496,0,0
Delaware,US,7/16/2020 07:00,13050,521,7236,0,0
Oregon,US,7/16/2020 07:00,13081,247,1885,0,0
Washington DC,US,7/16/2020 07:00,11026,571,1809,0,0
Idaho,US,7/16/2020 07:00,12448,110,3022,0,0
Puerto Rico,US,7/16/2020 07:00,10379,171,850,0,0
Federal Bureau of Prisons,US,7/16/2020 07:00,9730,96,5953,0,0
Navajo Nation,US,7/16/2020 07:00,8370,405,930,0,0
South Dakota,US,7/16/2020 07:00,7652,111,6663,0,0
New Hampshire,US,7/16/2020 07:00,6113,394,5125,0,0
North Dakota,US,7/16/2020 07:00,4565,88,3760,0,0
Maine,US,7/16/2020 07:00,3578,114,3080,0,0
West Virginia,US,7/16/2020 07:00,4557,98,2999,0,0
Vermont,US,7/16/2020 07:00,1318,56,1049,0,0
Wyoming,US,7/16/2020 07:00,1985,22,1506,0,0
Hawaii,US,7/16/2020 07:00,1292,22,951,0,0
Montana,US,7/16/2020 07:00,2096,34,915,0,0
Alaska,US,7/16/2020 07:00,1631,17,588,0,0
Guam,US,7/16/2020 07:00,313,5,143,0,0
Grand Princess,US,7/16/2020 07:00,103,3,0,0,0
US Virgin Islands,US,7/16/2020 07:00,243,6,112,0,0
Diamond Princess,US,7/16/2020 07:00,49,0,0,0,0
Northern Mariana Islands,US,7/16/2020 07:00,31,2,16,0,0
