Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/12/2020 04:00,33366,1068,2646,
Guangdong,Mainland China,2/12/2020 04:00,1219,1,266,
Henan,Mainland China,2/12/2020 04:00,1135,8,239,
Zhejiang,Mainland China,2/12/2020 04:00,1131,0,316,
Hunan,Mainland China,2/12/2020 04:00,946,2,283,
Anhui,Mainland China,2/12/2020 04:00,889,4,119,
Jiangxi,Mainland China,2/12/2020 04:00,844,1,152,
Jiangsu,Mainland China,2/12/2020 04:00,543,0,117,
Chongqing,Mainland China,2/12/2020 04:00,509,3,87,
Shandong,Mainland China,2/12/2020 04:00,497,2,91,
Sichuan,Mainland China,2/12/2020 04:00,436,1,89,
Heilongjiang,Mainland China,2/12/2020 04:00,378,8,28,
Beijing,Mainland China,2/12/2020 04:00,352,3,56,
Shanghai,Mainland China,2/12/2020 04:00,311,1,57,
Fujian,Mainland China,2/12/2020 04:00,272,0,48,
Hebei,Mainland China,2/12/2020 04:00,251,2,50,
Shaanxi,Mainland China,2/12/2020 04:00,225,0,39,
Guangxi,Mainland China,2/12/2020 04:00,222,1,31,
Yokohama,Japan,2/12/2020 04:00,174,0,0,
Yunnan,Mainland China,2/12/2020 04:00,154,0,22,
Hainan,Mainland China,2/12/2020 04:00,151,3,20,
Guizhou,Mainland China,2/12/2020 04:00,131,1,17,
Shanxi,Mainland China,2/12/2020 04:00,124,0,32,
Liaoning,Mainland China,2/12/2020 04:00,116,0,19,
Tianjin,Mainland China,2/12/2020 04:00,110,2,10,
Gansu,Mainland China,2/12/2020 04:00,86,2,28,
Jilin,Mainland China,2/12/2020 04:00,83,1,20,
Inner Mongolia,Mainland China,2/12/2020 04:00,60,0,5,
Xinjiang,Mainland China,2/12/2020 04:00,59,0,3,
Ningxia,Mainland China,2/12/2020 04:00,58,0,22,
Hong Kong,Hong Kong,2/12/2020 04:00,49,1,0,
,Singapore,2/12/2020 04:00,47,0,9,
,Thailand,2/12/2020 04:00,33,0,10,
,South Korea,2/12/2020 04:00,28,0,4,
,Japan,2/12/2020 04:00,28,0,9,
Qinghai,Mainland China,2/12/2020 04:00,18,0,9,
Taiwan,Taiwan,2/12/2020 04:00,18,0,1,
,Malaysia,2/12/2020 04:00,18,0,3,
,Germany,2/12/2020 04:00,16,0,0,
,Vietnam,2/12/2020 04:00,15,0,6,
,France,2/12/2020 04:00,11,0,0,
Macau,Macau,2/12/2020 04:00,10,0,1,
,UK,2/12/2020 04:00,8,0,1,
,United Arab Emirates,2/12/2020 04:00,8,0,1,
California,US,2/12/2020 04:00,7,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
Queensland,Australia,2/12/2020 04:00,5,0,0,
New South Wales,Australia,2/12/2020 04:00,4,0,3,
Victoria,Australia,2/12/2020 04:00,4,0,2,
British Columbia,Canada,2/12/2020 04:00,4,0,0,
Ontario,Canada,2/12/2020 04:00,3,0,0,
,India,2/12/2020 04:00,3,0,0,
,Philippines,2/12/2020 04:00,3,1,2,
,Italy,2/12/2020 04:00,3,0,0,
,Russia,2/12/2020 04:00,2,0,0,
Illinois,US,2/12/2020 04:00,2,0,2,Chicago
South Australia,Australia,2/12/2020 04:00,2,0,0,
,Spain,2/12/2020 04:00,2,0,0,
,Cambodia,2/12/2020 04:00,1,0,1,
,Finland,2/12/2020 04:00,1,0,1,
,Sri Lanka,2/12/2020 04:00,1,0,1,
Tibet,Mainland China,2/12/2020 04:00,1,0,1,
,Nepal,2/12/2020 04:00,1,0,0,
,Sweden,2/12/2020 04:00,1,0,0,
Massachusetts,US,2/12/2020 04:00,1,0,0,Boston
WA,US,2/12/2020 04:00,1,0,0,Seattle
Arizona,US,2/12/2020 04:00,1,0,0,Tempe
Brussels,Belgium,2/12/2020 04:00,1,0,0,
WI,US,2/12/2020 04:00,1,0,0,Madison
