Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Hubei,Mainland China,4/22/2020 16:30,68128,4512,63519,0,0
Heilongjiang,Mainland China,4/22/2020 16:30,921,13,479,0,0
Shanghai,Mainland China,4/22/2020 16:30,639,7,532,0,0
Beijing,Mainland China,4/22/2020 16:30,593,8,518,0,0
Guangdong,Mainland China,4/22/2020 16:30,1582,8,1511,0,0
Inner Mongolia,Mainland China,4/22/2020 16:30,194,1,108,0,0
Fujian,Mainland China,4/22/2020 16:30,355,1,342,0,0
Shanxi,Mainland China,4/22/2020 16:30,197,0,140,0,0
Zhejiang,Mainland China,4/22/2020 16:30,1268,1,1252,0,0
Tianjin,Mainland China,4/22/2020 16:30,189,3,176,0,0
Shandong,Mainland China,4/22/2020 16:30,787,7,766,0,0
Jiangsu,Mainland China,4/22/2020 16:30,653,0,645,0,0
Sichuan,Mainland China,4/22/2020 16:30,561,3,556,0,0
Liaoning,Mainland China,4/22/2020 16:30,146,2,143,0,0
Yunnan,Mainland China,4/22/2020 16:30,184,2,178,0,0
Hebei,Mainland China,4/22/2020 16:30,328,6,317,0,0
Shaanxi,Mainland China,4/22/2020 16:30,279,3,253,0,0
Jilin,Mainland China,4/22/2020 16:30,106,1,98,0,0
Chongqing,Mainland China,4/22/2020 16:30,579,6,570,0,0
Henan,Mainland China,4/22/2020 16:30,1276,22,1254,0,0
Gansu,Mainland China,4/22/2020 16:30,139,2,137,0,0
Hunan,Mainland China,4/22/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,4/22/2020 16:30,991,6,984,0,0
Jiangxi,Mainland China,4/22/2020 16:30,937,1,936,0,0
Guizhou,Mainland China,4/22/2020 16:30,147,2,145,0,0
Guangxi,Mainland China,4/22/2020 16:30,254,2,252,0,0
Hainan,Mainland China,4/22/2020 16:30,168,6,162,0,0
Xinjiang,Mainland China,4/22/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,4/22/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,4/22/2020 16:30,18,0,18,0,0
Tibet,Mainland China,4/22/2020 16:30,1,0,1,0,0
New South Wales,Australia,4/22/2020 16:30,2971,31,1926,175419,0
Queensland,Australia,4/22/2020 16:30,1024,6,738,87470,0
Victoria,Australia,4/22/2020 16:30,1336,15,1243,90000,0
South Australia,Australia,4/22/2020 16:30,438,4,388,47238,0
Western Australia,Australia,4/22/2020 16:30,546,7,451,31140,0
Tasmania,Australia,4/22/2020 16:30,205,8,77,6966,0
Australian Capital Territory,Australia,4/22/2020 16:30,104,3,93,7256,0
Northern Territory,Australia,4/22/2020 16:30,27,0,16,3810,0
New York,US,4/22/2020 16:30,263292,20208,29826,0,0
New Jersey,US,4/22/2020 16:30,95418,5129,730,0,0
Massachusetts,US,4/22/2020 16:30,41199,1961,1299,0,0
California,US,4/22/2020 16:30,37287,1413,3580,0,0
Pennsylvania,US,4/22/2020 16:30,36082,1673,466,0,0
Illinois,US,4/22/2020 16:30,35114,1565,645,0,0
Michigan,US,4/22/2020 16:30,33686,2775,3272,0,0
Florida,US,4/22/2020 16:30,28309,893,174,0,0
Louisiana,US,4/22/2020 16:30,25258,1473,0,0,0
Connecticut,US,4/22/2020 16:30,22422,1541,63,0,0
Texas,US,4/22/2020 16:30,21124,552,7341,0,0
Georgia,US,4/22/2020 16:30,20740,838,340,0,0
Maryland,US,4/22/2020 16:30,14775,631,981,0,0
Ohio,US,4/22/2020 16:30,14117,610,448,0,0
WA,US,4/22/2020 16:30,12752,683,1790,0,0
Indiana,US,4/22/2020 16:30,12438,666,1559,0,0
Colorado,US,4/22/2020 16:30,10460,486,559,0,0
Virginia,US,4/22/2020 16:30,9630,324,721,0,0
Tennessee,US,4/22/2020 16:30,7394,157,3828,0,0
North Carolina,US,4/22/2020 16:30,7261,253,1302,0,0
Missouri,US,4/22/2020 16:30,6275,237,1240,0,0
