Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Inner Mongolia,Mainland China,6/12/2020 18:00,237,1,231,0,0
Sichuan,Mainland China,6/12/2020 18:00,582,3,561,0,0
Shanghai,Mainland China,6/12/2020 18:00,689,7,666,0,0
Shandong,Mainland China,6/12/2020 18:00,792,7,781,0,0
Guangdong,Mainland China,6/12/2020 18:00,1607,8,1589,0,0
Beijing,Mainland China,6/12/2020 18:00,597,9,584,0,0
Fujian,Mainland China,6/12/2020 18:00,361,1,356,0,0
Shaanxi,Mainland China,6/12/2020 18:00,311,3,306,0,0
Hainan,Mainland China,6/12/2020 18:00,169,6,162,0,0
Tianjin,Mainland China,6/12/2020 18:00,196,3,189,0,0
Hubei,Mainland China,6/12/2020 18:00,68135,4512,63623,0,0
Henan,Mainland China,6/12/2020 18:00,1276,22,1254,0,0
Zhejiang,Mainland China,6/12/2020 18:00,1268,1,1267,0,0
Hunan,Mainland China,6/12/2020 18:00,1019,4,1015,0,0
Anhui,Mainland China,6/12/2020 18:00,991,6,985,0,0
Heilongjiang,Mainland China,6/12/2020 18:00,945,13,932,0,0
Jiangxi,Mainland China,6/12/2020 18:00,937,1,936,0,0
Jiangsu,Mainland China,6/12/2020 18:00,653,0,653,0,0
Chongqing,Mainland China,6/12/2020 18:00,579,6,573,0,0
Hebei,Mainland China,6/12/2020 18:00,328,6,322,0,0
Guangxi,Mainland China,6/12/2020 18:00,254,2,252,0,0
Shanxi,Mainland China,6/12/2020 18:00,198,0,198,0,0
Yunnan,Mainland China,6/12/2020 18:00,185,2,183,0,0
Jilin,Mainland China,6/12/2020 18:00,155,2,153,0,0
Liaoning,Mainland China,6/12/2020 18:00,149,2,147,0,0
Guizhou,Mainland China,6/12/2020 18:00,147,2,145,0,0
Gansu,Mainland China,6/12/2020 18:00,139,2,137,0,0
Xinjiang,Mainland China,6/12/2020 18:00,76,3,73,0,0
Ningxia,Mainland China,6/12/2020 18:00,75,0,75,0,0
Qinghai,Mainland China,6/12/2020 18:00,18,0,18,0,0
Tibet,Mainland China,6/12/2020 18:00,1,0,1,0,0
New South Wales,Australia,6/12/2020 18:00,3115,48,2743,606525,0
Queensland,Australia,6/12/2020 18:00,1064,6,1051,240861,0
Victoria,Australia,6/12/2020 18:00,1703,19,1632,572985,0
South Australia,Australia,6/12/2020 18:00,440,4,435,122481,0
Western Australia,Australia,6/12/2020 18:00,602,9,575,134491,0
Tasmania,Australia,6/12/2020 18:00,228,13,213,39346,0
