Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Hubei,Mainland China,4/26/2020 16:30,68128,4512,63593,0,0
Heilongjiang,Mainland China,4/26/2020 16:30,930,13,509,0,0
Shanghai,Mainland China,4/26/2020 16:30,641,7,558,0,0
Beijing,Mainland China,4/26/2020 16:30,593,8,525,0,0
Guangdong,Mainland China,4/26/2020 16:30,1585,8,1534,0,0
Inner Mongolia,Mainland China,4/26/2020 16:30,197,1,114,0,0
Fujian,Mainland China,4/26/2020 16:30,355,1,349,0,0
Shanxi,Mainland China,4/26/2020 16:30,197,0,149,0,0
Zhejiang,Mainland China,4/26/2020 16:30,1268,1,1256,0,0
Tianjin,Mainland China,4/26/2020 16:30,190,3,181,0,0
Shandong,Mainland China,4/26/2020 16:30,787,7,767,0,0
Jiangsu,Mainland China,4/26/2020 16:30,653,0,646,0,0
Sichuan,Mainland China,4/26/2020 16:30,561,3,558,0,0
Liaoning,Mainland China,4/26/2020 16:30,146,2,143,0,0
Yunnan,Mainland China,4/26/2020 16:30,185,2,180,0,0
Hebei,Mainland China,4/26/2020 16:30,328,6,318,0,0
Shaanxi,Mainland China,4/26/2020 16:30,286,3,253,0,0
Jilin,Mainland China,4/26/2020 16:30,109,1,99,0,0
Chongqing,Mainland China,4/26/2020 16:30,579,6,573,0,0
Henan,Mainland China,4/26/2020 16:30,1276,22,1254,0,0
Gansu,Mainland China,4/26/2020 16:30,139,2,137,0,0
Hunan,Mainland China,4/26/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,4/26/2020 16:30,991,6,985,0,0
Jiangxi,Mainland China,4/26/2020 16:30,937,1,936,0,0
Guizhou,Mainland China,4/26/2020 16:30,147,2,145,0,0
Guangxi,Mainland China,4/26/2020 16:30,254,2,252,0,0
Hainan,Mainland China,4/26/2020 16:30,168,6,162,0,0
Xinjiang,Mainland China,4/26/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,4/26/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,4/26/2020 16:30,18,0,18,0,0
Tibet,Mainland China,4/26/2020 16:30,1,0,1,0,0
New South Wales,Australia,4/26/2020 16:30,3002,34,2208,198715,0
Queensland,Australia,4/26/2020 16:30,1030,6,926,98422,0
Victoria,Australia,4/26/2020 16:30,1349,17,1265,101000,0
South Australia,Australia,4/26/2020 16:30,438,4,411,52671,0
Western Australia,Australia,4/26/2020 16:30,549,8,486,34805,0
Tasmania,Australia,4/26/2020 16:30,210,11,123,8202,0
Australian Capital Territory,Australia,4/26/2020 16:30,106,3,99,7992,0
Northern Territory,Australia,4/26/2020 16:30,27,0,23,4189,0
New York,US,4/26/2020 16:30,293598,22342,31962,0,0
New Jersey,US,4/26/2020 16:30,109038,5938,730,0,0
Massachusetts,US,4/26/2020 16:30,54938,2730,1299,0,0
Illinois,US,4/26/2020 16:30,43903,1934,645,0,0
California,US,4/26/2020 16:30,42952,1706,3621,0,0
Pennsylvania,US,4/26/2020 16:30,42616,1816,692,0,0
Michigan,US,4/26/2020 16:30,37588,3296,8342,0,0
Florida,US,4/26/2020 16:30,31532,1075,174,0,0
Louisiana,US,4/26/2020 16:30,26773,1729,14927,0,0
Connecticut,US,4/26/2020 16:30,25269,1930,63,0,0
Texas,US,4/26/2020 16:30,24750,650,9218,0,0
Georgia,US,4/26/2020 16:30,23401,912,340,0,0
Maryland,US,4/26/2020 16:30,18581,910,1152,0,0
Ohio,US,4/26/2020 16:30,15972,728,448,0,0
Indiana,US,4/26/2020 16:30,15012,813,1559,0,0
WA,US,4/26/2020 16:30,13605,743,1807,0,0
Virginia,US,4/26/2020 16:30,12970,449,721,0,0
Colorado,US,4/26/2020 16:30,12968,684,559,0,0
Tennessee,US,4/26/2020 16:30,9654,181,4558,0,0
North Carolina,US,4/26/2020 16:30,9035,320,1356,0,0
Rhode Island,US,4/26/2020 16:30,7439,226,433,0,0
Missouri,US,4/26/2020 16:30,7100,283,1563,0,0
Veteran Affair,US,4/26/2020 16:30,6860,424,0,0,0
Arizona,US,4/26/2020 16:30,6534,275,6,0,0
Alabama,US,4/26/2020 16:30,6270,216,0,0,0
US Military,US,4/26/2020 16:30,6213,26,1947,0,0
Wisconsin,US,4/26/2020 16:30,5912,272,196,0,0
Mississippi,US,4/26/2020 16:30,5911,227,0,0,0
South Carolina,US,4/26/2020 16:30,5498,173,0,0,0
Iowa,US,4/26/2020 16:30,5476,118,1903,0,0
Nevada,US,4/26/2020 16:30,4733,206,2644,0,0
Utah,US,4/26/2020 16:30,4123,41,324,0,0
Delaware,US,4/26/2020 16:30,4034,120,911,0,0
Kentucky,US,4/26/2020 16:30,3907,205,1174,0,0
Washington DC,US,4/26/2020 16:30,3841,178,657,0,0
Minnesota,US,4/26/2020 16:30,3602,272,1774,0,0
Kansas,US,4/26/2020 16:30,3270,121,643,0,0
Oklahoma,US,4/26/2020 16:30,3254,195,2142,0,0
Arkansas,US,4/26/2020 16:30,2941,49,985,0,0
Nebraska,US,4/26/2020 16:30,2732,53,0,0,0
New Mexico,US,4/26/2020 16:30,2660,93,632,0,0
