Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,7/14/2020 07:00,929,9,715,0,0
Shanghai,Mainland China,7/14/2020 07:00,728,7,690,0,0
Liaoning,Mainland China,7/14/2020 07:00,164,2,150,0,0
Sichuan,Mainland China,7/14/2020 07:00,599,3,589,0,0
Inner Mongolia,Mainland China,7/14/2020 07:00,249,1,237,0,0
Guangdong,Mainland China,7/14/2020 07:00,1650,8,1635,0,0
Tianjin,Mainland China,7/14/2020 07:00,203,3,195,0,0
Hebei,Mainland China,7/14/2020 07:00,349,6,340,0,0
Shaanxi,Mainland China,7/14/2020 07:00,321,3,314,0,0
Gansu,Mainland China,7/14/2020 07:00,167,2,162,0,0
Shanxi,Mainland China,7/14/2020 07:00,200,0,198,0,0
Yunnan,Mainland China,7/14/2020 07:00,187,2,183,0,0
Shandong,Mainland China,7/14/2020 07:00,793,7,785,0,0
Zhejiang,Mainland China,7/14/2020 07:00,1270,1,1267,0,0
Chongqing,Mainland China,7/14/2020 07:00,582,6,575,0,0
Fujian,Mainland China,7/14/2020 07:00,363,1,361,0,0
Hubei,Mainland China,7/14/2020 07:00,68135,4512,63623,0,0
Henan,Mainland China,7/14/2020 07:00,1276,22,1254,0,0
Hunan,Mainland China,7/14/2020 07:00,1019,4,1015,0,0
Anhui,Mainland China,7/14/2020 07:00,991,6,985,0,0
Heilongjiang,Mainland China,7/14/2020 07:00,945,13,932,0,0
Jiangxi,Mainland China,7/14/2020 07:00,937,1,936,0,0
Jiangsu,Mainland China,7/14/2020 07:00,654,0,654,0,0
Guangxi,Mainland China,7/14/2020 07:00,254,2,252,0,0
Hainan,Mainland China,7/14/2020 07:00,171,6,163,0,0
Jilin,Mainland China,7/14/2020 07:00,155,2,153,0,0
Guizhou,Mainland China,7/14/2020 07:00,147,2,145,0,0
Xinjiang,Mainland China,7/14/2020 07:00,76,3,73,0,0
Ningxia,Mainland China,7/14/2020 07:00,75,0,75,0,0
Qinghai,Mainland China,7/14/2020 07:00,18,0,18,0,0
Tibet,Mainland China,7/14/2020 07:00,1,0,1,0,0
New South Wales,Australia,7/14/2020 07:00,3316,49,2799,1062503,0
Queensland,Australia,7/14/2020 07:00,1071,6,1058,428420,0
Victoria,Australia,7/14/2020 07:00,4224,24,2395,1170352,0
South Australia,Australia,7/14/2020 07:00,443,4,439,176370,0
Western Australia,Australia,7/14/2020 07:00,636,9,606,209567,0
Tasmania,Australia,7/14/2020 07:00,228,13,213,57802,0
Australian Capital Territory,Australia,7/14/2020 07:00,113,3,105,37556,0
Northern Territory,Australia,7/14/2020 07:00,31,0,29,18645,0
New York,US,7/14/2020 07:00,407528,32395,57587,0,0
California,US,7/14/2020 07:00,334850,7101,84709,0,0
Florida,US,7/14/2020 07:00,282435,4277,381,0,0
Texas,US,7/14/2020 07:00,269778,3276,138160,0,0
New Jersey,US,7/14/2020 07:00,175522,15652,3951,0,0
Illinois,US,7/14/2020 07:00,154803,7193,75880,0,0
Massachusetts,US,7/14/2020 07:00,111827,8330,94347,0,0
Arizona,US,7/14/2020 07:00,123824,2245,174,0,0
Georgia,US,7/14/2020 07:00,120572,3026,340,0,0
Pennsylvania,US,7/14/2020 07:00,100330,6911,1369,0,0
North Carolina,US,7/14/2020 07:00,87532,1517,67124,0,0
Michigan,US,7/14/2020 07:00,77207,6322,53867,0,0
Maryland,US,7/14/2020 07:00,73527,3325,5230,0,0
Louisiana,US,7/14/2020 07:00,79827,3423,46334,0,0
Virginia,US,7/14/2020 07:00,71642,1969,9330,0,0
Ohio,US,7/14/2020 07:00,66857,3064,7358,0,0
Connecticut,US,7/14/2020 07:00,47510,4371,63,0,0
Indiana,US,7/14/2020 07:00,52037,2762,2896,0,0
Tennessee,US,7/14/2020 07:00,64632,747,36890,0,0
Alabama,US,7/14/2020 07:00,55545,1124,25783,0,0
Minnesota,US,7/14/2020 07:00,42772,1542,37199,0,0
South Carolina,US,7/14/2020 07:00,58003,961,5076,0,0
Colorado,US,7/14/2020 07:00,37253,1727,3309,0,0
WA,US,7/14/2020 07:00,41793,1423,5365,0,0
Mississippi,US,7/14/2020 07:00,36663,1249,22167,0,0
Wisconsin,US,7/14/2020 07:00,36943,821,28670,0,0
Iowa,US,7/14/2020 07:00,35631,755,26732,0,0
Utah,US,7/14/2020 07:00,30032,216,4075,0,0
Missouri,US,7/14/2020 07:00,30062,1133,4102,0,0
Veteran Affair,US,7/14/2020 07:00,29094,1792,13019,0,0
Arkansas,US,7/14/2020 07:00,28939,323,22106,0,0
Nevada,US,7/14/2020 07:00,28576,596,18910,0,0
US Military,US,7/14/2020 07:00,25822,42,10673,0,0
Nebraska,US,7/14/2020 07:00,21420,292,14641,0,0
Oklahoma,US,7/14/2020 07:00,20746,424,15818,0,0
Kentucky,US,7/14/2020 07:00,19653,629,5344,0,0
Kansas,US,7/14/2020 07:00,19645,298,11489,0,0
Rhode Island,US,7/14/2020 07:00,17312,971,1683,0,0
New Mexico,US,7/14/2020 07:00,15291,548,6363,0,0
Delaware,US,7/14/2020 07:00,12879,517,7139,0,0
Oregon,US,7/14/2020 07:00,12438,237,1894,0,0
Washington DC,US,7/14/2020 07:00,10906,568,1756,0,0
Idaho,US,7/14/2020 07:00,11403,102,3022,0,0
Puerto Rico,US,7/14/2020 07:00,10010,167,850,0,0
Federal Bureau of Prisons,US,7/14/2020 07:00,9223,96,5762,0,0
Navajo Nation,US,7/14/2020 07:00,8243,401,930,0,0
South Dakota,US,7/14/2020 07:00,7524,109,6543,0,0
New Hampshire,US,7/14/2020 07:00,6068,391,5056,0,0
North Dakota,US,7/14/2020 07:00,4442,87,3653,0,0
Maine,US,7/14/2020 07:00,3558,114,3009,0,0
West Virginia,US,7/14/2020 07:00,4313,97,2883,0,0
Vermont,US,7/14/2020 07:00,1301,56,1049,0,0
Wyoming,US,7/14/2020 07:00,1903,21,1412,0,0
Hawaii,US,7/14/2020 07:00,1243,19,911,0,0
Montana,US,7/14/2020 07:00,1843,32,875,0,0
Alaska,US,7/14/2020 07:00,1539,17,588,0,0
Guam,US,7/14/2020 07:00,312,5,143,0,0
Grand Princess,US,7/14/2020 07:00,103,3,0,0,0
US Virgin Islands,US,7/14/2020 07:00,206,6,96,0,0
Diamond Princess,US,7/14/2020 07:00,49,0,0,0,0
Northern Mariana Islands,US,7/14/2020 07:00,31,2,16,0,0
Quebec,Canada,7/14/2020 07:00,56621,5628,25911,0,0
Ontario,Canada,7/14/2020 07:00,38730,2767,34242,0,0
Alberta,Canada,7/14/2020 07:00,8826,161,7989,0,0
British Columbia,Canada,7/14/2020 07:00,3115,189,2718,0,0
Nova Scotia,Canada,7/14/2020 07:00,1066,63,1000,0,0
Saskatchewan,Canada,7/14/2020 07:00,871,15,766,0,0
Manitoba,Canada,7/14/2020 07:00,325,7,317,0,0
Newfoundland and Labrador,Canada,7/14/2020 07:00,262,3,258,0,0
New Brunswick,Canada,7/14/2020 07:00,166,2,163,0,0
Prince Edward Island,Canada,7/14/2020 07:00,35,0,27,0,0
Yukon,Canada,7/14/2020 07:00,11,0,11,0,0
Northwest Territories,Canada,7/14/2020 07:00,5,0,5,0,0
,Brazil,7/14/2020 07:00,1887959,72921,1213512,4572796,8318
,India,7/14/2020 07:00,911606,23779,573283,12092503,8944
,Russia,7/14/2020 07:00,739947,11614,512825,23495752,2300
,Peru,7/14/2020 07:00,330123,12054,221008,1943679,1314
,Chile,7/14/2020 07:00,317657,7024,286556,1310265,1995
,Mexico,7/14/2020 07:00,304435,35491,189063,739922,378
,Spain,7/14/2020 07:00,303033,28406,196958,6026446,617
,UK,7/14/2020 07:00,290133,44830,1166,12128749,185
,South Africa,7/14/2020 07:00,287796,4172,138241,2194624,539
,Iran,7/14/2020 07:00,262173,13211,225270,2023079,3389
,Pakistan,7/14/2020 07:00,253604,5320,170656,1606190,2151
,Italy,7/14/2020 07:00,243230,34967,195106,5962744,65
,Saudi Arabia,7/14/2020 07:00,235111,2243,169842,2336874,2235
,Turkey,7/14/2020 07:00,214001,5382,195671,4021947,1223
,Germany,7/14/2020 07:00,200436,9139,185100,6376054,264
,Bangladesh,7/14/2020 07:00,190057,2424,103227,966400,1
,France,7/14/2020 07:00,172377,30029,78597,2489269,492
,Colombia,7/14/2020 07:00,154277,5455,65809,1056814,875
,Qatar,7/14/2020 07:00,104016,149,100627,416327,139
,Argentina,7/14/2020 07:00,103265,1903,44173,474422,752
,Egypt,7/14/2020 07:00,83001,3935,24975,135000,41
,Iraq,7/14/2020 07:00,79735,3250,46998,698012,412
,Indonesia,7/14/2020 07:00,78572,3710,37636,1097468,0
,Sweden,7/14/2020 07:00,75826,5536,4971,600019,86
,Ecuador,7/14/2020 07:00,68459,5063,30369,183392,308
,Belarus,7/14/2020 07:00,65269,474,55799,1144696,89
Brussels,Belgium,7/14/2020 07:00,62781,9787,17223,1390593,23
,Kazakhstan,7/14/2020 07:00,61755,375,35911,1719295,221
,Oman,7/14/2020 07:00,59568,273,37987,244831,149
,Philippines,7/14/2020 07:00,57545,1603,20459,999439,333
,Kuwait,7/14/2020 07:00,56174,396,46161,441143,156
,United Arab Emirates,7/14/2020 07:00,55198,334,45513,4000000,1
,Ukraine,7/14/2020 07:00,54771,1412,27154,813396,104
,Netherlands,7/14/2020 07:00,51093,6137,322,681931,20
,Bolivia,7/14/2020 07:00,49250,1866,15294,108897,71
,Panama,7/14/2020 07:00,47173,932,23919,168517,160
