Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/06/2020 20:30,67666,2959,43468
Guangdong,Mainland China,3/06/2020 20:30,1352,7,1233
Zhejiang,Mainland China,3/06/2020 20:30,1215,1,1149
Shandong,Mainland China,3/06/2020 20:30,758,6,625
Henan,Mainland China,3/06/2020 20:30,1272,22,1243
Anhui,Mainland China,3/06/2020 20:30,990,6,979
Jiangxi,Mainland China,3/06/2020 20:30,935,1,916
Hunan,Mainland China,3/06/2020 20:30,1018,4,959
Heilongjiang,Mainland China,3/06/2020 20:30,481,13,402
Sichuan,Mainland China,3/06/2020 20:30,539,3,448
Chongqing,Mainland China,3/06/2020 20:30,576,6,520
Jiangsu,Mainland China,3/06/2020 20:30,631,0,601
Beijing,Mainland China,3/06/2020 20:30,426,8,303
Guangxi,Mainland China,3/06/2020 20:30,252,2,219
Fujian,Mainland China,3/06/2020 20:30,296,1,284
Shanghai,Mainland China,3/06/2020 20:30,342,3,306
Hebei,Mainland China,3/06/2020 20:30,318,6,305
Shaanxi,Mainland China,3/06/2020 20:30,245,1,226
Yunnan,Mainland China,3/06/2020 20:30,174,2,170
Tianjin,Mainland China,3/06/2020 20:30,136,3,128
Hainan,Mainland China,3/06/2020 20:30,168,6,158
Guizhou,Mainland China,3/06/2020 20:30,146,2,115
Liaoning,Mainland China,3/06/2020 20:30,125,1,106
Shanxi,Mainland China,3/06/2020 20:30,133,0,126
Inner Mongolia,Mainland China,3/06/2020 20:30,75,1,65
Xinjiang,Mainland China,3/06/2020 20:30,76,3,71
Jilin,Mainland China,3/06/2020 20:30,93,1,90
Ningxia,Mainland China,3/06/2020 20:30,75,0,71
Gansu,Mainland China,3/06/2020 20:30,119,2,87
Qinghai,Mainland China,3/06/2020 20:30,18,0,18
Tibet,Mainland China,3/06/2020 20:30,1,0,1
,South Korea,3/06/2020 20:30,6593,43,135
,Iran,3/06/2020 20:30,4747,124,913
,Italy,3/06/2020 20:30,4636,197,523
Yokohama,Japan,3/06/2020 20:30,696,6,212
,Germany,3/06/2020 20:30,670,0,17
,France,3/06/2020 20:30,653,9,12
,Japan,3/06/2020 20:30,420,6,46
,Spain,3/06/2020 20:30,400,6,3
,Switzerland,3/06/2020 20:30,214,1,3
,UK,3/06/2020 20:30,164,2,18
