Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Heilongjiang,Mainland China,5/10/2020 00:00,944,13,835,0,0
Shanghai,Mainland China,5/10/2020 00:00,657,7,626,0,0
Inner Mongolia,Mainland China,5/10/2020 00:00,201,1,175,0,0
Shaanxi,Mainland China,5/10/2020 00:00,308,3,292,0,0
Beijing,Mainland China,5/10/2020 00:00,593,9,563,0,0
Shanxi,Mainland China,5/10/2020 00:00,198,0,196,0,0
Guangdong,Mainland China,5/10/2020 00:00,1589,8,1576,0,0
Shandong,Mainland China,5/10/2020 00:00,788,7,776,0,0
Jilin,Mainland China,5/10/2020 00:00,113,1,105,0,0
Jiangsu,Mainland China,5/10/2020 00:00,653,0,652,0,0
Fujian,Mainland China,5/10/2020 00:00,356,1,354,0,0
Tianjin,Mainland China,5/10/2020 00:00,191,3,186,0,0
Hebei,Mainland China,5/10/2020 00:00,328,6,320,0,0
Yunnan,Mainland China,5/10/2020 00:00,185,2,182,0,0
Hubei,Mainland China,5/10/2020 00:00,68128,4512,63616,0,0
Henan,Mainland China,5/10/2020 00:00,1276,22,1254,0,0
Zhejiang,Mainland China,5/10/2020 00:00,1268,1,1267,0,0
Hunan,Mainland China,5/10/2020 00:00,1019,4,1015,0,0
Anhui,Mainland China,5/10/2020 00:00,991,6,985,0,0
Jiangxi,Mainland China,5/10/2020 00:00,937,1,936,0,0
Chongqing,Mainland China,5/10/2020 00:00,579,6,573,0,0
Sichuan,Mainland China,5/10/2020 00:00,561,3,558,0,0
Guangxi,Mainland China,5/10/2020 00:00,254,2,252,0,0
Hainan,Mainland China,5/10/2020 00:00,168,6,162,0,0
Guizhou,Mainland China,5/10/2020 00:00,147,2,145,0,0
Liaoning,Mainland China,5/10/2020 00:00,146,2,144,0,0
Gansu,Mainland China,5/10/2020 00:00,139,2,137,0,0
Xinjiang,Mainland China,5/10/2020 00:00,76,3,73,0,0
Ningxia,Mainland China,5/10/2020 00:00,75,0,75,0,0
Qinghai,Mainland China,5/10/2020 00:00,18,0,18,0,0
Tibet,Mainland China,5/10/2020 00:00,1,0,1,0,0
New South Wales,Australia,5/10/2020 00:00,3053,44,2504,294949,0
Queensland,Australia,5/10/2020 00:00,1045,6,1019,133016,0
Victoria,Australia,5/10/2020 00:00,1477,18,1336,193265,0
South Australia,Australia,5/10/2020 00:00,439,4,433,68012,0
Western Australia,Australia,5/10/2020 00:00,552,9,536,54563,0
Tasmania,Australia,5/10/2020 00:00,227,13,179,18162,0
Australian Capital Territory,Australia,5/10/2020 00:00,107,3,103,11274,0
Northern Territory,Australia,5/10/2020 00:00,29,0,28,5267,0
New York,US,5/10/2020 00:00,343016,26612,36980,0,0
New Jersey,US,5/10/2020 00:00,137397,9116,730,0,0
Massachusetts,US,5/10/2020 00:00,76743,4840,7729,0,0
Illinois,US,5/10/2020 00:00,76085,3349,732,0,0
California,US,5/10/2020 00:00,66558,2687,7559,0,0
Pennsylvania,US,5/10/2020 00:00,58560,3779,1120,0,0
Michigan,US,5/10/2020 00:00,46815,4530,15696,0,0
Florida,US,5/10/2020 00:00,40001,1715,174,0,0
Texas,US,5/10/2020 00:00,38394,1066,20175,0,0
Connecticut,US,5/10/2020 00:00,32984,2932,63,0,0
Louisiana,US,5/10/2020 00:00,31417,2267,20316,0,0
Georgia,US,5/10/2020 00:00,32588,1402,340,0,0
Maryland,US,5/10/2020 00:00,31534,1614,2159,0,0
