Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/13/2020 06:00,67786,3062,51553
Guangdong,Mainland China,3/13/2020 06:00,1356,8,1296
Zhejiang,Mainland China,3/13/2020 06:00,1215,1,1209
Shandong,Mainland China,3/13/2020 06:00,760,7,739
Henan,Mainland China,3/13/2020 06:00,1273,22,1249
Anhui,Mainland China,3/13/2020 06:00,990,6,984
Jiangxi,Mainland China,3/13/2020 06:00,935,1,934
Hunan,Mainland China,3/13/2020 06:00,1018,4,1005
Heilongjiang,Mainland China,3/13/2020 06:00,482,13,446
Sichuan,Mainland China,3/13/2020 06:00,539,3,503
Chongqing,Mainland China,3/13/2020 06:00,576,6,564
Jiangsu,Mainland China,3/13/2020 06:00,631,0,630
Beijing,Mainland China,3/13/2020 06:00,436,8,342
Guangxi,Mainland China,3/13/2020 06:00,252,2,243
Fujian,Mainland China,3/13/2020 06:00,296,1,295
Shanghai,Mainland China,3/13/2020 06:00,346,3,324
Hebei,Mainland China,3/13/2020 06:00,318,6,310
Shaanxi,Mainland China,3/13/2020 06:00,245,2,232
Yunnan,Mainland China,3/13/2020 06:00,174,2,170
Tianjin,Mainland China,3/13/2020 06:00,136,3,132
Hainan,Mainland China,3/13/2020 06:00,168,6,160
Guizhou,Mainland China,3/13/2020 06:00,146,2,140
Liaoning,Mainland China,3/13/2020 06:00,125,1,112
Shanxi,Mainland China,3/13/2020 06:00,133,0,133
Inner Mongolia,Mainland China,3/13/2020 06:00,75,1,71
Xinjiang,Mainland China,3/13/2020 06:00,76,3,73
Jilin,Mainland China,3/13/2020 06:00,93,1,91
Ningxia,Mainland China,3/13/2020 06:00,75,0,72
Gansu,Mainland China,3/13/2020 06:00,127,2,88
Qinghai,Mainland China,3/13/2020 06:00,18,0,18
Tibet,Mainland China,3/13/2020 06:00,1,0,1
New South Wales,Australia,3/13/2020 06:00,91,2,6
Queensland,Australia,3/13/2020 06:00,35,0,8
Victoria,Australia,3/13/2020 06:00,36,0,7
South Australia,Australia,3/13/2020 06:00,16,0,3
Western Australia,Australia,3/13/2020 06:00,14,1,0
Tasmania,Australia,3/13/2020 06:00,4,0,0
