Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Hubei,Mainland China,4/22/2020 20:00,68128,4512,63519,0,0
Heilongjiang,Mainland China,4/22/2020 20:00,921,13,479,0,0
Shanghai,Mainland China,4/22/2020 20:00,639,7,532,0,0
Beijing,Mainland China,4/22/2020 20:00,593,8,518,0,0
Guangdong,Mainland China,4/22/2020 20:00,1582,8,1511,0,0
Inner Mongolia,Mainland China,4/22/2020 20:00,194,1,108,0,0
Fujian,Mainland China,4/22/2020 20:00,355,1,342,0,0
Shanxi,Mainland China,4/22/2020 20:00,197,0,140,0,0
Zhejiang,Mainland China,4/22/2020 20:00,1268,1,1252,0,0
Tianjin,Mainland China,4/22/2020 20:00,189,3,176,0,0
Shandong,Mainland China,4/22/2020 20:00,787,7,766,0,0
Jiangsu,Mainland China,4/22/2020 20:00,653,0,645,0,0
Sichuan,Mainland China,4/22/2020 20:00,561,3,556,0,0
Liaoning,Mainland China,4/22/2020 20:00,146,2,143,0,0
Yunnan,Mainland China,4/22/2020 20:00,184,2,178,0,0
Hebei,Mainland China,4/22/2020 20:00,328,6,317,0,0
Shaanxi,Mainland China,4/22/2020 20:00,279,3,253,0,0
Jilin,Mainland China,4/22/2020 20:00,106,1,98,0,0
Chongqing,Mainland China,4/22/2020 20:00,579,6,570,0,0
Henan,Mainland China,4/22/2020 20:00,1276,22,1254,0,0
Gansu,Mainland China,4/22/2020 20:00,139,2,137,0,0
Hunan,Mainland China,4/22/2020 20:00,1019,4,1015,0,0
Anhui,Mainland China,4/22/2020 20:00,991,6,984,0,0
Jiangxi,Mainland China,4/22/2020 20:00,937,1,936,0,0
Guizhou,Mainland China,4/22/2020 20:00,147,2,145,0,0
Guangxi,Mainland China,4/22/2020 20:00,254,2,252,0,0
Hainan,Mainland China,4/22/2020 20:00,168,6,162,0,0
Xinjiang,Mainland China,4/22/2020 20:00,76,3,73,0,0
Ningxia,Mainland China,4/22/2020 20:00,75,0,75,0,0
