Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Heilongjiang,Mainland China,5/05/2020 16:30,944,13,719,0,0
Shanghai,Mainland China,5/05/2020 16:30,656,7,620,0,0
Inner Mongolia,Mainland China,5/05/2020 16:30,201,1,160,0,0
Shaanxi,Mainland China,5/05/2020 16:30,306,3,263,0,0
Beijing,Mainland China,5/05/2020 16:30,593,9,554,0,0
Shanxi,Mainland China,5/05/2020 16:30,198,0,190,0,0
Guangdong,Mainland China,5/05/2020 16:30,1588,8,1571,0,0
Shandong,Mainland China,5/05/2020 16:30,788,7,773,0,0
Jilin,Mainland China,5/05/2020 16:30,112,1,103,0,0
Jiangsu,Mainland China,5/05/2020 16:30,653,0,650,0,0
Fujian,Mainland China,5/05/2020 16:30,356,1,353,0,0
Tianjin,Mainland China,5/05/2020 16:30,190,3,186,0,0
Hebei,Mainland China,5/05/2020 16:30,328,6,320,0,0
Yunnan,Mainland China,5/05/2020 16:30,185,2,181,0,0
Hubei,Mainland China,5/05/2020 16:30,68128,4512,63616,0,0
Henan,Mainland China,5/05/2020 16:30,1276,22,1254,0,0
Zhejiang,Mainland China,5/05/2020 16:30,1268,1,1267,0,0
Hunan,Mainland China,5/05/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,5/05/2020 16:30,991,6,985,0,0
Jiangxi,Mainland China,5/05/2020 16:30,937,1,936,0,0
Chongqing,Mainland China,5/05/2020 16:30,579,6,573,0,0
Sichuan,Mainland China,5/05/2020 16:30,561,3,558,0,0
Guangxi,Mainland China,5/05/2020 16:30,254,2,252,0,0
Hainan,Mainland China,5/05/2020 16:30,168,6,162,0,0
Guizhou,Mainland China,5/05/2020 16:30,147,2,145,0,0
Liaoning,Mainland China,5/05/2020 16:30,146,2,144,0,0
Gansu,Mainland China,5/05/2020 16:30,139,2,137,0,0
Xinjiang,Mainland China,5/05/2020 16:30,76,3,73,0,0
