Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/01/2020 18:00,9074,294,215,
Zhejiang,Mainland China,2/01/2020 18:00,661,0,23,
Guangdong,Mainland China,2/01/2020 18:00,604,0,14,
Henan,Mainland China,2/01/2020 18:00,493,2,4,
Hunan,Mainland China,2/01/2020 18:00,389,0,8,
Anhui,Mainland China,2/01/2020 18:00,340,0,5,
Jiangxi,Mainland China,2/01/2020 18:00,333,0,10,
Chongqing,Mainland China,2/01/2020 18:00,262,1,3,
Sichuan,Mainland China,2/01/2020 18:00,231,1,3,
Shandong,Mainland China,2/01/2020 18:00,225,0,5,
Jiangsu,Mainland China,2/01/2020 18:00,236,0,6,
Shanghai,Mainland China,2/01/2020 18:00,177,1,10,
Beijing,Mainland China,2/01/2020 18:00,168,1,9,
Fujian,Mainland China,2/01/2020 18:00,144,0,0,
Shaanxi,Mainland China,2/01/2020 18:00,101,0,0,
Guangxi,Mainland China,2/01/2020 18:00,111,0,2,
Hebei,Mainland China,2/01/2020 18:00,104,1,3,
Yunnan,Mainland China,2/01/2020 18:00,93,0,2,
Heilongjiang,Mainland China,2/01/2020 18:00,95,2,2,
Liaoning,Mainland China,2/01/2020 18:00,64,0,1,
Hainan,Mainland China,2/01/2020 18:00,63,1,1,
Shanxi,Mainland China,2/01/2020 18:00,56,0,1,
Tianjin,Mainland China,2/01/2020 18:00,41,0,0,
Gansu,Mainland China,2/01/2020 18:00,40,0,0,
Guizhou,Mainland China,2/01/2020 18:00,38,0,2,
Ningxia,Mainland China,2/01/2020 18:00,28,0,0,
Inner Mongolia,Mainland China,2/01/2020 18:00,23,0,1,
,Japan,2/01/2020 18:00,20,0,1,
,Thailand,2/01/2020 18:00,19,0,5,
Xinjiang,Mainland China,2/01/2020 18:00,21,0,0,
Jilin,Mainland China,2/01/2020 18:00,17,0,1,
,Singapore,2/01/2020 18:00,16,0,0,
Hong Kong,Hong Kong,2/01/2020 18:00,14,0,0,
,South Korea,2/01/2020 18:00,12,0,0,
Taiwan,Taiwan,2/01/2020 18:00,10,0,0,
Qinghai,Mainland China,2/01/2020 18:00,9,0,0,
,Malaysia,2/01/2020 18:00,8,0,0,
,Germany,2/01/2020 18:00,8,0,0,
Macau,Macau,2/01/2020 18:00,7,0,0,
,Vietnam,2/01/2020 18:00,6,0,1,
,France,2/01/2020 18:00,6,0,0,
New South Wales,Australia,2/01/2020 18:00,4,0,2,
Victoria,Australia,2/01/2020 18:00,4,0,0,
,United Arab Emirates,2/01/2020 18:00,4,0,0,
Queensland,Australia,2/01/2020 18:00,2,0,0,
Ontario,Canada,2/01/2020 18:00,3,0,0,
California,US,2/01/2020 18:00,3,0,0,"Los Angeles, Orange, Santa Clara"
,Italy,2/01/2020 18:00,2,0,0,
,Russia,2/01/2020 18:00,2,0,0,
,UK,2/01/2020 18:00,2,0,0,
Illinois,US,2/01/2020 18:00,2,0,0,Chicago
South Australia,Australia,2/01/2020 18:00,2,0,0,
,Cambodia,2/01/2020 18:00,1,0,0,
British Columbia,Canada,2/01/2020 18:00,1,0,0,
,Finland,2/01/2020 18:00,1,0,0,
,India,2/01/2020 18:00,1,0,0,
Tibet,Mainland China,2/01/2020 18:00,1,0,0,
,Nepal,2/01/2020 18:00,1,0,0,
,Philippines,2/01/2020 18:00,1,0,0,
,Spain,2/01/2020 18:00,1,0,0,
,Sri Lanka,2/01/2020 18:00,1,0,0,
,Sweden,2/01/2020 18:00,1,0,0,
Massachusetts,US,2/01/2020 18:00,1,0,0,Boston
WA,US,2/01/2020 18:00,1,0,0,Seattle
Arizona,US,2/01/2020 18:00,1,0,0,Tempe
