Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/14/2020 18:30,54406,1457,4774,
Guangdong,Mainland China,2/14/2020 18:30,1261,2,362,
Henan,Mainland China,2/14/2020 18:30,1184,11,357,
Zhejiang,Mainland China,2/14/2020 18:30,1155,0,403,
Hunan,Mainland China,2/14/2020 18:30,988,2,364,
Anhui,Mainland China,2/14/2020 18:30,934,6,193,
Jiangxi,Mainland China,2/14/2020 18:30,900,1,187,
Jiangsu,Mainland China,2/14/2020 18:30,593,0,157,
Chongqing,Mainland China,2/14/2020 18:30,537,5,152,
Shandong,Mainland China,2/14/2020 18:30,523,2,136,
Sichuan,Mainland China,2/14/2020 18:30,463,1,114,
Heilongjiang,Mainland China,2/14/2020 18:30,419,11,47,
Beijing,Mainland China,2/14/2020 18:30,372,3,80,
Shanghai,Mainland China,2/14/2020 18:30,318,1,90,
Hebei,Mainland China,2/14/2020 18:30,283,3,87,
Fujian,Mainland China,2/14/2020 18:30,281,0,63,
Shaanxi,Mainland China,2/14/2020 18:30,230,0,54,
Guangxi,Mainland China,2/14/2020 18:30,226,2,36,
Yokohama,Japan,2/14/2020 18:30,218,0,0,
Hainan,Mainland China,2/14/2020 18:30,159,4,38,
Yunnan,Mainland China,2/14/2020 18:30,162,0,36,
Guizhou,Mainland China,2/14/2020 18:30,140,1,28,
Shanxi,Mainland China,2/14/2020 18:30,127,0,38,
Tianjin,Mainland China,2/14/2020 18:30,120,3,31,
Liaoning,Mainland China,2/14/2020 18:30,119,1,29,
Gansu,Mainland China,2/14/2020 18:30,90,2,39,
Jilin,Mainland China,2/14/2020 18:30,86,1,25,
Ningxia,Mainland China,2/14/2020 18:30,67,0,24,
Xinjiang,Mainland China,2/14/2020 18:30,65,1,6,
Inner Mongolia,Mainland China,2/14/2020 18:30,65,0,6,
,Singapore,2/14/2020 18:30,67,0,17,
Hong Kong,Hong Kong,2/14/2020 18:30,56,1,1,
,Thailand,2/14/2020 18:30,33,0,13,
,Japan,2/14/2020 18:30,41,1,10,
,South Korea,2/14/2020 18:30,28,0,7,
,Malaysia,2/14/2020 18:30,19,0,7,
Qinghai,Mainland China,2/14/2020 18:30,18,0,11,
Taiwan,Taiwan,2/14/2020 18:30,18,0,2,
,Germany,2/14/2020 18:30,16,0,1,
,Vietnam,2/14/2020 18:30,16,0,7,
,France,2/14/2020 18:30,11,0,3,
Macau,Macau,2/14/2020 18:30,10,0,3,
,UK,2/14/2020 18:30,9,0,1,
,United Arab Emirates,2/14/2020 18:30,8,0,1,
California,US,2/14/2020 18:30,8,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
Queensland,Australia,2/14/2020 18:30,5,0,0,
,India,2/14/2020 18:30,3,0,1,
New South Wales,Australia,2/14/2020 18:30,4,0,4,
Victoria,Australia,2/14/2020 18:30,4,0,4,
British Columbia,Canada,2/14/2020 18:30,5,0,0,
Ontario,Canada,2/14/2020 18:30,3,0,1,
,Philippines,2/14/2020 18:30,3,1,2,
,Italy,2/14/2020 18:30,3,0,0,
,Russia,2/14/2020 18:30,2,0,2,
Illinois,US,2/14/2020 18:30,2,0,2,Chicago
South Australia,Australia,2/14/2020 18:30,2,0,0,
,Spain,2/14/2020 18:30,2,0,1,
,Cambodia,2/14/2020 18:30,1,0,1,
,Finland,2/14/2020 18:30,1,0,1,
,Sri Lanka,2/14/2020 18:30,1,0,1,
Tibet,Mainland China,2/14/2020 18:30,1,0,1,
,Nepal,2/14/2020 18:30,1,0,1,
,Sweden,2/14/2020 18:30,1,0,0,
Massachusetts,US,2/14/2020 18:30,1,0,0,Boston
WA,US,2/14/2020 18:30,1,0,1,Seattle
Arizona,US,2/14/2020 18:30,1,0,0,Tempe
Brussels,Belgium,2/14/2020 18:30,1,0,0,
WI,US,2/14/2020 18:30,1,0,0,Madison
Texas,US,2/14/2020 18:30,1,0,0,
,Egypt,2/14/2020 18:30,1,0,0,
