Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,6/27/2020 16:30,891,9,585,0,0
Shanghai,Mainland China,6/27/2020 16:30,706,7,674,0,0
Gansu,Mainland China,6/27/2020 16:30,162,2,139,0,0
Hebei,Mainland China,6/27/2020 16:30,349,6,326,0,0
Sichuan,Mainland China,6/27/2020 16:30,589,3,575,0,0
Shaanxi,Mainland China,6/27/2020 16:30,319,3,307,0,0
Guangdong,Mainland China,6/27/2020 16:30,1637,8,1622,0,0
Fujian,Mainland China,6/27/2020 16:30,363,1,357,0,0
Liaoning,Mainland China,6/27/2020 16:30,154,2,147,0,0
Chongqing,Mainland China,6/27/2020 16:30,582,6,573,0,0
Tianjin,Mainland China,6/27/2020 16:30,198,3,193,0,0
Zhejiang,Mainland China,6/27/2020 16:30,1269,1,1267,0,0
Jiangsu,Mainland China,6/27/2020 16:30,654,0,653,0,0
Inner Mongolia,Mainland China,6/27/2020 16:30,238,1,236,0,0
Hubei,Mainland China,6/27/2020 16:30,68135,4512,63623,0,0
Henan,Mainland China,6/27/2020 16:30,1276,22,1254,0,0
Hunan,Mainland China,6/27/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,6/27/2020 16:30,991,6,985,0,0
Heilongjiang,Mainland China,6/27/2020 16:30,945,13,932,0,0
Jiangxi,Mainland China,6/27/2020 16:30,937,1,936,0,0
Shandong,Mainland China,6/27/2020 16:30,792,7,785,0,0
Guangxi,Mainland China,6/27/2020 16:30,254,2,252,0,0
Shanxi,Mainland China,6/27/2020 16:30,198,0,198,0,0
Yunnan,Mainland China,6/27/2020 16:30,185,2,183,0,0
Hainan,Mainland China,6/27/2020 16:30,171,6,163,0,0
Jilin,Mainland China,6/27/2020 16:30,155,2,153,0,0
Guizhou,Mainland China,6/27/2020 16:30,147,2,145,0,0
Xinjiang,Mainland China,6/27/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,6/27/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,6/27/2020 16:30,18,0,18,0,0
Tibet,Mainland China,6/27/2020 16:30,1,0,1,0,0
New South Wales,Australia,6/27/2020 16:30,3174,48,2784,812427,0
Queensland,Australia,6/27/2020 16:30,1067,6,1054,353085,0
Victoria,Australia,6/27/2020 16:30,1987,20,1761,758838,0
South Australia,Australia,6/27/2020 16:30,440,4,436,147846,0
Western Australia,Australia,6/27/2020 16:30,608,9,595,174330,0
Tasmania,Australia,6/27/2020 16:30,228,13,213,48239,0
Australian Capital Territory,Australia,6/27/2020 16:30,108,3,105,28364,0
Northern Territory,Australia,6/27/2020 16:30,29,0,29,12932,0
New York,US,6/27/2020 16:30,397018,31368,52520,0,0
California,US,6/27/2020 16:30,207085,5870,54517,0,0
New Jersey,US,6/27/2020 16:30,170873,15029,3915,0,0
Illinois,US,6/27/2020 16:30,141077,6873,74284,0,0
Massachusetts,US,6/27/2020 16:30,108443,8041,91404,0,0
Texas,US,6/27/2020 16:30,145572,2387,78419,0,0
Florida,US,6/27/2020 16:30,132545,3390,381,0,0
Pennsylvania,US,6/27/2020 16:30,88860,6579,1369,0,0
Michigan,US,6/27/2020 16:30,69684,6153,49290,0,0
Maryland,US,6/27/2020 16:30,66450,3157,4935,0,0
Georgia,US,6/27/2020 16:30,74987,2776,340,0,0
Virginia,US,6/27/2020 16:30,61248,1725,7968,0,0
Louisiana,US,6/27/2020 16:30,54769,3190,39792,0,0
North Carolina,US,6/27/2020 16:30,60542,1318,36921,0,0
Connecticut,US,6/27/2020 16:30,46206,4311,63,0,0
Arizona,US,6/27/2020 16:30,70051,1579,174,0,0
Ohio,US,6/27/2020 16:30,49456,2804,5090,0,0
Indiana,US,6/27/2020 16:30,44578,2616,2526,0,0
Tennessee,US,6/27/2020 16:30,40038,587,26170,0,0
Minnesota,US,6/27/2020 16:30,35033,1452,30401,0,0
Colorado,US,6/27/2020 16:30,31838,1674,2799,0,0
Alabama,US,6/27/2020 16:30,35083,919,18866,0,0
WA,US,6/27/2020 16:30,30987,1296,5323,0,0
Iowa,US,6/27/2020 16:30,27936,704,17447,0,0
Wisconsin,US,6/27/2020 16:30,27286,777,21606,0,0
South Carolina,US,6/27/2020 16:30,31851,706,5076,0,0
Mississippi,US,6/27/2020 16:30,25529,1034,15323,0,0
Veteran Affair,US,6/27/2020 16:30,21137,1580,13019,0,0
Nebraska,US,6/27/2020 16:30,18524,266,12698,0,0
Missouri,US,6/27/2020 16:30,20824,1021,4102,0,0
Rhode Island,US,6/27/2020 16:30,16661,927,1600,0,0
Utah,US,6/27/2020 16:30,20628,167,4075,0,0
Arkansas,US,6/27/2020 16:30,19310,259,13271,0,0
Kentucky,US,6/27/2020 16:30,15167,554,3706,0,0
US Military,US,6/27/2020 16:30,15577,37,8244,0,0
Nevada,US,6/27/2020 16:30,16339,500,10779,0,0
Kansas,US,6/27/2020 16:30,13574,268,8442,0,0
Delaware,US,6/27/2020 16:30,11091,507,6667,0,0
New Mexico,US,6/27/2020 16:30,11619,491,5149,0,0
Washington DC,US,6/27/2020 16:30,10216,548,1194,0,0
Oklahoma,US,6/27/2020 16:30,12646,384,9156,0,0
Federal Bureau of Prisons,US,6/27/2020 16:30,7301,90,5690,0,0
Navajo Nation,US,6/27/2020 16:30,7320,350,930,0,0
South Dakota,US,6/27/2020 16:30,6626,91,5717,0,0
New Hampshire,US,6/27/2020 16:30,5671,365,4381,0,0
Oregon,US,6/27/2020 16:30,7818,202,1894,0,0
Puerto Rico,US,6/27/2020 16:30,7066,152,850,0,0
Idaho,US,6/27/2020 16:30,5148,90,2831,0,0
North Dakota,US,6/27/2020 16:30,3458,78,3119,0,0
Maine,US,6/27/2020 16:30,3154,104,2566,0,0
West Virginia,US,6/27/2020 16:30,2761,93,2042,0,0
Vermont,US,6/27/2020 16:30,1200,56,922,0,0
Wyoming,US,6/27/2020 16:30,1392,20,1054,0,0
Hawaii,US,6/27/2020 16:30,866,17,705,0,0
Montana,US,6/27/2020 16:30,852,22,604,0,0
Alaska,US,6/27/2020 16:30,854,14,518,0,0
Guam,US,6/27/2020 16:30,247,5,143,0,0
Grand Princess,US,6/27/2020 16:30,103,3,0,0,0
US Virgin Islands,US,6/27/2020 16:30,81,6,67,0,0
Diamond Princess,US,6/27/2020 16:30,49,0,0,0,0
Northern Mariana Islands,US,6/27/2020 16:30,30,2,16,0,0
Quebec,Canada,6/27/2020 16:30,55079,5448,23786,0,0
Ontario,Canada,6/27/2020 16:30,36322,2706,31404,0,0
Alberta,Canada,6/27/2020 16:30,7888,154,7225,0,0
British Columbia,Canada,6/27/2020 16:30,2878,174,2545,0,0
Nova Scotia,Canada,6/27/2020 16:30,1061,63,999,0,0
Saskatchewan,Canada,6/27/2020 16:30,777,13,661,0,0
Manitoba,Canada,6/27/2020 16:30,322,7,300,0,0
Newfoundland and Labrador,Canada,6/27/2020 16:30,261,3,258,0,0
New Brunswick,Canada,6/27/2020 16:30,165,2,154,0,0
Prince Edward Island,Canada,6/27/2020 16:30,27,0,27,0,0
Yukon,Canada,6/27/2020 16:30,11,0,11,0,0
Northwest Territories,Canada,6/27/2020 16:30,5,0,5,0,0
,Brazil,6/27/2020 16:30,1313667,57070,715905,2925935,8318
