Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/01/2020 17:25,67801,3187,63153
Beijing,Mainland China,4/01/2020 17:25,580,8,418
Shanghai,Mainland China,4/01/2020 17:25,516,6,341
Guangdong,Mainland China,4/01/2020 17:25,1494,8,1356
Fujian,Mainland China,4/01/2020 17:25,343,1,295
Zhejiang,Mainland China,4/01/2020 17:25,1257,1,1226
Tianjin,Mainland China,4/01/2020 17:25,174,3,135
Inner Mongolia,Mainland China,4/01/2020 17:25,107,1,74
Shandong,Mainland China,4/01/2020 17:25,774,7,753
Jiangsu,Mainland China,4/01/2020 17:25,646,0,631
Sichuan,Mainland China,4/01/2020 17:25,552,3,536
Gansu,Mainland China,4/01/2020 17:25,138,2,125
Shaanxi,Mainland China,4/01/2020 17:25,255,3,242
Yunnan,Mainland China,4/01/2020 17:25,182,2,172
Liaoning,Mainland China,4/01/2020 17:25,140,2,124
Jilin,Mainland China,4/01/2020 17:25,98,1,92
Hebei,Mainland China,4/01/2020 17:25,323,6,310
Henan,Mainland China,4/01/2020 17:25,1276,22,1251
Chongqing,Mainland China,4/01/2020 17:25,579,6,570
Heilongjiang,Mainland China,4/01/2020 17:25,484,13,469
Guangxi,Mainland China,4/01/2020 17:25,254,2,250
Shanxi,Mainland China,4/01/2020 17:25,137,0,133
Jiangxi,Mainland China,4/01/2020 17:25,937,1,935
Hunan,Mainland China,4/01/2020 17:25,1018,4,1014
Anhui,Mainland China,4/01/2020 17:25,990,6,984
Hainan,Mainland China,4/01/2020 17:25,168,6,162
Guizhou,Mainland China,4/01/2020 17:25,147,2,144
Xinjiang,Mainland China,4/01/2020 17:25,76,3,73
Ningxia,Mainland China,4/01/2020 17:25,75,0,75
Qinghai,Mainland China,4/01/2020 17:25,18,0,18
Tibet,Mainland China,4/01/2020 17:25,1,0,1
New South Wales,Australia,4/01/2020 17:25,2298,9,4
Queensland,Australia,4/01/2020 17:25,781,3,9
Victoria,Australia,4/01/2020 17:25,968,4,343
South Australia,Australia,4/01/2020 17:25,367,0,6
Western Australia,Australia,4/01/2020 17:25,392,2,64
Tasmania,Australia,4/01/2020 17:25,71,2,3
Australian Capital Territory,Australia,4/01/2020 17:25,84,1,2
Northern Territory,Australia,4/01/2020 17:25,18,0,0
,Artania Cruise,4/01/2020 17:25,41,0,0
New York,US,4/01/2020 17:25,83948,1941,0
New Jersey,US,4/01/2020 17:25,22255,355,1
California,US,4/01/2020 17:25,9402,199,6
Michigan,US,4/01/2020 17:25,9334,337,0
Massachusetts,US,4/01/2020 17:25,7738,122,1
Illinois,US,4/01/2020 17:25,6980,141,2
Florida,US,4/01/2020 17:25,6956,87,0
Louisiana,US,4/01/2020 17:25,6424,273,0
Pennsylvania,US,4/01/2020 17:25,6009,74,0
WA,US,4/01/2020 17:25,5654,235,1
Georgia,US,4/01/2020 17:25,4638,139,0
Texas,US,4/01/2020 17:25,4489,67,0
Connecticut,US,4/01/2020 17:25,3557,85,0
Colorado,US,4/01/2020 17:25,2982,69,0
Tennessee,US,4/01/2020 17:25,2933,24,0
Indiana,US,4/01/2020 17:25,2569,65,0
Ohio,US,4/01/2020 17:25,2547,65,0
Maryland,US,4/01/2020 17:25,1986,31,3
North Carolina,US,4/01/2020 17:25,1681,14,0
Missouri,US,4/01/2020 17:25,1614,18,0
Wisconsin,US,4/01/2020 17:25,1556,27,1
Virginia,US,4/01/2020 17:25,1484,34,0
Arizona,US,4/01/2020 17:25,1413,29,1
South Carolina,US,4/01/2020 17:25,1293,26,0
Nevada,US,4/01/2020 17:25,1279,31,0
Mississippi,US,4/01/2020 17:25,1073,22,0
Alabama,US,4/01/2020 17:25,1060,27,0
Utah,US,4/01/2020 17:25,888,5,0
Oregon,US,4/01/2020 17:25,736,19,0
Oklahoma,US,4/01/2020 17:25,721,30,0
Minnesota,US,4/01/2020 17:25,689,17,0
Kentucky,US,4/01/2020 17:25,632,18,1
Washington DC,US,4/01/2020 17:25,586,9,0
Arkansas,US,4/01/2020 17:25,584,10,0
Idaho,US,4/01/2020 17:25,567,9,0
Rhode Island,US,4/01/2020 17:25,566,10,0
Iowa,US,4/01/2020 17:25,549,9,0
Kansas,US,4/01/2020 17:25,485,10,0
New Hampshire,US,4/01/2020 17:25,415,4,0
Delaware,US,4/01/2020 17:25,368,11,0
Maine,US,4/01/2020 17:25,344,7,0
Vermont,US,4/01/2020 17:25,321,16,0
New Mexico,US,4/01/2020 17:25,316,5,0
Puerto Rico,US,4/01/2020 17:25,286,11,1
Hawaii,US,4/01/2020 17:25,224,1,0
Nebraska,US,4/01/2020 17:25,210,4,0
Montana,US,4/01/2020 17:25,208,6,0
West Virginia,US,4/01/2020 17:25,191,1,0
North Dakota,US,4/01/2020 17:25,142,3,0
Alaska,US,4/01/2020 17:25,133,3,0
Wyoming,US,4/01/2020 17:25,130,0,0
South Dakota,US,4/01/2020 17:25,129,2,0
Grand Princess,US,4/01/2020 17:25,103,3,0
Guam,US,4/01/2020 17:25,77,3,0
Diamond Princess,US,4/01/2020 17:25,49,0,0
US Virgin Islands,US,4/01/2020 17:25,30,0,0
Quebec,Canada,4/01/2020 17:25,4611,33,0
Ontario,Canada,4/01/2020 17:25,2392,37,6
British Columbia,Canada,4/01/2020 17:25,1013,24,4
Alberta,Canada,4/01/2020 17:25,754,9,0
Saskatchewan,Canada,4/01/2020 17:25,193,3,0
Newfoundland and Labrador,Canada,4/01/2020 17:25,175,1,0
Nova Scotia,Canada,4/01/2020 17:25,173,0,0
Manitoba,Canada,4/01/2020 17:25,127,1,0
New Brunswick,Canada,4/01/2020 17:25,81,0,0
Prince Edward Island,Canada,4/01/2020 17:25,21,0,0
Yukon,Canada,4/01/2020 17:25,5,0,0
Northwest Territories,Canada,4/01/2020 17:25,2,0,0
,US,4/01/2020 17:25,0,0,8787
,Canada,4/01/2020 17:25,0,0,1605
,Italy,4/01/2020 17:25,110574,13155,16847
,Spain,4/01/2020 17:25,104118,9387,22647
,Germany,4/01/2020 17:25,77921,925,18700
,France,4/01/2020 17:25,56989,4032,10934
,Iran,4/01/2020 17:25,47593,3036,15473
,UK,4/01/2020 17:25,29474,2352,135
,Switzerland,4/01/2020 17:25,17768,488,2967
,Turkey,4/01/2020 17:25,15679,277,333
Brussels,Belgium,4/01/2020 17:25,13964,828,2132
,Netherlands,4/01/2020 17:25,13614,1173,250
,Austria,4/01/2020 17:25,10711,146,1436
,South Korea,4/01/2020 17:25,9887,165,5567
,Portugal,4/01/2020 17:25,8251,187,43
,Brazil,4/01/2020 17:25,6836,240,127
,Israel,4/01/2020 17:25,6092,26,241
,Sweden,4/01/2020 17:25,4947,239,103
,Norway,4/01/2020 17:25,4877,44,13
,Czechia,4/01/2020 17:25,3508,39,61
,Ireland,4/01/2020 17:25,3447,85,5
,Denmark,4/01/2020 17:25,3107,104,894
,Chile,4/01/2020 17:25,3031,16,234
,Malaysia,4/01/2020 17:25,2908,45,645
,Russia,4/01/2020 17:25,2777,24,190
,Ecuador,4/01/2020 17:25,2748,93,58
,Poland,4/01/2020 17:25,2554,43,56
,Romania,4/01/2020 17:25,2460,92,252
,Luxembourg,4/01/2020 17:25,2319,29,80
,Philippines,4/01/2020 17:25,2311,96,50
,Japan,4/01/2020 17:25,2178,57,472
,Pakistan,4/01/2020 17:25,2118,27,94
,India,4/01/2020 17:25,1998,58,148
,Thailand,4/01/2020 17:25,1771,12,505
,Saudi Arabia,4/01/2020 17:25,1720,16,264
,Indonesia,4/01/2020 17:25,1677,157,103
,Finland,4/01/2020 17:25,1446,17,10
,Greece,4/01/2020 17:25,1415,50,52
,South Africa,4/01/2020 17:25,1380,5,50
,Peru,4/01/2020 17:25,1323,38,394
,Dominican Republic,4/01/2020 17:25,1284,57,9
,Iceland,4/01/2020 17:25,1220,2,236
,Mexico,4/01/2020 17:25,1215,29,35
,Panama,4/01/2020 17:25,1181,30,9
,Colombia,4/01/2020 17:25,1065,17,39
,Serbia,4/01/2020 17:25,1060,28,42
,Argentina,4/01/2020 17:25,1054,28,248
,Singapore,4/01/2020 17:25,1000,3,245
,Croatia,4/01/2020 17:25,963,6,73
,Algeria,4/01/2020 17:25,847,58,61
,Slovenia,4/01/2020 17:25,841,15,10
,Qatar,4/01/2020 17:25,835,2,71
,United Arab Emirates,4/01/2020 17:25,814,8,61
,Ukraine,4/01/2020 17:25,794,20,13
,Egypt,4/01/2020 17:25,779,52,179
,Estonia,4/01/2020 17:25,779,5,33
Hong Kong,Hong Kong,4/01/2020 17:25,765,4,147
,Iraq,4/01/2020 17:25,728,52,182
Yokohama,Japan,4/01/2020 17:25,712,11,603
,New Zealand,4/01/2020 17:25,708,1,83
,Morocco,4/01/2020 17:25,654,39,29
,Lithuania,4/01/2020 17:25,581,8,7
,Armenia,4/01/2020 17:25,571,4,31
,Bahrain,4/01/2020 17:25,569,4,337
,Hungary,4/01/2020 17:25,525,20,40
,Lebanon,4/01/2020 17:25,479,14,43
,Bosnia and Herzegovina,4/01/2020 17:25,459,13,19
,Latvia,4/01/2020 17:25,446,0,1
,Tunisia,4/01/2020 17:25,423,12,5
,Moldova,4/01/2020 17:25,423,5,23
,Bulgaria,4/01/2020 17:25,422,10,20
,Slovakia,4/01/2020 17:25,400,1,3
,Andorra,4/01/2020 17:25,390,14,10
,Kazakhstan,4/01/2020 17:25,380,3,26
,Costa Rica,4/01/2020 17:25,375,2,4
,Azerbaijan,4/01/2020 17:25,359,5,26
,North Macedonia,4/01/2020 17:25,354,11,17
,Uruguay,4/01/2020 17:25,338,2,41
Taiwan,Taiwan,4/01/2020 17:25,329,5,45
,Cyprus,4/01/2020 17:25,320,9,28
,Kuwait,4/01/2020 17:25,317,0,80
,Burkina Faso,4/01/2020 17:25,282,16,46
,Reunion,4/01/2020 17:25,281,0,40
,Jordan,4/01/2020 17:25,278,5,36
,Albania,4/01/2020 17:25,259,15,67
,Afghanistan,4/01/2020 17:25,237,4,5
,San Marino,4/01/2020 17:25,236,26,13
,Cameroon,4/01/2020 17:25,233,6,10
,Vietnam,4/01/2020 17:25,218,0,63
,Cuba,4/01/2020 17:25,212,6,12
,Oman,4/01/2020 17:25,210,1,34
,Ghana,4/01/2020 17:25,195,5,31
,Ivory Coast,4/01/2020 17:25,190,1,9
,Senegal,4/01/2020 17:25,190,1,45
,Malta,4/01/2020 17:25,188,0,2
,Uzbekistan,4/01/2020 17:25,181,2,12
,Nigeria,4/01/2020 17:25,174,2,9
,Faeroe Islands,4/01/2020 17:25,173,0,75
,Honduras,4/01/2020 17:25,172,10,3
,Channel Islands,4/01/2020 17:25,172,3,0
,Belarus,4/01/2020 17:25,163,2,53
,Mauritius,4/01/2020 17:25,161,6,0
,Sri Lanka,4/01/2020 17:25,146,3,21
,Venezuela,4/01/2020 17:25,143,3,41
,Martinique,4/01/2020 17:25,135,3,27
,Palestine,4/01/2020 17:25,134,1,18
,Brunei,4/01/2020 17:25,131,1,52
,Guadeloupe,4/01/2020 17:25,125,6,24
,Montenegro,4/01/2020 17:25,123,2,0
