Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/25/2020 22:00,65187,2615,20912,
Guangdong,Mainland China,2/25/2020 22:00,1347,7,841,
Zhejiang,Mainland China,2/25/2020 22:00,1205,1,814,
Shandong,Mainland China,2/25/2020 22:00,756,6,357,
Henan,Mainland China,2/25/2020 22:00,1271,19,1023,
Anhui,Mainland China,2/25/2020 22:00,989,6,727,
Jiangxi,Mainland China,2/25/2020 22:00,934,1,719,
Hunan,Mainland China,2/25/2020 22:00,1016,4,779,
Heilongjiang,Mainland China,2/25/2020 22:00,480,12,245,
Sichuan,Mainland China,2/25/2020 22:00,531,3,292,
Chongqing,Mainland China,2/25/2020 22:00,576,6,372,
Jiangsu,Mainland China,2/25/2020 22:00,631,0,463,
Beijing,Mainland China,2/25/2020 22:00,400,4,235,
Guangxi,Mainland China,2/25/2020 22:00,252,2,138,
Fujian,Mainland China,2/25/2020 22:00,294,1,205,
Shanghai,Mainland China,2/25/2020 22:00,336,3,268,
Hebei,Mainland China,2/25/2020 22:00,312,6,248,
Shaanxi,Mainland China,2/25/2020 22:00,245,1,186,
Yunnan,Mainland China,2/25/2020 22:00,174,2,129,
Tianjin,Mainland China,2/25/2020 22:00,135,3,91,
Hainan,Mainland China,2/25/2020 22:00,168,5,124,
Hong Kong,Hong Kong,2/25/2020 22:00,85,2,18,
Guizhou,Mainland China,2/25/2020 22:00,146,2,104,
Liaoning,Mainland China,2/25/2020 22:00,121,1,88,
Shanxi,Mainland China,2/25/2020 22:00,133,0,98,
Inner Mongolia,Mainland China,2/25/2020 22:00,75,0,35,
Xinjiang,Mainland China,2/25/2020 22:00,76,2,30,
Jilin,Mainland China,2/25/2020 22:00,93,1,63,
Ningxia,Mainland China,2/25/2020 22:00,71,0,61,
Taiwan,Taiwan,2/25/2020 22:00,31,1,5,
Gansu,Mainland China,2/25/2020 22:00,91,2,80,
Macau,Macau,2/25/2020 22:00,10,0,7,
Qinghai,Mainland China,2/25/2020 22:00,18,0,18,
Tibet,Mainland China,2/25/2020 22:00,1,0,1,
,South Korea,2/25/2020 22:00,1146,12,22,
Yokohama,Japan,2/25/2020 22:00,691,4,10,
,Italy,2/25/2020 22:00,323,11,2,
,Japan,2/25/2020 22:00,161,1,23,
,Iran,2/25/2020 22:00,95,16,3,
,Singapore,2/25/2020 22:00,91,0,58,
,Thailand,2/25/2020 22:00,37,0,22,
,Bahrain,2/25/2020 22:00,23,0,0,
,Malaysia,2/25/2020 22:00,22,0,20,
,Germany,2/25/2020 22:00,18,0,15,
,Vietnam,2/25/2020 22:00,16,0,16,
,France,2/25/2020 22:00,14,1,11,
,United Arab Emirates,2/25/2020 22:00,13,0,3,
,UK,2/25/2020 22:00,13,0,8,
,Kuwait,2/25/2020 22:00,11,0,0,
,Spain,2/25/2020 22:00,9,0,2,
,Iraq,2/25/2020 22:00,5,0,0,
,Oman,2/25/2020 22:00,4,0,0,
,Philippines,2/25/2020 22:00,3,1,2,
,India,2/25/2020 22:00,3,0,3,
,Russia,2/25/2020 22:00,2,0,2,
,Austria,2/25/2020 22:00,2,0,0,
,Israel,2/25/2020 22:00,2,0,0,
,Afghanistan,2/25/2020 22:00,1,0,0,
,Algeria,2/25/2020 22:00,1,0,0,
Brussels,Belgium,2/25/2020 22:00,1,0,1,
,Cambodia,2/25/2020 22:00,1,0,1,
,Croatia,2/25/2020 22:00,1,0,0,
,Egypt,2/25/2020 22:00,1,0,1,
,Finland,2/25/2020 22:00,1,0,1,
,Lebanon,2/25/2020 22:00,1,0,0,
,Nepal,2/25/2020 22:00,1,0,1,
,Sri Lanka,2/25/2020 22:00,1,0,1,
,Sweden,2/25/2020 22:00,1,0,0,
,Switzerland,2/25/2020 22:00,1,0,0,
British Columbia,Canada,2/25/2020 22:00,6,0,0,
Ontario,Canada,2/25/2020 22:00,5,0,3,
Massachusetts,US,2/25/2020 22:00,1,0,0,Boston
Illinois,US,2/25/2020 22:00,2,0,2,Chicago
Wisconsin,US,2/25/2020 22:00,1,0,0,Madison
WA,US,2/25/2020 22:00,1,0,1,Seattle
California,US,2/25/2020 22:00,10,0,2,"Sacramento, San Diego, San Benito, Los Angeles, Orange, Santa Clara, Humboldt"
Arizona,US,2/25/2020 22:00,1,0,0,Tempe
Texas,US,2/25/2020 22:00,1,0,0,San Antonio
Nebraska,US,2/25/2020 22:00,40,0,0,
Victoria,Australia,2/25/2020 22:00,7,0,4,
New South Wales,Australia,2/25/2020 22:00,4,0,4,
Queensland,Australia,2/25/2020 22:00,8,0,5,
Western Australia,Australia,2/25/2020 22:00,1,0,0,
South Australia,Australia,2/25/2020 22:00,3,0,2,
