Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/26/2020 22:54,33033,366,0
New Jersey,US,3/26/2020 22:54,4407,62,1
California,US,3/26/2020 22:54,3169,67,6
WA,US,3/26/2020 22:54,2600,133,1
Michigan,US,3/26/2020 22:54,2297,43,0
Florida,US,3/26/2020 22:54,1978,23,0
Illinois,US,3/26/2020 22:54,1870,19,2
Massachusetts,US,3/26/2020 22:54,1838,15,1
Louisiana,US,3/26/2020 22:54,1795,65,0
Georgia,US,3/26/2020 22:54,1387,47,0
Texas,US,3/26/2020 22:54,1347,17,0
Pennsylvania,US,3/26/2020 22:54,1284,15,0
Colorado,US,3/26/2020 22:54,1087,20,0
Tennessee,US,3/26/2020 22:54,917,3,0
Connecticut,US,3/26/2020 22:54,875,19,0
Ohio,US,3/26/2020 22:54,704,11,0
Wisconsin,US,3/26/2020 22:54,638,7,1
North Carolina,US,3/26/2020 22:54,625,2,0
Indiana,US,3/26/2020 22:54,478,14,0
Alabama,US,3/26/2020 22:54,439,1,0
Maryland,US,3/26/2020 22:54,426,4,3
South Carolina,US,3/26/2020 22:54,424,7,0
Nevada,US,3/26/2020 22:54,405,10,0
Arizona,US,3/26/2020 22:54,401,6,1
Virginia,US,3/26/2020 22:54,399,13,0
Missouri,US,3/26/2020 22:54,381,8,0
Mississippi,US,3/26/2020 22:54,377,5,0
Utah,US,3/26/2020 22:54,346,1,0
Arkansas,US,3/26/2020 22:54,308,2,0
Minnesota,US,3/26/2020 22:54,287,1,0
Oregon,US,3/26/2020 22:54,266,10,0
Washington DC,US,3/26/2020 22:54,231,3,0
Kentucky,US,3/26/2020 22:54,198,5,1
Oklahoma,US,3/26/2020 22:54,164,6,0
Iowa,US,3/26/2020 22:54,146,1,0
Maine,US,3/26/2020 22:54,142,0,0
Idaho,US,3/26/2020 22:54,138,0,0
New Hampshire,US,3/26/2020 22:54,137,1,0
Kansas,US,3/26/2020 22:54,137,3,0
Rhode Island,US,3/26/2020 22:54,132,0,0
Vermont,US,3/26/2020 22:54,125,8,0
Delaware,US,3/26/2020 22:54,119,0,0
New Mexico,US,3/26/2020 22:54,113,1,0
Hawaii,US,3/26/2020 22:54,95,0,0
Nebraska,US,3/26/2020 22:54,74,0,0
Montana,US,3/26/2020 22:54,67,0,0
West Virginia,US,3/26/2020 22:54,52,0,0
Puerto Rico,US,3/26/2020 22:54,51,2,1
Diamond Princess,US,3/26/2020 22:54,49,0,0
Wyoming,US,3/26/2020 22:54,49,0,0
