Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/27/2020 13:15,39125,454,0
New Jersey,US,3/27/2020 13:15,6876,81,1
California,US,3/27/2020 13:15,4019,82,6
WA,US,3/27/2020 13:15,3207,150,1
Michigan,US,3/27/2020 13:15,2857,61,0
Illinois,US,3/27/2020 13:15,2541,26,2
Florida,US,3/27/2020 13:15,2484,29,0
Massachusetts,US,3/27/2020 13:15,2417,25,1
Louisiana,US,3/27/2020 13:15,2305,83,0
Pennsylvania,US,3/27/2020 13:15,1795,18,0
Georgia,US,3/27/2020 13:15,1643,56,0
Texas,US,3/27/2020 13:15,1639,22,0
Colorado,US,3/27/2020 13:15,1430,19,0
Tennessee,US,3/27/2020 13:15,1099,3,0
Connecticut,US,3/27/2020 13:15,1012,21,0
Ohio,US,3/27/2020 13:15,868,15,0
North Carolina,US,3/27/2020 13:15,744,3,0
Wisconsin,US,3/27/2020 13:15,728,10,1
Indiana,US,3/27/2020 13:15,645,17,0
Maryland,US,3/27/2020 13:15,583,4,3
Missouri,US,3/27/2020 13:15,530,9,0
Alabama,US,3/27/2020 13:15,517,1,0
Arizona,US,3/27/2020 13:15,508,8,1
Mississippi,US,3/27/2020 13:15,485,6,0
Virginia,US,3/27/2020 13:15,471,14,0
South Carolina,US,3/27/2020 13:15,456,9,0
Nevada,US,3/27/2020 13:15,420,10,0
Utah,US,3/27/2020 13:15,402,1,0
Minnesota,US,3/27/2020 13:15,346,2,0
Arkansas,US,3/27/2020 13:15,335,2,0
Oregon,US,3/27/2020 13:15,316,11,0
Washington DC,US,3/27/2020 13:15,267,3,0
Kentucky,US,3/27/2020 13:15,248,5,1
Oklahoma,US,3/27/2020 13:15,248,7,0
Iowa,US,3/27/2020 13:15,179,1,0
Kansas,US,3/27/2020 13:15,172,3,0
Rhode Island,US,3/27/2020 13:15,165,0,0
Vermont,US,3/27/2020 13:15,158,9,0
Maine,US,3/27/2020 13:15,155,0,0
Idaho,US,3/27/2020 13:15,146,3,0
New Hampshire,US,3/27/2020 13:15,137,1,0
New Mexico,US,3/27/2020 13:15,136,1,0
Delaware,US,3/27/2020 13:15,130,1,0
Hawaii,US,3/27/2020 13:15,106,0,0
Montana,US,3/27/2020 13:15,90,0,0
Nebraska,US,3/27/2020 13:15,74,0,0
Puerto Rico,US,3/27/2020 13:15,64,2,1
Alaska,US,3/27/2020 13:15,59,1,0
North Dakota,US,3/27/2020 13:15,58,0,0
Wyoming,US,3/27/2020 13:15,53,0,0
West Virginia,US,3/27/2020 13:15,52,0,0
Diamond Princess,US,3/27/2020 13:15,49,0,0
South Dakota,US,3/27/2020 13:15,46,1,0
Guam,US,3/27/2020 13:15,45,1,0
Grand Princess,US,3/27/2020 13:15,28,1,0
US Virgin Islands,US,3/27/2020 13:15,17,0,0
Quebec,Canada,3/27/2020 13:15,1632,8,0
Ontario,Canada,3/27/2020 13:15,858,13,6
British Columbia,Canada,3/27/2020 13:15,725,14,4
Alberta,Canada,3/27/2020 13:15,486,2,0
Saskatchewan,Canada,3/27/2020 13:15,95,0,0
Newfoundland and Labrador,Canada,3/27/2020 13:15,82,0,0
Nova Scotia,Canada,3/27/2020 13:15,73,0,0
Manitoba,Canada,3/27/2020 13:15,36,0,0
New Brunswick,Canada,3/27/2020 13:15,33,0,0
Grand Princess,US,3/27/2020 13:15,13,0,0
Prince Edward Island,Canada,3/27/2020 13:15,9,0,0
Yukon,Canada,3/27/2020 13:15,3,0,0
Northwest Territories,Canada,3/27/2020 13:15,1,0,0
Diamond Princess,US,3/27/2020 13:15,0,1,0
,Italy,3/27/2020 13:15,80589,8215,10361
,Spain,3/27/2020 13:15,57786,4365,7015
,Germany,3/27/2020 13:15,43938,267,5673
,Iran,3/27/2020 13:15,29406,2234,10457
,France,3/27/2020 13:15,29155,1696,4948
,Switzerland,3/27/2020 13:15,11811,192,131
,UK,3/27/2020 13:15,11658,578,135
,South Korea,3/27/2020 13:15,9241,131,4144
,Netherlands,3/27/2020 13:15,7431,434,3
,Austria,3/27/2020 13:15,6909,49,112
Brussels,Belgium,3/27/2020 13:15,6235,220,675
,Turkey,3/27/2020 13:15,3629,75,26
,Portugal,3/27/2020 13:15,3544,60,43
,Norway,3/27/2020 13:15,3372,14,6
,Brazil,3/27/2020 13:15,2985,77,6
,Sweden,3/27/2020 13:15,2840,77,16
,Israel,3/27/2020 13:15,2693,8,68
,Malaysia,3/27/2020 13:15,2031,23,215
,Czechia,3/27/2020 13:15,1925,9,10
,Denmark,3/27/2020 13:15,1877,41,1
,Ireland,3/27/2020 13:15,1819,19,5
,Luxembourg,3/27/2020 13:15,1453,9,6
,Ecuador,3/27/2020 13:15,1403,34,3
,Japan,3/27/2020 13:15,1387,47,359
,Chile,3/27/2020 13:15,1306,4,22
,Poland,3/27/2020 13:15,1221,16,7
,Pakistan,3/27/2020 13:15,1201,9,21
,Thailand,3/27/2020 13:15,1045,4,88
,Romania,3/27/2020 13:15,1029,23,94
,Saudi Arabia,3/27/2020 13:15,1012,3,33
,Finland,3/27/2020 13:15,958,5,10
,South Africa,3/27/2020 13:15,927,0,12
,Indonesia,3/27/2020 13:15,893,78,35
,Greece,3/27/2020 13:15,892,27,36
,Russia,3/27/2020 13:15,840,3,38
,Iceland,3/27/2020 13:15,802,2,82
,India,3/27/2020 13:15,727,20,45
Yokohama,Japan,3/27/2020 13:15,712,10,597
,Philippines,3/27/2020 13:15,707,45,28
,Singapore,3/27/2020 13:15,683,2,172
,Panama,3/27/2020 13:15,674,9,2
,Argentina,3/27/2020 13:15,589,12,72
,Peru,3/27/2020 13:15,580,9,14
,Slovenia,3/27/2020 13:15,562,6,10
,Qatar,3/27/2020 13:15,549,0,43
,Estonia,3/27/2020 13:15,538,1,8
,Egypt,3/27/2020 13:15,495,24,102
,Croatia,3/27/2020 13:15,495,3,22
,Colombia,3/27/2020 13:15,491,6,8
,Dominican Republic,3/27/2020 13:15,488,10,3
,Mexico,3/27/2020 13:15,475,6,4
,Bahrain,3/27/2020 13:15,458,4,204
,Serbia,3/27/2020 13:15,457,7,15
Hong Kong,Hong Kong,3/27/2020 13:15,454,4,110
,Iraq,3/27/2020 13:15,382,36,105
,Lebanon,3/27/2020 13:15,368,6,23
,New Zealand,3/27/2020 13:15,368,0,37
,Algeria,3/27/2020 13:15,367,25,29
,United Arab Emirates,3/27/2020 13:15,333,2,52
,Lithuania,3/27/2020 13:15,299,4,1
,Armenia,3/27/2020 13:15,290,1,18
,Morocco,3/27/2020 13:15,275,11,8
,Bulgaria,3/27/2020 13:15,264,3,8
,Hungary,3/27/2020 13:15,261,10,28
