Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/24/2020 21:45,23230,188,0.0
New Jersey,US,3/24/2020 21:45,2844,27,1.0
WA,US,3/24/2020 21:45,2221,111,1.0
California,US,3/24/2020 21:45,2220,43,6.0
Michigan,US,3/24/2020 21:45,1329,15,0.0
Illinois,US,3/24/2020 21:45,1285,12,2.0
Florida,US,3/24/2020 21:45,1227,18,0.0
Louisiana,US,3/24/2020 21:45,1172,35,0.0
Georgia,US,3/24/2020 21:45,803,26,0.0
Texas,US,3/24/2020 21:45,803,9,0.0
Massachusetts,US,3/24/2020 21:45,777,9,1.0
Colorado,US,3/24/2020 21:45,723,7,0.0
Pennsylvania,US,3/24/2020 21:45,698,7,0.0
Tennessee,US,3/24/2020 21:45,615,2,0.0
Ohio,US,3/24/2020 21:45,443,6,0.0
Wisconsin,US,3/24/2020 21:45,425,5,1.0
North Carolina,US,3/24/2020 21:45,420,0,0.0
Connecticut,US,3/24/2020 21:45,415,10,0.0
South Carolina,US,3/24/2020 21:45,298,5,0.0
Maryland,US,3/24/2020 21:45,290,3,3.0
Indiana,US,3/24/2020 21:45,271,7,0.0
Nevada,US,3/24/2020 21:45,263,4,0.0
Utah,US,3/24/2020 21:45,257,1,0.0
Virginia,US,3/24/2020 21:45,254,7,0.0
Mississippi,US,3/24/2020 21:45,249,1,0.0
Arizona,US,3/24/2020 21:45,235,3,1.0
Minnesota,US,3/24/2020 21:45,235,1,0.0
Missouri,US,3/24/2020 21:45,216,5,0.0
Arkansas,US,3/24/2020 21:45,197,0,0.0
Alabama,US,3/24/2020 21:45,196,0,0.0
Oregon,US,3/24/2020 21:45,191,5,0.0
Washington DC,US,3/24/2020 21:45,141,2,0.0
Kentucky,US,3/24/2020 21:45,124,4,1.0
Maine,US,3/24/2020 21:45,107,0,0.0
Rhode Island,US,3/24/2020 21:45,106,0,0.0
Iowa,US,3/24/2020 21:45,105,0,0.0
New Hampshire,US,3/24/2020 21:45,101,1,0.0
Delaware,US,3/24/2020 21:45,87,0,0.0
Kansas,US,3/24/2020 21:45,85,2,0.0
New Mexico,US,3/24/2020 21:45,83,0,0.0
Oklahoma,US,3/24/2020 21:45,81,2,0.0
Hawaii,US,3/24/2020 21:45,77,0,0.0
Vermont,US,3/24/2020 21:45,75,5,0.0
Idaho,US,3/24/2020 21:45,68,0,0.0
