Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests
,India,4/17/2020 21:42,13495,448,1777,302956
,Ireland,4/17/2020 21:42,13271,486,77,90646
,Israel,4/17/2020 21:42,12855,148,2967,187250
,Sweden,4/17/2020 21:42,12540,1333,550,74600
,Peru,4/17/2020 21:42,12491,274,6120,121468
,South Korea,4/17/2020 21:42,10635,230,7829,546463
,Japan,4/17/2020 21:42,9231,190,935,100703
,Chile,4/17/2020 21:42,8807,105,3299,98424
,Ecuador,4/17/2020 21:42,8225,403,838,27868
,Poland,4/17/2020 21:42,8214,318,866,169071
,Romania,4/17/2020 21:42,8067,400,1508,85805
,Denmark,4/17/2020 21:42,7073,321,3023,87024
,Pakistan,4/17/2020 21:42,7025,135,1765,84704
,Norway,4/17/2020 21:42,6905,158,32,136236
,Czechia,4/17/2020 21:42,6437,170,979,154307
,Saudi Arabia,4/17/2020 21:42,6380,83,990,150000
,Mexico,4/17/2020 21:42,6297,486,2125,40091
,Indonesia,4/17/2020 21:42,5923,520,607,36000
,Philippines,4/17/2020 21:42,5878,387,487,48171
,United Arab Emirates,4/17/2020 21:42,5825,35,1095,767000
,Serbia,4/17/2020 21:42,5318,103,443,29472
,Malaysia,4/17/2020 21:42,5251,86,2967,96695
,Singapore,4/17/2020 21:42,5050,10,683,94796
,Belarus,4/17/2020 21:42,4779,42,342,86813
,Qatar,4/17/2020 21:42,4663,7,464,58328
,Ukraine,4/17/2020 21:42,4662,125,246,47096
,Panama,4/17/2020 21:42,4016,109,98,17850
,Dominican Republic,4/17/2020 21:42,3755,196,215,12229
,Finland,4/17/2020 21:42,3489,75,1700,49700
,Luxembourg,4/17/2020 21:42,3444,69,552,31660
,Colombia,4/17/2020 21:42,3233,144,550,52085
,Thailand,4/17/2020 21:42,2700,47,1689,100498
,Egypt,4/17/2020 21:42,2673,196,596,25000
,Argentina,4/17/2020 21:42,2669,122,631,26457
,South Africa,4/17/2020 21:42,2605,48,903,95060
,Morocco,4/17/2020 21:42,2528,133,273,12523
,Algeria,4/17/2020 21:42,2268,348,783,3359
,Greece,4/17/2020 21:42,2207,105,269,50771
,Moldova,4/17/2020 21:42,2154,54,276,9848
,Bangladesh,4/17/2020 21:42,1838,75,58,19193
,Croatia,4/17/2020 21:42,1791,35,529,20158
,Hungary,4/17/2020 21:42,1763,156,207,41590
,Iceland,4/17/2020 21:42,1739,8,1144,38204
,Bahrain,4/17/2020 21:42,1700,7,703,76630
,Kuwait,4/17/2020 21:42,1658,5,258,0
,Kazakhstan,4/17/2020 21:42,1480,17,306,85735
,Estonia,4/17/2020 21:42,1459,38,145,37594
,Iraq,4/17/2020 21:42,1434,80,856,49260
,New Zealand,4/17/2020 21:42,1409,11,816,74401
,Uzbekistan,4/17/2020 21:42,1380,4,140,100000
,Slovenia,4/17/2020 21:42,1304,66,174,38137
,Azerbaijan,4/17/2020 21:42,1283,15,460,75397
,Armenia,4/17/2020 21:42,1201,19,402,10793
,Bosnia and Herzegovina,4/17/2020 21:42,1199,46,320,15751
,Lithuania,4/17/2020 21:42,1149,32,210,53101
,North Macedonia,4/17/2020 21:42,1081,46,121,10422
,Oman,4/17/2020 21:42,1069,5,176,0
,Slovakia,4/17/2020 21:42,1049,8,167,34458
Hong Kong,Hong Kong,4/17/2020 21:42,1022,4,533,131786
,Cameroon,4/17/2020 21:42,996,22,164,0
,Afghanistan,4/17/2020 21:42,906,30,99,0
,Cuba,4/17/2020 21:42,862,27,171,21837
,Bulgaria,4/17/2020 21:42,825,40,141,18502
,Tunisia,4/17/2020 21:42,822,37,43,13930
,Cyprus,4/17/2020 21:42,735,12,77,25734
Yokohama,Japan,4/17/2020 21:42,712,13,644,0
,Ivory Coast,4/17/2020 21:42,688,6,193,0
,Andorra,4/17/2020 21:42,682,33,169,1673
,Latvia,4/17/2020 21:42,682,5,88,32837
,Lebanon,4/17/2020 21:42,668,21,86,19185
,Costa Rica,4/17/2020 21:42,642,4,74,9396
,Ghana,4/17/2020 21:42,641,8,83,50719
,Niger,4/17/2020 21:42,609,15,105,4427
,Djibouti,4/17/2020 21:42,591,2,73,6430
,Burkina Faso,4/17/2020 21:42,546,32,257,0
,Albania,4/17/2020 21:42,539,26,283,5080
,Uruguay,4/17/2020 21:42,502,9,286,11239
,Kyrgyzstan,4/17/2020 21:42,489,5,114,26147
,Bolivia,4/17/2020 21:42,465,31,26,2185
,Channel Islands,4/17/2020 21:42,457,19,73,3320
,Honduras,4/17/2020 21:42,442,41,9,2012
,Nigeria,4/17/2020 21:42,442,13,152,6649
,Guinea,4/17/2020 21:42,438,1,49,0
,San Marino,4/17/2020 21:42,426,38,55,846
,Malta,4/17/2020 21:42,422,3,91,21164
,Jordan,4/17/2020 21:42,402,7,259,20500
,Palestine,4/17/2020 21:42,402,2,69,17329
Taiwan,Taiwan,4/17/2020 21:42,395,6,166,51603
,Reunion,4/17/2020 21:42,394,0,237,0
,Georgia,4/17/2020 21:42,370,3,79,5027
,Senegal,4/17/2020 21:42,342,2,198,0
,Mauritius,4/17/2020 21:42,324,9,81,8279
,Montenegro,4/17/2020 21:42,303,4,55,3874
,Isle of Man,4/17/2020 21:42,289,4,168,2322
,DRC,4/17/2020 21:42,287,23,25,0
,Vietnam,4/17/2020 21:42,268,0,198,206253
,Kenya,4/17/2020 21:42,246,11,53,9630
,Mayotte,4/17/2020 21:42,245,4,117,1700
,Sri Lanka,4/17/2020 21:42,238,7,70,4768
,Guatemala,4/17/2020 21:42,214,7,21,7200
,Venezuela,4/17/2020 21:42,204,9,111,268503
,Paraguay,4/17/2020 21:42,199,8,30,4267
,Faeroe Islands,4/17/2020 21:42,184,0,171,5846
,El Salvador,4/17/2020 21:42,177,7,33,9267
,Mali,4/17/2020 21:42,171,13,34,0
,Martinique,4/17/2020 21:42,158,8,73,0
,Guadeloupe,4/17/2020 21:42,145,8,67,0
,Jamaica,4/17/2020 21:42,143,5,21,1424
,Rwanda,4/17/2020 21:42,138,0,60,6237
,Brunei,4/17/2020 21:42,136,1,112,11089
,Gibraltar,4/17/2020 21:42,132,0,105,1760
,Cambodia,4/17/2020 21:42,122,0,98,5768
,Congo,4/17/2020 21:42,117,5,11,0
,Trinidad and Tobago,4/17/2020 21:42,114,8,20,1298
,Madagascar,4/17/2020 21:42,111,0,33,0
,Ethiopia,4/17/2020 21:42,96,3,15,6231
,French Guiana,4/17/2020 21:42,96,0,61,0
,Aruba,4/17/2020 21:42,95,2,39,1237
,Gabon,4/17/2020 21:42,95,1,6,0
,Tanzania,4/17/2020 21:42,94,4,11,0
,Monaco,4/17/2020 21:42,93,3,12,0
,Myanmar,4/17/2020 21:42,85,4,2,3236
,Bermuda,4/17/2020 21:42,83,5,35,552
,Togo,4/17/2020 21:42,83,5,48,3926
,Somalia,4/17/2020 21:42,80,5,2,0
,Liechtenstein,4/17/2020 21:42,79,1,55,900
,Barbados,4/17/2020 21:42,75,5,15,900
,Liberia,4/17/2020 21:42,73,6,4,0
,Cayman Islands,4/17/2020 21:42,61,1,7,690
,Sint Maarten,4/17/2020 21:42,57,9,12,163
,Guyana,4/17/2020 21:42,57,6,9,260
,Cabo Verde,4/17/2020 21:42,56,1,1,0
,French Polynesia,4/17/2020 21:42,55,0,0,920
,Uganda,4/17/2020 21:42,55,0,20,8855
,Bahamas,4/17/2020 21:42,53,8,6,0
,Equatorial Guinea,4/17/2020 21:42,51,0,4,854
,Libya,4/17/2020 21:42,49,1,11,699
,Zambia,4/17/2020 21:42,48,2,30,1879
Macau,Macau,4/17/2020 21:42,45,0,16,0
,Haiti,4/17/2020 21:42,43,3,0,365
,Guinea-Bissau,4/17/2020 21:42,43,0,0,1500
,Saint Martin,4/17/2020 21:42,35,2,13,0
,Benin,4/17/2020 21:42,35,1,18,0
,Eritrea,4/17/2020 21:42,35,0,0,0
,Syria,4/17/2020 21:42,33,2,5,0
,Sudan,4/17/2020 21:42,32,5,4,0
,Mongolia,4/17/2020 21:42,31,0,5,1450
,Mozambique,4/17/2020 21:42,31,0,2,855
,Maldives,4/17/2020 21:42,28,0,16,3432
,Chad,4/17/2020 21:42,27,0,5,0
,Zimbabwe,4/17/2020 21:42,24,3,2,1299
,Antigua and Barbuda,4/17/2020 21:42,23,3,3,73
,Angola,4/17/2020 21:42,19,2,5,0
,Laos,4/17/2020 21:42,19,0,2,1288
,Belize,4/17/2020 21:42,18,2,0,651
,New Caledonia,4/17/2020 21:42,18,0,14,3316
,Timor-Leste,4/17/2020 21:42,18,0,1,0
,Fiji,4/17/2020 21:42,17,0,0,0
,Malawi,4/17/2020 21:42,16,2,0,353
,Eswatini,4/17/2020 21:42,16,1,8,714
,Nepal,4/17/2020 21:42,16,0,2,15800
,Dominica,4/17/2020 21:42,16,0,8,345
,Namibia,4/17/2020 21:42,16,0,4,362
,Botswana,4/17/2020 21:42,15,1,0,3441
,Saint Lucia,4/17/2020 21:42,15,0,11,319
,Sierra Leone,4/17/2020 21:42,15,0,0,0
,Curacao,4/17/2020 21:42,14,1,10,230
,Grenada,4/17/2020 21:42,14,0,0,92
,Saint Kitts and Nevis,4/17/2020 21:42,14,0,0,234
,CAR,4/17/2020 21:42,12,0,4,0
,St. Vincent Grenadines,4/17/2020 21:42,12,0,1,87
,Turks and Caicos,4/17/2020 21:42,11,1,0,83
,Falkland Islands,4/17/2020 21:42,11,0,1,137
,Greenland,4/17/2020 21:42,11,0,11,1019
,Montserrat,4/17/2020 21:42,11,0,1,36
,Seychelles,4/17/2020 21:42,11,0,5,0
,Suriname,4/17/2020 21:42,10,1,6,0
,MS Zaandam,4/17/2020 21:42,9,2,0,0
,Gambia,4/17/2020 21:42,9,1,2,281
,Nicaragua,4/17/2020 21:42,9,1,4,0
,Vatican City,4/17/2020 21:42,8,0,2,0
,Mauritania,4/17/2020 21:42,7,1,2,713
,Papua New Guinea,4/17/2020 21:42,7,0,0,167
,St. Barth,4/17/2020 21:42,6,0,4,0
,Western Sahara,4/17/2020 21:42,6,0,0,0
,Burundi,4/17/2020 21:42,5,1,0,0
,Bhutan,4/17/2020 21:42,5,0,2,1166
,British Virgin Islands,4/17/2020 21:42,4,0,2,0
,Sao Tome and Principe,4/17/2020 21:42,4,0,0,19
,South Sudan,4/17/2020 21:42,4,0,0,0
,Anguilla,4/17/2020 21:42,3,0,1,0
,Caribbean Netherlands,4/17/2020 21:42,3,0,0,10
,Saint Pierre Miquelon,4/17/2020 21:42,1,0,0,0
,Yemen,4/17/2020 21:42,1,0,0,0
