Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/31/2020 21:45,67384,1342,0.0
New Jersey,US,3/31/2020 21:45,16636,198,1.0
California,US,3/31/2020 21:45,7394,149,6.0
Michigan,US,3/31/2020 21:45,6498,185,0.0
Massachusetts,US,3/31/2020 21:45,5752,56,1.0
Florida,US,3/31/2020 21:45,5704,71,0.0
WA,US,3/31/2020 21:45,5187,219,1.0
Illinois,US,3/31/2020 21:45,5058,74,2.0
Pennsylvania,US,3/31/2020 21:45,4155,51,0.0
Louisiana,US,3/31/2020 21:45,4025,185,0.0
Texas,US,3/31/2020 21:45,3346,48,0.0
Georgia,US,3/31/2020 21:45,3032,102,0.0
Colorado,US,3/31/2020 21:45,2627,51,0.0
Connecticut,US,3/31/2020 21:45,2571,36,0.0
Tennessee,US,3/31/2020 21:45,1937,14,0.0
Ohio,US,3/31/2020 21:45,1933,40,0.0
Indiana,US,3/31/2020 21:45,1787,35,0.0
Maryland,US,3/31/2020 21:45,1413,15,3.0
North Carolina,US,3/31/2020 21:45,1379,8,0.0
Wisconsin,US,3/31/2020 21:45,1285,24,1.0
Arizona,US,3/31/2020 21:45,1158,20,1.0
Missouri,US,3/31/2020 21:45,1122,13,0.0
Nevada,US,3/31/2020 21:45,1044,18,0.0
Virginia,US,3/31/2020 21:45,1020,25,0.0
Alabama,US,3/31/2020 21:45,947,11,0.0
South Carolina,US,3/31/2020 21:45,925,18,0.0
Mississippi,US,3/31/2020 21:45,847,16,0.0
Utah,US,3/31/2020 21:45,806,4,0.0
Oregon,US,3/31/2020 21:45,606,16,0.0
Minnesota,US,3/31/2020 21:45,576,10,0.0
Arkansas,US,3/31/2020 21:45,508,7,0.0
Washington DC,US,3/31/2020 21:45,495,9,0.0
Oklahoma,US,3/31/2020 21:45,483,17,0.0
Kentucky,US,3/31/2020 21:45,480,11,1.0
Idaho,US,3/31/2020 21:45,431,8,0.0
Iowa,US,3/31/2020 21:45,424,6,0.0
Rhode Island,US,3/31/2020 21:45,408,4,0.0
Kansas,US,3/31/2020 21:45,374,8,0.0
New Hampshire,US,3/31/2020 21:45,314,3,0.0
New Mexico,US,3/31/2020 21:45,281,4,0.0
Maine,US,3/31/2020 21:45,275,3,0.0
Delaware,US,3/31/2020 21:45,264,7,0.0
Vermont,US,3/31/2020 21:45,256,12,0.0
Hawaii,US,3/31/2020 21:45,204,0,0.0
Montana,US,3/31/2020 21:45,177,5,0.0
Puerto Rico,US,3/31/2020 21:45,174,7,1.0
Nebraska,US,3/31/2020 21:45,153,3,0.0
West Virginia,US,3/31/2020 21:45,145,1,0.0
Alaska,US,3/31/2020 21:45,119,3,0.0
North Dakota,US,3/31/2020 21:45,109,3,0.0
Grand Princess,US,3/31/2020 21:45,103,3,0.0
South Dakota,US,3/31/2020 21:45,101,1,0.0
Wyoming,US,3/31/2020 21:45,95,0,0.0
Guam,US,3/31/2020 21:45,58,1,0.0
Diamond Princess,US,3/31/2020 21:45,49,0,0.0
US Virgin Islands,US,3/31/2020 21:45,30,0,0.0
Quebec,Canada,3/31/2020 21:45,3430,25,0.0
Ontario,Canada,3/31/2020 21:45,1706,32,6.0
British Columbia,Canada,3/31/2020 21:45,970,19,4.0
Alberta,Canada,3/31/2020 21:45,690,8,0.0
Saskatchewan,Canada,3/31/2020 21:45,176,2,0.0
Newfoundland and Labrador,Canada,3/31/2020 21:45,148,1,0.0
Nova Scotia,Canada,3/31/2020 21:45,127,0,0.0
Manitoba,Canada,3/31/2020 21:45,96,1,0.0
New Brunswick,Canada,3/31/2020 21:45,68,0,0.0
Prince Edward Island,Canada,3/31/2020 21:45,18,0,0.0
Yukon,Canada,3/31/2020 21:45,5,0,0.0
Northwest Territories,Canada,3/31/2020 21:45,1,0,0.0
,US,3/31/2020 21:45,0,0,5489.0
,Canada,3/31/2020 21:45,0,0,1104.0
,Italy,3/31/2020 21:45,101739,11591,14620.0
