Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/27/2020 14:26,39140,457,0
New Jersey,US,3/27/2020 14:26,6876,81,1
California,US,3/27/2020 14:26,4032,82,6
WA,US,3/27/2020 14:26,3207,150,1
Michigan,US,3/27/2020 14:26,2857,61,0
Illinois,US,3/27/2020 14:26,2542,26,2
Florida,US,3/27/2020 14:26,2484,29,0
Massachusetts,US,3/27/2020 14:26,2417,25,1
Louisiana,US,3/27/2020 14:26,2305,83,0
Pennsylvania,US,3/27/2020 14:26,1795,18,0
Texas,US,3/27/2020 14:26,1651,24,0
Georgia,US,3/27/2020 14:26,1643,56,0
Colorado,US,3/27/2020 14:26,1430,19,0
Tennessee,US,3/27/2020 14:26,1099,3,0
Connecticut,US,3/27/2020 14:26,1012,21,0
Ohio,US,3/27/2020 14:26,870,15,0
North Carolina,US,3/27/2020 14:26,749,3,0
Wisconsin,US,3/27/2020 14:26,728,10,1
Indiana,US,3/27/2020 14:26,656,17,0
Maryland,US,3/27/2020 14:26,583,4,3
Alabama,US,3/27/2020 14:26,531,1,0
Missouri,US,3/27/2020 14:26,530,9,0
Arizona,US,3/27/2020 14:26,508,8,1
Mississippi,US,3/27/2020 14:26,485,6,0
Virginia,US,3/27/2020 14:26,471,14,0
South Carolina,US,3/27/2020 14:26,456,9,0
Nevada,US,3/27/2020 14:26,430,10,0
Utah,US,3/27/2020 14:26,402,1,0
Minnesota,US,3/27/2020 14:26,346,2,0
Arkansas,US,3/27/2020 14:26,335,2,0
Oregon,US,3/27/2020 14:26,316,11,0
Washington DC,US,3/27/2020 14:26,267,3,0
Kentucky,US,3/27/2020 14:26,248,5,1
Oklahoma,US,3/27/2020 14:26,248,7,0
Idaho,US,3/27/2020 14:26,190,3,0
Iowa,US,3/27/2020 14:26,179,1,0
Kansas,US,3/27/2020 14:26,172,3,0
Rhode Island,US,3/27/2020 14:26,165,0,0
Vermont,US,3/27/2020 14:26,158,9,0
Maine,US,3/27/2020 14:26,155,0,0
New Hampshire,US,3/27/2020 14:26,154,1,0
Delaware,US,3/27/2020 14:26,143,1,0
New Mexico,US,3/27/2020 14:26,136,1,0
Hawaii,US,3/27/2020 14:26,106,0,0
Montana,US,3/27/2020 14:26,90,0,0
West Virginia,US,3/27/2020 14:26,76,0,0
Nebraska,US,3/27/2020 14:26,74,0,0
Puerto Rico,US,3/27/2020 14:26,64,2,1
Alaska,US,3/27/2020 14:26,59,1,0
North Dakota,US,3/27/2020 14:26,58,0,0
Wyoming,US,3/27/2020 14:26,56,0,0
Diamond Princess,US,3/27/2020 14:26,49,0,0
South Dakota,US,3/27/2020 14:26,46,1,0
Guam,US,3/27/2020 14:26,45,1,0
Grand Princess,US,3/27/2020 14:26,28,3,0
US Virgin Islands,US,3/27/2020 14:26,17,0,0
Quebec,Canada,3/27/2020 14:26,1632,8,0
Ontario,Canada,3/27/2020 14:26,858,13,6
British Columbia,Canada,3/27/2020 14:26,725,14,4
Alberta,Canada,3/27/2020 14:26,486,2,0
Saskatchewan,Canada,3/27/2020 14:26,95,0,0
Newfoundland and Labrador,Canada,3/27/2020 14:26,82,0,0
Nova Scotia,Canada,3/27/2020 14:26,73,0,0
Manitoba,Canada,3/27/2020 14:26,36,0,0
New Brunswick,Canada,3/27/2020 14:26,33,0,0
Grand Princess,US,3/27/2020 14:26,13,0,0
Prince Edward Island,Canada,3/27/2020 14:26,9,0,0
Yukon,Canada,3/27/2020 14:26,3,0,0
Northwest Territories,Canada,3/27/2020 14:26,1,0,0
Diamond Princess,US,3/27/2020 14:26,0,1,0
,Italy,3/27/2020 14:26,80589,8215,10361
,Spain,3/27/2020 14:26,57786,4365,7015
,Germany,3/27/2020 14:26,43938,267,5673
,Iran,3/27/2020 14:26,29406,2234,10457
,France,3/27/2020 14:26,29155,1696,4948
,Switzerland,3/27/2020 14:26,11811,192,131
,UK,3/27/2020 14:26,11658,578,135
,South Korea,3/27/2020 14:26,9332,139,4528
,Netherlands,3/27/2020 14:26,7431,434,3
,Austria,3/27/2020 14:26,6909,49,112
Brussels,Belgium,3/27/2020 14:26,6235,220,675
,Turkey,3/27/2020 14:26,3629,75,26
,Portugal,3/27/2020 14:26,3544,60,43
,Norway,3/27/2020 14:26,3372,14,6
,Brazil,3/27/2020 14:26,2985,77,6
,Sweden,3/27/2020 14:26,2840,77,16
,Israel,3/27/2020 14:26,2693,8,68
,Malaysia,3/27/2020 14:26,2031,23,215
,Czechia,3/27/2020 14:26,1925,9,10
,Denmark,3/27/2020 14:26,1877,41,1
,Ireland,3/27/2020 14:26,1819,19,5
,Luxembourg,3/27/2020 14:26,1453,9,6
,Ecuador,3/27/2020 14:26,1403,34,3
,Japan,3/27/2020 14:26,1387,47,359
,Chile,3/27/2020 14:26,1306,4,22
,Poland,3/27/2020 14:26,1221,16,7
,Pakistan,3/27/2020 14:26,1201,9,21
,Thailand,3/27/2020 14:26,1045,4,88
,Romania,3/27/2020 14:26,1029,23,94
,Saudi Arabia,3/27/2020 14:26,1012,3,33
,Finland,3/27/2020 14:26,958,5,10
,South Africa,3/27/2020 14:26,927,0,12
,Indonesia,3/27/2020 14:26,893,78,35
,Greece,3/27/2020 14:26,892,27,36
,Russia,3/27/2020 14:26,840,3,38
,Iceland,3/27/2020 14:26,802,2,82
,India,3/27/2020 14:26,727,20,45
Yokohama,Japan,3/27/2020 14:26,712,10,597
,Philippines,3/27/2020 14:26,707,45,28
,Singapore,3/27/2020 14:26,683,2,172
,Panama,3/27/2020 14:26,674,9,2
,Argentina,3/27/2020 14:26,589,12,72
,Mexico,3/27/2020 14:26,585,6,4
,Peru,3/27/2020 14:26,580,9,14
,Slovenia,3/27/2020 14:26,562,6,10
,Qatar,3/27/2020 14:26,549,0,43
,Estonia,3/27/2020 14:26,538,1,8
,Egypt,3/27/2020 14:26,495,24,102
,Croatia,3/27/2020 14:26,495,3,22
,Colombia,3/27/2020 14:26,491,6,8
,Dominican Republic,3/27/2020 14:26,488,10,3
,Bahrain,3/27/2020 14:26,458,4,204
,Serbia,3/27/2020 14:26,457,7,15
Hong Kong,Hong Kong,3/27/2020 14:26,454,4,110
,Iraq,3/27/2020 14:26,382,36,105
,Lebanon,3/27/2020 14:26,368,6,23
,New Zealand,3/27/2020 14:26,368,0,37
,Algeria,3/27/2020 14:26,367,25,29
,United Arab Emirates,3/27/2020 14:26,333,2,52
,Lithuania,3/27/2020 14:26,299,4,1
,Armenia,3/27/2020 14:26,290,1,18
,Morocco,3/27/2020 14:26,275,11,8
,Bulgaria,3/27/2020 14:26,264,3,8
,Hungary,3/27/2020 14:26,261,10,28
Taiwan,Taiwan,3/27/2020 14:26,252,2,29
,Latvia,3/27/2020 14:26,244,0,1
,Uruguay,3/27/2020 14:26,238,0,0
,Costa Rica,3/27/2020 14:26,231,2,2
,Slovakia,3/27/2020 14:26,226,0,2
,Andorra,3/27/2020 14:26,224,3,1
,Jordan,3/27/2020 14:26,212,0,1
,San Marino,3/27/2020 14:26,208,21,4
,Kuwait,3/27/2020 14:26,208,0,49
,North Macedonia,3/27/2020 14:26,201,3,3
,Tunisia,3/27/2020 14:26,197,5,2
,Ukraine,3/27/2020 14:26,196,5,1
