Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
New York,US,4/23/2020 07:05,263292,20208,29826,0,0
New Jersey,US,4/23/2020 07:05,95418,5129,730,0,0
Massachusetts,US,4/23/2020 07:05,41199,1961,1299,0,0
California,US,4/23/2020 07:05,37287,1413,3580,0,0
Pennsylvania,US,4/23/2020 07:05,36082,1673,466,0,0
Illinois,US,4/23/2020 07:05,35114,1565,645,0,0
Michigan,US,4/23/2020 07:05,33686,2775,3272,0,0
Florida,US,4/23/2020 07:05,28309,893,174,0,0
Louisiana,US,4/23/2020 07:05,25258,1473,0,0,0
Connecticut,US,4/23/2020 07:05,22422,1541,63,0,0
Texas,US,4/23/2020 07:05,21124,552,7341,0,0
Georgia,US,4/23/2020 07:05,20740,838,340,0,0
Maryland,US,4/23/2020 07:05,14775,631,981,0,0
Ohio,US,4/23/2020 07:05,14117,610,448,0,0
WA,US,4/23/2020 07:05,12752,683,1790,0,0
Indiana,US,4/23/2020 07:05,12438,666,1559,0,0
Colorado,US,4/23/2020 07:05,10460,486,559,0,0
Virginia,US,4/23/2020 07:05,9630,324,721,0,0
Tennessee,US,4/23/2020 07:05,7394,157,3828,0,0
North Carolina,US,4/23/2020 07:05,7261,253,1302,0,0
Missouri,US,4/23/2020 07:05,6275,237,1240,0,0
Rhode Island,US,4/23/2020 07:05,5841,181,0,0,0
Alabama,US,4/23/2020 07:05,5496,195,0,0,0
Arizona,US,4/23/2020 07:05,5463,231,6,0,0
Mississippi,US,4/23/2020 07:05,4899,193,0,0,0
Wisconsin,US,4/23/2020 07:05,4846,248,196,0,0
South Carolina,US,4/23/2020 07:05,4608,135,0,0,0
Nevada,US,4/23/2020 07:05,3937,163,2044,0,0
Iowa,US,4/23/2020 07:05,3748,90,1171,0,0
Utah,US,4/23/2020 07:05,3446,32,218,0,0
Washington DC,US,4/23/2020 07:05,3206,127,645,0,0
Delaware,US,4/23/2020 07:05,3200,89,599,0,0
Kentucky,US,4/23/2020 07:05,3193,171,1174,0,0
Oklahoma,US,4/23/2020 07:05,2894,170,1774,0,0
Minnesota,US,4/23/2020 07:05,2722,179,1160,0,0
Kansas,US,4/23/2020 07:05,2332,111,444,0,0
Arkansas,US,4/23/2020 07:05,2276,43,726,0,0
New Mexico,US,4/23/2020 07:05,2072,65,529,0,0
Oregon,US,4/23/2020 07:05,2059,78,42,0,0
South Dakota,US,4/23/2020 07:05,1858,9,824,0,0
Idaho,US,4/23/2020 07:05,1766,51,660,0,0
Nebraska,US,4/23/2020 07:05,1722,38,0,0,0
New Hampshire,US,4/23/2020 07:05,1490,42,546,0,0
Navajo Nation,US,4/23/2020 07:05,1321,45,0,0,0
Puerto Rico,US,4/23/2020 07:05,995,67,0,0,0
West Virginia,US,4/23/2020 07:05,939,27,330,0,0
Maine,US,4/23/2020 07:05,907,39,455,0,0
Vermont,US,4/23/2020 07:05,823,40,0,0,0
North Dakota,US,4/23/2020 07:05,679,14,214,0,0
Hawaii,US,4/23/2020 07:05,586,12,437,0,0
Wyoming,US,4/23/2020 07:05,441,6,290,0,0
Montana,US,4/23/2020 07:05,439,14,296,0,0
Alaska,US,4/23/2020 07:05,335,9,168,0,0
Guam,US,4/23/2020 07:05,136,5,97,0,0
Grand Princess,US,4/23/2020 07:05,103,3,0,0,0
US Virgin Islands,US,4/23/2020 07:05,54,3,46,0,0
Diamond Princess,US,4/23/2020 07:05,49,0,0,0,0
Quebec,Canada,4/23/2020 07:05,20965,1134,4291,0,0
Ontario,Canada,4/23/2020 07:05,13233,745,6288,0,0
Alberta,Canada,4/23/2020 07:05,3095,61,1273,0,0
British Columbia,Canada,4/23/2020 07:05,1724,87,1043,0,0
Nova Scotia,Canada,4/23/2020 07:05,772,12,330,0,0
Saskatchewan,Canada,4/23/2020 07:05,326,4,261,0,0
Manitoba,Canada,4/23/2020 07:05,257,6,154,0,0
Newfoundland and Labrador,Canada,4/23/2020 07:05,256,3,199,0,0
New Brunswick,Canada,4/23/2020 07:05,118,0,104,0,0
Prince Edward Island,Canada,4/23/2020 07:05,26,0,24,0,0
Yukon,Canada,4/23/2020 07:05,11,0,8,0,0
Northwest Territories,Canada,4/23/2020 07:05,5,0,5,0,0
,US,4/23/2020 07:05,0,0,0,4305949,14014
,Canada,4/23/2020 07:05,0,0,0,569878,557
,Spain,4/23/2020 07:05,208389,21717,85915,930230,7705
,Italy,4/23/2020 07:05,187327,25085,54543,1513251,2384
,France,4/23/2020 07:05,159877,21340,40657,463662,5218
,Germany,4/23/2020 07:05,150062,5250,99400,1728357,2908
,UK,4/23/2020 07:05,133495,18100,626,559935,1559
,Turkey,4/23/2020 07:05,98674,2376,16477,750944,1814
,Iran,4/23/2020 07:05,85996,5391,63113,377396,3311
,Russia,4/23/2020 07:05,57999,513,4420,2250000,700
,Brazil,4/23/2020 07:05,45757,2906,24325,291922,8318
Brussels,Belgium,4/23/2020 07:05,41889,6262,9433,171400,1020
,Netherlands,4/23/2020 07:05,34842,4054,322,171415,1050
,Switzerland,4/23/2020 07:05,28268,1509,19900,227554,386
,Portugal,4/23/2020 07:05,21982,785,1143,284741,207
,India,4/23/2020 07:05,20471,652,3976,462621,0
,Peru,4/23/2020 07:05,19250,530,7027,170400,396
,Ireland,4/23/2020 07:05,16671,769,9233,111584,147
,Sweden,4/23/2020 07:05,16004,1937,550,94500,515
,Austria,4/23/2020 07:05,14925,510,11328,201794,176
,Israel,4/23/2020 07:05,14498,189,5215,240303,141
,Saudi Arabia,4/23/2020 07:05,12772,114,1812,200000,82
,Japan,4/23/2020 07:05,11512,281,1356,124550,232
,Chile,4/23/2020 07:05,11296,160,5386,128722,399
,Ecuador,4/23/2020 07:05,10850,537,1262,33389,141
,South Korea,4/23/2020 07:05,10694,238,8277,577959,55
,Poland,4/23/2020 07:05,10169,426,1513,238799,160
,Singapore,4/23/2020 07:05,10141,12,896,94796,27
,Pakistan,4/23/2020 07:05,10076,212,2156,118020,58
,Romania,4/23/2020 07:05,9710,524,2406,106357,288
,Mexico,4/23/2020 07:05,9501,857,2627,49570,378
,United Arab Emirates,4/23/2020 07:05,8238,52,1546,790000,1
,Denmark,4/23/2020 07:05,7912,384,5087,108465,80
,Indonesia,4/23/2020 07:05,7418,635,913,55732,0
,Belarus,4/23/2020 07:05,7281,58,769,114955,92
,Norway,4/23/2020 07:05,7275,187,32,148656,54
,Qatar,4/23/2020 07:05,7141,10,689,70012,37
,Serbia,4/23/2020 07:05,7114,134,1025,48636,101
,Czechia,4/23/2020 07:05,7087,208,1989,186918,80
,Philippines,4/23/2020 07:05,6710,446,693,68532,1
,Ukraine,4/23/2020 07:05,6592,174,424,67520,45
,Malaysia,4/23/2020 07:05,5532,93,3452,113755,43
,Dominican Republic,4/23/2020 07:05,5300,260,581,18261,135
,Panama,4/23/2020 07:05,4821,141,231,21902,94
,Colombia,4/23/2020 07:05,4149,196,804,68428,98
,Finland,4/23/2020 07:05,4129,149,2000,68552,63
,Bangladesh,4/23/2020 07:05,3772,120,92,32630,1
,Egypt,4/23/2020 07:05,3659,276,935,55000,0
,Luxembourg,4/23/2020 07:05,3654,80,711,36087,32
,South Africa,4/23/2020 07:05,3635,65,1055,133774,36
,Morocco,4/23/2020 07:05,3446,149,417,19885,1
,Argentina,4/23/2020 07:05,3144,152,872,39228,123
,Algeria,4/23/2020 07:05,2910,402,1204,6500,40
,Thailand,4/23/2020 07:05,2826,49,2352,142589,61
,Moldova,4/23/2020 07:05,2778,75,560,11763,212
,Greece,4/23/2020 07:05,2408,121,577,56944,55
,Kuwait,4/23/2020 07:05,2248,13,443,0,50
,Hungary,4/23/2020 07:05,2168,225,295,52702,82
,Kazakhstan,4/23/2020 07:05,2135,19,515,139207,32
,Bahrain,4/23/2020 07:05,2027,7,1026,97796,2
,Croatia,4/23/2020 07:05,1950,48,869,27614,19
,Iceland,4/23/2020 07:05,1785,10,1462,44468,5
,Uzbekistan,4/23/2020 07:05,1716,7,450,150000,8
,Iraq,4/23/2020 07:05,1631,83,1146,62880,0
,Oman,4/23/2020 07:05,1614,8,238,0,3
,Estonia,4/23/2020 07:05,1559,44,184,43637,7
,Azerbaijan,4/23/2020 07:05,1518,20,907,108221,14
,Armenia,4/23/2020 07:05,1473,24,633,14966,30
,New Zealand,4/23/2020 07:05,1451,14,1036,94797,2
,Lithuania,4/23/2020 07:05,1370,38,357,76973,17
,Bosnia and Herzegovina,4/23/2020 07:05,1368,53,460,20125,4
,Slovenia,4/23/2020 07:05,1353,79,205,44435,24
,North Macedonia,4/23/2020 07:05,1259,56,272,13000,8
,Slovakia,4/23/2020 07:05,1244,14,284,52649,7
,Cuba,4/23/2020 07:05,1189,40,341,30416,16
,Afghanistan,4/23/2020 07:05,1176,40,166,6422,7
,Cameroon,4/23/2020 07:05,1163,43,331,0,33
,Ghana,4/23/2020 07:05,1154,9,99,68591,4
Hong Kong,Hong Kong,4/23/2020 07:05,1034,4,678,131786,8
,Bulgaria,4/23/2020 07:05,1024,49,174,27000,37
,Djibouti,4/23/2020 07:05,974,2,183,10272,0
,Ivory Coast,4/23/2020 07:05,916,13,303,0,0
,Tunisia,4/23/2020 07:05,909,38,190,18861,32
,Cyprus,4/23/2020 07:05,790,13,98,37081,15
,Nigeria,4/23/2020 07:05,782,25,197,8003,2
,Latvia,4/23/2020 07:05,761,11,133,39336,5
,Guinea,4/23/2020 07:05,761,6,164,0,0
,Andorra,4/23/2020 07:05,723,37,309,1673,17
Yokohama,Japan,4/23/2020 07:05,712,13,644,0,7
,Lebanon,4/23/2020 07:05,682,22,113,22853,26
,Costa Rica,4/23/2020 07:05,681,6,180,11766,6
,Niger,4/23/2020 07:05,662,22,193,4832,0
,Albania,4/23/2020 07:05,634,27,356,6269,4
,Kyrgyzstan,4/23/2020 07:05,612,7,254,26147,5
,Burkina Faso,4/23/2020 07:05,609,39,389,0,0
,Bolivia,4/23/2020 07:05,609,37,44,4420,3
,Uruguay,4/23/2020 07:05,543,12,324,13923,10
,Honduras,4/23/2020 07:05,510,46,30,2535,10
,Channel Islands,4/23/2020 07:05,498,28,285,3320,0
,San Marino,4/23/2020 07:05,488,40,62,1872,4
,Palestine,4/23/2020 07:05,474,4,71,17329,0
,Malta,4/23/2020 07:05,444,3,165,26148,2
,Senegal,4/23/2020 07:05,442,6,253,466,1
,Jordan,4/23/2020 07:05,435,7,315,35000,5
Taiwan,Taiwan,4/23/2020 07:05,426,6,236,56853,0
,Georgia,4/23/2020 07:05,416,5,107,8375,6
,Reunion,4/23/2020 07:05,410,0,238,0,2
,DRC,4/23/2020 07:05,359,25,45,0,0
,Sri Lanka,4/23/2020 07:05,330,7,105,7393,2
,Mauritius,4/23/2020 07:05,329,9,261,9755,3
,Mayotte,4/23/2020 07:05,326,4,125,2100,4
,Guatemala,4/23/2020 07:05,316,8,24,7200,3
,Montenegro,4/23/2020 07:05,315,5,116,5085,7
,Isle of Man,4/23/2020 07:05,307,15,212,2654,20
,Kenya,4/23/2020 07:05,303,14,74,14704,2
,Mali,4/23/2020 07:05,293,17,73,2023,0
,Venezuela,4/23/2020 07:05,288,10,122,347236,4
,Somalia,4/23/2020 07:05,286,8,4,0,2
,Tanzania,4/23/2020 07:05,284,10,11,0,7
,Vietnam,4/23/2020 07:05,268,0,223,206253,8
,El Salvador,4/23/2020 07:05,237,7,63,14375,3
,Jamaica,4/23/2020 07:05,233,6,27,1936,0
,Paraguay,4/23/2020 07:05,213,9,62,6292,1
,Faeroe Islands,4/23/2020 07:05,185,0,178,6270,0
,Congo,4/23/2020 07:05,165,6,16,0,0
,Martinique,4/23/2020 07:05,164,14,73,0,6
,Gabon,4/23/2020 07:05,156,1,16,572,2
,Rwanda,4/23/2020 07:05,153,0,84,6959,0
,Guadeloupe,4/23/2020 07:05,148,12,73,0,13
,Sudan,4/23/2020 07:05,140,13,12,0,0
,Brunei,4/23/2020 07:05,138,1,117,12149,2
,Gibraltar,4/23/2020 07:05,132,0,120,1912,1
,Myanmar,4/23/2020 07:05,123,5,7,5198,0
,Cambodia,4/23/2020 07:05,122,0,110,5768,1
,Madagascar,4/23/2020 07:05,121,0,52,2357,1
