Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests
,Czechia,4/17/2020 09:48,6433,169,972,146004
,Saudi Arabia,4/17/2020 09:48,6380,83,990,150000
,Mexico,4/17/2020 09:48,5847,449,2125,40091
,United Arab Emirates,4/17/2020 09:48,5825,35,1095,767000
,Philippines,4/17/2020 09:48,5660,362,435,48171
,Indonesia,4/17/2020 09:48,5516,496,548,36000
,Serbia,4/17/2020 09:48,5318,103,443,29472
,Malaysia,4/17/2020 09:48,5182,84,2766,87183
,Singapore,4/17/2020 09:48,4427,10,683,72680
,Belarus,4/17/2020 09:48,4204,40,203,81246
,Ukraine,4/17/2020 09:48,4161,116,186,42823
,Qatar,4/17/2020 09:48,4103,7,415,56381
,Dominican Republic,4/17/2020 09:48,3755,196,215,12229
,Panama,4/17/2020 09:48,3751,103,75,16854
,Luxembourg,4/17/2020 09:48,3444,69,552,31660
,Finland,4/17/2020 09:48,3369,75,1700,49700
,Colombia,4/17/2020 09:48,3233,144,550,52085
,Egypt,4/17/2020 09:48,2673,196,596,25000
,Thailand,4/17/2020 09:48,2672,46,1593,100498
,South Africa,4/17/2020 09:48,2605,48,903,95060
,Argentina,4/17/2020 09:48,2571,115,631,26457
,Morocco,4/17/2020 09:48,2283,130,249,11996
,Algeria,4/17/2020 09:48,2268,348,783,3359
,Greece,4/17/2020 09:48,2207,105,269,50771
,Moldova,4/17/2020 09:48,2154,54,235,9208
,Croatia,4/17/2020 09:48,1791,35,529,20158
,Iceland,4/17/2020 09:48,1739,8,1144,38204
,Bahrain,4/17/2020 09:48,1700,7,703,76630
,Hungary,4/17/2020 09:48,1652,142,199,38489
,Bangladesh,4/17/2020 09:48,1572,60,49,17003
,Kuwait,4/17/2020 09:48,1524,3,225,0
,Iraq,4/17/2020 09:48,1434,80,856,49260
,Estonia,4/17/2020 09:48,1434,36,133,36024
,Kazakhstan,4/17/2020 09:48,1402,17,277,85735
,New Zealand,4/17/2020 09:48,1401,9,770,70160
,Uzbekistan,4/17/2020 09:48,1349,4,129,100000
,Azerbaijan,4/17/2020 09:48,1283,15,460,75397
,Slovenia,4/17/2020 09:48,1268,61,174,38137
,Bosnia and Herzegovina,4/17/2020 09:48,1167,43,277,14743
,Armenia,4/17/2020 09:48,1159,18,358,9632
,Lithuania,4/17/2020 09:48,1128,32,178,48537
,North Macedonia,4/17/2020 09:48,1081,46,121,10422
,Oman,4/17/2020 09:48,1019,4,176,0
Hong Kong,Hong Kong,4/17/2020 09:48,1018,4,485,116273
,Cameroon,4/17/2020 09:48,996,22,164,0
,Slovakia,4/17/2020 09:48,977,8,167,34458
,Cuba,4/17/2020 09:48,862,27,171,21837
,Afghanistan,4/17/2020 09:48,840,30,54,0
,Tunisia,4/17/2020 09:48,822,37,43,13930
,Bulgaria,4/17/2020 09:48,800,38,122,18502
,Cyprus,4/17/2020 09:48,735,12,77,17923
Yokohama,Japan,4/17/2020 09:48,712,12,644,0
,Latvia,4/17/2020 09:48,675,5,57,31302
,Andorra,4/17/2020 09:48,673,33,169,1673
,Lebanon,4/17/2020 09:48,663,21,86,18115
,Ivory Coast,4/17/2020 09:48,654,6,146,0
,Costa Rica,4/17/2020 09:48,642,4,74,9396
,Ghana,4/17/2020 09:48,641,8,83,50719
,Djibouti,4/17/2020 09:48,591,2,73,6430
,Niger,4/17/2020 09:48,584,14,90,4427
,Burkina Faso,4/17/2020 09:48,546,32,257,0
,Albania,4/17/2020 09:48,518,26,277,4827
,Uruguay,4/17/2020 09:48,502,9,286,11239
,Kyrgyzstan,4/17/2020 09:48,466,5,91,26147
,Channel Islands,4/17/2020 09:48,457,19,73,3320
,Nigeria,4/17/2020 09:48,442,13,152,5000
,Bolivia,4/17/2020 09:48,441,29,14,2185
,Guinea,4/17/2020 09:48,438,1,49,0
,San Marino,4/17/2020 09:48,426,38,55,846
,Honduras,4/17/2020 09:48,426,35,9,2012
,Malta,4/17/2020 09:48,412,3,82,21164
,Jordan,4/17/2020 09:48,402,7,259,20500
Taiwan,Taiwan,4/17/2020 09:48,395,6,155,50703
,Reunion,4/17/2020 09:48,394,0,237,0
,Palestine,4/17/2020 09:48,374,2,63,17329
,Georgia,4/17/2020 09:48,348,3,76,5027
,Senegal,4/17/2020 09:48,335,2,194,0
,Mauritius,4/17/2020 09:48,324,9,81,8279
,Montenegro,4/17/2020 09:48,303,4,55,3874
,Isle of Man,4/17/2020 09:48,284,4,154,2261
,Vietnam,4/17/2020 09:48,268,0,177,206253
,DRC,4/17/2020 09:48,267,22,23,0
,Sri Lanka,4/17/2020 09:48,238,7,68,4768
,Kenya,4/17/2020 09:48,234,11,53,9630
,Mayotte,4/17/2020 09:48,233,3,69,1500
,Venezuela,4/17/2020 09:48,204,9,111,268503
,Guatemala,4/17/2020 09:48,196,5,19,7200
,Faeroe Islands,4/17/2020 09:48,184,0,169,5765
,Paraguay,4/17/2020 09:48,174,8,30,4267
,Mali,4/17/2020 09:48,171,13,34,0
,El Salvador,4/17/2020 09:48,164,6,33,8333
,Martinique,4/17/2020 09:48,158,8,73,0
,Guadeloupe,4/17/2020 09:48,145,8,67,0
,Jamaica,4/17/2020 09:48,143,5,21,1424
,Rwanda,4/17/2020 09:48,138,0,60,6237
,Brunei,4/17/2020 09:48,136,1,108,10826
,Gibraltar,4/17/2020 09:48,131,0,104,1649
,Cambodia,4/17/2020 09:48,122,0,98,5768
,Congo,4/17/2020 09:48,117,5,11,0
,Trinidad and Tobago,4/17/2020 09:48,114,8,20,1282
,Madagascar,4/17/2020 09:48,111,0,33,0
,Aruba,4/17/2020 09:48,95,2,39,1237
,Tanzania,4/17/2020 09:48,94,4,11,0
,Monaco,4/17/2020 09:48,93,3,12,0
,Ethiopia,4/17/2020 09:48,92,3,15,5389
,French Guiana,4/17/2020 09:48,86,0,51,0
,Myanmar,4/17/2020 09:48,85,4,2,3236
,Bermuda,4/17/2020 09:48,81,5,33,527
,Togo,4/17/2020 09:48,81,5,45,3618
,Somalia,4/17/2020 09:48,80,5,2,0
,Gabon,4/17/2020 09:48,80,1,4,0
,Liechtenstein,4/17/2020 09:48,79,1,55,900
,Barbados,4/17/2020 09:48,75,5,15,900
,Cayman Islands,4/17/2020 09:48,60,1,6,636
,Liberia,4/17/2020 09:48,59,6,4,0
,Sint Maarten,4/17/2020 09:48,57,9,12,163
,Cabo Verde,4/17/2020 09:48,56,1,1,0
,Guyana,4/17/2020 09:48,55,6,8,213
,French Polynesia,4/17/2020 09:48,55,0,0,920
,Uganda,4/17/2020 09:48,55,0,20,7693
,Bahamas,4/17/2020 09:48,53,8,6,0
,Equatorial Guinea,4/17/2020 09:48,51,0,4,854
,Libya,4/17/2020 09:48,49,1,11,699
,Zambia,4/17/2020 09:48,48,2,30,1696
Macau,Macau,4/17/2020 09:48,45,0,16,0
,Guinea-Bissau,4/17/2020 09:48,43,0,0,1500
,Haiti,4/17/2020 09:48,41,3,0,365
,Saint Martin,4/17/2020 09:48,35,2,13,0
,Benin,4/17/2020 09:48,35,1,18,0
,Eritrea,4/17/2020 09:48,35,0,0,0
,Syria,4/17/2020 09:48,33,2,5,0
,Sudan,4/17/2020 09:48,32,5,4,0
,Mongolia,4/17/2020 09:48,31,0,5,1077
,Mozambique,4/17/2020 09:48,31,0,2,855
,Chad,4/17/2020 09:48,27,0,5,0
,Maldives,4/17/2020 09:48,25,0,16,3432
,Antigua and Barbuda,4/17/2020 09:48,23,3,3,73
,Zimbabwe,4/17/2020 09:48,23,3,1,716
,Angola,4/17/2020 09:48,19,2,5,0
,Laos,4/17/2020 09:48,19,0,2,1288
,Belize,4/17/2020 09:48,18,2,0,567
,New Caledonia,4/17/2020 09:48,18,0,1,3002
,Timor-Leste,4/17/2020 09:48,18,0,1,0
,Fiji,4/17/2020 09:48,17,0,0,0
,Malawi,4/17/2020 09:48,16,2,0,343
,Eswatini,4/17/2020 09:48,16,1,8,714
,Nepal,4/17/2020 09:48,16,0,2,15800
,Dominica,4/17/2020 09:48,16,0,8,345
,Namibia,4/17/2020 09:48,16,0,4,362
,Botswana,4/17/2020 09:48,15,1,0,3441
,Saint Lucia,4/17/2020 09:48,15,0,11,319
,Sierra Leone,4/17/2020 09:48,15,0,0,0
,Curacao,4/17/2020 09:48,14,1,10,230
,Grenada,4/17/2020 09:48,14,0,0,92
,Saint Kitts and Nevis,4/17/2020 09:48,14,0,0,234
,CAR,4/17/2020 09:48,12,0,4,0
,St. Vincent Grenadines,4/17/2020 09:48,12,0,1,87
,Turks and Caicos,4/17/2020 09:48,11,1,0,71
,Falkland Islands,4/17/2020 09:48,11,0,1,137
,Greenland,4/17/2020 09:48,11,0,11,912
,Montserrat,4/17/2020 09:48,11,0,1,36
,Seychelles,4/17/2020 09:48,11,0,0,0
,Suriname,4/17/2020 09:48,10,1,6,0
,MS Zaandam,4/17/2020 09:48,9,2,0,0
,Gambia,4/17/2020 09:48,9,1,2,281
,Nicaragua,4/17/2020 09:48,9,1,4,0
,Vatican City,4/17/2020 09:48,8,0,2,0
,Mauritania,4/17/2020 09:48,7,1,2,713
,Papua New Guinea,4/17/2020 09:48,7,0,0,167
,St. Barth,4/17/2020 09:48,6,0,4,0
,Western Sahara,4/17/2020 09:48,6,0,0,0
,Burundi,4/17/2020 09:48,5,1,0,0
,Bhutan,4/17/2020 09:48,5,0,2,1166
,Sao Tome and Principe,4/17/2020 09:48,4,0,0,19
,South Sudan,4/17/2020 09:48,4,0,0,0
,Anguilla,4/17/2020 09:48,3,0,1,0
,British Virgin Islands,4/17/2020 09:48,3,0,2,0
,Caribbean Netherlands,4/17/2020 09:48,3,0,0,10
,Saint Pierre Miquelon,4/17/2020 09:48,1,0,0,0
,Yemen,4/17/2020 09:48,1,0,0,0
