Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/22/2020 07:16,11645,58,0.0
WA,US,3/22/2020 07:16,1529,83,1.0
New Jersey,US,3/22/2020 07:16,1327,16,1.0
California,US,3/22/2020 07:16,1283,24,6.0
Michigan,US,3/22/2020 07:16,787,5,0.0
Illinois,US,3/22/2020 07:16,745,5,2.0
Florida,US,3/22/2020 07:16,659,13,0.0
Louisiana,US,3/22/2020 07:16,585,16,0.0
Georgia,US,3/22/2020 07:16,507,14,0.0
Texas,US,3/22/2020 07:16,488,5,0.0
Massachusetts,US,3/22/2020 07:16,413,1,1.0
Pennsylvania,US,3/22/2020 07:16,394,2,0.0
Colorado,US,3/22/2020 07:16,363,4,0.0
Tennessee,US,3/22/2020 07:16,300,1,0.0
Wisconsin,US,3/22/2020 07:16,282,4,1.0
Ohio,US,3/22/2020 07:16,248,3,0.0
North Carolina,US,3/22/2020 07:16,243,0,0.0
Connecticut,US,3/22/2020 07:16,194,4,0.0
Maryland,US,3/22/2020 07:16,190,2,3.0
Nevada,US,3/22/2020 07:16,161,2,0.0
Virginia,US,3/22/2020 07:16,156,2,0.0
Mississippi,US,3/22/2020 07:16,140,1,0.0
Minnesota,US,3/22/2020 07:16,138,1,0.0
Utah,US,3/22/2020 07:16,136,0,0.0
Indiana,US,3/22/2020 07:16,128,3,0.0
South Carolina,US,3/22/2020 07:16,126,3,0.0
Alabama,US,3/22/2020 07:16,124,0,0.0
Arkansas,US,3/22/2020 07:16,122,0,0.0
Arizona,US,3/22/2020 07:16,118,1,1.0
Oregon,US,3/22/2020 07:16,114,4,0.0
Washington DC,US,3/22/2020 07:16,77,1,0.0
Missouri,US,3/22/2020 07:16,74,3,0.0
Maine,US,3/22/2020 07:16,70,0,0.0
Iowa,US,3/22/2020 07:16,68,0,0.0
Rhode Island,US,3/22/2020 07:16,66,0,0.0
Kentucky,US,3/22/2020 07:16,64,2,1.0
New Hampshire,US,3/22/2020 07:16,55,0,0.0
Oklahoma,US,3/22/2020 07:16,53,1,0.0
Kansas,US,3/22/2020 07:16,50,2,0.0
