Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,4/02/2020 14:41,84025,2219,6402
New Jersey,US,4/02/2020 14:41,22255,355,0
California,US,4/02/2020 14:41,9870,215,111
Michigan,US,4/02/2020 14:41,9334,337,15
Florida,US,4/02/2020 14:41,7773,87,0
Massachusetts,US,4/02/2020 14:41,7738,122,10
Illinois,US,4/02/2020 14:41,6980,145,2
Louisiana,US,4/02/2020 14:41,6424,273,0
Pennsylvania,US,4/02/2020 14:41,6063,74,58
WA,US,4/02/2020 14:41,5923,254,563
Georgia,US,4/02/2020 14:41,4748,154,0
Texas,US,4/02/2020 14:41,4607,68,253
Connecticut,US,4/02/2020 14:41,3557,85,0
Colorado,US,4/02/2020 14:41,3342,80,0
Tennessee,US,4/02/2020 14:41,2933,24,170
Indiana,US,4/02/2020 14:41,2569,65,0
Ohio,US,4/02/2020 14:41,2547,65,0
Maryland,US,4/02/2020 14:41,1986,31,53
North Carolina,US,4/02/2020 14:41,1754,15,5
Missouri,US,4/02/2020 14:41,1672,22,28
Wisconsin,US,4/02/2020 14:41,1573,28,1
Virginia,US,4/02/2020 14:41,1484,35,2
Arizona,US,4/02/2020 14:41,1413,29,3
South Carolina,US,4/02/2020 14:41,1293,26,0
Nevada,US,4/02/2020 14:41,1279,32,10
Alabama,US,4/02/2020 14:41,1107,28,0
Mississippi,US,4/02/2020 14:41,1073,22,0
Utah,US,4/02/2020 14:41,1012,7,0
Oregon,US,4/02/2020 14:41,736,19,0
Oklahoma,US,4/02/2020 14:41,721,30,1
Minnesota,US,4/02/2020 14:41,689,17,288
Kentucky,US,4/02/2020 14:41,687,20,64
Idaho,US,4/02/2020 14:41,669,9,0
Washington DC,US,4/02/2020 14:41,586,11,121
Arkansas,US,4/02/2020 14:41,584,10,41
Rhode Island,US,4/02/2020 14:41,566,10,0
Iowa,US,4/02/2020 14:41,549,9,0
Kansas,US,4/02/2020 14:41,494,10,0
New Hampshire,US,4/02/2020 14:41,415,4,56
Delaware,US,4/02/2020 14:41,368,11,49
New Mexico,US,4/02/2020 14:41,363,6,26
Maine,US,4/02/2020 14:41,344,7,68
Vermont,US,4/02/2020 14:41,321,16,0
Puerto Rico,US,4/02/2020 14:41,286,11,0
Hawaii,US,4/02/2020 14:41,256,1,49
Montana,US,4/02/2020 14:41,217,6,0
Nebraska,US,4/02/2020 14:41,214,4,0
West Virginia,US,4/02/2020 14:41,191,2,0
North Dakota,US,4/02/2020 14:41,142,3,34
Alaska,US,4/02/2020 14:41,138,3,0
Wyoming,US,4/02/2020 14:41,137,0,31
South Dakota,US,4/02/2020 14:41,129,2,51
Grand Princess,US,4/02/2020 14:41,103,3,0
Guam,US,4/02/2020 14:41,77,3,7
Diamond Princess,US,4/02/2020 14:41,49,0,0
US Virgin Islands,US,4/02/2020 14:41,30,0,21
Quebec,Canada,4/02/2020 14:41,4611,33,29
Ontario,Canada,4/02/2020 14:41,2392,37,689
British Columbia,Canada,4/02/2020 14:41,1066,25,606
Alberta,Canada,4/02/2020 14:41,871,11,73
Saskatchewan,Canada,4/02/2020 14:41,193,3,8
Newfoundland and Labrador,Canada,4/02/2020 14:41,175,1,10
Nova Scotia,Canada,4/02/2020 14:41,173,0,10
Manitoba,Canada,4/02/2020 14:41,127,1,2
New Brunswick,Canada,4/02/2020 14:41,81,0,2
Prince Edward Island,Canada,4/02/2020 14:41,21,0,3
Yukon,Canada,4/02/2020 14:41,6,0,3
Northwest Territories,Canada,4/02/2020 14:41,2,0,0
,Italy,4/02/2020 14:41,110574,13155,16847
,Spain,4/02/2020 14:41,104118,9387,22647
,Germany,4/02/2020 14:41,77981,931,18700
,France,4/02/2020 14:41,56989,4032,10935
,Iran,4/02/2020 14:41,47593,3036,15473
,UK,4/02/2020 14:41,29474,2352,135
,Switzerland,4/02/2020 14:41,17768,488,2967
,Turkey,4/02/2020 14:41,15679,277,333
Brussels,Belgium,4/02/2020 14:41,13964,828,2132
,Netherlands,4/02/2020 14:41,13614,1173,250
,Austria,4/02/2020 14:41,10711,146,1436
,South Korea,4/02/2020 14:41,9976,169,5828
,Portugal,4/02/2020 14:41,8251,187,43
,Brazil,4/02/2020 14:41,6931,244,127
,Israel,4/02/2020 14:41,6092,26,241
,Sweden,4/02/2020 14:41,4947,239,103
,Norway,4/02/2020 14:41,4877,44,13
,Czechia,4/02/2020 14:41,3589,39,61
,Ireland,4/02/2020 14:41,3447,85,5
,Denmark,4/02/2020 14:41,3107,104,894
,Chile,4/02/2020 14:41,3031,16,234
,Malaysia,4/02/2020 14:41,2908,45,645
,Russia,4/02/2020 14:41,2777,24,190
,Ecuador,4/02/2020 14:41,2758,98,58
,Poland,4/02/2020 14:41,2554,43,56
,Romania,4/02/2020 14:41,2460,92,252
,Japan,4/02/2020 14:41,2384,57,472
,Luxembourg,4/02/2020 14:41,2319,29,80
,Philippines,4/02/2020 14:41,2311,96,50
,Pakistan,4/02/2020 14:41,2118,27,94
