Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
WA,US,3/13/2020 06:31,373,30,0
New York,US,3/13/2020 06:31,328,0,0
California,US,3/13/2020 06:31,196,4,0
Massachusetts,US,3/13/2020 06:31,95,0,0
From Diamond Princess cruise,US,3/13/2020 06:31,46,0,0
Colorado,US,3/13/2020 06:31,45,0,0
Florida,US,3/13/2020 06:31,35,2,0
Georgia,US,3/13/2020 06:31,31,1,0
New Jersey,US,3/13/2020 06:31,31,1,0
Illinois,US,3/13/2020 06:31,25,0,0
Texas,US,3/13/2020 06:31,25,0,0
Pennsylvania,US,3/13/2020 06:31,22,0,0
Oregon,US,3/13/2020 06:31,21,0,0
From Grand Princess,US,3/13/2020 06:31,21,0,0
Tennessee,US,3/13/2020 06:31,18,0,0
Virginia,US,3/13/2020 06:31,17,0,0
North Carolina,US,3/13/2020 06:31,14,0,0
Iowa,US,3/13/2020 06:31,14,0,0
Louisiana,US,3/13/2020 06:31,14,0,0
Maryland,US,3/13/2020 06:31,12,0,0
Indiana,US,3/13/2020 06:31,12,0,0
Nevada,US,3/13/2020 06:31,10,0,0
Nebraska,US,3/13/2020 06:31,10,0,0
South Carolina,US,3/13/2020 06:31,10,0,0
Washington DC,US,3/13/2020 06:31,10,0,0
Arizona,US,3/13/2020 06:31,9,0,0
Minnesota,US,3/13/2020 06:31,9,0,0
Kentucky,US,3/13/2020 06:31,8,0,0
South Dakota,US,3/13/2020 06:31,8,1,0
Wisconsin,US,3/13/2020 06:31,6,0,0
New Hampshire,US,3/13/2020 06:31,6,0,0
Arkansas,US,3/13/2020 06:31,6,0,0
Rhode Island,US,3/13/2020 06:31,5,0,0
Utah,US,3/13/2020 06:31,5,0,0
Ohio,US,3/13/2020 06:31,5,0,0
New Mexico,US,3/13/2020 06:31,5,0,0
Kansas,US,3/13/2020 06:31,4,0,0
Connecticut,US,3/13/2020 06:31,4,0,0
Delaware,US,3/13/2020 06:31,4,0,0
,,3/13/2020 06:31,3,0,0
Oklahoma,US,3/13/2020 06:31,3,0,0
Hawaii,US,3/13/2020 06:31,2,0,0
Vermont,US,3/13/2020 06:31,2,0,0
Michigan,US,3/13/2020 06:31,2,0,0
Missouri,US,3/13/2020 06:31,1,0,0
Montana,US,3/13/2020 06:31,1,0,0
Mississippi,US,3/13/2020 06:31,1,0,0
Wyoming,US,3/13/2020 06:31,1,0,0
North Dakota,US,3/13/2020 06:31,1,0,0
Maine,US,3/13/2020 06:31,1,0,0
Ontario,Canada,3/13/2020 06:31,59,0,0
British Columbia,Canada,3/13/2020 06:31,46,1,0
Alberta,Canada,3/13/2020 06:31,20,0,0
Quebec,Canada,3/13/2020 06:31,13,0,0
From Grand Princess,US,3/13/2020 06:31,1,0,0
New Brunswick,Canada,3/13/2020 06:31,1,0,0
Manitoba,Canada,3/13/2020 06:31,1,0,0
Saskatchewan,Canada,3/13/2020 06:31,1,0,0
,Italy,3/13/2020 06:31,15113,1016,1258
,Iran,3/13/2020 06:31,10075,429,3276
,South Korea,3/13/2020 06:31,7869,66,333
,Spain,3/13/2020 06:31,3059,86,189
,France,3/13/2020 06:31,2876,61,12
,Germany,3/13/2020 06:31,2745,5,25
,Switzerland,3/13/2020 06:31,868,7,4
,Norway,3/13/2020 06:31,738,1,1
Yokohama,Japan,3/13/2020 06:31,696,7,325
,Japan,3/13/2020 06:31,691,19,118
,Sweden,3/13/2020 06:31,683,1,1
,Denmark,3/13/2020 06:31,674,0,1
,Netherlands,3/13/2020 06:31,614,5,2
,UK,3/13/2020 06:31,590,10,18
Brussels,Belgium,3/13/2020 06:31,399,3,1
,Austria,3/13/2020 06:31,361,1,4
,Qatar,3/13/2020 06:31,262,0,0
,Bahrain,3/13/2020 06:31,195,0,35
,Singapore,3/13/2020 06:31,187,0,96
,Malaysia,3/13/2020 06:31,158,0,26
Hong Kong,Hong Kong,3/13/2020 06:31,130,3,77
,Greece,3/13/2020 06:31,117,1,0
,Czechia,3/13/2020 06:31,109,0,0
,Finland,3/13/2020 06:31,109,0,1
,Iceland,3/13/2020 06:31,109,0,0
,Israel,3/13/2020 06:31,100,0,4
,Slovenia,3/13/2020 06:31,89,0,0
,United Arab Emirates,3/13/2020 06:31,85,0,20
,Iraq,3/13/2020 06:31,83,8,24
,Kuwait,3/13/2020 06:31,80,0,5
,Portugal,3/13/2020 06:31,78,0,1
,India,3/13/2020 06:31,74,0,4
,Thailand,3/13/2020 06:31,70,1,35
,San Marino,3/13/2020 06:31,69,3,0
,Brazil,3/13/2020 06:31,69,0,0
,Lebanon,3/13/2020 06:31,68,3,1
,Egypt,3/13/2020 06:31,67,1,27
,Philippines,3/13/2020 06:31,52,2,2
,Romania,3/13/2020 06:31,52,0,6
,Poland,3/13/2020 06:31,51,1,0
Taiwan,Taiwan,3/13/2020 06:31,49,1,20
,Saudi Arabia,3/13/2020 06:31,45,0,1
,Ireland,3/13/2020 06:31,43,1,0
,Vietnam,3/13/2020 06:31,39,0,16
,Indonesia,3/13/2020 06:31,34,1,3
