Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/18/2020 21:58,1708,16,0.0
WA,US,3/18/2020 21:58,1014,55,1.0
California,US,3/18/2020 21:58,718,13,6.0
New Jersey,US,3/18/2020 21:58,267,3,1.0
Massachusetts,US,3/18/2020 21:58,218,0,1.0
Florida,US,3/18/2020 21:58,217,7,0.0
Louisiana,US,3/18/2020 21:58,196,4,0.0
Colorado,US,3/18/2020 21:58,185,2,0.0
Illinois,US,3/18/2020 21:58,161,1,2.0
Georgia,US,3/18/2020 21:58,146,1,0.0
Texas,US,3/18/2020 21:58,132,2,0.0
Pennsylvania,US,3/18/2020 21:58,115,0,0.0
Wisconsin,US,3/18/2020 21:58,90,0,1.0
Tennessee,US,3/18/2020 21:58,78,0,0.0
Oregon,US,3/18/2020 21:58,68,2,0.0
Connecticut,US,3/18/2020 21:58,68,0,0.0
Virginia,US,3/18/2020 21:58,67,2,0.0
Ohio,US,3/18/2020 21:58,67,0,0.0
North Carolina,US,3/18/2020 21:58,66,0,0.0
Michigan,US,3/18/2020 21:58,65,0,0.0
Maryland,US,3/18/2020 21:58,60,0,3.0
Minnesota,US,3/18/2020 21:58,60,0,0.0
Nevada,US,3/18/2020 21:58,56,1,0.0
Utah,US,3/18/2020 21:58,51,0,0.0
From Diamond Princess cruise,US,3/18/2020 21:58,47,0,0.0
South Carolina,US,3/18/2020 21:58,47,1,0.0
Alabama,US,3/18/2020 21:58,39,0,0.0
Maine,US,3/18/2020 21:58,32,0,0.0
Washington DC,US,3/18/2020 21:58,31,0,0.0
Indiana,US,3/18/2020 21:58,30,2,0.0
Iowa,US,3/18/2020 21:58,29,0,0.0
Kentucky,US,3/18/2020 21:58,27,1,1.0
New Hampshire,US,3/18/2020 21:58,26,0,0.0
Nebraska,US,3/18/2020 21:58,24,0,0.0
Rhode Island,US,3/18/2020 21:58,23,0,0.0
New Mexico,US,3/18/2020 21:58,23,0,0.0
Arkansas,US,3/18/2020 21:58,22,0,0.0
Arizona,US,3/18/2020 21:58,21,0,1.0
From Grand Princess,US,3/18/2020 21:58,21,0,0.0
Mississippi,US,3/18/2020 21:58,21,0,0.0
Oklahoma,US,3/18/2020 21:58,19,0,0.0
Kansas,US,3/18/2020 21:58,18,1,0.0
Vermont,US,3/18/2020 21:58,17,0,0.0
Missouri,US,3/18/2020 21:58,16,0,0.0
Delaware,US,3/18/2020 21:58,16,0,0.0
Wyoming,US,3/18/2020 21:58,15,0,0.0
Hawaii,US,3/18/2020 21:58,14,0,0.0
South Dakota,US,3/18/2020 21:58,11,1,0.0
Montana,US,3/18/2020 21:58,10,0,0.0
Idaho,US,3/18/2020 21:58,9,0,0.0
Alaska,US,3/18/2020 21:58,6,0,0.0
North Dakota,US,3/18/2020 21:58,5,0,0.0
,,3/18/2020 21:58,5,0,
,,3/18/2020 21:58,5,0,
,,3/18/2020 21:58,2,0,
West Virginia,US,3/18/2020 21:58,1,0,0.0
Ontario,Canada,3/18/2020 21:58,190,1,5.0
British Columbia,Canada,3/18/2020 21:58,186,7,4.0
Alberta,Canada,3/18/2020 21:58,97,0,0.0
Quebec,Canada,3/18/2020 21:58,74,0,0.0
Manitoba,Canada,3/18/2020 21:58,15,0,0.0
From Grand Princess,US,3/18/2020 21:58,9,0,0.0
New Brunswick,Canada,3/18/2020 21:58,8,0,0.0
Saskatchewan,Canada,3/18/2020 21:58,8,0,0.0
Nova Scotia,Canada,3/18/2020 21:58,7,0,0.0
Newfoundland and labrador,Canada,3/18/2020 21:58,3,0,0.0
Prince Edward Island,Canada,3/18/2020 21:58,1,0,0.0
,Italy,3/18/2020 21:58,31506,2503,2941.0
,Iran,3/18/2020 21:58,16169,988,5389.0
,Spain,3/18/2020 21:58,13716,533,1028.0
,Germany,3/18/2020 21:58,9877,26,71.0
,South Korea,3/18/2020 21:58,8413,84,1540.0
,France,3/18/2020 21:58,7730,175,602.0
,Switzerland,3/18/2020 21:58,2742,27,15.0
,UK,3/18/2020 21:58,1950,71,65.0
,Netherlands,3/18/2020 21:58,1705,43,2.0
,Norway,3/18/2020 21:58,1492,4,1.0
Brussels,Belgium,3/18/2020 21:58,1486,10,14.0
,Austria,3/18/2020 21:58,1471,4,9.0
,Sweden,3/18/2020 21:58,1196,8,1.0
,Denmark,3/18/2020 21:58,1044,4,1.0
,Japan,3/18/2020 21:58,889,29,144.0
,Malaysia,3/18/2020 21:58,790,2,60.0
Yokohama,Japan,3/18/2020 21:58,712,7,456.0
,Czechia,3/18/2020 21:58,464,0,3.0
,Portugal,3/18/2020 21:58,448,2,3.0
,Qatar,3/18/2020 21:58,442,0,4.0
,Israel,3/18/2020 21:58,427,0,11.0
,Greece,3/18/2020 21:58,387,5,14.0
,Brazil,3/18/2020 21:58,349,2,2.0
,Finland,3/18/2020 21:58,333,0,10.0
,Ireland,3/18/2020 21:58,292,2,5.0
,Slovenia,3/18/2020 21:58,275,1,0.0
,Singapore,3/18/2020 21:58,266,0,114.0
,Estonia,3/18/2020 21:58,258,0,1.0
,Bahrain,3/18/2020 21:58,255,1,88.0
,Pakistan,3/18/2020 21:58,254,1,2.0
,Iceland,3/18/2020 21:58,247,0,5.0
,Poland,3/18/2020 21:58,246,5,1.0
,Romania,3/18/2020 21:58,246,0,19.0
,Indonesia,3/18/2020 21:58,227,19,11.0
,Thailand,3/18/2020 21:58,212,1,41.0
,Luxembourg,3/18/2020 21:58,203,2,0.0
,Philippines,3/18/2020 21:58,202,17,4.0
,Chile,3/18/2020 21:58,201,0,0.0
,Egypt,3/18/2020 21:58,196,6,26.0
Hong Kong,Hong Kong,3/18/2020 21:58,181,4,92.0
,Saudi Arabia,3/18/2020 21:58,171,0,6.0
,Iraq,3/18/2020 21:58,154,11,41.0
,India,3/18/2020 21:58,152,3,14.0
,Kuwait,3/18/2020 21:58,142,0,12.0
,Lebanon,3/18/2020 21:58,133,4,4.0
,San Marino,3/18/2020 21:58,119,11,4.0
,Peru,3/18/2020 21:58,117,0,1.0
,South Africa,3/18/2020 21:58,116,0,0.0
,Russia,3/18/2020 21:58,114,0,8.0
,United Arab Emirates,3/18/2020 21:58,113,0,26.0
,Ecuador,3/18/2020 21:58,111,2,0.0
,Slovakia,3/18/2020 21:58,105,0,0.0
