Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/26/2020 16:53,33033,366,0
New Jersey,US,3/26/2020 16:53,4407,62,1
California,US,3/26/2020 16:53,3169,67,6
WA,US,3/26/2020 16:53,2600,133,1
Michigan,US,3/26/2020 16:53,2298,43,0
Florida,US,3/26/2020 16:53,1978,23,0
Illinois,US,3/26/2020 16:53,1870,19,2
Massachusetts,US,3/26/2020 16:53,1838,15,1
Louisiana,US,3/26/2020 16:53,1795,65,0
Georgia,US,3/26/2020 16:53,1387,47,0
Texas,US,3/26/2020 16:53,1347,17,0
Pennsylvania,US,3/26/2020 16:53,1284,15,0
Colorado,US,3/26/2020 16:53,1087,20,0
Tennessee,US,3/26/2020 16:53,917,3,0
Connecticut,US,3/26/2020 16:53,875,19,0
Ohio,US,3/26/2020 16:53,704,11,0
Wisconsin,US,3/26/2020 16:53,638,7,1
North Carolina,US,3/26/2020 16:53,625,2,0
Indiana,US,3/26/2020 16:53,478,14,0
Alabama,US,3/26/2020 16:53,439,1,0
Maryland,US,3/26/2020 16:53,426,4,3
South Carolina,US,3/26/2020 16:53,424,7,0
Nevada,US,3/26/2020 16:53,405,14,0
Arizona,US,3/26/2020 16:53,401,6,1
Virginia,US,3/26/2020 16:53,399,13,0
Missouri,US,3/26/2020 16:53,381,8,0
Mississippi,US,3/26/2020 16:53,377,5,0
Utah,US,3/26/2020 16:53,346,1,0
Arkansas,US,3/26/2020 16:53,308,2,0
Minnesota,US,3/26/2020 16:53,287,1,0
Oregon,US,3/26/2020 16:53,266,10,0
Washington DC,US,3/26/2020 16:53,231,3,0
Kentucky,US,3/26/2020 16:53,198,5,1
Oklahoma,US,3/26/2020 16:53,164,6,0
Iowa,US,3/26/2020 16:53,146,1,0
Maine,US,3/26/2020 16:53,142,0,0
Idaho,US,3/26/2020 16:53,138,0,0
New Hampshire,US,3/26/2020 16:53,137,1,0
Kansas,US,3/26/2020 16:53,137,3,0
Rhode Island,US,3/26/2020 16:53,132,0,0
Vermont,US,3/26/2020 16:53,125,8,0
Delaware,US,3/26/2020 16:53,119,0,0
New Mexico,US,3/26/2020 16:53,113,1,0
Hawaii,US,3/26/2020 16:53,95,0,0
Nebraska,US,3/26/2020 16:53,74,0,0
Montana,US,3/26/2020 16:53,67,0,0
West Virginia,US,3/26/2020 16:53,52,0,0
Puerto Rico,US,3/26/2020 16:53,51,2,1
Diamond Princess,US,3/26/2020 16:53,49,0,0
Wyoming,US,3/26/2020 16:53,49,0,0
North Dakota,US,3/26/2020 16:53,45,0,0
Alaska,US,3/26/2020 16:53,43,1,0
South Dakota,US,3/26/2020 16:53,41,1,0
Guam,US,3/26/2020 16:53,37,1,0
Grand Princess,US,3/26/2020 16:53,28,1,0
US Virgin Islands,US,3/26/2020 16:53,17,0,0
Quebec,Canada,3/26/2020 16:53,1342,6,0
Ontario,Canada,3/26/2020 16:53,688,12,6
British Columbia,Canada,3/26/2020 16:53,659,14,4
Alberta,Canada,3/26/2020 16:53,419,2,0
Saskatchewan,Canada,3/26/2020 16:53,86,0,0
