Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,4/16/2020 10:42,214639,11620,27598
New Jersey,US,4/16/2020 10:42,71030,3156,394
Massachusetts,US,4/16/2020 10:42,29918,1108,729
Michigan,US,4/16/2020 10:42,28059,1921,502
California,US,4/16/2020 10:42,26837,865,1256
Pennsylvania,US,4/16/2020 10:42,26753,779,264
Illinois,US,4/16/2020 10:42,24593,949,429
Florida,US,4/16/2020 10:42,22511,596,174
Louisiana,US,4/16/2020 10:42,21951,1103,0
Texas,US,4/16/2020 10:42,16224,387,3150
Georgia,US,4/16/2020 10:42,14987,552,340
Connecticut,US,4/16/2020 10:42,14755,868,63
WA,US,4/16/2020 10:42,11030,561,1494
Maryland,US,4/16/2020 10:42,10032,342,594
Indiana,US,4/16/2020 10:42,8960,436,146
Colorado,US,4/16/2020 10:42,7956,330,510
Ohio,US,4/16/2020 10:42,7794,362,316
Virginia,US,4/16/2020 10:42,6500,195,721
Tennessee,US,4/16/2020 10:42,6079,135,2196
North Carolina,US,4/16/2020 10:42,5420,134,883
Missouri,US,4/16/2020 10:42,4791,153,364
Alabama,US,4/16/2020 10:42,4075,118,0
Arizona,US,4/16/2020 10:42,3968,143,6
Wisconsin,US,4/16/2020 10:42,3721,183,87
South Carolina,US,4/16/2020 10:42,3656,107,0
Mississippi,US,4/16/2020 10:42,3360,122,0
Rhode Island,US,4/16/2020 10:42,3251,80,0
Nevada,US,4/16/2020 10:42,3211,131,1400
Utah,US,4/16/2020 10:42,2548,20,219
Oklahoma,US,4/16/2020 10:42,2263,123,1060
Kentucky,US,4/16/2020 10:42,2210,115,653
Washington DC,US,4/16/2020 10:42,2197,72,530
Delaware,US,4/16/2020 10:42,2014,46,354
Iowa,US,4/16/2020 10:42,1995,53,908
Minnesota,US,4/16/2020 10:42,1809,87,940
Oregon,US,4/16/2020 10:42,1663,58,42
Arkansas,US,4/16/2020 10:42,1569,33,489
Kansas,US,4/16/2020 10:42,1504,71,258
New Mexico,US,4/16/2020 10:42,1484,36,353
