Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/27/2020 07:11,"37,769",385,0
New Jersey,US,3/27/2020 07:11,"6,876",81,1
California,US,3/27/2020 07:11,"3,247",68,6
Michigan,US,3/27/2020 07:11,"2,858",59,0
WA,US,3/27/2020 07:11,"2,600",133,1
Florida,US,3/27/2020 07:11,"2,357",27,0
Louisiana,US,3/27/2020 07:11,"2,305",83,0
Illinois,US,3/27/2020 07:11,"1,870",19,2
Massachusetts,US,3/27/2020 07:11,"1,838",15,1
Pennsylvania,US,3/27/2020 07:11,"1,722",18,0
Georgia,US,3/27/2020 07:11,"1,525",48,0
Texas,US,3/27/2020 07:11,"1,456",18,0
Colorado,US,3/27/2020 07:11,"1,087",20,0
Tennessee,US,3/27/2020 07:11,981,3,0
Connecticut,US,3/27/2020 07:11,875,19,0
Ohio,US,3/27/2020 07:11,868,11,0
Wisconsin,US,3/27/2020 07:11,708,9,1
North Carolina,US,3/27/2020 07:11,680,3,0
Indiana,US,3/27/2020 07:11,645,17,0
Maryland,US,3/27/2020 07:11,583,4,3
Nevada,US,3/27/2020 07:11,521,10,0
Arizona,US,3/27/2020 07:11,508,6,1
Mississippi,US,3/27/2020 07:11,485,5,0
Virginia,US,3/27/2020 07:11,460,13,0
Alabama,US,3/27/2020 07:11,449,1,0
South Carolina,US,3/27/2020 07:11,424,7,0
Missouri,US,3/27/2020 07:11,389,8,0
Utah,US,3/27/2020 07:11,353,1,0
Minnesota,US,3/27/2020 07:11,346,1,0
Arkansas,US,3/27/2020 07:11,335,2,0
Oregon,US,3/27/2020 07:11,266,10,0
Oklahoma,US,3/27/2020 07:11,245,7,0
Washington DC,US,3/27/2020 07:11,231,3,0
Kentucky,US,3/27/2020 07:11,198,5,1
Iowa,US,3/27/2020 07:11,180,1,0
Vermont,US,3/27/2020 07:11,158,9,0
Maine,US,3/27/2020 07:11,155,0,0
Idaho,US,3/27/2020 07:11,146,0,0
Kansas,US,3/27/2020 07:11,138,3,0
New Hampshire,US,3/27/2020 07:11,137,1,0
Rhode Island,US,3/27/2020 07:11,134,0,0
Delaware,US,3/27/2020 07:11,130,0,0
New Mexico,US,3/27/2020 07:11,113,1,0
Hawaii,US,3/27/2020 07:11,95,0,0
Nebraska,US,3/27/2020 07:11,74,0,0
Montana,US,3/27/2020 07:11,71,0,0
Puerto Rico,US,3/27/2020 07:11,64,2,1
Alaska,US,3/27/2020 07:11,59,1,0
Wyoming,US,3/27/2020 07:11,53,0,0
North Dakota,US,3/27/2020 07:11,52,0,0
West Virginia,US,3/27/2020 07:11,52,0,0
Diamond Princess,US,3/27/2020 07:11,49,0,0
South Dakota,US,3/27/2020 07:11,46,1,0
Guam,US,3/27/2020 07:11,45,1,0
Grand Princess,US,3/27/2020 07:11,28,1,0
US Virgin Islands,US,3/27/2020 07:11,17,0,0
Quebec,Canada,3/27/2020 07:11,"1,632",8,0
Ontario,Canada,3/27/2020 07:11,858,13,6
British Columbia,Canada,3/27/2020 07:11,659,14,4
Alberta,Canada,3/27/2020 07:11,419,2,0
Saskatchewan,Canada,3/27/2020 07:11,86,0,0
Nova Scotia,Canada,3/27/2020 07:11,73,0,0
Newfoundland and Labrador,Canada,3/27/2020 07:11,67,0,0
Manitoba,Canada,3/27/2020 07:11,36,0,0
New Brunswick,Canada,3/27/2020 07:11,26,0,0
Grand Princess,US,3/27/2020 07:11,13,0,0
Prince Edward Island,Canada,3/27/2020 07:11,5,0,0
Yukon,Canada,3/27/2020 07:11,3,0,0
Northwest Territories,Canada,3/27/2020 07:11,1,0,0
Diamond Princess,US,3/27/2020 07:11,0,1,0
,Italy,3/27/2020 07:11,80589,8215,10361
,Spain,3/27/2020 07:11,56197,4145,7015
,Germany,3/27/2020 07:11,43646,239,5673
,Iran,3/27/2020 07:11,29406,2234,10457
,France,3/27/2020 07:11,29155,1696,4948
,Switzerland,3/27/2020 07:11,11712,191,131
,UK,3/27/2020 07:11,11658,578,135
,South Korea,3/27/2020 07:11,9241,131,4144
,Netherlands,3/27/2020 07:11,7431,434,3
,Austria,3/27/2020 07:11,6847,49,112
Brussels,Belgium,3/27/2020 07:11,6235,220,675
,Turkey,3/27/2020 07:11,3629,75,26
,Portugal,3/27/2020 07:11,3544,60,43
,Norway,3/27/2020 07:11,3346,14,6
,Sweden,3/27/2020 07:11,2840,71,16
,Israel,3/27/2020 07:11,2693,8,68
,Brazil,3/27/2020 07:11,2611,63,6
,Malaysia,3/27/2020 07:11,2031,23,215
,Czechia,3/27/2020 07:11,1925,9,10
,Denmark,3/27/2020 07:11,1877,41,1
,Ireland,3/27/2020 07:11,1564,9,5
,Luxembourg,3/27/2020 07:11,1453,9,6
,Japan,3/27/2020 07:11,1399,47,359
,Ecuador,3/27/2020 07:11,1382,34,3
,Chile,3/27/2020 07:11,1306,4,22
,Poland,3/27/2020 07:11,1221,16,7
,Pakistan,3/27/2020 07:11,1179,9,21
,Thailand,3/27/2020 07:11,1045,4,88
,Romania,3/27/2020 07:11,1029,22,94
,Saudi Arabia,3/27/2020 07:11,1012,3,33
,Finland,3/27/2020 07:11,958,5,10
,South Africa,3/27/2020 07:11,927,0,12
,Indonesia,3/27/2020 07:11,893,78,35
,Greece,3/27/2020 07:11,892,26,36
,Russia,3/27/2020 07:11,840,3,38
,Iceland,3/27/2020 07:11,802,2,68
,India,3/27/2020 07:11,722,16,45
Yokohama,Japan,3/27/2020 07:11,712,10,597
,Philippines,3/27/2020 07:11,707,45,28
,Singapore,3/27/2020 07:11,683,2,172
,Peru,3/27/2020 07:11,580,9,14
,Slovenia,3/27/2020 07:11,562,6,10
,Panama,3/27/2020 07:11,558,8,2
,Qatar,3/27/2020 07:11,549,0,43
,Estonia,3/27/2020 07:11,538,1,8
,Argentina,3/27/2020 07:11,502,8,63
,Croatia,3/27/2020 07:11,495,2,22
,Colombia,3/27/2020 07:11,491,6,8
,Dominican Republic,3/27/2020 07:11,488,10,3
,Mexico,3/27/2020 07:11,475,6,4
,Bahrain,3/27/2020 07:11,458,4,204
,Serbia,3/27/2020 07:11,457,7,15
,Egypt,3/27/2020 07:11,456,21,95
Hong Kong,Hong Kong,3/27/2020 07:11,453,4,110
,Iraq,3/27/2020 07:11,382,36,105
,Lebanon,3/27/2020 07:11,368,6,23
,Algeria,3/27/2020 07:11,367,25,29
,United Arab Emirates,3/27/2020 07:11,333,2,52
,Lithuania,3/27/2020 07:11,299,4,1
,Armenia,3/27/2020 07:11,290,1,18
,New Zealand,3/27/2020 07:11,283,0,27
,Morocco,3/27/2020 07:11,275,10,8
,Bulgaria,3/27/2020 07:11,264,3,8
,Hungary,3/27/2020 07:11,261,10,28
Taiwan,Taiwan,3/27/2020 07:11,252,2,29
,Latvia,3/27/2020 07:11,244,0,1
,Costa Rica,3/27/2020 07:11,231,2,2
,Slovakia,3/27/2020 07:11,226,0,2
,Andorra,3/27/2020 07:11,224,3,1
,Uruguay,3/27/2020 07:11,217,0,0
,Jordan,3/27/2020 07:11,212,0,1
,San Marino,3/27/2020 07:11,208,21,4
,Kuwait,3/27/2020 07:11,208,0,49
,North Macedonia,3/27/2020 07:11,201,3,3
,Tunisia,3/27/2020 07:11,200,6,2
,Bosnia and Herzegovina,3/27/2020 07:11,189,3,2
,Moldova,3/27/2020 07:11,177,1,2
,Albania,3/27/2020 07:11,174,6,17
,Ukraine,3/27/2020 07:11,162,5,1
,Vietnam,3/27/2020 07:11,153,0,20
,Burkina Faso,3/27/2020 07:11,152,4,10
,Cyprus,3/27/2020 07:11,146,3,4
,Faeroe Islands,3/27/2020 07:11,140,0,47
,Reunion,3/27/2020 07:11,135,0,1
,Malta,3/27/2020 07:11,134,0,2
,Ghana,3/27/2020 07:11,132,4,1
,Azerbaijan,3/27/2020 07:11,122,3,15
,Brunei,3/27/2020 07:11,114,0,5
,Kazakhstan,3/27/2020 07:11,111,1,2
,Oman,3/27/2020 07:11,109,0,23
,Sri Lanka,3/27/2020 07:11,106,0,7
,Venezuela,3/27/2020 07:11,106,0,15
,Senegal,3/27/2020 07:11,105,0,9
,Cambodia,3/27/2020 07:11,96,0,10
,Afghanistan,3/27/2020 07:11,94,2,2
,Belarus,3/27/2020 07:11,86,0,29
,Palestine,3/27/2020 07:11,84,1,17
,Mauritius,3/27/2020 07:11,81,2,0
,Ivory Coast,3/27/2020 07:11,80,0,3
,Georgia,3/27/2020 07:11,79,0,11
,Cameroon,3/27/2020 07:11,75,1,2
,Uzbekistan,3/27/2020 07:11,75,0,0
,Guadeloupe,3/27/2020 07:11,73,1,0
,Montenegro,3/27/2020 07:11,69,1,0
,Cuba,3/27/2020 07:11,67,1,1
,Martinique,3/27/2020 07:11,66,1,0
,Nigeria,3/27/2020 07:11,65,1,2
,Trinidad and Tobago,3/27/2020 07:11,61,1,0
,Liechtenstein,3/27/2020 07:11,56,0,0
,Honduras,3/27/2020 07:11,52,1,0
,DRC,3/27/2020 07:11,51,3,0
,Channel Islands,3/27/2020 07:11,46,1,0
,Bangladesh,3/27/2020 07:11,44,5,11
,Kyrgyzstan,3/27/2020 07:11,44,0,0
,Paraguay,3/27/2020 07:11,41,3,0
,Rwanda,3/27/2020 07:11,41,0,0
,Bolivia,3/27/2020 07:11,40,0,0
